parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,80,1.946103,6.338301,01
1,2,01-10,01-10,2,20,5.906699,3.93066,10
2,1,10,10,1,100,5.289119,1.419769,10
3,1,01,01-10,1,100,-0.952336,6.162293,01
4,1,00,00,1,100,2.080258,3.867741,00
5,1,00,00,1,100,4.205188,2.151191,00
6,1,00,00,1,100,3.731848,4.048968,00
7,1,10,10,1,100,6.087072,0.842137,10
8,1,10,01-10,1,100,6.64422,2.80924,10
9,2,01-10,01-10,2,95,1.394809,6.679813,01
9,2,01-10,01-10,2,5,5.965883,1.831393,10
10,2,01-10,01-10,2,14,5.141875,-1.94424,10
10,2,01-10,01-10,2,86,3.364189,1.70674,01
11,2,01-10,01-10,2,68,3.309907,2.109488,10
11,2,01-10,01-10,2,32,-1.00769,6.6518370000000004,01
12,1,10,10,1,100,6.37514,0.040499,10
13,1,10,10,1,100,3.300847,-4.149224,10
14,2,01-10,01-10,2,94,6.334564,2.655651,10
14,2,01-10,01-10,2,6,2.581733,6.457403,01
15,1,01,01-10,1,100,2.163028,6.871484,01
16,1,10,01-10,1,100,6.934996,1.002568,10
17,2,01-10,01-10,2,93,-1.409205,7.395728,01
17,2,01-10,01-10,2,7,3.698598,1.363891,10
18,2,01-10,01-10,2,61,1.016803,6.969276,01
18,2,01-10,01-10,2,39,7.458726,0.983924,10
19,1,10,10,1,100,7.995112,-2.228379,10
20,1,00,00,1,100,4.014958,4.821679,00
21,2,01-10,01-10,2,89,5.201106,1.618551,10
21,2,01-10,01-10,2,11,-0.794674,5.951999,01
22,2,01-10,01-10,2,92,6.762302,0.046813,10
22,2,01-10,01-10,2,8,3.294338,5.849343,01
23,1,01,01,1,100,-1.141256,7.652273,01
24,1,10,01-10,1,100,8.009373,0.325849,10
25,1,10,10,1,100,6.473365,-0.488288,10
26,1,10,10,1,100,7.90351,-2.930453,10
27,2,01-10,01-10,2,77,7.105971,-0.15955,10
27,2,01-10,01-10,2,23,0.931838,6.480997,01
28,1,01,01-10,1,100,0.876467,5.53769,01
29,1,00,00,1,100,3.116212,5.3744,00
30,2,01-10,01-10,2,44,0.109629,7.931605,01
30,2,01-10,01-10,2,56,6.434829,2.429986,10
31,1,10,10,1,100,6.246356,1.240752,10
32,2,01-10,01-10,2,61,2.15207,7.033497,01
32,2,01-10,01-10,2,39,6.847903,3.900398,10
33,1,10,01-10,1,100,6.902185,2.469051,10
34,1,01,01,1,100,-1.787662,8.414182,01
35,1,10,10,1,100,7.712225,-1.762031,10
36,1,01,01,1,100,1.839105,6.808101,01
37,1,10,01-10,1,100,7.142112,1.270886,10
38,1,10,10,1,100,6.87953,-0.090998,10
39,2,01-11,01,2,97,1.525833,7.519448,01
39,2,01-11,01,2,3,4.614806,5.711269,11
40,2,01-10,01-10,2,78,-0.195246,7.421391,01
40,2,01-10,01-10,2,22,6.18649,3.454301,10
41,1,10,01-10,1,100,5.59256,2.547648,10
42,1,01,01,1,100,0.594753,5.405369,01
43,2,01-10,01-10,2,4,2.031506,5.879159,01
43,2,01-10,01-10,2,96,6.957395,0.020727,10
44,2,01-10,01-10,2,79,5.847064,1.508415,10
44,2,01-10,01-10,2,21,1.333904,6.094513,01
45,1,10,10,1,100,6.604176,0.11915,10
46,1,01,01,1,100,-0.006428,6.338824,01
47,2,01-10,01-10,2,71,0.641224,6.088128,01
47,2,01-10,01-10,2,29,5.710116,0.551856,10
48,2,10-11,10,2,46,2.401687,6.862873,11
48,2,10-11,10,2,54,7.546439,1.451284,10
49,2,01-10,01-10,2,40,7.311906,0.967715,10
49,2,01-10,01-10,2,60,1.651935,6.895892,01
50,1,10,10,1,100,6.147033,-0.880279,10
51,1,10,01-10,1,100,6.707069,3.767818,10
52,2,01-10,01-10,2,55,-0.117031,7.628572,01
52,2,01-10,01-10,2,45,6.412187,2.83076,10
53,2,01-10,01-10,2,85,6.995498,-1.026413,10
53,2,01-10,01-10,2,15,0.961851,5.43747,01
54,2,01-10,01-10,2,93,5.707403,-0.876333,10
54,2,01-10,01-10,2,7,1.868712,5.74029,01
55,1,01,01,1,100,1.767352,6.307343,01
56,1,10,01-10,1,100,8.47593,0.416873,10
57,1,10,10,1,100,6.672596,2.617689,10
58,1,01,01-10,1,100,4.252172,5.430621,01
59,2,01-10,01-10,2,91,3.248505,7.202215,01
59,2,01-10,01-10,2,9,6.354775,2.649762,10
60,1,10,01-10,1,100,8.098544,0.361945,10
61,2,01-10,01-10,2,56,3.436289,7.712739,01
61,2,01-10,01-10,2,44,7.275856,1.276818,10
62,1,10,10,1,100,5.799971,4.467181,10
63,1,10,10,1,100,7.532692,-2.500569,10
64,1,01,01-10,1,100,3.928803,6.605457,01
65,1,10,10,1,100,6.6735,3.356394,10
66,1,01,01,1,100,1.442499,6.272954,01
67,1,01,01-10,1,100,1.276369,8.148669,01
68,1,01,01,1,100,2.6743,5.914783,01
69,2,01-10,01-10,2,38,3.636521,5.044022,01
69,2,01-10,01-10,2,62,8.198597,-1.013679,10
70,2,01-10,01-10,2,23,7.055294,0.705322,10
70,2,01-10,01-10,2,77,4.362142,6.8888,01
71,2,01-10,01-10,2,69,7.686212,2.127671,10
71,2,01-10,01-10,2,31,3.428429,7.93016,01
72,2,01-10,01-10,2,73,0.51537,8.516949,01
72,2,01-10,01-10,2,27,6.841569,4.380094,10
73,1,01,01,1,100,4.098599,8.949135,01
74,1,10,10,1,100,5.979626,-0.578989,10
75,2,01-10,01-10,2,88,1.574363,6.900023,01
75,2,01-10,01-10,2,12,6.583917,1.377282,10
76,1,01,01-10,1,100,-0.451271,6.40944,01
77,2,01-10,01-10,2,74,7.745765,3.911679,10
77,2,01-10,01-10,2,26,3.695076,5.980834,01
78,1,01,01,1,100,-0.829371,7.230049,01
79,2,01-10,01-10,2,21,-0.006664,6.41457,01
79,2,01-10,01-10,2,79,5.735135,2.939008,10
80,1,10,10,1,100,7.081418,-0.676884,10
81,1,10,01-10,1,100,6.66386,-0.657788,10
82,2,01-10,01-10,2,72,0.808994,5.445762,01
82,2,01-10,01-10,2,28,6.796147,0.271695,10
83,1,01,01,1,100,3.63966,8.369329,01
84,1,10,10,1,100,7.863486,2.610341,10
85,1,10,01-10,1,100,6.978431,1.199051,10
86,1,10,10,1,100,6.717627,-1.090862,10
87,2,01-10,01-10,2,77,2.344825,6.512018,01
87,2,01-10,01-10,2,23,6.169811,3.23364,10
88,1,01,01-10,1,100,2.999294,7.81092,01
89,1,01,01,1,100,-1.476617,7.614795,01
90,1,01,01-10,1,100,4.073742,6.107205,01
91,1,10,10,1,100,6.186477,-0.748138,10
92,1,10,10,1,100,6.944521,2.724283,10
93,1,10,01-10,1,100,7.205726,-1.340496,10
94,2,01-10,01-10,2,30,6.910889,1.972747,10
94,2,01-10,01-10,2,70,0.742982,6.383674,01
95,2,01-10,01-10,2,85,6.983156,0.312038,10
95,2,01-10,01-10,2,15,2.389554,6.532349,01
96,2,01-10,01-10,2,31,8.452876,2.612365,10
96,2,01-10,01-10,2,69,3.334642,6.588704,01
97,2,01-10,01-10,2,57,7.378774,3.88734,10
97,2,01-10,01-10,2,43,3.926217,6.129267,01
98,1,01,01-10,1,100,2.155218,9.252669,01
99,2,01-10,01-10,2,48,6.710478,-0.078379,10
99,2,01-10,01-10,2,52,0.238929,5.698935,01
100,1,01,01-10,1,100,2.061805,6.2302670000000004,01
101,1,10,01-10,1,100,5.602989,3.485796,10
