parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,6.61982,-2.257404,10
2,1,01,01,1,100,-2.514177,6.702004,01
3,1,10,10,1,100,6.495118,2.517729,10
4,1,10,10,1,100,4.225988,-0.902126,10
5,2,01-10,01-10,2,83,0.63802,6.17486,01
5,2,01-10,01-10,2,17,7.003767,2.299278,10
6,2,01-10,01-10,2,74,5.871298,3.300325,10
6,2,01-10,01-10,2,26,2.086831,5.650539,01
7,1,10,10,1,100,6.895448,-1.341682,10
8,2,01-10,01-10,2,38,0.555775,6.369416,01
8,2,01-10,01-10,2,62,6.780924,1.034907,10
9,1,00,10,1,100,4.63558,1.91018,00
10,1,10,10,1,100,6.490783,-2.398965,10
11,1,01,01-10,1,100,2.704589,6.390463,01
12,2,01-10,01-10,2,57,6.470804,3.196016,10
12,2,01-10,01-10,2,43,1.354161,6.74669,01
13,2,01-10,01-10,2,93,7.458094,-1.334331,10
13,2,01-10,01-10,2,7,2.357296,4.985116,01
14,1,10,10,1,100,6.819107,-1.03383,10
15,1,10,10,1,100,7.324177,-2.408543,10
16,1,10,10,1,100,7.0297790000000004,-2.018114,10
17,1,01,01-10,1,100,-0.487483,7.047228,01
18,1,10,10,1,100,6.142813,-1.602385,10
19,2,01-10,01-10,2,75,1.641137,6.582521,01
19,2,01-10,01-10,2,25,6.478744,2.116458,10
20,2,01-10,01-10,2,91,-0.420605,5.754466,01
20,2,01-10,01-10,2,9,6.175169,-0.519957,10
21,2,01-10,01-10,2,88,2.043386,6.786613,01
21,2,01-10,01-10,2,12,6.332013,3.747171,10
22,2,01-10,01-10,2,38,1.013591,6.810666,01
22,2,01-10,01-10,2,62,6.690966,3.726807,10
23,1,01,01-10,1,100,0.531545,6.368168,01
24,1,11,11,1,100,5.049529,3.347828,11
25,1,01,01,1,100,-1.435076,7.236321,01
26,1,11,11,1,100,7.808666,5.745947,11
27,1,00,00,1,100,0.630045,3.975168,00
28,2,01-10,01-10,2,48,8.043699,2.69037,10
28,2,01-10,01-10,2,52,1.798731,7.253025,01
29,2,01-10,01-10,2,84,5.387256,-0.082223,10
29,2,01-10,01-10,2,16,2.078099,5.747301,01
30,1,10,01-10,1,100,7.26486,1.9358,10
31,2,01-10,01-10,2,81,0.815222,7.73836,01
31,2,01-10,01-10,2,19,7.0132,3.179971,10
32,2,01-10,01-10,2,93,-0.434101,6.635485,01
32,2,01-10,01-10,2,7,5.788745,1.796408,10
33,1,10,10,1,100,4.349732,-0.299852,10
34,1,01,01-10,1,100,2.319676,6.520255,01
35,1,01,01,1,100,1.917704,6.512812,01
36,2,01-10,01-10,2,93,0.694672,8.183356,01
36,2,01-10,01-10,2,7,6.530719,2.669227,10
37,1,01,01-10,1,100,2.072646,5.777615,01
38,2,01-10,01-10,2,92,3.996591,4.998563,01
38,2,01-10,01-10,2,8,6.349048,-0.499827,10
39,2,01-10,01-10,2,92,0.269015,6.452828,01
39,2,01-10,01-10,2,8,6.652889,1.999205,10
40,2,01-10,01-10,2,82,6.96854,0.130791,10
40,2,01-10,01-10,2,18,2.251376,5.412476,01
41,1,01,01-10,1,100,4.032328,4.872891,01
42,2,01-10,01-10,2,70,7.389156,0.410085,10
42,2,01-10,01-10,2,30,2.998336,6.664785,01
43,1,11,01-10,1,100,3.502967,6.071769,11
44,1,11,01-10,1,100,4.328234,5.178798,11
45,1,10,10,1,100,7.456492,2.400646,10
46,1,10,10,1,100,7.371849,-0.369845,10
47,2,01-10,01-10,2,40,7.145894,1.334004,10
47,2,01-10,01-10,2,60,1.096708,5.302249,01
48,2,01-10,01-10,2,96,7.212055,-0.520357,10
48,2,01-10,01-10,2,4,3.027595,3.500755,01
49,1,10,10,1,100,5.488671,-0.097821,10
50,1,10,10,1,100,7.266409,-1.502239,10
51,1,01,01,1,100,-2.160769,5.831636,01
52,1,10,01-10,1,100,5.622118,5.387713,10
53,2,01-10,01-10,2,56,1.625875,6.263154,01
53,2,01-10,01-10,2,44,7.502754,2.022514,10
54,1,01,01,1,100,3.37739,6.969401,01
55,2,01-10,01-10,2,82,6.696419,1.579564,10
55,2,01-10,01-10,2,18,0.553135,7.545648,01
56,1,01,01-10,1,100,2.512407,6.580915,01
57,2,01-10,01-10,2,25,2.145212,5.180086,01
57,2,01-10,01-10,2,75,6.753799,0.531088,10
58,1,10,10,1,100,6.840541,1.332013,10
59,1,01,01,1,100,0.068484,6.827756,01
60,1,10,01-10,1,100,6.48985,-0.658167,10
61,2,01-10,01-10,2,28,6.200732,2.164099,10
61,2,01-10,01-10,2,72,3.221793,5.556331,01
62,1,10,01-10,1,100,8.542702,0.331551,10
63,1,01,01-10,1,100,-1.952173,4.930573,01
64,1,10,10,1,100,5.604791,-0.054557,10
65,2,01-10,01-10,2,83,5.824617,3.620168,10
65,2,01-10,01-10,2,17,0.538914,6.974356,01
66,1,01,01,1,100,2.950028,8.036962,01
67,1,01,01,1,100,-0.866017,8.340703,01
68,1,10,10,1,100,6.365911,-0.524759,10
69,2,01-10,01-10,2,57,2.691979,7.380476,01
69,2,01-10,01-10,2,43,7.58048,1.560085,10
70,1,01,01,1,100,0.4218,6.048644,01
71,1,10,10,1,100,8.326594,-2.626622,10
72,1,10,10,1,100,8.680156,-0.925671,10
73,1,10,10,1,100,8.618677,1.163207,10
74,1,01,01-10,1,100,4.405765,5.712208,01
75,1,11,10,1,100,6.539164,4.264994,11
76,1,01,01,1,100,3.258908,5.222642,01
77,1,10,10,1,100,6.122049,-2.991096,10
78,1,01,01,1,100,-0.902831,5.690583,01
79,1,10,10,1,100,6.988253,-2.412224,10
80,2,01-10,01-10,2,87,6.622182,2.5746000000000002,10
80,2,01-10,01-10,2,13,2.014407,6.901851,01
81,2,01-10,01-10,2,72,7.008305,2.318353,10
81,2,01-10,01-10,2,28,1.696894,5.926152,01
82,2,01-10,01-10,2,64,5.574717,2.309757,10
82,2,01-10,01-10,2,36,-0.485859,5.608517,01
83,1,10,10,1,100,6.040906,0.824971,10
84,1,10,10,1,100,6.217487,0.273224,10
85,2,01-10,01-10,2,80,-0.097436,7.080565,01
85,2,01-10,01-10,2,20,5.116144,3.116624,10
