parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,020,020,020,1,1,-0.239691,6.462072,-0.805548,1
2,2,002-201,201,002-201,2,0.3,5.11147,-9.878771,-0.160231,0.3
2,2,002-201,002,002-201,2,0.7,-1.007974,-3.526492,5.665508,0.7
3,1,002,002,002,1,1,-1.98675,-2.499363,6.866015,1
4,1,020,020,020,1,1,-0.829617,6.501908,-1.583209,1
5,2,021-102,102,021-102,2,0.19,0.689103,-4.098484,6.996367,0.19
5,2,021-102,021,021-102,2,0.81,-4.872668,3.873352,1.234231,0.81
6,2,021-201,021,021-201,2,0.16,-5.011352,4.935385,-0.526725,0.16
6,2,021-201,201,021-201,2,0.84,1.338068,-0.688746,0.413045,0.84
7,1,220,220,012-220,1,1,2.155358,5.135255,-4.871831,1
8,1,200,200,200,1,1,3.871683,-2.385994,-1.111016,1
9,2,022-202,202,022-202,2,0.17,1.681272,-2.483273,1.486691,0.17
9,2,022-202,022,022-202,2,0.83,-4.659066,1.573359,1.465225,0.83
10,1,210,210,210,1,1,5.49483,0.54711,-5.694847,1
11,2,102-120,120,102-120,2,0.26,1.380433,6.462167,-4.57635,0.26
11,2,102-120,102,102-120,2,0.74,1.390721,0.367803,1.94,0.74
12,1,210,210,210,1,1,7.084684,-0.258703,-5.032523,1
13,1,021,021,021,1,1,-5.389463,7.428173,0.861817,1
14,1,022,022,022,1,1,-3.698826,4.514761,2.087324,1
15,2,012-102,012,012-102,2,0.8,-5.50879,1.066241,8.060554,0.8
15,2,012-102,102,012-102,2,0.2,0.186823,-2.036345,8.060554,0.2
16,1,210,210,210,1,1,7.716224,0.275177,-6.637376,1
17,1,202,202,202,1,1,1.386277,-9.507313,2.219167,1
18,2,102-200,102,102-200,2,0.08,1.12699,-8.795696,1.920935,0.08
18,2,102-200,200,102-200,2,0.92,6.400062,-3.804456,-4.697528,0.92
19,2,012-020,012,012-020,2,0.28,-3.612112,0.334364,5.428408,0.28
19,2,012-020,020,012-020,2,0.72,0.941432,6.870605,-1.433668,0.72
20,1,012,012,012,1,1,-7.132099,-0.631134,8.009209,1
21,1,022,022,022,1,1,-4.489101,4.791829,3.060591,1
22,3,022-202-220,202,-1,3,0.7,3.130419,-3.043538,2.09256,0.7
22,3,022-202-220,022,-1,3,0.16,-1.764044,1.664155,2.092561,0.16
22,3,022-202-220,220,-1,3,0.14,6.734913,1.575852,-4.147411,0.14
23,1,220,220,220,1,1,2.939016,1.973278,-7.660162,1
24,1,120,120,120,1,1,1.215696,8.058401,-4.673541,1
25,1,022,022,022,1,1,-5.389944,1.721481,1.553273,1
26,2,021-210,021,021-210,2,0.85,-5.944535,6.228408,-0.380731,0.85
26,2,021-210,210,021-210,2,0.15,4.394802,0.314123,-3.933028,0.15
27,1,202,202,202,1,1,2.506044,-8.286921,1.449311,1
28,3,002-020-200,002,002-020-200,3,0.21,-0.330496,0.512929,4.004099,0.21
28,3,002-020-200,020,002-020-200,3,0.66,0.00927,6.60476,-1.160852,0.66
28,3,002-020-200,200,002-020-200,3,0.13,5.240954,-0.015236,-1.850051,0.13
29,2,120-210,210,120-210,2,0.14,6.568873,1.153653,-3.078696,0.14
29,2,120-210,120,120-210,2,0.86,0.748618,6.849266,-3.078653,0.86
30,1,202,202,202,1,1,6.171307,-4.325531,1.339145,1
31,1,220,220,220,1,1,2.672118,4.635112,-5.667837,1
32,2,102-210,210,102-210,2,0.1,4.048293,0.925103,-5.884727,0.1
32,2,102-210,102,102-210,2,0.9,0.916394,-5.52642,6.502074,0.9
33,1,102,102,102,1,1,0.301907,-3.649508,6.273564,1
34,2,120-202,120,120-202,2,0.1,1.087947,5.826574,-5.024628,0.1
34,2,120-202,202,120-202,2,0.9,1.866856,-6.493214,1.258393,0.9
35,1,020,020,020-102,1,1,-0.116415,8.051114,-1.758576,1
36,2,022-220,022,022-220,2,0.32,-2.244054,3.867517,2.866752,0.32
36,2,022-220,220,022-220,2,0.68,1.7043,4.326063,-3.10264,0.68
37,1,022,022,022,1,1,-6.331836,2.692173,1.988881,1
38,2,202-220,220,202-220,2,0.67,4.59614,2.574076,-4.562221,0.67
38,2,202-220,202,202-220,2,0.33,3.272482,-3.582039,1.937689,0.33
39,3,022-201-220,220,022-201-220,3,0.51,2.851306,2.650849,-4.900429,0.51
39,3,022-201-220,022,022-201-220,3,0.13,-3.37331,4.561903,1.533757,0.13
39,3,022-201-220,201,022-201-220,3,0.36,8.612971,-1.809804,-0.765846,0.36
40,1,202,202,202,1,1,3.130419,-4.833539,2.069533,1
41,2,020-200,020,020-200,2,0.1,0.812579,5.249791,0.653113,0.1
41,2,020-200,200,020-200,2,0.9,7.175911,0.540309,0.598539,0.9
42,1,022,022,022,1,1,-4.533871,1.860315,1.776595,1
43,2,022-220,022,022-220,2,0.65,-3.693551,4.867653,2.404853,0.65
43,2,022-220,220,022-220,2,0.35,2.848468,5.836665,-4.026039,0.35
44,2,022-220,220,-1,2,0.36,2.11247,5.571735,-4.118398,0.36
44,2,022-220,022,-1,2,0.64,-3.868246,5.107798,2.502643,0.64
45,2,002-020,020,-1,2,0.44,-3.548888,4.249959,-0.986303,0.44
45,2,002-020,002,-1,2,0.56,-3.548888,-2.235979,4.605753,0.56
46,2,121-202,121,121-202,2,0.74,0.559374,8.674141,-2.793,0.74
46,2,121-202,202,121-202,2,0.26,4.100079,-3.854075,0.844719,0.26
47,3,012-102-200,012,012-102-200,3,0.24,-4.62671,-0.565004,2.503381,0.24
47,3,012-102-200,102,012-102-200,3,0.35,1.011931,-7.125606,2.503381,0.35
47,3,012-102-200,200,012-102-200,3,0.41,5.943846,-2.269827,-3.973771,0.41
48,1,201,201,201,1,1,7.414642,-5.21846,0.895726,1
