Phase,Count,Frequency
0000-0001-0300-0301,1,1e-4
0000-0003-0303,1,1e-4
0000-0300,1,1e-4
0000-0300-0302,1,1e-4
0000-0300-0303,4,4e-4
0000-0303,2,2e-4
0001-0301-0303,3,3e-4
0002-0302,1,1e-4
0003-0010-0303,6,6e-4
0003-0303,2,2e-4
0010,141,0.0141
0010-0011,5,5e-4
0010-0011-0211-0300-0301,1,1e-4
0010-0011-0300-0301,5,5e-4
0010-0011-0301-0310,1,1e-4
0010-0011-0311,3,3e-4
0010-0012,2,2e-4
0010-0012-0300-0302,6,6e-4
0010-0012-0302,4,4e-4
0010-0012-0302-0310,2,2e-4
0010-0012-0302-0312,1,1e-4
0010-0012-0312,6,6e-4
0010-0013,1,1e-4
0010-0013-0103-0303,2,2e-4
0010-0013-0113-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0213-0303,1,1e-4
0010-0013-0300-0303,21,0.0021
0010-0013-0303,58,0.0058
0010-0013-0303-0310,4,4e-4
0010-0013-0313,10,0.001
0010-0100-0300,3,3e-4
0010-0103-0303,1,1e-4
0010-0110-0300,3,3e-4
0010-0110-0300-0303,6,6e-4
0010-0110-0303,2,2e-4
0010-0110-0312,1,1e-4
0010-0112-0302,1,1e-4
0010-0113-0300-0303,1,1e-4
0010-0113-0303,4,4e-4
0010-0113-0303-0310,1,1e-4
0010-0200-0300-0303,1,1e-4
0010-0200-0303,2,2e-4
0010-0210,2,2e-4
0010-0210-0300,1,1e-4
0010-0210-0300-0302,1,1e-4
0010-0210-0300-0303,4,4e-4
0010-0210-0303,7,7e-4
0010-0210-0310,1,1e-4
0010-0210-0313,1,1e-4
0010-0300,118,0.0118
0010-0300-0301,1,1e-4
0010-0300-0302,10,0.001
0010-0300-0303,208,0.0208
0010-0302,1,1e-4
0010-0302-0310,2,2e-4
0010-0303,133,0.0133
0010-0303-0310,25,0.0025
0010-0310,17,0.0017
0010-0310-0313,2,2e-4
0010-0312,1,1e-4
0010-0313,2,2e-4
0011,1,1e-4
0011-0013-0301-0303,3,3e-4
0011-0013-0303,6,6e-4
0011-0013-0303-0311,2,2e-4
0011-0111-0301-0303,1,1e-4
0011-0111-0303-0311,1,1e-4
0011-0301,1,1e-4
0011-0301-0303,15,0.0015
0011-0303-0311,3,3e-4
0012-0302,3,3e-4
0013-0303,22,0.0022
0013-0313,4,4e-4
0100-0300,1,1e-4
0100-0300-0303,1,1e-4
0100-0300-0303-1000,1,1e-4
0101-0301-0303,1,1e-4
0102-0300-0302-1002-1010,1,1e-4
0102-0300-0302-1010,1,1e-4
0103-0303-1003,2,2e-4
0103-0303-1003-1010,1,1e-4
0110,2,2e-4
0110-0111-0310-0311,1,1e-4
0110-0113-0303-0310,1,1e-4
0110-0300,4,4e-4
0110-0300-0303,6,6e-4
0110-0300-0303-0310,1,1e-4
0110-0300-0303-1010,8,8e-4
0110-0300-1010,4,4e-4
0110-0302-0310-1010,1,1e-4
0110-0303,4,4e-4
0110-0303-0310,2,2e-4
0110-0303-0310-1010,3,3e-4
0110-0303-0310-1010-1013,1,1e-4
0110-0303-1010,2,2e-4
0110-0303-1010-1013,1,1e-4
0110-0310,5,5e-4
0110-0310-0313,1,1e-4
0110-0310-1010,1,1e-4
0111-0301,1,1e-4
0111-0301-0303,1,1e-4
0111-0303-0311-1011-1013,1,1e-4
0112-0302-1010-1012,1,1e-4
