65.899,2.487	0.044,92.367
73.639,1.304	0.021,113.468
2.440,2.114	128.811,2.114	0.222,112.681
0.376,116.773
100.082,2.012	0.027,46.508
119.041,0.626	0.020,45.454
27.551,0.338	0.008,33.742
0.098,15.231	4.662,2.759
0.337,8.779	21.852,0.933
0.021,82.977
85.620,0.359	0.016,29.275
53.663,1.164	0.060,39.561
0.354,51.673
34.578,1.678	0.015,58.982
42.772,5.775	0.016,75.140	0.660,75.140
20.476,0.823	0.004,54.674
70.070,4.476	0.054,52.128
80.414,4.815	0.125,142.120
129.521,4.165	0.037,132.882
90.426,0.235	0.022,20.671	1.420,20.671
72.833,3.115	0.016,142.762
127.048,4.755	0.938,200.889
2.275,1.350	102.141,1.350	0.032,39.477
47.900,1.064	0.020,63.128	1.409,63.128
13.817,1.490	0.002,133.974
29.090,0.539	0.008,32.843
0.000,159.865
94.334,7.560	0.084,108.563
72.628,9.607	0.029,184.012
52.587,1.353	0.017,130.355
225.021,2.738	0.959,96.346
124.266,3.885	0.037,205.522	1.826,205.522
60.346,1.860	0.046,81.994	4.441,81.994
0.669,2.469	55.084,2.469	0.010,63.690
1.084,2.796	107.859,2.796	0.017,275.864
0.387,14.783	32.759,0.195
27.646,1.631	0.005,129.292
144.668,0.999	0.639,73.447
304.698,1.021	0.588,85.273
174.481,0.193	0.080,15.750	5.094,15.750
55.643,3.890	0.012,77.730	0.766,77.730
27.922,0.301	0.005,17.743
1.341,7.727	59.983,0.327
49.341,1.077	0.026,67.588
55.643,0.856	0.011,77.730	0.792,77.730
119.033,4.986	0.079,85.269
20.406,1.359	0.010,119.847
154.305,2.052	0.054,159.237
5.683,0.493	83.264,0.493	0.360,30.854
52.888,1.141
0.970,0.230	77.611,0.230
27.202,2.649	0.245,110.677	2.037,110.677
8.848,1.538	0.001,153.607
4.235,0.139	79.401,0.139
202.114,11.105	0.043,289.699
205.677,2.272	3.173,87.467
233.144,1.379	0.102,132.152
0.022,234.784
462.367,2.987	0.111,112.663
0.015,174.473
1.109,1.801	63.742,1.801	0.026,178.026
82.206,0.268	0.033,19.093
119.542,0.910	0.025,68.706
274.403,1.145	0.052,107.294
36.531,1.178	0.029,29.510
2.293,15.986	63.486,15.986	0.026,340.566
141.203,4.948	0.124,441.472
146.582,10.569	0.038,447.687
65.947,2.280	0.074,110.738
199.624,0.878	1.189,44.504
180.630,2.308	0.046,47.528	2.737,47.528
48.259,3.247	0.011,251.366
139.949,3.254	0.060,191.510
434.081,2.095	0.095,125.881
137.032,0.513	0.027,17.242
175.874,0.685	0.051,37.055
2.233,9.969	103.805,0.232
30.620,2.541	0.020,27.321
335.521,2.859	1.503,47.478
0.105,167.742
63.215,12.273	0.600,297.714	3.650,297.714
198.803,6.025	0.053,236.246
197.089,0.285
68.756,2.016	0.213,65.157
114.651,3.174	0.034,123.488
103.043,2.463	0.019,111.679
93.352,4.096	0.157,196.853
60.464,0.938	0.010,52.393
33.187,3.867	0.071,218.072
174.736,8.322	0.060,477.550	3.197,477.550
39.397,1.835	0.237,128.333
91.252,0.505	0.149,37.460
0.005,106.461
143.808,0.799	0.019,66.121
3.870,1.166	315.321,1.166	0.039,65.858
46.169,2.032	0.022,45.455
5.027,0.848	0.020,73.660
55.614,1.504	0.022,129.296	0.871,129.296
0.707,2.610	45.204,2.610	0.013,152.202
82.860,6.828	0.019,82.737
75.797,0.887	0.010,74.218
1.471,1.128	145.526,1.128	0.018,58.564
14.331,0.375	0.150,23.818
2.409,1.503	52.125,1.503	0.034,54.134
18.877,2.614	0.012,169.740
0.010,130.111
378.636,2.188
107.820,0.555	0.063,46.301	3.842,46.301
83.706,2.328	0.080,54.279	1.206,54.279
402.957,0.806	0.230,65.769
17.213,3.812	0.004,177.415
52.796,0.523	0.016,43.896
0.563,102.705	6.377,96.033
293.424,1.464
67.157,0.481	0.022,47.606
1.330,4.331	74.433,4.331	0.023,73.471
562.272,4.390	0.257,113.413
122.566,0.525	0.065,31.461
69.051,1.399	0.051,91.092
56.608,1.655	0.421,40.979
1.342,4.822	43.340,4.822	0.015,323.197
63.173,3.083	0.087,46.740
0.266,24.522	15.602,0.380
102.217,20.879	0.043,128.702
1.671,7.610	112.736,0.085
40.540,0.187
155.310,2.403	0.022,224.114
87.680,0.628	0.017,38.071
0.027,150.752
281.727,0.489	0.049,23.213
1.004,4.675	93.874,4.675	0.012,118.559
58.530,0.932	0.310,60.624
219.296,0.908	0.144,48.066	3.228,48.066
240.719,0.426	0.215,23.126
86.725,1.271	0.052,65.352
0.250,509.223	22.540,13.935
88.123,4.307	0.074,416.944
4.427,0.255	355.609,0.255
0.226,11.319
95.267,2.643
0.207,125.963	4.064,80.081
0.001,919.214
132.980,2.170	0.023,141.257
56.334,3.621	0.106,120.503
278.709,19.821	0.053,944.843	4.390,944.843
177.375,3.736	0.057,299.559
268.967,1.925
322.683,3.192	0.165,90.780
0.011,134.511
72.185,3.406	0.054,112.308	3.025,112.308
10.839,2.519	0.004,134.932
0.310,639.940	6.637,22.656
30.558,2.594	0.737,225.386
17.457,1.022	0.013,65.965
127.353,1.489	0.057,64.360
53.306,6.493	0.007,80.677
78.502,3.673	0.036,103.428	1.886,103.428
105.904,3.485	0.160,129.854
203.328,0.921	0.038,46.833
85.754,1.664	0.072,96.660
336.532,1.375	1.012,78.444
50.164,1.324	0.030,74.380
100.818,0.113
146.192,8.205	0.025,143.529
114.306,1.716	0.038,158.221
42.324,4.887	0.010,106.793
10.574,0.400	0.003,30.309
112.972,2.844	0.020,72.304
270.182,0.931	0.155,91.544
176.175,1.326	0.024,11.578
0.018,36.701
115.378,1.724	1.788,63.947
777.331,4.553	3.714,111.163
119.869,3.152	0.026,31.303
2.340,0.486	134.888,0.486	0.029,43.190
0.416,2.840	9.558,2.840	0.005,146.392
0.020,206.153
0.023,197.551
35.626,3.677
30.672,0.179
386.709,1.506	0.069,112.097
130.257,4.453	0.024,383.389
105.204,2.203	0.043,173.245
1.152,2.146	77.367,2.146	0.023,84.226
103.983,1.530	0.135,55.190
0.813,0.063	67.397,0.063
1.332,1.908	74.715,1.908	0.026,151.838
78.026,6.727	0.012,287.034
115.991,2.286	0.022,82.572	1.605,82.572
0.012,121.248
2.315,22.084	66.091,0.352
9.546,3.418	0.003,23.225
547.460,0.934	0.462,74.408
0.170,73.285
2.182,28.665	86.941,0.791
212.580,3.751	0.039,155.075	2.629,155.075
