parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,102-220,102,102-220,2,0.63,0.060847,-3.105464,5.198246,0.63
1,2,102-220,220,102-220,2,0.37,5.131597,1.998566,-3.023774,0.37
2,1,210,210,210,1,1,4.14222,1.414973,-0.5442,1
3,2,020-200,200,020-200,2,0.91,6.071527,-0.09457,0.607593,0.91
3,2,020-200,020,020-200,2,0.09,1.406606,5.426585,0.756324,0.09
4,2,102-202,202,102,2,0.25,3.25903,-6.152144,1.863049,0.25
4,2,102-202,102,102,2,0.75,-0.867336,-6.150806,6.883306,0.75
5,2,120-202,120,120-202,2,0.3,0.285447,6.106509,-4.275273,0.3
5,2,120-202,202,120-202,2,0.7,3.369417,-1.987131,1.094481,0.7
6,2,012-201,201,201,2,0.66,6.539499,-1.985763,0.816287,0.66
6,2,012-201,012,201,2,0.34,0.783698,0.442606,6.019237,0.34
7,1,002,002,002,1,1,-0.195898,-0.572284,7.766749,1
8,3,102-202-220,220,102,3,0.13,2.728418,2.519546,-3.054928,0.13
8,3,102-202-220,202,102,3,0.05,4.350392,-3.29139,1.932831,0.05
8,3,102-202-220,102,102,3,0.82,0.796249,-2.236317,7.458465,0.82
9,2,201-202,202,201,2,0.71,2.132671,-4.562858,3.853037,0.71
9,2,201-202,201,201,2,0.29,4.783267,-4.416182,1.021273,0.29
10,3,012-021-201,201,201,3,0.02,2.271526,-1.768806,-0.131887,0.02
10,3,012-021-201,012,201,3,0.23,-0.229281,1.661596,1.935179,0.23
10,3,012-021-201,021,201,3,0.75,-3.977216,3.317831,-0.285901,0.75
11,1,002,002,002,1,1,0.837398,-2.335945,6.421055,1
12,2,012-102,012,012-102,2,0.3,-5.850533,0.697934,7.026731,0.3
12,2,012-102,102,012-102,2,0.7,0.668715,-5.402529,7.026958,0.7
13,1,102,102,102,1,1,-0.391142,-3.289495,5.424603,1
14,2,120-201,120,120-201,2,0.12,-0.255351,5.824533,-3.695094,0.12
14,2,120-201,201,120-201,2,0.88,3.807836,-6.079335,1.683388,0.88
15,3,022-120-200,022,120-200,3,0.09,-1.568079,3.8151640000000002,2.435215,0.09
15,3,022-120-200,120,120-200,3,0.07,1.453608,5.809062,-1.63214,0.07
15,3,022-120-200,200,120-200,3,0.84,6.748406,-0.015574,-1.218123,0.84
16,3,022-202-220,022,022-202,3,0.41,-0.937398,3.04198,1.98262,0.41
16,3,022-202-220,202,022-202,3,0.46,4.265933,-2.032448,2.447768,0.46
16,3,022-202-220,220,022-202,3,0.13,2.92636,2.343056,-2.365989,0.13
17,2,002-202,202,002,2,0.14,3.850445,-4.342508,1.031747,0.14
17,2,002-202,002,002,2,0.86,0.340596,-0.895709,6.267237,0.86
18,2,012-220,220,012-021-220,2,0.91,4.493052,2.070317,-4.492729,0.91
18,2,012-220,012,012-021-220,2,0.09,-1.727483,0.79541,5.97507,0.09
19,1,201,201,201,1,1,8.393054,-6.267547,1.362511,1
20,2,002-022,002,002,2,0.83,-1.430548,-0.668564,8.21991,0.83
20,2,002-022,022,002,2,0.17,-7.821651,3.852071,2.36528,0.17
21,2,021-102,021,021-102,2,0.31,-5.242911,6.710905,-0.509544,0.31
21,2,021-102,102,021-102,2,0.69,1.317039,-3.309296,5.870913,0.69
22,2,020-022,020,-1,2,0.81,0.269664,7.110155,-1.909973,0.81
22,2,020-022,022,-1,2,0.19,-4.670609,2.167668,1.043919,0.19
23,1,200,200,200,1,1,6.483674,-3.9958,1.375267,1
24,2,022-202,202,022-202,2,0.96,6.05518,-2.822902,4.223442,0.96
24,2,022-202,022,022-202,2,0.04,-0.161342,2.852626,2.421886,0.04
25,2,020-202,202,020-202,2,0.7,1.81281,-3.947966,2.208863,0.7
25,2,020-202,020,020-202,2,0.3,-1.712368,5.824536,-0.168237,0.3
26,2,022-202,022,022-120-202,2,0.85,-4.164703,2.256691,3.818516,0.85
26,2,022-202,202,022-120-202,2,0.15,5.849249,-2.321129,0.983981,0.15
27,2,012-020,020,020-200,2,0.83,-4.013627,7.548018,-0.287147,0.83
27,2,012-020,012,020-200,2,0.17,-4.128792,1.058468,4.687235,0.17
28,2,020-202,020,020-202,2,0.61,1.025165,7.336784,0.410547,0.61
28,2,020-202,202,020-202,2,0.39,4.430104,-2.474616,2.787481,0.39
29,1,022,022,022,1,1,-7.798875,3.622174,3.014135,1
30,1,022,022,022,1,1,-3.115725,6.312223,4.720458,1
31,3,022-202-220,202,022-220,3,0.16,2.343885,-1.336798,6.227821,0.16
31,3,022-202-220,220,022-220,3,0.17,3.551773,2.948621,-0.946208,0.17
31,3,022-202-220,022,022-220,3,0.67,-2.368565,2.906788,5.618738,0.67
32,2,022-200,200,022-200,2,0.77,7.581816,-0.266112,0.993499,0.77
32,2,022-200,022,022-200,2,0.23,-2.687147,2.818499,3.730362,0.23
