parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,202,202,202,1,1,3.085111,-5.75631,2.947083,1
2,3,012-020-200,012,012-020-200,3,0.75,-2.546643,0.47239,6.170949,0.75
2,3,012-020-200,020,012-020-200,3,0.16,-2.214893,4.705675,-0.037732,0.16
2,3,012-020-200,200,012-020-200,3,0.09,4.277485,-0.506337,-0.290393,0.09
3,3,012-120-201,201,012-111-120-201,3,0.25,5.926191,-1.02161,0.025854,0.25
3,3,012-120-201,120,012-111-120-201,3,0.36,-0.667589,6.566193,-3.246315,0.36
3,3,012-120-201,012,012-111-120-201,3,0.39,-3.683821,0.16195,6.575406,0.39
4,3,002-020-201,201,002-020-201,3,0.65,6.891271,-8.110422,0.190387,0.65
4,3,002-020-201,020,002-020-201,3,0.08,0.605133,4.278503,-1.748293,0.08
4,3,002-020-201,002,002-020-201,3,0.27,0.468313,-1.930048,4.714304,0.27
5,2,120-200,120,120-200,2,0.04,1.884165,3.884842,-2.728416,0.04
5,2,120-200,200,120-200,2,0.96,7.103907,-1.986144,-1.119841,0.96
6,3,002-020-210,020,002-020-210,3,0.57,-0.997412,6.659051,0.9145,0.57
6,3,002-020-210,210,002-020-210,3,0.02,5.078635,1.790715,0.196552,0.02
6,3,002-020-210,002,002-020-210,3,0.41,-1.22465,1.063915,6.857908,0.41
7,1,021,021,021,1,1,-6.597254,6.922526,0.437408,1
8,3,022-120-200,022,022-120-200,3,0.18,-1.464831,4.873545,2.466648,0.18
8,3,022-120-200,120,022-120-200,3,0.35,0.789741,6.756305,-3.425503,0.35
8,3,022-120-200,200,022-120-200,3,0.47,6.847664,0.24441,-0.314436,0.47
9,3,022-120-200,200,022-120-200,3,0.64,7.251362,-0.372244,-0.10938,0.64
9,3,022-120-200,120,022-120-200,3,0.23,1.193439,6.218283,-3.491235,0.23
9,3,022-120-200,022,022-120-200,3,0.13,-2.137006,4.337456,2.671725,0.13
10,2,012-202,202,012-202-220,2,0.41,1.87147,-3.489249,3.974245,0.41
10,2,012-202,012,012-202-220,2,0.59,-3.678581,0.74761,6.219107,0.59
11,2,020-202,202,020-202,2,0.49,2.866721,-1.6569,1.490668,0.49
11,2,020-202,020,020-202,2,0.51,0.549554,6.895963,-2.286347,0.51
12,2,120-201,201,120-201,2,0.4,6.787596,-3.15941,1.339645,0.4
12,2,120-201,120,120-201,2,0.6,0.860366,6.431504,-3.50005,0.6
13,2,012-210,012,012-210,2,0.97,-3.325116,-0.751814,4.587664,0.97
13,2,012-210,210,012-210,2,0.03,2.638898,-0.223838,-1.097772,0.03
14,3,112-121-202,121,012-202,3,0.02,0.746825,0.932525,-0.501214,0.02
14,3,112-121-202,202,012-202,3,0.42,1.893673,-2.551142,4.726323,0.42
14,3,112-121-202,112,012-202,3,0.56,-0.872825,-1.231166,4.720406,0.56
15,2,021-102,021,021-102,2,0.55,-5.067289,6.119994,1.769171,0.55
15,2,021-102,102,021-102,2,0.45,-1.640647,1.364463,6.464574,0.45
16,1,002,002,002,1,1,-0.244895,-0.159425,7.775992,1
17,1,120,120,120,1,1,-0.322579,7.997881,-5.880552,1
18,1,002,002,002,1,1,-1.722758,-0.362151,7.996391,1
19,1,220,220,220,1,1,4.139841,2.79445,-6.296421,1
20,2,120-201,201,120-201,2,0.76,4.879754,-0.099663,-0.837884,0.76
20,2,120-201,120,120-201,2,0.24,1.840008,6.187651,-4.349369,0.24
21,2,102-200,102,102-200,2,0.36,-1.640177,-5.427893,6.848912,0.36
21,2,102-200,200,102-200,2,0.64,4.459036,0.672446,0.278319,0.64
22,2,002-021,021,002-021,2,0.35,-9.431867,5.486858,1.551366,0.35
22,2,002-021,002,002-021,2,0.65,-2.796141,-1.108692,7.753636,0.65
23,2,002-120,120,002-120,2,0.71,0.091105,6.239877,-3.094903,0.71
23,2,002-120,002,002-120,2,0.29,-0.493288,0.13636,5.829027,0.29
24,2,012-102,102,012-102,2,0.86,0.326228,-4.238992,6.282498,0.86
24,2,012-102,012,012-102,2,0.14,-1.485098,0.606116,6.278141,0.14
25,2,012-020,020,020-210,2,0.7,-3.25905,6.428341,-0.095959,0.7
25,2,012-020,012,020-210,2,0.3,-2.813415,-0.076954,5.284787,0.3
26,1,020,020,002-020-200,1,1,-3.645923,5.899398,-4.290779,1
27,1,220,220,220,1,1,1.136747,6.31917,-4.637593,1
28,1,212,212,202,1,1,1.474061,-0.491627,4.148794,1
29,2,021-202,202,021-202,2,0.99,4.129836,-7.019616,2.724349,0.99
29,2,021-202,021,021-202,2,0.01,-1.692988,5.510315,1.054527,0.01
30,2,020-110,110,020-110,2,0.01,1.615121,0.956755,-0.367777,0.01
30,2,020-110,020,020-110,2,0.99,-3.731873,6.833999,-1.840506,0.99
31,1,210,210,210,1,1,5.66999,1.265402,0.255285,1
32,3,002-202-220,220,002-220,3,0.2,2.68183,2.864581,-2.59196,0.2
32,3,002-202-220,002,002-220,3,0.59,0.561017,0.799742,6.247443,0.59
32,3,002-202-220,202,002-220,3,0.21,6.113832,-3.28173,1.414946,0.21
33,1,201,201,201,1,1,6.61296,-5.549307,1.551007,1
34,1,012,012,012,1,1,-2.557724,-1.01546,4.623731,1
35,1,002,002,002,1,1,-0.636996,-0.667531,6.82647,1
36,1,202,202,202,1,1,3.215796,-6.19668,2.753883,1
37,1,102,102,012-102,1,1,1.21285,-3.741824,7.219649,1
38,2,201-220,220,201-220,2,0.69,6.803112,3.349274,-4.12235,0.69
38,2,201-220,201,201-220,2,0.31,8.376644,-2.224875,0.479402,0.31
39,1,202,202,202,1,1,3.192205,-3.842815,1.113728,1
40,2,022-202,202,202,2,0.86,3.8726409999999998,-3.635988,1.678828,0.86
40,2,022-202,022,202,2,0.14,-0.624946,2.853533,1.597168,0.14
41,1,002,002,002,1,1,-0.022437,-2.333411,6.289486,1
42,2,120-210,120,120-210,2,0.36,-0.378627,5.739821,-5.85393,0.36
42,2,120-210,210,120-210,2,0.64,6.209092,0.243167,-5.85353,0.64
43,1,020,020,020-210,1,1,-2.782049,7.040127,-2.957648,1
44,4,012-201-202-220,201,012-201-220,4,0.26,6.298106,-1.975268,0.883726,0.26
44,4,012-201-202-220,012,012-201-220,4,0.22,-3.312941,1.461651,6.667952,0.22
44,4,012-201-202-220,202,012-201-220,4,0.17,0.398679,-2.047609,4.115481,0.17
44,4,012-201-202-220,220,012-201-220,4,0.35,0.983117,3.646833,-2.754893,0.35
45,1,200,200,200,1,1,8.623772,-0.218006,0.345321,1
46,2,012-020,020,020,2,0.94,0.713728,6.73352,-1.017001,0.94
46,2,012-020,012,020,2,0.06,0.688526,0.631351,3.834126,0.06
47,3,021-201-210,210,021-201-210,3,0.04,2.623547,0.012392,-4.498609,0.04
47,3,021-201-210,201,021-201-210,3,0.21,2.852207,-3.716058,-0.664612,0.21
47,3,021-201-210,021,021-201-210,3,0.75,1.282631,2.271581,-1.538794,0.75
48,1,012,012,012,1,1,-4.184059,0.250293,6.59125,1
49,2,022-120,120,022-120,2,0.58,0.535156,7.382366,-2.870663,0.58
49,2,022-120,022,022-120,2,0.42,-5.798012,6.314983,1.755225,0.42
50,1,021,021,021,1,1,-5.213176,8.025186,1.402856,1
51,1,020,020,020,1,1,-0.058657,6.901804,-1.226395,1
52,1,022,022,022,1,1,-6.002756,6.550933,1.837265,1
53,2,012-210,210,012-210,2,0.16,6.956891,0.961094,-2.128013,0.16
53,2,012-210,012,012-210,2,0.84,1.696933,0.222858,3.165146,0.84
54,1,120,120,012-120,1,1,0.728843,5.84921,-2.634354,1
55,2,102-201,201,102-201,2,0.14,8.510974,-0.626538,0.957669,0.14
55,2,102-201,102,102-201,2,0.86,2.18206,-0.735176,6.388225,0.86
56,1,021,021,021-201,1,1,-3.143291,7.705069,0.643239,1
57,3,021-201-202,201,021-201,3,0.24,6.765204,-4.047811,0.431732,0.24
57,3,021-201-202,202,021-201,3,0.12,2.523056,0.215278,4.186778,0.12
57,3,021-201-202,021,021-201,3,0.64,1.502478,2.160689,1.740088,0.64
58,1,201,201,120-201,1,1,2.507647,-1.685576,1.686454,1
59,1,021,021,021,1,1,0.917208,2.514376,1.224869,1
60,3,002-020-201,002,002-020-201,3,0.7,-1.415995,-1.029543,6.47812,0.7
60,3,002-020-201,020,002-020-201,3,0.08,0.379907,4.755012,-0.022737,0.08
60,3,002-020-201,201,002-020-201,3,0.22,5.155274,-7.178688,1.212216,0.22
61,3,012-102-201,102,012-102-201,3,0.16,1.916452,-4.339518,5.909281,0.16
