16.303,1.732	0.004,79.925
2.176,10.220	73.527,0.156
39.256,1.455	0.019,84.877
124.172,2.495	0.027,90.641
0.005,97.419
109.093,0.588	0.017,39.409
82.990,3.031	0.276,115.969
48.424,2.696	0.190,123.193
109.277,0.189	0.073,10.541
16.895,1.045	0.005,81.160
10.544,1.591	0.002,76.218
119.149,2.503	0.034,133.456	1.497,133.456
51.331,1.464	0.011,107.561
3.132,8.255	107.561,8.255	0.309,83.788
0.005,49.423
99.408,1.428	0.021,132.160
83.588,1.531	0.023,6.373	1.804,6.373
42.944,0.245	0.029,21.231
4.617,0.759	128.865,0.759	0.047,40.990
210.865,2.207	0.048,77.353	2.844,77.353
134.559,0.437	0.192,40.694
7.846,11.615	0.034,68.140
37.620,2.082	0.147,89.516
0.479,15.601	10.358,0.172
99.544,1.048	0.022,82.837
1.452,0.964	99.627,0.964	0.037,83.596
246.104,1.732	0.147,57.911
0.004,115.188
3.830,2.434	241.966,2.434	0.052,178.673
125.134,0.871	0.954,35.933
222.180,1.276	0.985,16.476
74.075,0.269	0.020,23.863
15.560,3.295	0.002,258.938
0.115,78.234	9.415,4.402
312.628,1.531	0.048,147.076
283.922,0.389	0.051,35.245
176.973,1.531	0.259,104.052
111.827,11.483	0.137,317.688
63.434,3.792	0.721,54.412
65.415,4.154	0.012,140.656
45.580,1.354	0.021,60.477	0.939,60.477
221.365,3.256
142.535,2.183
88.424,2.460	0.089,28.132
4.081,3.819	85.543,3.819	1.202,115.161
120.548,0.380	0.068,35.044	3.854,35.044
156.931,3.595	0.267,251.701
21.135,2.190	0.006,60.582
115.808,0.716	0.079,24.501
0.178,287.978	2.402,3.311
43.495,1.952	0.012,44.578
2.996,1.073	71.934,1.073	0.039,55.264
101.957,2.631	0.015,232.965	1.318,232.965
211.270,1.275	0.146,55.721
205.840,3.341	0.043,238.635
379.394,2.635
273.980,2.842	0.106,67.870
0.058,23.717
0.362,0.610	30.451,0.610	0.050,26.195
59.752,0.987	0.059,40.412	2.188,40.412
74.076,3.015	0.086,277.337
36.920,3.459	0.530,164.592
118.048,8.892	0.338,66.374
21.180,3.931	0.027,123.290
60.630,0.457	0.033,31.076
0.001,108.756
2.060,0.363	171.025,0.363	0.078,27.383
50.264,5.582	0.039,384.266
0.104,165.151	6.022,10.916
25.376,2.134	0.006,211.869
84.486,1.896	0.018,156.444
138.924,2.446	0.119,86.137
16.045,1.404	0.028,112.715
193.890,0.974	0.068,41.223
10.512,0.700	0.084,49.499
11.369,3.211	0.005,282.560
18.710,2.539	0.014,142.936	0.277,142.936
57.298,1.725	0.023,97.719	0.859,97.719
60.680,1.559	0.037,86.374
25.244,2.478	0.067,151.414
3.390,1.725	170.371,1.725	0.060,38.406
2.312,1.326	123.827,1.326	0.030,105.156
15.914,2.860	0.023,194.207	1.511,194.207
497.064,6.941
6.338,1.562	0.003,119.278
59.405,0.955	0.013,23.471
0.483,275.968	29.758,27.143
109.784,4.817	0.168,279.381
65.558,1.772	0.078,121.689
98.256,2.444	0.061,217.708	2.270,217.708
107.569,1.716	0.012,170.670
99.510,2.664	0.014,70.065	1.219,70.065
0.043,173.247	1.535,173.247
51.235,8.098	0.023,134.403
0.511,2.020	19.338,0.072
101.924,3.150	0.152,104.921
0.072,456.645	6.586,7.520
369.346,0.746	0.069,74.607
121.642,0.140
0.007,351.811	0.426,351.811
79.758,2.889	0.014,89.401
244.309,0.509	0.308,36.049	5.373,36.049
0.322,9.260	30.364,0.114
30.365,4.727	0.063,197.892
0.024,226.649
38.128,6.651	0.018,26.552
163.932,2.095	0.024,125.788
5.555,22.831	0.001,385.139
120.520,0.796	0.175,69.618
35.653,5.160	0.011,232.457
194.438,1.691	0.054,156.366
487.969,4.176	0.100,52.546
1.417,2.067	97.342,2.067	0.015,40.845
50.809,2.121	0.025,69.281
0.092,122.694
296.903,1.079	0.039,65.433	3.269,65.433
134.781,1.387	0.345,47.213
0.035,174.669
119.329,0.804	0.050,15.016	1.520,15.016
64.542,3.131	0.015,287.823
2.030,3.460	160.152,3.460	0.026,297.426
218.046,1.192	0.123,85.507
78.126,3.666	0.020,134.545
2.826,2.141	97.813,0.073
201.597,0.298
0.451,185.296	27.619,77.746
0.036,81.015
112.916,1.383	0.025,88.272
4.085,12.078	10.651,12.078
160.442,0.734	0.018,56.599
75.071,3.385	0.107,297.671	1.213,297.671
169.772,2.318	0.221,95.255
175.331,7.732	0.075,76.283
0.010,166.814
215.774,1.938	0.080,174.540
0.027,363.723
239.987,4.872
11.527,1.304	0.003,22.114
