parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.674,-4.714826,5.509006,0.674
1,2,01-20,20,01-20,2,0.326,6.701736,-0.567015,0.326
2,2,01-20,01,01-20,2,0.958,-8.615242,5.081851,0.958
2,2,01-20,20,01-20,2,0.042,2.561686,-1.543039,0.042
3,2,01-20,20,01-20,2,0.399,6.200944,1.256613,0.399
3,2,01-20,01,01-20,2,0.601,-3.891324,6.770267,0.601
4,2,01-20,01,01-20,2,0.628,-4.116384,5.840326,0.628
4,2,01-20,20,01-20,2,0.372,6.819477,0.067205,0.372
5,2,01-20,20,01-20,2,0.355,6.306032,1.095637,0.355
5,2,01-20,01,01-20,2,0.645,-5.922546,5.786262,0.645
6,2,01-20,20,01-20,2,0.879,6.279327,-0.058321,0.879
6,2,01-20,01,01-20,2,0.121,-2.856343,6.304686,0.121
7,2,01-20,20,01-20,2,0.417,6.796797,0.108239,0.417
7,2,01-20,01,01-20,2,0.583,-5.378234,6.475983,0.583
8,2,01-20,20,01-20,2,0.548,6.441118,-0.894706,0.548
8,2,01-20,01,01-20,2,0.452,-3.288794,5.491676,0.452
9,1,01,01,01,1,1,-6.93284,5.374209,1
10,3,10-11-20,20,10-20,3,0.311,5.412963,0.792621,0.311
10,3,10-11-20,11,10-20,3,0.008,-3.40667,4.66126,0.008
10,3,10-11-20,10,10-20,3,0.681,1.443779,0.792621,0.681
11,2,01-20,01,01-20,2,0.265,-2.133004,6.913476,0.265
11,2,01-20,20,01-20,2,0.735,6.687804,0.968029,0.735
12,3,01-10-20,10,01-10-20,3,0.15,0.819455,2.369269,0.15
12,3,01-10-20,20,01-10-20,3,0.357,6.885501,2.369269,0.357
12,3,01-10-20,01,01-10-20,3,0.493,-5.226717,6.379894,0.493
13,1,01,01,01,1,1,-6.441845,6.555959,1
14,2,01-20,20,01-20,2,0.393,6.784672,-0.496324,0.393
14,2,01-20,01,01-20,2,0.607,-5.620801,5.922941,0.607
15,2,01-20,01,01-20,2,0.647,-6.048746,7.374307,0.647
15,2,01-20,20,01-20,2,0.353,6.902065,1.243901,0.353
