49.121,1.593	0.009,82.813
119.423,1.172	0.938,54.613
95.269,0.560	0.083,33.974
4.951,1.365	0.003,79.193
111.425,0.566	0.106,30.987
78.142,2.398	0.214,91.237
65.623,7.247	0.115,64.439
0.499,8.064	45.014,0.122
1.662,3.164	81.154,3.164	0.190,129.953
1.390,17.052	101.106,0.274
36.459,2.420	0.013,118.070
141.210,0.871	2.041,63.873
11.278,0.227	0.006,20.486
0.105,120.219
148.480,0.795	0.202,32.761
26.345,0.727	0.012,36.094	1.082,36.094
0.027,53.377
89.103,0.177	0.579,16.307
13.601,2.163	0.007,142.137
253.707,3.903	0.041,16.794	3.008,16.794
1.248,3.168	59.739,3.168	0.027,94.470
98.950,5.643	0.064,212.160	3.126,212.160
134.303,2.510	0.064,122.438
135.667,1.206	0.504,111.607
293.998,1.505	0.063,117.005	3.084,117.005
172.377,4.707	0.053,157.749
1.742,1.942	123.336,1.942	0.020,124.817
35.679,1.476	0.005,109.041
24.235,2.618	0.003,83.321
203.519,0.447	0.162,34.896
168.217,5.104	0.608,170.007	1.940,170.007
74.466,1.738	0.046,72.395
2.420,0.654	55.921,0.654
50.317,2.912	0.053,201.298
175.281,3.471	0.126,88.652
47.591,1.642	0.030,155.140
63.832,0.354	0.045,23.647
0.567,1.010	52.636,1.010	0.020,24.650
137.931,1.631	0.034,41.525
188.078,5.451	0.122,211.297
0.032,97.701	1.752,6.573
1.340,8.736	87.057,0.103
14.340,1.597	0.065,99.522
0.328,4.625	23.360,0.106
99.717,7.058	0.086,65.299
146.332,3.447	0.185,84.079
0.034,105.509
40.456,2.304	0.011,62.715
140.014,0.580	0.429,21.007
66.617,1.857	0.018,123.563
84.672,1.039	0.101,84.335
0.009,256.453
5.588,5.367	0.010,112.637
189.919,4.274	0.458,57.490
109.105,1.074	0.024,83.822
97.795,0.582	0.014,49.027
218.538,0.336	0.153,31.179
90.871,1.755	0.298,27.238
70.787,2.464	0.018,90.901	1.753,90.901
0.051,233.354
391.470,7.766
