parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,basinDiscret
1,2,01-20,01,01-20,2,0.682,-6.741308,6.371784,0.682
1,2,01-20,20,01-20,2,0.318,5.618271,0.671857,0.318
2,2,01-20,01,01-20,2,0.059,-0.092178,5.771184,0.059
2,2,01-20,20,01-20,2,0.941,6.899938,0.22902,0.941
3,2,01-20,20,01-20,2,0.758,6.57394,-0.837585,0.758
3,2,01-20,01,01-20,2,0.242,-3.588385,5.086353,0.242
4,2,01-20,01,01-20,2,0.996,-8.53847,6.307298,0.996
4,2,01-20,20,01-20,2,0.004,2.307732,0.448447,0.004
5,2,01-20,01,01-20,2,0.505,-3.24072,4.953583,0.505
5,2,01-20,20,01-20,2,0.495,6.799931,-0.820522,0.495
6,2,01-20,20,01-20,2,0.404,6.288034,1.261566,0.404
6,2,01-20,01,01-20,2,0.596,-2.223222,6.51154,0.596
7,2,01-20,20,01-20,2,0.366,6.036137,2.857397,0.366
7,2,01-20,01,01-20,2,0.634,-3.12079,6.009866,0.634
8,2,00-20,00,00-20,2,0.495,-1.002658,3.011416,0.495
8,2,00-20,20,00-20,2,0.505,5.492289,-3.030403,0.505
9,3,01-10-20,01,01-10-20,3,0.23,-2.397654,7.021842,0.23
9,3,01-10-20,20,01-10-20,3,0.603,6.342587,1.661878,0.603
9,3,01-10-20,10,01-10-20,3,0.167,0.733225,1.661878,0.167
10,2,00-20,00,00-20,2,0.508,0.470145,4.091903,0.508
10,2,00-20,20,00-20,2,0.492,6.659725,-1.866285,0.492
11,2,01-20,20,01-20,2,0.287,5.188185,1.275029,0.287
11,2,01-20,01,01-20,2,0.713,-6.301838,6.883495,0.713
12,2,01-20,01,01-20,2,0.043,1.029304,5.997132,0.043
12,2,01-20,20,01-20,2,0.957,7.141701,-0.198712,0.957
13,2,01-20,20,01-20,2,0.158,3.495458,-2.138094,0.158
13,2,01-20,01,01-20,2,0.842,-7.391319,4.356574,0.842
14,1,01,01,01,1,1,-3.25489,6.909522,1
15,2,01-20,01,01-20,2,0.397,-2.305504,5.033908,0.397
15,2,01-20,20,01-20,2,0.603,7.214127,-0.331688,0.603
16,3,01-11-20,01,01-11-20,3,0.318,-6.385244,5.173683,0.318
16,3,01-11-20,20,01-11-20,3,0.505,4.719484,-0.460851,0.505
16,3,01-11-20,11,01-11-20,3,0.177,0.113446,5.173683,0.177
17,1,01,01,01,1,1,-5.227334,5.738156,1
18,2,01-20,01,01-20,2,0.108,-0.789203,4.027398,0.108
18,2,01-20,20,01-20,2,0.892,6.47741,-2.496337,0.892
19,2,01-20,01,01-20,2,0.851,-7.062672,7.151136,0.851
19,2,01-20,20,01-20,2,0.149,3.765677,1.113358,0.149
20,3,01-11-20,01,01-11-20,3,0.444,-4.60838,4.069912,0.444
20,3,01-11-20,20,01-11-20,3,0.491,7.987022,1.964765,0.491
20,3,01-11-20,11,01-11-20,3,0.065,1.589052,4.069912,0.065
21,3,01-10-20,20,01-10-20,3,0.359,5.900593,1.663387,0.359
21,3,01-10-20,10,01-10-20,3,0.263,0.320156,1.663387,0.263
21,3,01-10-20,01,01-10-20,3,0.378,-5.233412,6.56179,0.378
22,3,01-11-20,11,01-11-20,3,0.32,1.644224,7.72901,0.32
22,3,01-11-20,20,01-11-20,3,0.277,6.628633,2.496519,0.277
22,3,01-11-20,01,01-11-20,3,0.403,-3.976848,7.72901,0.403
23,2,01-20,01,01-20,2,0.572,-3.972362,6.935915,0.572
23,2,01-20,20,01-20,2,0.428,7.06935,1.327451,0.428
24,2,01-20,01,01-20,2,0.114,-0.989172,6.802287,0.114
24,2,01-20,20,01-20,2,0.886,7.083921,0.270769,0.886
25,3,01-11-20,20,01-11-20,3,0.538,8.199662,0.58933,0.538
25,3,01-11-20,01,01-11-20,3,0.424,-3.995764,6.87043,0.424
25,3,01-11-20,11,01-11-20,3,0.038,1.624794,6.87043,0.038
