16.121,0.864	0.065,86.188
1.124,5.912	62.358,0.062
2.131,0.934	0.012,80.705
42.360,0.220	0.013,19.479	1.138,19.479
55.010,0.572	0.072,22.736
65.010,1.322	0.008,118.754
56.086,9.092	0.109,99.189
136.341,1.333	0.203,89.591
0.591,1.240	53.902,1.240	0.012,79.032
0.423,9.391	40.012,0.625
76.729,2.513	0.012,164.139
135.019,2.792	0.041,98.420
68.418,0.525	1.074,27.709
174.170,0.995	0.060,80.124	2.056,80.124
104.697,1.033
108.863,2.088	0.095,153.720
5.368,3.544
92.843,0.611
123.794,0.750	0.061,24.766	1.302,24.766
119.776,6.841	0.021,135.513	1.439,135.513
98.757,2.969	0.139,86.707	2.143,86.707
1.180,0.117	116.004,0.117	0.016,3.646
124.962,1.581	0.109,106.554
161.089,2.824	0.187,104.069
19.174,0.273	0.016,17.532
191.013,1.203	0.249,82.584
0.074,37.221	2.729,5.277
8.402,2.514	0.004,70.620
21.045,3.656	0.027,214.567
111.629,3.150	0.062,69.369
193.212,1.442	0.106,138.805
0.045,280.868	3.521,6.097
1.662,0.832	137.979,0.832	0.067,35.970
0.101,257.443	5.009,225.372
3.090,0.350	229.442,0.350	0.088,30.274
227.608,0.912	0.186,71.325
0.015,356.221	0.826,356.221
17.231,3.230	0.002,156.305	0.212,156.305
103.157,0.369
214.816,0.590	0.128,41.466
0.045,122.163	3.526,4.947
11.848,1.922	0.133,155.307
0.046,56.466	3.896,1.465
42.643,1.139	0.012,73.285
26.202,0.703	0.180,42.452
273.413,0.584	0.031,52.828	2.773,52.828
0.264,2.766	5.461,0.593
117.567,1.657	0.049,129.384
0.992,2.486	91.227,2.486	0.146,129.047
72.830,1.238	0.125,103.273
18.827,5.667	0.004,162.833
0.920,10.667	29.402,0.133
20.900,0.547	0.160,49.111	0.934,49.111
58.443,17.680	0.027,219.089
99.105,8.406	0.062,405.946
3.263,1.547	123.664,1.547	0.049,116.592
30.055,1.091	0.007,61.703	0.647,61.703
10.325,1.163	0.002,51.859
9.502,0.667	0.006,49.850
51.635,0.849	0.066,49.872
0.011,160.364
61.933,0.585	0.012,27.364
3.233,1.886	58.949,1.886	0.082,40.408
0.323,1.734	19.343,0.064
0.021,105.631	1.609,105.631
0.022,84.972	1.239,84.972
60.125,0.592	0.014,47.081
194.511,5.744	1.741,134.727
0.009,77.663
19.478,1.679	0.011,61.702
189.860,0.067	0.039,5.587
0.048,188.980	1.230,3.119
96.087,1.825	0.032,95.924
0.077,13.896	5.573,13.896
1.368,4.692	115.664,0.393
146.336,0.589	0.323,58.729
83.904,1.765	0.128,62.654
223.531,1.485	0.051,40.834	2.293,40.834
0.129,223.531	12.621,4.961
220.268,4.945	0.051,327.712	3.876,327.712
88.140,3.779
49.843,1.597	0.015,108.500	1.438,108.500
76.274,3.021	0.126,149.131
0.098,397.841	7.834,238.642
1.167,3.456	52.576,3.456	0.091,95.014
0.053,127.404	2.960,11.120
5.313,1.881	0.040,121.229
18.232,4.388	0.006,41.626
23.755,1.513	0.008,29.282
38.319,0.543	0.009,27.406	0.734,27.406
249.558,0.068
76.237,2.028	0.027,107.023	1.998,107.023
17.081,1.292	0.005,111.316
59.932,0.508	0.096,48.617
0.002,189.050	0.142,189.050
101.131,8.188	0.217,314.758	2.538,314.758
3.021,1.506	176.646,1.506	0.767,127.876
104.590,1.302	0.234,78.213
208.420,1.231
254.155,5.599
86.703,6.295	0.013,214.343	1.322,214.343
290.037,5.071	0.053,51.231
163.140,5.064	0.165,104.941
32.841,0.311	0.079,23.588
199.963,7.065	0.238,224.943
0.035,168.260	1.084,13.176
693.760,3.259	0.139,111.756
0.063,120.007	4.560,1.479
2.372,1.224	126.473,1.224	0.034,60.187
0.003,178.255
105.629,2.560	0.251,48.598
0.024,277.770	1.551,9.202
302.567,2.177	0.212,132.217
0.176,98.250	3.896,1.372
189.435,0.765	0.297,58.980
224.883,0.460	0.086,32.440
310.418,1.443	0.244,33.448
0.173,168.485	7.741,1.987
0.017,90.855
42.079,12.772	0.023,101.350
0.493,2.022	29.963,2.022	0.017,138.507
0.005,188.180
61.171,2.787	0.182,85.864
0.014,114.396
69.543,0.795	0.165,67.656
0.147,129.968	9.021,40.075
162.204,0.164
16.191,3.691	0.027,280.161
642.593,6.016	0.183,161.049
57.812,3.766	0.020,182.491
1.312,552.536	22.166,8.464
1.180,2.690	79.407,2.690	0.031,90.474
0.095,56.869	3.346,56.869
0.002,104.462
43.717,0.656	0.088,50.435
107.657,6.449	0.046,175.648
211.230,0.996	0.067,42.769	4.226,42.769
53.232,2.383	0.051,189.513
88.906,1.002	0.046,89.883
0.002,205.550
98.217,0.732	0.016,42.826
0.613,196.989	5.635,11.189
280.305,0.800	0.850,49.306
148.002,2.566	0.285,110.199
121.134,0.891	0.075,57.790	2.610,57.790
117.180,1.149	0.042,108.619	2.313,108.619
36.122,0.769	0.024,48.045
0.011,109.519	0.423,109.519
396.776,1.961	0.067,96.875
166.519,0.932	0.027,26.066
142.986,0.679	0.031,46.578	2.650,46.578
0.245,3.312	21.341,0.142
11.516,3.106	0.001,72.197
16.772,0.507	0.003,28.881
70.634,0.502	0.027,44.739
1.752,8.675	172.602,8.675	0.066,94.903
43.214,1.737	0.022,158.320
1.148,0.961	113.476,0.961	0.035,60.777
14.408,12.495	0.002,175.249
30.833,2.973	0.023,48.092
429.526,1.574	0.143,52.482
260.678,2.273
115.799,1.812	0.024,86.924	1.675,86.924
156.403,1.241	0.086,79.891
529.025,1.909	0.131,108.067
62.795,6.157	0.056,519.967
85.934,4.541	0.415,216.605
0.532,3.355	35.530,3.355	0.006,53.892
43.265,3.854	0.016,117.804
241.223,1.560
18.143,1.765	0.006,170.093	0.416,170.093
128.486,1.402	0.262,134.511
47.525,0.918	0.034,78.256
0.122,283.683
0.429,290.914	35.061,54.153
366.180,1.251	0.173,107.791
40.514,4.824	0.039,171.734
36.763,0.652	0.005,63.612
84.993,2.394	0.031,207.012
114.165,5.141	0.020,63.548
0.751,0.942	42.005,0.942	0.027,53.336
3.203,1.404	51.851,1.404	0.112,108.671
105.955,1.919	0.920,69.480
178.248,5.561	0.100,301.832
24.227,0.971	0.018,66.045
58.578,1.945	0.452,175.164
39.714,0.146
0.011,303.856
100.755,0.908	0.048,80.585
127.657,1.879	0.056,93.172
422.234,3.150	0.672,100.324
204.183,1.380	0.365,52.376
0.007,99.817
19.584,0.877	0.036,67.556
83.975,5.277	0.038,74.662
127.885,0.220	0.022,7.146
0.019,75.975
2.328,5.249	9.994,5.249
190.839,1.848	0.286,112.152
1.288,4.913	96.875,4.913	0.072,253.552
33.759,0.536	0.008,39.086
13.822,0.922	0.007,52.280
461.694,0.595	0.347,53.323
