parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,102,102,102,1,1,-0.142439,1.221709,3.475746,1
2,2,120-200,120,120-200,2,0.54,0.857775,5.677369,-7.048606,0.54
2,2,120-200,200,120-200,2,0.46,6.523617,-0.149203,-0.676947,0.46
3,2,020-200,200,020-200,2,0.76,5.583436,0.342291,-4.979672,0.76
3,2,020-200,020,020-200,2,0.24,0.175525,6.003064,-5.820371,0.24
4,1,022,022,022,1,1,-11.807204,2.823346,1.483831,1
5,2,022-201,022,022-120-201,2,0.41,-3.21472,3.479653,2.061969,0.41
5,2,022-201,201,022-120-201,2,0.59,2.086984,-1.079785,-1.306289,0.59
6,2,021-202,021,021-202,2,0.12,-3.684238,4.54631,1.304493,0.12
6,2,021-202,202,021-202,2,0.88,2.313512,-6.011716,1.832192,0.88
7,1,022,022,022,1,1,-0.725935,3.780191,2.923093,1
8,1,202,202,202,1,1,0.748987,-5.118086,1.637838,1
9,1,120,120,120,1,1,0.7351,6.684939,-6.200358,1
10,1,020,020,020,1,1,-1.835234,7.158412,-1.098984,1
11,1,020,020,020,1,1,-4.494778,7.158412,-0.750487,1
12,1,120,120,012-120,1,1,0.582717,6.684939,-5.11348,1
13,2,020-102,020,020-102,2,0.87,0.205555,6.251268,-2.482848,0.87
13,2,020-102,102,020-102,2,0.13,1.578305,-4.531541,3.934397,0.13
14,1,210,210,210,1,1,6.497349,0.408097,-7.955307,1
15,3,012-020-200,200,012-020-200,3,0.26,6.782631,0.331344,-3.493224,0.26
15,3,012-020-200,020,012-020-200,3,0.71,1.156431,6.352772,-2.636119,0.71
15,3,012-020-200,012,012-020-200,3,0.03,-5.204149,0.976398,2.77655,0.03
16,1,202,202,202,1,1,1.011879,-8.32825,1.849863,1
17,1,021,021,021,1,1,-3.092902,2.618552,0.257391,1
18,3,012-020-200,200,012-020-200,3,0.42,6.530935,0.398247,-0.457062,0.42
18,3,012-020-200,012,012-020-200,3,0.22,-1.125999,1.483712,5.084716,0.22
18,3,012-020-200,020,012-020-200,3,0.36,1.048654,6.56394,-0.257004,0.36
19,1,021,021,021,1,1,-6.557214,7.445184,-0.42185,1
20,2,020-200,200,020-200,2,0.45,6.272829,-0.073365,0.707785,0.45
20,2,020-200,020,020-200,2,0.55,0.970225,6.114989,-0.458045,0.55
21,2,112-121,121,112-121,2,0.62,-1.750242,7.81748,-3.431951,0.62
21,2,112-121,112,112-121,2,0.38,-1.750242,1.293335,2.26595,0.38
22,1,220,220,220,1,1,2.288374,0.944861,-6.964373,1
23,2,021-201,201,021-201,2,0.11,6.419372,-3.143845,0.711646,0.11
23,2,021-201,021,021-201,2,0.89,-0.077604,1.604018,1.134477,0.89
24,2,102-220,102,102-220,2,0.01,0.04447,-2.324432,5.22512,0.01
24,2,102-220,220,102-220,2,0.99,2.522635,3.438007,-6.577657,0.99
25,1,120,120,120,1,1,0.052593,7.346703,-8.332916,1
26,2,102-120,120,102-120,2,0.93,1.657511,4.507934,0.086032,0.93
26,2,102-120,102,102-120,2,0.07,1.784561,-1.964773,4.537891,0.07
27,3,002-020-200,020,002-020-200,3,0.34,-4.145275,4.771052,0.549288,0.34
27,3,002-020-200,200,002-020-200,3,0.01,2.124482,0.693632,-0.31256,0.01
27,3,002-020-200,002,002-020-200,3,0.65,-3.536266,-1.693137,5.957199,0.65
28,1,120,120,120,1,1,0.052593,7.346703,-8.184279,1
29,2,102-120,102,102-120,2,0.1,0.996663,-2.670564,5.510633,0.1
29,2,102-120,120,102-120,2,0.9,0.872313,3.802133,0.493264,0.9
30,2,020-200,200,020-200,2,0.23,3.464443,-0.77932,-3.619511,0.23
30,2,020-200,020,020-200,2,0.77,-1.124696,5.576315,-3.077497,0.77
31,1,022,022,022,1,1,-4.798333,2.203946,2.303213,1
32,3,022-102-210,210,022-102-210,3,0.07,7.286399,1.036238,-0.093823,0.07
32,3,022-102-210,102,022-102-210,3,0.42,1.042737,0.195394,6.171444,0.42
32,3,022-102-210,022,022-102-210,3,0.51,-5.159208,4.138885,1.500793,0.51
33,1,020,020,020,1,1,-0.507878,7.173042,-0.262945,1
34,1,220,220,220,1,1,3.094237,1.769887,-8.435422,1
35,1,102,102,102,1,1,0.187399,-3.904854,5.158926,1
36,2,012-201,201,012-201,2,0.64,7.206054,-4.862319,0.506591,0.64
36,2,012-201,012,012-201,2,0.36,-1.581237,1.330242,6.609212,0.36
37,1,120,120,-1,1,1,-0.136642,9.058976,-6.482197,1
38,2,012-220,012,012-220,2,0.04,-1.787702,1.354022,5.085787,0.04
38,2,012-220,220,012-220,2,0.96,3.196377,1.841323,-7.898636,0.96
39,1,022,022,022,1,1,-6.413788,3.044538,2.018097,1
40,2,102-210,102,102-210,2,0.22,1.34201,-5.446532,6.298056,0.22
40,2,102-210,210,102-210,2,0.78,4.731544,0.072251,0.897717,0.78
41,1,022,022,022,1,1,-6.625735,1.802494,1.868471,1
42,3,022-202-220,202,022-202-220,3,0.23,4.079882,-0.425033,1.761377,0.23
42,3,022-202-220,022,022-202-220,3,0.24,-2.210765,4.651564,2.152588,0.24
42,3,022-202-220,220,022-202-220,3,0.53,2.613915,2.644225,-2.470763,0.53
43,2,012-200,200,012-200,2,0.71,8.753373,-5.013277,0.768247,0.71
43,2,012-200,012,012-200,2,0.29,-2.986285,-3.975009,7.389771,0.29
44,2,012-120,120,012-120,2,0.11,0.65186,5.632095,-5.506312,0.11
44,2,012-120,012,012-120,2,0.89,-5.834613,-0.68946,5.277126,0.89
45,2,012-201,201,012-201,2,0.99,6.694939,-1.397206,-0.277249,0.99
45,2,012-201,012,012-201,2,0.01,-2.551803,-0.183529,4.837382,0.01
46,2,012-120,012,012-120,2,0.12,-5.866002,-0.704199,3.570965,0.12
46,2,012-120,120,012-120,2,0.88,-1.891584,5.937162,-6.812297,0.88
47,3,022-202-220,220,022-202-220,3,0.46,1.650189,1.957884,-2.212687,0.46
47,3,022-202-220,022,022-202-220,3,0.34,-4.06873,0.386193,2.234539,0.34
47,3,022-202-220,202,022-202-220,3,0.2,2.013284,-4.5487,2.678113,0.2
48,2,201-210,210,201-210,2,0.54,7.657,-0.06414,-5.253826,0.54
48,2,201-210,201,201-210,2,0.46,7.657,-4.468098,0.563907,0.46
49,2,012-120,120,012-120,2,0.22,1.605572,6.748094,-0.953766,0.22
49,2,012-120,012,012-120,2,0.78,-4.756102,0.725902,5.150996,0.78
50,1,021,021,021,1,1,-4.310938,2.082288,-0.259494,1
51,1,002,002,002,1,1,-1.156404,-0.552375,6.963819,1
52,1,102,102,102-120,1,1,0.619861,-3.87466,2.421715,1
53,2,022-102,102,022-102,2,0.21,1.295561,-0.095265,7.449041,0.21
53,2,022-102,022,022-102,2,0.79,-4.721232,2.883074,2.98155,0.79
54,3,002-020-200,020,002-020-200,3,0.72,-1.544913,4.840804,-3.288611,0.72
54,3,002-020-200,002,002-020-200,3,0.03,-1.982481,0.544077,2.554908,0.03
54,3,002-020-200,200,002-020-200,3,0.25,4.34952,-1.100436,-3.777138,0.25
55,2,102-210,210,102-210,2,0.18,4.263343,-0.975074,-3.913582,0.18
55,2,102-210,102,102-210,2,0.82,-1.085888,-7.082088,5.603496,0.82
56,1,020,020,020,1,1,-1.570403,8.013955,0.236241,1
57,1,202,202,202,1,1,2.146149,-6.112188,1.465796,1
58,1,102,102,102,1,1,0.419558,-1.154895,3.699464,1
59,2,102-220,220,102-220,2,0.92,1.99729,2.626571,-3.372795,0.92
59,2,102-220,102,102-220,2,0.08,0.915301,-1.653921,6.304803,0.08
60,1,200,200,200,1,1,6.785322,0.706592,0.669975,1
61,1,200,200,200,1,1,7.384889,-0.623863,-3.165207,1
62,1,121,121,121,1,1,0.512182,2.376344,-0.723877,1
