parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,020-210,020,020-210,2,0.73,-0.769955,7.263216,-0.77079,0.73
1,2,020-210,210,020-210,2,0.27,3.434604,0.64977,-7.256556,0.27
2,1,012,012,012,1,1,-3.761188,0.16987,6.832419,1
3,1,021,021,021,1,1,-4.327568,6.361345,0.924021,1
4,3,021-102-220,102,021-102-220,3,0.14,0.470264,-4.57619,4.817626,0.14
4,3,021-102-220,021,021-102-220,3,0.17,-4.060844,6.383176,0.955773,0.17
4,3,021-102-220,220,021-102-220,3,0.69,2.502753,1.348343,-5.37165,0.69
5,2,022-200,200,022-200,2,0.94,5.701157,-0.151408,0.560078,0.94
5,2,022-200,022,022-200,2,0.06,-4.216032,2.00615,1.912988,0.06
6,2,020-102,102,020-102,2,0.06,0.594192,-3.965529,4.03274,0.06
6,2,020-102,020,020-102,2,0.94,-0.651453,6.501836,-2.52409,0.94
7,1,202,202,202,1,1,6.724434,-7.194122,2.003302,1
8,2,002-020,002,002-020,2,0.94,0.162896,-1.810677,7.039764,0.94
8,2,002-020,020,002-020,2,0.06,0.252611,4.03274,0.609839,0.06
9,2,102-210,210,102-210,2,0.63,5.243489,0.784758,-4.338822,0.63
9,2,102-210,102,102-210,2,0.37,-0.904609,-2.665306,6.890381,0.37
10,2,012-202,012,012-202,2,0.7,-3.904728,0.384794,5.916028,0.7
10,2,012-202,202,012-202,2,0.3,2.67233,-4.252141,0.83329,0.3
11,2,012-021,021,012-021,2,0.59,-3.914522,6.955271,0.915611,0.59
11,2,012-021,012,012-021,2,0.41,-2.050436,0.398441,6.53222,0.41
12,3,120-201-210,120,120-201-210,3,0.31,0.571995,5.955362,-4.433173,0.31
12,3,120-201-210,201,120-201-210,3,0.11,7.041767,-5.027485,0.559006,0.11
12,3,120-201-210,210,120-201-210,3,0.58,7.041767,0.719975,-4.433195,0.58
13,2,120-210,210,120-210,2,0.89,6.847853,0.883742,-6.888651,0.89
13,2,120-210,120,120-210,2,0.11,0.450152,3.46637,-6.88855,0.11
14,2,002-200,002,002-200,2,0.52,0.394653,-1.619425,6.940364,0.52
14,2,002-200,200,002-200,2,0.48,6.83245,-1.535425,1.096947,0.48
15,2,201-220,201,201-220,2,0.26,7.122071,-4.109239,1.056037,0.26
15,2,201-220,220,201-220,2,0.74,1.747624,1.099845,-5.512693,0.74
16,1,002,002,002,1,1,-3.357076,-0.899091,6.455445,1
