Phase,Count,Frequency
002,345,0.0345
002-011-012-201,1,1e-4
002-012-020-021-202,1,1e-4
002-012-020-202-210-211,1,1e-4
002-012-021-102-111,1,1e-4
002-012-021-202-210,1,1e-4
002-012-022-102-121,1,1e-4
002-012-022-221,1,1e-4
002-012-102-111,1,1e-4
002-012-102-120-202-220,1,1e-4
002-012-102-202,1,1e-4
002-012-102-202-211,1,1e-4
002-012-200,1,1e-4
002-012-202-211,1,1e-4
002-012-220,1,1e-4
002-020,69,0.0069
002-020-021-200-201-202-220,1,1e-4
002-020-021-211-220,1,1e-4
002-020-102,1,1e-4
002-020-120,2,2e-4
002-020-200,84,0.0084
002-020-201,15,0.0015
002-020-202,1,1e-4
002-020-210,8,8e-4
002-020-220,1,1e-4
002-021,68,0.0068
002-021-022-102-120-121,1,1e-4
002-021-022-102-220,1,1e-4
002-021-102-112-120,1,1e-4
002-021-120,3,3e-4
002-021-120-200,1,1e-4
002-021-200,7,7e-4
002-021-200-201-210-220,1,1e-4
002-021-201,3,3e-4
002-021-201-202,1,1e-4
002-021-210,2,2e-4
002-021-220,6,6e-4
002-022,5,5e-4
002-022-102,2,2e-4
002-022-102-120,1,1e-4
002-022-102-120-200,1,1e-4
002-022-102-121-200,1,1e-4
002-022-120,3,3e-4
002-022-121-202-220,1,1e-4
002-022-200,2,2e-4
002-022-210,1,1e-4
002-102-200,1,1e-4
002-102-220,1,1e-4
002-120,24,0.0024
002-120-200,17,0.0017
002-120-201,6,6e-4
002-120-201-210,1,1e-4
002-120-210,3,3e-4
002-120-220,1,1e-4
002-121-220,1,1e-4
002-200,76,0.0076
002-200-201-210,1,1e-4
002-200-220,1,1e-4
002-201,85,0.0085
002-201-210,3,3e-4
002-201-220,4,4e-4
002-202,2,2e-4
002-202-210,1,1e-4
002-210,18,0.0018
002-210-220,1,1e-4
002-220,22,0.0022
011-012-102-111,1,1e-4
012,237,0.0237
012-020,60,0.006
012-020-021-022-110-120-200,1,1e-4
012-020-021-022-120-200,1,1e-4
012-020-021-022-120-201-220,1,1e-4
012-020-022-111-120,1,1e-4
012-020-022-111-220,1,1e-4
012-020-102,9,9e-4
012-020-200,9,9e-4
012-020-201,4,4e-4
012-020-202,3,3e-4
012-020-202-210,1,1e-4
012-020-210,3,3e-4
012-021,44,0.0044
012-021-022-102-112-121-201,1,1e-4
012-021-022-102-121-201,1,1e-4
012-021-022-102-121-201-220,1,1e-4
012-021-022-111-121-200,1,1e-4
012-021-022-112,1,1e-4
012-021-022-112-120-202-210,1,1e-4
012-021-022-112-121,3,3e-4
012-021-022-112-121-202,1,1e-4
012-021-022-112-200,1,1e-4
012-021-022-112-210,1,1e-4
012-021-022-112-210-221,1,1e-4
012-021-022-120-121-202,1,1e-4
012-021-022-121-201,1,1e-4
012-021-022-202-211,1,1e-4
012-021-022-202-211-212-221,1,1e-4
012-021-022-202-220,1,1e-4
012-021-022-211-220,1,1e-4
012-021-022-212-221,1,1e-4
012-021-102,15,0.0015
012-021-102-112-202,1,1e-4
012-021-102-121-202-210,1,1e-4
012-021-102-200,1,1e-4
012-021-102-220,3,3e-4
012-021-111-120-121-210-211-220,1,1e-4
012-021-112-202,1,1e-4
012-021-112-202-211,1,1e-4
012-021-120,7,7e-4
012-021-120-121-211-220,1,1e-4
012-021-120-210-211-220,1,1e-4
012-021-121-220,1,1e-4
012-021-200-202,1,1e-4
012-021-201,1,1e-4
012-021-202,11,0.0011
012-021-202-220,3,3e-4
012-021-211-220,1,1e-4
012-021-220,7,7e-4
012-022,1,1e-4
012-022-102,2,2e-4
012-022-102-111-120-201,1,1e-4
012-022-102-202-220,1,1e-4
012-022-111,1,1e-4
012-022-111-112-120-210,1,1e-4
012-022-111-112-121-220,1,1e-4
012-022-112,1,1e-4
012-022-112-120,1,1e-4
012-022-112-120-210,1,1e-4
012-022-112-121,1,1e-4
012-022-112-121-210,1,1e-4
012-022-112-122,1,1e-4
012-022-112-210-220,1,1e-4
012-022-112-212-220-221,1,1e-4
012-022-112-220,1,1e-4
012-022-120,2,2e-4
012-022-121-211-220,1,1e-4
012-022-121-220,1,1e-4
012-022-201,1,1e-4
012-022-202-211-212,1,1e-4
012-022-202-212-220,1,1e-4
012-022-202-212-220-221,1,1e-4
012-022-210,1,1e-4
012-022-220,2,2e-4
012-102,80,0.008
012-102-112-122-200-202-220,1,1e-4
012-102-112-202,1,1e-4
012-102-112-202-210-211,1,1e-4
012-102-120,6,6e-4
