Phase,Count,Frequency
0002,2,2e-4
0002-0022,1,1e-4
0002-2020,2,2e-4
0012,1,1e-4
0012-0021-0202-2020,5,5e-4
0012-0021-2020,1,1e-4
0012-0022-0202-2020,3,3e-4
0012-0202,6,6e-4
0012-0202-1201-2011-2020,2,2e-4
0012-0202-2011-2020,6,6e-4
0012-0202-2012-2020,1,1e-4
0012-0202-2020,69,0.0069
0012-0202-2021,1,1e-4
0012-2020,7,7e-4
0020,1,1e-4
0020-0202,1,1e-4
0020-0202-2020,1,1e-4
0021,1,1e-4
0021-0022-0202-2020,1,1e-4
0021-0202,4,4e-4
0021-0202-0211-1210-2020,2,2e-4
0021-0202-0211-2020,5,5e-4
0021-0202-0211-2020-2110,1,1e-4
0021-0202-0211-2020-2110-2210,1,1e-4
0021-0202-2020,61,0.0061
0021-2020,11,0.0011
0022,3,3e-4
0022-0202,27,0.0027
0022-0202-0212-2020,4,4e-4
0022-0202-1200-2020,1,1e-4
0022-0202-1201-2020,1,1e-4
0022-0202-1220-2020,1,1e-4
0022-0202-2020,125,0.0125
0022-0202-2020-2210,1,1e-4
0022-0202-2021,5,5e-4
0022-0212,1,1e-4
0022-0212-2020,5,5e-4
0022-2020,26,0.0026
0022-2021,1,1e-4
0102,3,3e-4
0102-0112-2020,1,1e-4
0102-1002-2020,1,1e-4
0102-2020,5,5e-4
0102-2021,1,1e-4
0112-0120-0202,1,1e-4
0112-0120-0202-1012-2020,1,1e-4
0112-0120-0202-1020,1,1e-4
0112-0120-0202-2011-2020,1,1e-4
0112-0120-0202-2012-2020,1,1e-4
0112-0120-0202-2020,10,0.001
0112-0121-0202,1,1e-4
0112-0121-0202-1120-2020,2,2e-4
0112-0121-0202-2020,4,4e-4
0112-0121-2020,1,1e-4
0112-0122-0202-2020,2,2e-4
0112-0202,5,5e-4
0112-0202-1012,1,1e-4
0112-0202-1012-2020,9,9e-4
0112-0202-1111-1120-1201-2020,1,1e-4
0112-0202-1120,2,2e-4
0112-0202-1120-1200-2020,1,1e-4
