Phase,Count,Frequency
0002-2020,3,3e-4
0012-0021-0202,1,1e-4
0012-0021-0202-2020,13,0.0013
0012-0022-0202-2020,3,3e-4
0012-0202,6,6e-4
0012-0202-1012-2020,1,1e-4
0012-0202-1020,1,1e-4
0012-0202-1021-2020,1,1e-4
0012-0202-1201-2011,1,1e-4
0012-0202-2011-2020,9,9e-4
0012-0202-2020,65,0.0065
0012-0202-2020-2202,1,1e-4
0012-0202-2021,1,1e-4
0012-2020,2,2e-4
0021-0022-0202-2020,4,4e-4
0021-0112-0202-2020,1,1e-4
0021-0112-2020,1,1e-4
0021-0202,6,6e-4
0021-0202-0211-2020,8,8e-4
0021-0202-0211-2020-2210,1,1e-4
0021-0202-1020,1,1e-4
0021-0202-1200-2020,1,1e-4
0021-0202-2020,73,0.0073
0021-2020,8,8e-4
0022,3,3e-4
0022-0102-2020,1,1e-4
0022-0202,25,0.0025
0022-0202-1020,2,2e-4
0022-0202-1210-2020,1,1e-4
0022-0202-2020,136,0.0136
0022-0202-2020-2101,2,2e-4
0022-0202-2021,7,7e-4
0022-0212,3,3e-4
0022-0212-2020,10,0.001
0022-2020,15,0.0015
0022-2021,3,3e-4
0102,2,2e-4
0102-1002-1021-2020,1,1e-4
0102-1002-2020,1,1e-4
0102-2001-2020,1,1e-4
0102-2020,9,9e-4
0112-0120-0202,2,2e-4
0112-0120-0202-2012-2020,2,2e-4
0112-0120-0202-2020,6,6e-4
0112-0121-0202-2020,3,3e-4
0112-0121-2020,2,2e-4
0112-0202,2,2e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,4,4e-4
0112-0202-1111-1120-1201-2011-2020,1,1e-4
0112-0202-1120-1200-2020,1,1e-4
0112-0202-1120-2012-2020,3,3e-4
0112-0202-1120-2020,4,4e-4
0112-0202-2011-2020,3,3e-4
0112-0202-2012,4,4e-4
0112-0202-2012-2020,6,6e-4
0112-0202-2012-2021,1,1e-4
0112-0202-2020,36,0.0036
0112-0202-2021,1,1e-4
0112-0202-2120,2,2e-4
0112-2011-2020,1,1e-4
0112-2012-2021,1,1e-4
0112-2020,6,6e-4
0120-0122-0202-2020,1,1e-4
0120-0202,5,5e-4
0120-0202-0210,1,1e-4
0120-0202-0210-2020,13,0.0013
0120-0202-2020,64,0.0064
0120-0202-2120,1,1e-4
0120-2020,8,8e-4
0121-0122-0202-1022-2020,1,1e-4
0121-0122-0202-2020,1,1e-4
0121-0202,4,4e-4
0121-0202-0211-1021-2020,1,1e-4
0121-0202-0211-1120-1210-2020,1,1e-4
0121-0202-0211-2020,1,1e-4
0121-0202-0221-2020,2,2e-4
0121-0202-0221-2021,1,1e-4
0121-0202-1021-2020,5,5e-4
0121-0202-1120-2020,6,6e-4
0121-0202-2020,63,0.0063
0121-0202-2021,3,3e-4
0121-0211-2020,3,3e-4
0121-0212-2020,2,2e-4
0121-2020,6,6e-4
0121-2021,1,1e-4
0121-2120,1,1e-4
0122,2,2e-4
0122-0202,12,0.0012
0122-0202-1022-2020,15,0.0015
0122-0202-1022-2020-2201,1,1e-4
0122-0202-1120,1,1e-4
0122-0202-1120-1201-2020,1,1e-4
0122-0202-1120-1210-2020,1,1e-4
0122-0202-1120-2020,11,0.0011
0122-0202-1121,1,1e-4
0122-0202-2020,101,0.0101
0122-0202-2021,8,8e-4
0122-0202-2022,2,2e-4
0122-0202-2120,2,2e-4
0122-0202-2120-2200,1,1e-4
0122-0212-1120-2020,1,1e-4
0122-0212-2020,11,0.0011
0122-0222,1,1e-4
0122-1022-2020,2,2e-4
0122-1120-2020,3,3e-4
0122-2020,11,0.0011
0201,1,1e-4
0201-0210-0220-2020,1,1e-4
0201-0210-2020,1,1e-4
0201-0220-2020,1,1e-4
0201-2020,5,5e-4
0201-2020-2100,1,1e-4
0201-2020-2200,1,1e-4
0202,672,0.0672
0202-0210,10,0.001
0202-0210-0220-2020,1,1e-4
0202-0210-1102-2110,1,1e-4
0202-0210-2020,51,0.0051
0202-0210-2020-2110,8,8e-4
0202-0210-2020-2210,1,1e-4
0202-0210-2110,1,1e-4
0202-0210-2210,1,1e-4
0202-0211,6,6e-4
0202-0211-0221,1,1e-4
0202-0211-0221-1021-2020,1,1e-4
0202-0211-0221-2020,1,1e-4
0202-0211-1021,1,1e-4
0202-0211-1021-1102-1111-2020-2110,2,2e-4
