Phase,Count,Frequency
0001-0301-0303,4,4e-4
0002-0010-0300-0302,1,1e-4
0003-0010-0303,1,1e-4
0003-0303,1,1e-4
0010,97,0.0097
0010-0011,10,0.001
0010-0011-0101-0301,1,1e-4
0010-0011-0210-0300-0301-0311,1,1e-4
0010-0011-0300-0301,5,5e-4
0010-0012,3,3e-4
0010-0012-0300-0302,4,4e-4
0010-0012-0302,4,4e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0312,2,2e-4
0010-0013,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0213,1,1e-4
0010-0013-0213-0303,2,2e-4
0010-0013-0300-0303,22,0.0022
0010-0013-0300-0303-0310,1,1e-4
0010-0013-0303,58,0.0058
0010-0013-0303-0310,6,6e-4
0010-0013-0303-0313,1,1e-4
0010-0013-0313,13,0.0013
0010-0100-0300,2,2e-4
0010-0100-0300-0303,3,3e-4
0010-0103-0303,3,3e-4
0010-0110,4,4e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0303,2,2e-4
0010-0110-0303,1,1e-4
0010-0110-0312,1,1e-4
0010-0112-0312,1,1e-4
0010-0113-0300-0303,1,1e-4
0010-0113-0303,8,8e-4
0010-0200-0300-0303,1,1e-4
0010-0202-0300-0302,1,1e-4
0010-0210,4,4e-4
0010-0210-0300,2,2e-4
0010-0210-0300-0303,1,1e-4
0010-0210-0303,9,9e-4
0010-0300,72,0.0072
0010-0300-0301,1,1e-4
0010-0300-0302,6,6e-4
0010-0300-0302-0310,1,1e-4
0010-0300-0303,158,0.0158
0010-0300-0303-0310,3,3e-4
0010-0300-0310,1,1e-4
0010-0302-0310,1,1e-4
0010-0303,93,0.0093
0010-0303-0310,42,0.0042
0010-0310,22,0.0022
0010-0310-0312,1,1e-4
0010-0310-0313,1,1e-4
0010-0312,1,1e-4
0010-0313,7,7e-4
0011-0013-0111-0113-0303,1,1e-4
0011-0013-0301-0303,1,1e-4
0011-0013-0303-0311,6,6e-4
0011-0111-0303-0311,1,1e-4
0011-0211-0303,1,1e-4
0011-0301,1,1e-4
0011-0301-0303,15,0.0015
0011-0303-0311,2,2e-4
0012,1,1e-4
0012-0013-0303,1,1e-4
0012-0110-0112-0312,1,1e-4
0012-0312,1,1e-4
0013-0303,21,0.0021
0013-0313,4,4e-4
0100-0300,1,1e-4
0101-0301-0303,2,2e-4
0101-0301-0303-1001,1,1e-4
0102-0300-0302-1002-1010,2,2e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,8,8e-4
0110,1,1e-4
0110-0111-0300-0301-1010-1011,1,1e-4
0110-0113-0303,1,1e-4
0110-0113-0303-0310-1010-1013,2,2e-4
0110-0210-0300-0303,1,1e-4
0110-0210-0303,1,1e-4
0110-0300,4,4e-4
0110-0300-0302-1010,1,1e-4
0110-0300-0303,6,6e-4
0110-0300-0303-1010,15,0.0015
0110-0300-1010,4,4e-4
0110-0303,4,4e-4
0110-0303-0310,3,3e-4
0110-0303-0310-1010,3,3e-4
0110-0303-0310-1010-1013,4,4e-4
0110-0303-1010,3,3e-4
0110-0303-1010-1013,1,1e-4
0110-0310,4,4e-4
0110-0310-0311-1010,1,1e-4
0110-0310-0313-1010,1,1e-4
0110-0310-0313-1010-1013,1,1e-4
0110-0310-1010,4,4e-4
0110-0313,1,1e-4
0110-1010,2,2e-4
0111-0113-0301-0303,2,2e-4
0111-0113-0301-0303-1011-1013,1,1e-4
0111-0113-0303-0311,2,2e-4
0111-0113-0311-0313-1011-1013,1,1e-4
0111-0301-0303,2,2e-4
0111-0301-0303-1011,2,2e-4
0111-0303-0311,1,1e-4
0111-0303-0311-1011,2,2e-4
0111-0311-0313-1011-1013,1,1e-4
0112-0113-0302-0303,1,1e-4
0112-0300-0302-1010-1012,4,4e-4
0112-0302-0303,1,1e-4
0112-0302-1012,2,2e-4
0112-0312-1010,1,1e-4
0112-0312-1010-1012,1,1e-4
0113-0211-0301-0303-1011-1013,1,1e-4
0113-0300-0303-1010-1013,10,0.001
0113-0301-0303-1011-1013,2,2e-4
0113-0303-0310-1010-1013,4,4e-4
0113-0303-0311-1011-1013,2,2e-4
0113-0303-1010,1,1e-4
0113-0303-1010-1013,29,0.0029
0113-0303-1013,7,7e-4
0113-0313,2,2e-4
0113-0313-1010,1,1e-4
0113-0313-1010-1013,9,9e-4
0113-0313-1013,1,1e-4
0200-0300-0303-1000,3,3e-4
0200-0300-0303-1003-1010,1,1e-4
0200-0300-0303-1010,7,7e-4
0200-0300-0303-1010-1013,3,3e-4
0200-0300-1010,1,1e-4
0201-0303-1001-1003,1,1e-4
0203-0303-1003-1010,1,1e-4
0210-0212-0302-1010-1012,2,2e-4
0210-0300,1,1e-4
0210-0300-0302-1002-1010,2,2e-4
0210-0300-0302-1010,2,2e-4
0210-0300-0303-1003-1010,1,1e-4
0210-0300-0303-1010,30,0.003
0210-0300-0303-1010-1013,9,9e-4
0210-0300-0303-1010-1013-1113,2,2e-4
0210-0300-0303-1010-1103,1,1e-4
0210-0300-1010,13,0.0013
0210-0303,1,1e-4
0210-0303-0310-1010,6,6e-4
0210-0303-0310-1010-1013,4,4e-4
0210-0303-1003-1010,1,1e-4
0210-0303-1010,12,0.0012
0210-0303-1010-1013,27,0.0027
0210-0310-1010,4,4e-4
0210-0313-1010-1013,2,2e-4
0210-1010,16,0.0016
0211-0301-0303-1011,1,1e-4
0211-0301-0303-1011-1013,1,1e-4
0211-0303-0311-1011,1,1e-4
0211-0311-1010-1011,1,1e-4
0211-1010-1011,1,1e-4
0212-0312-1010,1,1e-4
0212-1010-1012,1,1e-4
0213,1,1e-4
0213-0300-0303-1010-1013,1,1e-4
0213-0301-0303-1011-1013,1,1e-4
0213-0303,1,1e-4
0213-0303-1010-1013,2,2e-4
0213-0303-1013,1,1e-4
0213-0312-0313-1012-1013,1,1e-4
0213-0313-1010-1013,2,2e-4
0213-1010-1013,4,4e-4
0213-1013,1,1e-4
0300,8,8e-4
0300-0301-0310-1010-1011,1,1e-4
0300-0301-1010,1,1e-4
0300-0301-1010-1011,57,0.0057
0300-0301-1010-1011-1101,1,1e-4
0300-0301-1010-1111,2,2e-4
0300-0302,3,3e-4
0300-0302-0310-1010,1,1e-4
0300-0302-1000,1,1e-4
0300-0302-1000-1002,1,1e-4
0300-0302-1002-1010,29,0.0029
0300-0302-1002-1010-1102,1,1e-4
0300-0302-1002-1010-1300,1,1e-4
0300-0302-1002-1010-1300-1302,1,1e-4
0300-0302-1010,10,0.001
0300-0302-1010-1012,61,0.0061
0300-0302-1010-1012-1200,1,1e-4
0300-0302-1010-1012-1202,1,1e-4
0300-0302-1010-1112,1,1e-4
0300-0302-1110-1112,1,1e-4
0300-0303,23,0.0023
0300-0303-0310-1003-1010,3,3e-4
0300-0303-0310-1010,4,4e-4
0300-0303-0310-1010-1013,4,4e-4
0300-0303-0310-1110,1,1e-4
0300-0303-1000,6,6e-4
0300-0303-1000-1003,10,0.001
0300-0303-1003-1010,499,0.0499
0300-0303-1003-1010-1103,1,1e-4
0300-0303-1003-1010-1200,2,2e-4
0300-0303-1003-1010-1203,1,1e-4
0300-0303-1003-1010-1300,1,1e-4
0300-0303-1010,786,0.0786
0300-0303-1010-1013,404,0.0404
0300-0303-1010-1013-1103,7,7e-4
0300-0303-1010-1013-1110,1,1e-4
0300-0303-1010-1013-1113,2,2e-4
0300-0303-1010-1013-1200,4,4e-4
0300-0303-1010-1100,3,3e-4
0300-0303-1010-1103,57,0.0057
0300-0303-1010-1110,6,6e-4
0300-0303-1010-1110-1113,1,1e-4
0300-0303-1010-1113,7,7e-4
0300-0303-1010-1200,8,8e-4
0300-0303-1010-1300,2,2e-4
0300-0303-1010-1303,1,1e-4
0300-0303-1013,1,1e-4
0300-0303-1110,12,0.0012
0300-0310-1010,5,5e-4
0300-1000,6,6e-4
0300-1002-1010-1200-1202,1,1e-4
0300-1010,619,0.0619
0300-1010-1011,3,3e-4
0300-1010-1012,2,2e-4
0300-1010-1013,3,3e-4
0300-1010-1100,2,2e-4
0300-1010-1100-1300,1,1e-4
0300-1010-1110,1,1e-4
0300-1010-1200,8,8e-4
0300-1010-1210,1,1e-4
0300-1010-1300,1,1e-4
0300-1110,2,2e-4
0301,1,1e-4
0301-0302-1011-1012,4,4e-4
0301-0302-1011-1012-1111-1212,1,1e-4
0301-0303,26,0.0026
