Phase,Count,Frequency
0000-0300,1,1e-4
0000-0300-0303,1,1e-4
0001-0301-0303,5,5e-4
0002-0010,1,1e-4
0002-0010-0302-0310,1,1e-4
0003-0010-0303,2,2e-4
0003-0011-0301-0303,1,1e-4
0010,76,0.0076
0010-0011,6,6e-4
0010-0011-0210-0211-0300-0301,1,1e-4
0010-0011-0211,2,2e-4
0010-0011-0211-0311,1,1e-4
0010-0011-0300-0301,10,0.001
0010-0011-0301,1,1e-4
0010-0011-0311,2,2e-4
0010-0012,1,1e-4
0010-0012-0200-0202-0300-0302,1,1e-4
0010-0012-0212-0300-0302,1,1e-4
0010-0012-0300-0302,9,9e-4
0010-0012-0302,6,6e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0310-0312,1,1e-4
0010-0012-0312,2,2e-4
0010-0013,2,2e-4
0010-0013-0113-0303,1,1e-4
0010-0013-0210-0300-0303,2,2e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0210-0313,1,1e-4
0010-0013-0213,1,1e-4
0010-0013-0300-0303,16,0.0016
0010-0013-0303,64,0.0064
0010-0013-0303-0310,5,5e-4
0010-0013-0313,12,0.0012
0010-0100-0300,4,4e-4
0010-0100-0300-0303,10,0.001
0010-0110-0300,2,2e-4
0010-0110-0300-0302,1,1e-4
0010-0110-0300-0303,1,1e-4
0010-0110-0303,1,1e-4
0010-0110-0303-0310,3,3e-4
0010-0113-0303,8,8e-4
0010-0113-0303-0310,2,2e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0302,1,1e-4
0010-0203-0303,1,1e-4
0010-0210-0300,3,3e-4
0010-0210-0300-0301,1,1e-4
0010-0210-0300-0303,8,8e-4
0010-0210-0303,3,3e-4
0010-0210-0303-0310,2,2e-4
0010-0210-0310-0311,1,1e-4
0010-0210-0313,1,1e-4
0010-0300,73,0.0073
0010-0300-0301,1,1e-4
0010-0300-0302,3,3e-4
0010-0300-0303,178,0.0178
0010-0300-0303-0310,1,1e-4
0010-0302,2,2e-4
0010-0303,105,0.0105
0010-0303-0310,39,0.0039
0010-0310,13,0.0013
0010-0310-0313,3,3e-4
0010-0312,1,1e-4
0010-0313,7,7e-4
0011,2,2e-4
0011-0012-0301-0302,1,1e-4
0011-0013-0301-0303,4,4e-4
0011-0013-0303-0311,5,5e-4
0011-0103-0301-0303,1,1e-4
0011-0111-0301-0303,1,1e-4
0011-0301-0303,10,0.001
0011-0303-0311,3,3e-4
0011-0313,1,1e-4
0012-0013-0302-0303,1,1e-4
0012-0302,1,1e-4
0012-0312,1,1e-4
0013-0113,1,1e-4
0013-0300-0303-1010-1013,1,1e-4
0013-0303,17,0.0017
0013-0310-0313,1,1e-4
0013-0313,3,3e-4
0101-0301-0303,1,1e-4
0101-0301-0303-1001,3,3e-4
0101-0301-0303-1001-1003,1,1e-4
0102-0302-1002-1010,1,1e-4
0103-0301-0303-1003-1011,1,1e-4
0103-0303,1,1e-4
0103-0303-1003-1010,3,3e-4
0110,2,2e-4
0110-0111,1,1e-4
0110-0111-0300-0301-1010-1011,2,2e-4
0110-0113-0300-0303-1010-1013,1,1e-4
0110-0113-0303-0310,1,1e-4
0110-0113-0303-0310-1010-1013,2,2e-4
0110-0200-0300-0303-1010,1,1e-4
0110-0210-0300-0303-1010,1,1e-4
0110-0212-0310-0312-1010,1,1e-4
0110-0300,3,3e-4
0110-0300-0302-1010-1012,1,1e-4
0110-0300-0303,6,6e-4
0110-0300-0303-0310-1010,1,1e-4
0110-0300-0303-1010,17,0.0017
0110-0300-0310-1010,1,1e-4
0110-0300-1010,2,2e-4
0110-0303,6,6e-4
0110-0303-0310,4,4e-4
0110-0303-0310-1003,1,1e-4
0110-0303-0310-1010,2,2e-4
0110-0303-0310-1010-1013,6,6e-4
0110-0303-1010,3,3e-4
0110-0303-1010-1013,1,1e-4
0110-0310,1,1e-4
0110-0310-0313-1010,1,1e-4
0110-0310-1010,3,3e-4
0110-0313-1010-1013,1,1e-4
0111-0113-0301-0303,1,1e-4
0111-0113-0301-0303-1013,1,1e-4
0111-0113-0303-0311-1011-1013,2,2e-4
0111-0113-0311-0313-1011-1013,1,1e-4
0111-0301-0303-1011,2,2e-4
0111-0303-0311-1011,1,1e-4
0111-0303-0311-1011-1013,1,1e-4
0112-0300-0302-1010-1012,2,2e-4
0112-0302,1,1e-4
0112-0302-1012,2,2e-4
0112-0303-0312,1,1e-4
0112-0312-1010-1012,2,2e-4
0113-0210-0300-0303-1010,1,1e-4
0113-0300-0303-1010,1,1e-4
0113-0300-0303-1010-1013,8,8e-4
0113-0301-0303-1011-1013,3,3e-4
0113-0302-0303-1012-1013,1,1e-4
0113-0303,1,1e-4
0113-0303-0310-1010,1,1e-4
0113-0303-0310-1010-1013,3,3e-4
0113-0303-1010,1,1e-4
0113-0303-1010-1013,28,0.0028
0113-0303-1010-1113,1,1e-4
0113-0303-1013,17,0.0017
0113-0310-0313-1010-1013,1,1e-4
0113-0313-1010-1013,2,2e-4
0113-0313-1013,2,2e-4
0200-0300-0302-1010-1012,1,1e-4
0200-0300-0303-1010,5,5e-4
0201-0301-0303-1001,1,1e-4
0201-0301-0303-1011-1103,1,1e-4
0203-0303-1003-1010,2,2e-4
0203-0303-1010-1013,1,1e-4
0210-0211-0300-0301-1010-1011,2,2e-4
0210-0211-0301-0310-1010-1011,1,1e-4
0210-0300-0302-1002-1010,1,1e-4
0210-0300-0302-1010,1,1e-4
0210-0300-0302-1010-1012,1,1e-4
0210-0300-0303,1,1e-4
0210-0300-0303-1003-1010,1,1e-4
0210-0300-0303-1010,20,0.002
0210-0300-0303-1010-1013,5,5e-4
0210-0300-1010,11,0.0011
0210-0300-1110,1,1e-4
0210-0303,1,1e-4
0210-0303-0310,1,1e-4
0210-0303-0310-1010,5,5e-4
0210-0303-0310-1010-1013,6,6e-4
0210-0303-1003-1010,3,3e-4
0210-0303-1010,9,9e-4
0210-0303-1010-1013,22,0.0022
0210-0303-1010-1013-1113,2,2e-4
0210-0310,2,2e-4
0210-0310-1010,2,2e-4
0210-0311-1010-1011,1,1e-4
0210-0312-1010,1,1e-4
0210-0313,1,1e-4
0210-0313-1010-1013-1113,1,1e-4
0210-1010,6,6e-4
0211-0300-0301-1010-1011,1,1e-4
0211-0301-0303-1011-1013,1,1e-4
0211-0301-1011,1,1e-4
0211-0303-0311-1011,1,1e-4
0211-0313-1011-1013,1,1e-4
0212-0302-1010-1012,1,1e-4
0212-0312-1010-1012,1,1e-4
0212-1010-1012,1,1e-4
0213-0303-1010-1013,3,3e-4
0213-0313-1010-1013,1,1e-4
0213-1010-1013,1,1e-4
0300,10,0.001
0300-0301,2,2e-4
0300-0301-1000-1001,1,1e-4
0300-0301-1010-1011,60,0.006
0300-0301-1010-1011-1101,1,1e-4
0300-0301-1010-1011-1201,1,1e-4
0300-0302,2,2e-4
0300-0302-0310-1010,1,1e-4
0300-0302-1002-1010,25,0.0025
0300-0302-1002-1010-1200,1,1e-4
0300-0302-1002-1010-1202,1,1e-4
0300-0302-1010,10,0.001
0300-0302-1010-1012,94,0.0094
0300-0302-1010-1012-1102,2,2e-4
0300-0302-1010-1012-1300,1,1e-4
0300-0302-1010-1102,1,1e-4
0300-0302-1010-1200,1,1e-4
0300-0302-1010-1202,1,1e-4
0300-0303,33,0.0033
0300-0303-0310-1003-1010,1,1e-4
0300-0303-0310-1010,6,6e-4
0300-0303-0310-1010-1013,3,3e-4
0300-0303-0310-1010-1103,1,1e-4
0300-0303-1000,11,0.0011
0300-0303-1000-1003,12,0.0012
0300-0303-1003-1010,581,0.0581
0300-0303-1003-1010-1103,2,2e-4
0300-0303-1003-1010-1200,2,2e-4
0300-0303-1003-1010-1203,1,1e-4
0300-0303-1010,727,0.0727
0300-0303-1010-1013,408,0.0408
0300-0303-1010-1013-1103,14,0.0014
0300-0303-1010-1013-1110,2,2e-4
0300-0303-1010-1013-1113,6,6e-4
0300-0303-1010-1013-1200,4,4e-4
0300-0303-1010-1013-1203,1,1e-4
0300-0303-1010-1013-1300,1,1e-4
0300-0303-1010-1100,10,0.001
0300-0303-1010-1100-1103,1,1e-4
0300-0303-1010-1103,53,0.0053
0300-0303-1010-1103-1200,1,1e-4
0300-0303-1010-1110,3,3e-4
0300-0303-1010-1113,6,6e-4
0300-0303-1010-1200,16,0.0016
0300-0303-1010-1203,2,2e-4
0300-0303-1010-1300,1,1e-4
0300-0303-1100,1,1e-4
0300-0303-1110,8,8e-4
0300-0303-1310,1,1e-4
0300-0310-1010,4,4e-4
0300-1000,5,5e-4
0300-1003-1010,1,1e-4
0300-1010,633,0.0633
0300-1010-1011,1,1e-4
0300-1010-1100,2,2e-4
0300-1010-1110,2,2e-4
0300-1010-1200,11,0.0011
0300-1010-1300,1,1e-4
0300-1110,2,2e-4
0301,2,2e-4
0301-0302-1011-1012,1,1e-4
0301-0303,24,0.0024
0301-0303-0313-1011-1013,1,1e-4
0301-0303-1001,27,0.0027
0301-0303-1001-1003,33,0.0033
0301-0303-1001-1003-1203,1,1e-4
0301-0303-1001-1003-1303,1,1e-4
0301-0303-1001-1103,2,2e-4
0301-0303-1003-1011,46,0.0046
0301-0303-1003-1101,1,1e-4
0301-0303-1011,61,0.0061
0301-0303-1011-1013,84,0.0084
0301-0303-1011-1013-1101,2,2e-4
0301-0303-1011-1013-1101-1103,1,1e-4
0301-0303-1011-1013-1103,1,1e-4
0301-0303-1011-1013-1111-1113,1,1e-4
0301-0303-1011-1013-1113,1,1e-4
0301-0303-1011-1013-1201,1,1e-4
0301-0303-1011-1101,1,1e-4
0301-0303-1011-1101-1103,1,1e-4
0301-0303-1011-1103,4,4e-4
0301-0303-1011-1111,1,1e-4
0301-0303-1011-1113,2,2e-4
0301-0303-1013-1111,1,1e-4
0301-0303-1013-1111-1301,1,1e-4
0301-0303-1111,1,1e-4
0301-0310-1010-1011,1,1e-4
0301-0310-1110-1111,1,1e-4
0301-1001,6,6e-4
0301-1010-1011,6,6e-4
0301-1011,18,0.0018
0301-1011-1101,1,1e-4
0301-1011-1301,1,1e-4
0301-1111,2,2e-4
0302,1,1e-4
0302-0303,10,0.001
0302-0303-1002-1003,8,8e-4
0302-0303-1003-1012,2,2e-4
0302-0303-1012-1013,12,0.0012
0302-0303-1102-1103,2,2e-4
