parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,1010,1010,1,1,1
2,0313-1010-1013,0313-1010-1013,3,3,1
3,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
4,0301-0303-1001,0301-0303-1001-1101,3,4,1
5,1010,1010,1,1,1
6,0303-1013,0303-1010-1013,2,3,1
7,0303,0303,1,1,1
8,1003-1010-1303,1010-1103-1303,3,3,0.6666666666666666
9,0303-0311,0303-0311,2,2,1
10,0303-1003,0303-1003,2,2,1
11,0300-1010,0300-1010,2,2,1
12,0301-0303-1003-1011,0301-0303-1001-1003,4,4,0.75
13,1010,1010,1,1,1
14,0303-1003,0303-1003,2,2,1
15,1003-1010-1300-1303,1003-1010-1300-1303,4,4,1
16,1010-1013,0313-1010-1013,2,3,1
17,0010-0300-0302,0010-0300-0302,3,3,1
18,0300-0301-0310-1010-1011,0300-0301-1010-1011,5,4,0.8
19,0010-0300-0303,0010-0300-0303,3,3,1
20,0303-0310,0303-0310-1010-1210,2,4,1
21,0301-0303-1011,0301-0303-1001-1103,3,4,0.6666666666666666
22,1010,1010,1,1,1
23,0303-1010,0303-1010,2,2,1
24,0311-0313-1011-1013-1211-1213,0311-0313-1011-1013-1211-1213,6,6,1
25,1010,1010,1,1,1
26,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
27,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
28,0303,0301-0303-1001-1003,1,4,1
29,0301-0303-1001-1201,0301-0303-1001-1003-1201,4,5,1
30,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
31,0303-1013,0303-1013,2,2,1
32,0310-1010,1010,2,1,0.5
33,1010,1010,1,1,1
34,0010,0010,1,1,1
35,0303,0301-0303,1,2,1
36,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
37,1013-1303,1013-1303,2,2,1
38,1010-1300,1010-1300,2,2,1
39,1010-1013-1303,1010-1013-1303,3,3,1
40,0300-0303-1003-1010,0203-0300-0303-1003-1010,4,5,1
41,0303-1010-1013,0303-1010-1013,3,3,1
42,0303-1010-1013,0303-1010-1013,3,3,1
43,0303-1010,0303-1010,2,2,1
44,0300-0303-1010,0300-0303-1003-1010,3,4,1
45,0300-0303-1010,0300-0303-1010,3,3,1
46,0300-0302-1002-1010,0300-0302-1002-1010,4,4,1
47,0303-1013,0303-1013,2,2,1
48,0303-1013,0303-1013,2,2,1
49,0303-0310-1010,0303-0310-1010,3,3,1
50,0303-1003-1010,0303-1003-1010,3,3,1
51,0301-1010-1011,0300-0301-1010-1011,3,4,1
52,0303-0310-1010-1013,0303-0310-1010-1013-1110,4,5,1
53,1010-1300,1010,2,1,0.5
54,0113-0300-0303-1010-1013,0113-0200-0300-0303-1010-1013,5,6,1
55,0303-0310,0010-0303-0310,2,3,1
56,0010-0300,0010-0300,2,2,1
57,0303-1003-1010,0303-0310-1003-1010,3,4,1
58,0303-1010-1013-1113,0300-0303-1010-1013,4,4,0.75
59,0303-0310-1010-1013,0113-0303-0310-1010-1013,4,5,1
60,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
61,0303-1013,0303-1013,2,2,1
62,0111-0113-0301-0303,0111-0113-0301-0303,4,4,1
63,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
64,0303-1003-1010,0303-1003-1010,3,3,1
65,0010,0010,1,1,1
66,0303-1010-1013,0303-1010-1013,3,3,1
67,0300-0303,0300-0303-1010,2,3,1
68,0210-0303-1010-1013,0210-0303-1010-1013,4,4,1
69,0303-1010-1013,0303-1010-1013,3,3,1
70,0303-1010,0303-1010-1013,2,3,1
71,0303-0310-1010-1013,0210-0303-1010-1013,4,4,0.75
72,0300-0303-1010,0300-0303-1010-1103,3,4,1
73,0300-0303-1010,0200-0300-0303-1010,3,4,1
74,0303,0300-0303-1003-1010,1,4,1
75,0303-1010-1013,0303-1010-1013,3,3,1
76,0303,0303,1,1,1
77,1010-1013-1303,1010-1013-1103-1303,3,4,1
78,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
79,0303-1013,0303-1013,2,2,1
80,0303-1010-1013,0303-1010-1013,3,3,1
81,0300-0303-1010-1100,0300-0303-1010-1100,4,4,1
82,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
83,0303-1003-1010,0303-1003-1010,3,3,1
84,1010,1010,1,1,1
85,1010-1300-1303,1003-1010-1303,3,3,0.6666666666666666
86,1010,1010,1,1,1
87,1002-1010,1002-1010,2,2,1
88,0303,0303-1013,1,2,1
89,0010-0300-0302,0010-0300-0302,3,3,1
90,0303,0303,1,1,1
91,1010,1010,1,1,1
92,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
93,1010,-1,1,2,0
94,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
95,1010,1010,1,1,1
96,1010,1010,1,1,1
97,1010-1210-1303,1010-1210-1303,3,3,1
98,0300-0303-1010,0300-0303-1010,3,3,1
99,1010,1010,1,1,1
100,0010-0300-0303,0010-0300-0303,3,3,1
101,0310-0312-1010-1012,0310-0312-1010-1012,4,4,1
102,0300-0303-1010,0300-0303-1010,3,3,1
103,0303-1003,0303-1003-1103,2,3,1
104,0303-1010-1013,0303-1010-1013,3,3,1
105,0310-1010,0310-1010,2,2,1
106,0010-0300-0303,0010-0300-0303,3,3,1
107,0301-0303-1001-1201,0301-0303-1001-1201,4,4,1
108,0301-0303-1001,0101-0301-0303-1001,3,4,1
109,0211-0303-0311-1011,0211-0303-0311-1011,4,4,1
110,1010,1010,1,1,1
