parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0300-1010,0300-1010,2,2,1
2,0303-1010-1013,0303-1010-1013,3,3,1
3,1010-1013-1303,1010-1013-1303,3,3,1
4,0300-0303-1010,0300-0303-1010,3,3,1
5,0300-0303-1010,0300-0303-1010,3,3,1
6,0303-1013,0303-0311-1011-1013,2,4,1
7,0303-1010,0303-1010,2,2,1
8,0010-0013-0210-0300-0303,0010-0013-0210-0300-0303,5,5,1
9,0300-0303-1010,-1,3,2,0
10,0303,0303-1003,1,2,1
11,0300-1010,-1,2,2,0
12,0300-0303-1010,0300-0303-1010,3,3,1
13,0300-1010,0300-1010,2,2,1
14,1010,1010,1,1,1
15,0011-0103-0301-0303,0011-0103-0301-0303,4,4,1
16,0010-0302,0010-0012-0302,2,3,1
17,0303-1010-1013,0303-1010-1013,3,3,1
18,1010,1010,1,1,1
19,0010-0303-0310,0010-0303-0310,3,3,1
20,1010,1010,1,1,1
21,0303-1010-1013,0303-1010-1013,3,3,1
22,1010,1010,1,1,1
23,0303,0303,1,1,1
24,0300-0303-1010-1103,0300-0303-1010-1103,4,4,1
25,0303-1003-1010,0303-1003-1010,3,3,1
26,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
27,0300-0303-1010,0300-0303-1010,3,3,1
28,0010-0300-0303,0010-0300-0303,3,3,1
29,0303-1003,0303-1003,2,2,1
30,0303-1010-1013,0303-1010-1013-1103,3,4,1
31,0210-0300-1010,0210-0300-0302-1002-1010,3,5,1
32,1003-1010-1303,1003-1010-1303,3,3,1
33,0301-0303-1001,0301-0303-1001,3,3,1
34,0010-0312,0010-0312,2,2,1
35,0300-1010,0300-0302-1010-1012,2,4,1
36,0010-0310,0010-0310,2,2,1
37,0300-1010,0300-1010,2,2,1
38,0300-1010,0300-1010,2,2,1
39,1010-1012,1010-1012,2,2,1
40,0310,0310-1010-1210,1,3,1
41,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
42,0303-0311,0303-0311,2,2,1
43,1010,0303-1010-1013,1,3,1
44,0010-0300-0303,0010-0300-0303,3,3,1
45,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
46,1010,1010-1011,1,2,1
47,0010,0010-0013-0313,1,3,1
48,0300-0303-1010,0300-0303-1010,3,3,1
49,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
50,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
51,0302-0303-1002-1003,0302-0303-1002-1003,4,4,1
52,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
53,1010,1010,1,1,1
54,0300-0303-1010,0300-0303-1010-1013,3,4,1
55,0300-1010,0300-1010,2,2,1
56,1010-1013-1303,1010-1013-1303,3,3,1
57,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
58,0303-1003,0303-1003,2,2,1
59,0303-1010-1013-1103,0303-1010-1013-1103,4,4,1
60,1010,0303-1010,1,2,1
61,0300-0303-1010,0300-0303-1010,3,3,1
62,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
63,0303-1010-1013,0303-1010-1013,3,3,1
64,0303-1010,0303-1010,2,2,1
65,0303-1010-1013,0303-1010-1013,3,3,1
66,0300-0303-1010,0300-0303-1010,3,3,1
67,1010-1303,1003-1010-1303,2,3,1
68,0303-0311-1011-1013,0303-0311-1011-1013-1103,4,5,1
69,1010-1011,1010-1011,2,2,1
70,0300-1010,0300-1010,2,2,1
71,0303-1010-1013,0303-1010-1013,3,3,1
72,1001-1303,1001-1003-1303,2,3,1
73,1003-1010-1303,1003-1010-1303,3,3,1
74,0303-1003-1010,0203-0300-0303-1003-1010,3,5,1
75,1010-1303,1010-1303,2,2,1
76,1010,1010,1,1,1
77,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
78,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
79,0300-0303-1010,0300-0303-1010-1013,3,4,1
80,0302-1012,0302-1010-1012,2,3,1
