Phase,Count,Frequency
0000-0300-0303,1,1e-4
0001-0301-0303,3,3e-4
0010,25,0.0025
0010-0011,4,4e-4
0010-0011-0200-0300-0301,1,1e-4
0010-0011-0210-0211,1,1e-4
0010-0011-0300-0301,4,4e-4
0010-0011-0310-0311,3,3e-4
0010-0012-0300-0302,4,4e-4
0010-0012-0302,2,2e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0310-0312,1,1e-4
0010-0012-0312,3,3e-4
0010-0013,1,1e-4
0010-0013-0100-0300-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0213,1,1e-4
0010-0013-0300-0303,8,8e-4
0010-0013-0303,41,0.0041
0010-0013-0303-0310,5,5e-4
0010-0013-0310-0313,1,1e-4
0010-0013-0313,10,0.001
0010-0100-0300,2,2e-4
0010-0100-0300-0303,10,0.001
0010-0102-0300-0302,1,1e-4
0010-0110,1,1e-4
0010-0113-0300-0303,3,3e-4
0010-0113-0303,4,4e-4
0010-0113-0303-0310,1,1e-4
0010-0200-0300,2,2e-4
0010-0200-0300-0303,5,5e-4
0010-0210,6,6e-4
0010-0210-0300,1,1e-4
0010-0210-0300-0303,2,2e-4
0010-0210-0303,13,0.0013
0010-0210-0303-0310,1,1e-4
0010-0210-0313,1,1e-4
0010-0212-0312,1,1e-4
0010-0300,26,0.0026
0010-0300-0302,2,2e-4
0010-0300-0303,106,0.0106
0010-0300-0303-0310,1,1e-4
0010-0302-0310,1,1e-4
0010-0303,58,0.0058
0010-0303-0310,52,0.0052
0010-0310,19,0.0019
0010-0310-0312,2,2e-4
0010-0310-0313,4,4e-4
0010-0313,3,3e-4
0011-0013-0301-0303,2,2e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,2,2e-4
0011-0013-0311-0313,2,2e-4
0011-0101-0301-0303,1,1e-4
0011-0113-0301-0303,1,1e-4
0011-0201-0301-0303,1,1e-4
0011-0211-0301-0303,1,1e-4
0011-0301-0303,8,8e-4
0011-0303-0311,2,2e-4
0011-0311,1,1e-4
0011-0311-0313,1,1e-4
0012-0013-0302-0303,1,1e-4
0013-0303,10,0.001
0013-0313,1,1e-4
0100-0102-0300-0302,1,1e-4
0100-0102-0300-0302-1000-1002,1,1e-4
0100-0300-0302,1,1e-4
0101-0301-0303-1001,3,3e-4
0101-0301-0303-1001-1003,3,3e-4
0102-0300-0302-1002-1010,1,1e-4
0103-0300-0303-1003-1010,1,1e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,1,1e-4
0110,5,5e-4
0110-0111-0300-0301,1,1e-4
0110-0111-0300-0301-1010,1,1e-4
0110-0111-0310-0311-1010-1011,1,1e-4
0110-0112-0300-0302-1010,1,1e-4
0110-0113-0303-0310-1010-1013,2,2e-4
0110-0113-0310-0313-1010-1013,1,1e-4
0110-0200-0300-0303-1010,1,1e-4
0110-0200-0300-0303-1010-1013,1,1e-4
0110-0210-0313,1,1e-4
0110-0300,1,1e-4
0110-0300-0301-1010-1011,1,1e-4
0110-0300-0303,9,9e-4
0110-0300-0303-1010,26,0.0026
0110-0300-0303-1010-1013,2,2e-4
0110-0300-1010,6,6e-4
0110-0302-0310-1010,1,1e-4
0110-0303,13,0.0013
0110-0303-0310,6,6e-4
0110-0303-0310-1010,17,0.0017
0110-0303-0310-1010-1013,8,8e-4
0110-0303-0310-1010-1113,1,1e-4
0110-0303-1010,7,7e-4
0110-0310,1,1e-4
0110-0310-0312,1,1e-4
0110-0310-0313,1,1e-4
0110-0310-0313-1010,2,2e-4
0110-0310-1010,6,6e-4
0110-1010,2,2e-4
0111-0113-0301-0303-1011-1013,1,1e-4
0111-0113-0303-0311-1011-1013,7,7e-4
0111-0113-0303-0311-1013,1,1e-4
0111-0301-0303,1,1e-4
0111-0301-0303-1011,6,6e-4
0111-0301-1011,1,1e-4
0111-0303-0311-1003-1011,1,1e-4
0111-0303-0311-1011,2,2e-4
0111-0311-1011,1,1e-4
0112-0113-0302-0303-1012-1013,1,1e-4
0112-0300-0302-1010,1,1e-4
0112-0300-0302-1010-1012,3,3e-4
0112-0302-1010-1012,2,2e-4
0112-0312-1010-1012,6,6e-4
0113-0200-0300-0303-1010-1013,1,1e-4
0113-0210-0300-0303-1010-1013,1,1e-4
0113-0210-0303-1010,2,2e-4
0113-0210-0303-1010-1013,2,2e-4
0113-0211-0313-1011-1013,1,1e-4
0113-0300-0303-1010,2,2e-4
0113-0300-0303-1010-1013,18,0.0018
0113-0301-0303-1011,1,1e-4
0113-0301-0303-1011-1013,3,3e-4
0113-0302-0303-1012-1013,1,1e-4
0113-0303,3,3e-4
0113-0303-0310-1010,1,1e-4
0113-0303-0310-1010-1013,9,9e-4
0113-0303-1010,6,6e-4
0113-0303-1010-1013,61,0.0061
0113-0303-1013,19,0.0019
0113-0310-0313-1010-1013,2,2e-4
0113-0311-0313-1011-1013,1,1e-4
0113-0313,3,3e-4
0113-0313-1010-1013,6,6e-4
0113-0313-1013,1,1e-4
0113-1010,1,1e-4
0200-0201-0300-0301-1010-1011,2,2e-4
0200-0300-0302-1010-1012,1,1e-4
0200-0300-0303,1,1e-4
0200-0300-0303-1003-1010,6,6e-4
0200-0300-0303-1010,22,0.0022
0200-0300-0303-1010-1013,4,4e-4
0200-0300-0303-1010-1013-1103,2,2e-4
0200-0300-0303-1010-1103,2,2e-4
0200-0300-0303-1010-1203,1,1e-4
0200-0300-1010,8,8e-4
0201-0301-0303-1001,2,2e-4
0201-0301-0303-1001-1003,1,1e-4
0201-0301-0303-1011-1013,2,2e-4
0203-0300-0303-1003-1010,3,3e-4
0203-0303-1003-1010,1,1e-4
0203-0303-1010-1013,1,1e-4
0210-0211-0300-0301-1010-1011,2,2e-4
0210-0211-0310-0311-1010,1,1e-4
0210-0211-1010,1,1e-4
0210-0211-1010-1011,5,5e-4
0210-0212-0300-0302-1010-1012,1,1e-4
0210-0212-1010-1012,1,1e-4
0210-0300-0303-1003-1010,11,0.0011
0210-0300-0303-1010,33,0.0033
0210-0300-0303-1010-1013,7,7e-4
0210-0300-1010,12,0.0012
0210-0300-1010-1011,1,1e-4
0210-0302-1010-1012,2,2e-4
0210-0303,1,1e-4
0210-0303-0310,2,2e-4
0210-0303-0310-1010,6,6e-4
0210-0303-0310-1010-1013,4,4e-4
0210-0303-1003-1010,1,1e-4
0210-0303-1010,20,0.002
0210-0303-1010-1013,60,0.006
0210-0303-1010-1113,3,3e-4
0210-0310-0313,1,1e-4
0210-0310-0313-1010-1013,1,1e-4
0210-0310-1010,2,2e-4
0210-0312-1010-1012,4,4e-4
0210-0313,1,1e-4
0210-0313-1010,3,3e-4
0210-0313-1010-1013,12,0.0012
0210-1010,23,0.0023
0211-0300-0301-1010-1011,1,1e-4
0211-0301-0303-1011,1,1e-4
0211-0301-0303-1011-1013,2,2e-4
0211-0303-0311,1,1e-4
0211-0303-0311-1011,1,1e-4
0211-0303-0311-1011-1013,3,3e-4
0211-0311-0313-1011-1013,1,1e-4
0212-0303-0312-1012-1013,1,1e-4
0212-0310-0312-1010,1,1e-4
0212-0312-1010-1012,3,3e-4
0213-0300-0303-1010-1013,1,1e-4
0213-0303-1010-1013,4,4e-4
0213-0303-1013,2,2e-4
0213-0313-1010,1,1e-4
0213-0313-1010-1013,2,2e-4
0213-0313-1010-1113,1,1e-4
0213-0313-1011-1013,1,1e-4
0300,6,6e-4
0300-0301-1010,2,2e-4
0300-0301-1010-1011,45,0.0045
0300-0301-1010-1011-1200-1201,1,1e-4
0300-0302,1,1e-4
0300-0302-0310-1010-1012,1,1e-4
0300-0302-1002-1010,22,0.0022
0300-0302-1002-1010-1200,1,1e-4
0300-0302-1010,9,9e-4
0300-0302-1010-1012,47,0.0047
0300-0302-1010-1012-1102,1,1e-4
0300-0302-1010-1012-1200,2,2e-4
0300-0302-1010-1100,1,1e-4
0300-0302-1010-1102,2,2e-4
0300-0302-1010-1102-1200,1,1e-4
0300-0302-1010-1112,3,3e-4
0300-0302-1110,3,3e-4
0300-0303,37,0.0037
0300-0303-0310-1003-1010,1,1e-4
0300-0303-0310-1010,3,3e-4
0300-0303-0310-1010-1013,3,3e-4
0300-0303-1000,4,4e-4
0300-0303-1000-1003,6,6e-4
0300-0303-1000-1103,1,1e-4
0300-0303-1003-1010,414,0.0414
0300-0303-1003-1010-1200,1,1e-4
0300-0303-1003-1110,1,1e-4
0300-0303-1010,800,0.08
0300-0303-1010-1013,339,0.0339
0300-0303-1010-1013-1100,6,6e-4
0300-0303-1010-1013-1100-1103-1300,1,1e-4
0300-0303-1010-1013-1103,27,0.0027
0300-0303-1010-1013-1103-1200,1,1e-4
0300-0303-1010-1013-1200,8,8e-4
0300-0303-1010-1100,16,0.0016
0300-0303-1010-1100-1103,2,2e-4
0300-0303-1010-1103,73,0.0073
0300-0303-1010-1103-1200,3,3e-4
0300-0303-1010-1110,2,2e-4
0300-0303-1010-1113,4,4e-4
0300-0303-1010-1200,26,0.0026
0300-0303-1010-1203,2,2e-4
0300-0303-1010-1210,1,1e-4
0300-0303-1010-1300,5,5e-4
0300-0303-1013,1,1e-4
0300-0303-1013-1110,1,1e-4
0300-0303-1100,1,1e-4
0300-0303-1110,22,0.0022
0300-0310-1010,2,2e-4
0300-1000,1,1e-4
0300-1010,315,0.0315
0300-1010-1011,4,4e-4
0300-1010-1012,1,1e-4
0300-1010-1100,4,4e-4
0300-1010-1200,9,9e-4
0300-1110,2,2e-4
0301,2,2e-4
0301-0302-1011-1012,3,3e-4
0301-0303,41,0.0041
0301-0303-0311-1011-1013,1,1e-4
0301-0303-1001,55,0.0055
0301-0303-1001-1003,29,0.0029
0301-0303-1001-1103,7,7e-4
0301-0303-1001-1201,2,2e-4
0301-0303-1001-1301,1,1e-4
0301-0303-1003-1011,34,0.0034
0301-0303-1011,50,0.005
0301-0303-1011-1013,130,0.013
0301-0303-1011-1013-1101-1103,1,1e-4
0301-0303-1011-1013-1103,5,5e-4
0301-0303-1011-1013-1111,1,1e-4
0301-0303-1011-1013-1201,7,7e-4
