Phase,Count,Frequency
0000-0300-0303,2,2e-4
0001-0002-0301-0302,1,1e-4
0001-0301,1,1e-4
0001-0301-0303,6,6e-4
0003-0010-0300-0303,1,1e-4
0003-0010-0303,1,1e-4
0010,45,0.0045
0010-0011,2,2e-4
0010-0011-0200-0201,1,1e-4
0010-0011-0210-0211,1,1e-4
0010-0011-0300-0301,6,6e-4
0010-0011-0310,2,2e-4
0010-0011-0310-0311,2,2e-4
0010-0012,1,1e-4
0010-0012-0300-0302,4,4e-4
0010-0012-0302,5,5e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0312,2,2e-4
0010-0013-0100-0300-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0300,1,1e-4
0010-0013-0300-0303,24,0.0024
0010-0013-0300-0303-0313,1,1e-4
0010-0013-0303,76,0.0076
0010-0013-0303-0310,9,9e-4
0010-0013-0313,9,9e-4
0010-0100-0102-0300-0302,1,1e-4
0010-0100-0300,3,3e-4
0010-0100-0300-0302,1,1e-4
0010-0100-0300-0303,6,6e-4
0010-0103-0303,3,3e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0303,6,6e-4
0010-0110-0303,2,2e-4
0010-0112-0300-0302,3,3e-4
0010-0112-0310-0312,1,1e-4
0010-0113-0300-0303,4,4e-4
0010-0113-0303,11,0.0011
0010-0113-0313,2,2e-4
0010-0200-0300-0303,4,4e-4
0010-0210,1,1e-4
0010-0210-0300,5,5e-4
0010-0210-0300-0303,3,3e-4
0010-0210-0303,7,7e-4
0010-0210-0303-0310,2,2e-4
0010-0210-0310,1,1e-4
0010-0210-0312,2,2e-4
0010-0212-0312,1,1e-4
0010-0213-0303-0310,1,1e-4
0010-0300,45,0.0045
0010-0300-0302,3,3e-4
0010-0300-0303,177,0.0177
0010-0300-0310,1,1e-4
0010-0302-0310,1,1e-4
0010-0303,91,0.0091
0010-0303-0310,42,0.0042
0010-0310,19,0.0019
0010-0310-0312,1,1e-4
0010-0310-0313,2,2e-4
0010-0313,8,8e-4
0011,1,1e-4
0011-0013-0301-0303,9,9e-4
0011-0013-0303-0311,4,4e-4
0011-0013-0313,1,1e-4
0011-0101-0301-0303,2,2e-4
0011-0113-0301-0303,1,1e-4
0011-0301-0303,12,0.0012
0011-0303,2,2e-4
0011-0303-0311,2,2e-4
0013-0113-0303,2,2e-4
0013-0213-0303,1,1e-4
0013-0303,19,0.0019
0013-0313,1,1e-4
0100-0300-1000,1,1e-4
0101-0301-0303,1,1e-4
0101-0301-0303-1001,2,2e-4
0102-0300-0302-1002-1010,2,2e-4
0103-0300-0303-1003-1010,1,1e-4
0103-0303-1003-1010,1,1e-4
0110,3,3e-4
0110-0111-0310-0311,1,1e-4
0110-0112-0302-0310-1010-1012,1,1e-4
0110-0113-0303-0310-1010-1013,1,1e-4
0110-0300,2,2e-4
0110-0300-0302-1010,1,1e-4
0110-0300-0302-1010-1012,2,2e-4
0110-0300-0303,5,5e-4
0110-0300-0303-1003-1010,1,1e-4
0110-0300-0303-1010,17,0.0017
0110-0300-1010,3,3e-4
0110-0302-0310-1010,1,1e-4
0110-0302-1010,2,2e-4
0110-0303,8,8e-4
0110-0303-0310,9,9e-4
0110-0303-0310-1003-1010,1,1e-4
0110-0303-0310-1010,8,8e-4
0110-0303-0310-1010-1013,5,5e-4
0110-0303-0310-1010-1113,1,1e-4
0110-0303-1010,4,4e-4
0110-0303-1010-1013,1,1e-4
0110-0310,1,1e-4
0110-0310-0312-1010,2,2e-4
0110-0310-0313-1010-1013,1,1e-4
0110-0310-1010,7,7e-4
0110-0313,1,1e-4
0110-1010,5,5e-4
0111-0113-0301-0303,1,1e-4
0111-0113-0301-0303-1011-1013,1,1e-4
0111-0113-0303-0311-1011-1013,3,3e-4
0111-0301-0303,3,3e-4
0111-0301-0303-1011,3,3e-4
0111-0301-0303-1011-1013,2,2e-4
0111-0301-1011,1,1e-4
0111-0303-0311,3,3e-4
0111-0303-0311-1003-1011,1,1e-4
0111-0303-0311-1011-1013,1,1e-4
0111-0311-1011,1,1e-4
0112-0113-0302-0303-1012-1013,1,1e-4
0112-0300-0302-1010-1012,2,2e-4
0112-0302-0303-1012-1013,1,1e-4
0112-0312-1010,1,1e-4
0112-0312-1010-1012,3,3e-4
0113-0210-0303-1010-1013,2,2e-4
0113-0300-0303-1010-1013,15,0.0015
0113-0301-0303-1011-1013,3,3e-4
0113-0303,2,2e-4
0113-0303-0310-1010-1013,11,0.0011
0113-0303-1010,3,3e-4
0113-0303-1010-1013,41,0.0041
0113-0303-1011-1013,1,1e-4
0113-0303-1013,17,0.0017
0113-0310-0313-1010-1013,2,2e-4
0113-0313-1010-1013,2,2e-4
0113-0313-1013,1,1e-4
0200-0300-0303-1003-1010,4,4e-4
0200-0300-0303-1010,13,0.0013
0200-0300-0303-1010-1013,1,1e-4
0200-0300-0303-1010-1013-1203,1,1e-4
0200-0300-0303-1010-1103,1,1e-4
0200-0300-0303-1010-1200,1,1e-4
0200-0300-1010,6,6e-4
0201-0301-0303-1001,1,1e-4
0201-0301-0303-1011,1,1e-4
0201-0301-0303-1011-1013,2,2e-4
0202-0302-1010-1012,1,1e-4
0202-1002-1010,1,1e-4
0203-0303-1003-1010,2,2e-4
0203-0303-1010-1013,1,1e-4
0203-0303-1013,2,2e-4
0210-0212-0302-1010-1012,1,1e-4
0210-0300-0302-1010,2,2e-4
0210-0300-0302-1010-1012,2,2e-4
0210-0300-0303-1003-1010,3,3e-4
0210-0300-0303-1010,21,0.0021
0210-0300-0303-1010-1013,7,7e-4
0210-0300-1010,11,0.0011
0210-0302-1010,1,1e-4
0210-0302-1010-1012,1,1e-4
0210-0303-0310-1010,5,5e-4
0210-0303-0310-1010-1013,3,3e-4
0210-0303-0310-1110,1,1e-4
0210-0303-1010,9,9e-4
0210-0303-1010-1013,15,0.0015
0210-0310-1010,1,1e-4
0210-0312-1010,1,1e-4
0210-0312-1010-1012,1,1e-4
0210-0313-1010-1013,3,3e-4
0210-0313-1010-1113,1,1e-4
0210-1010,9,9e-4
0211-0213-0311-0313-1011-1013,1,1e-4
0211-0301-0303-1011,3,3e-4
0211-0301-0303-1011-1013,2,2e-4
0211-0311-1010-1011,1,1e-4
0212-0213-0302-0303-1012-1013,1,1e-4
0212-0302-1012,1,1e-4
0212-0312-1010-1012,1,1e-4
0212-1010-1012,1,1e-4
0213-0303-1010-1013,4,4e-4
0213-0303-1013,3,3e-4
0213-0313-1010-1113,1,1e-4
0213-1010-1013,2,2e-4
0300,4,4e-4
0300-0301,3,3e-4
0300-0301-0310-1010-1011,1,1e-4
0300-0301-1010-1011,61,0.0061
0300-0301-1010-1011-1200-1201,1,1e-4
0300-0301-1010-1011-1301,1,1e-4
0300-0302-1000-1002,1,1e-4
0300-0302-1002-1010,25,0.0025
0300-0302-1002-1010-1202,1,1e-4
0300-0302-1010,12,0.0012
