Phase,Count,Frequency
0002,19,0.0019
0002-0021,1,1e-4
0002-1020,2,2e-4
0002-1021-2020,1,1e-4
0002-2000,2,2e-4
0002-2001-2020,1,1e-4
0002-2002,1,1e-4
0002-2002-2020,1,1e-4
0002-2010,4,4e-4
0002-2020,42,0.0042
0012,1,1e-4
0012-0020,2,2e-4
0012-0102-2020,1,1e-4
0012-0112-2020,1,1e-4
0012-0202,2,2e-4
0012-0202-2010,1,1e-4
0012-0202-2011,1,1e-4
0012-0202-2020,27,0.0027
0012-1020,1,1e-4
0012-2020,23,0.0023
0020,11,0.0011
0020-0102,1,1e-4
0020-0200,3,3e-4
0020-0201,1,1e-4
0020-0202,46,0.0046
0020-0202-0210,2,2e-4
0020-0212,1,1e-4
0021,6,6e-4
0021-0102,1,1e-4
0021-0102-2020,1,1e-4
0021-0202,21,0.0021
0021-0202-0211,1,1e-4
0021-0202-0211-2020,1,1e-4
0021-0202-2020,23,0.0023
0021-2020,4,4e-4
0022,5,5e-4
0022-0102,1,1e-4
0022-0202,11,0.0011
0022-0202-2020,14,0.0014
0022-0212,1,1e-4
0022-2020,10,0.001
0101-2020,1,1e-4
0102,23,0.0023
0102-0121,1,1e-4
0102-1020,1,1e-4
0102-2000,1,1e-4
0102-2001,2,2e-4
0102-2001-2020,1,1e-4
0102-2010,2,2e-4
0102-2020,82,0.0082
0102-2021,1,1e-4
0112,1,1e-4
0112-0120-2020,1,1e-4
0112-0121-0202,1,1e-4
0112-0121-0202-2020,1,1e-4
0112-0202,2,2e-4
0112-0202-2020,3,3e-4
0112-0202-2120,1,1e-4
0112-2020,8,8e-4
0120,3,3e-4
0120-0200,1,1e-4
0120-0201,1,1e-4
0120-0201-2020,2,2e-4
0120-0202,30,0.003
0120-0202-0210,2,2e-4
0120-0202-0210-2020,1,1e-4
0120-0202-0220-2020,1,1e-4
0120-0202-1020,1,1e-4
0120-0202-2020,26,0.0026
0120-0202-2120,3,3e-4
0120-0210,1,1e-4
0120-0212,1,1e-4
0120-0212-2020,1,1e-4
0120-2020,1,1e-4
0121,2,2e-4
0121-0202,6,6e-4
0121-0202-0211-2020,1,1e-4
0121-0202-2020,10,0.001
0121-0202-2021,1,1e-4
0121-0212-1021-2020,1,1e-4
0122,1,1e-4
0122-0202,4,4e-4
0122-0202-2020,5,5e-4
0122-2020,5,5e-4
0200,12,0.0012
0200-1020,4,4e-4
0200-2020,49,0.0049
0200-2020-2100,1,1e-4
0200-2110,1,1e-4
0201,24,0.0024
0201-1020,1,1e-4
0201-1200,1,1e-4
0201-1200-2200,1,1e-4
0201-2000,2,2e-4
0201-2010,2,2e-4
0201-2020,97,0.0097
0201-2020-2101,1,1e-4
0201-2100,1,1e-4
0201-2101,1,1e-4
0201-2120,1,1e-4
0202,1276,0.1276
0202-0210,3,3e-4
0202-0210-1020,3,3e-4
0202-0210-2020,30,0.003
0202-0211,3,3e-4
0202-0211-2020,9,9e-4
0202-0211-2020-2110,1,1e-4
0202-0212,2,2e-4
0202-0212-2020,2,2e-4
0202-0220,14,0.0014
0202-0220-2020,10,0.001
0202-0220-2120,2,2e-4
0202-0221,2,2e-4
0202-0221-2020,5,5e-4
0202-1002,2,2e-4
0202-1002-2000,1,1e-4
0202-1002-2010,1,1e-4
0202-1002-2020,21,0.0021
0202-1012,1,1e-4
0202-1012-2020,13,0.0013
0202-1020,93,0.0093
0202-1020-1210,1,1e-4
0202-1021,4,4e-4
0202-1021-2020,5,5e-4
0202-1022,4,4e-4
0202-1022-2020,5,5e-4
0202-1022-2020-2101,1,1e-4
0202-1102-2020,7,7e-4
0202-1102-2020-2110,1,1e-4
0202-1120,13,0.0013
0202-1120-1200,1,1e-4
0202-1120-1210,1,1e-4
0202-1120-2020,14,0.0014
0202-1200,2,2e-4
0202-1200-2000,2,2e-4
0202-1200-2010,2,2e-4
0202-1200-2020,27,0.0027
0202-1201-2020,3,3e-4
0202-1202-2020,1,1e-4
