Phase,Count,Frequency
0002-2020,6,6e-4
0012,1,1e-4
0012-0021-0202,1,1e-4
0012-0021-0202-2020,1,1e-4
0012-0022-0202-2020,2,2e-4
0012-0022-2020,1,1e-4
0012-0102-2011-2020,1,1e-4
0012-0102-2020,1,1e-4
0012-0202,8,8e-4
0012-0202-1011-1020,1,1e-4
0012-0202-1020,1,1e-4
0012-0202-1200-2020,1,1e-4
0012-0202-2011-2020,6,6e-4
0012-0202-2011-2020-2201,1,1e-4
0012-0202-2012-2020,2,2e-4
0012-0202-2020,84,0.0084
0012-0202-2020-2101-2201,1,1e-4
0012-0202-2021,1,1e-4
0012-2020,3,3e-4
0020-0202,2,2e-4
0021,2,2e-4
0021-0022-0202-2020,4,4e-4
0021-0102-2020,1,1e-4
0021-0202,6,6e-4
0021-0202-0211-2020,8,8e-4
0021-0202-0221-2020,1,1e-4
0021-0202-1020,1,1e-4
0021-0202-2020,72,0.0072
0021-0211-0212-2020,1,1e-4
0021-0212-0221-2020,1,1e-4
0021-0212-2020,2,2e-4
0021-2020,6,6e-4
0022,1,1e-4
0022-0102-2020,1,1e-4
0022-0102-2021,1,1e-4
0022-0202,19,0.0019
0022-0202-0212-2020,1,1e-4
0022-0202-0222-2020,1,1e-4
0022-0202-1020,1,1e-4
0022-0202-1021-2020,1,1e-4
0022-0202-2020,112,0.0112
0022-0202-2020-2022,1,1e-4
0022-0202-2020-2200,1,1e-4
0022-0202-2021,6,6e-4
0022-0202-2022,1,1e-4
0022-0212,1,1e-4
0022-0212-2020,9,9e-4
0022-0212-2021,1,1e-4
0022-0222-2020,1,1e-4
0022-2020,17,0.0017
0022-2021,1,1e-4
0102,3,3e-4
0102-2011,1,1e-4
0102-2020,12,0.0012
0112-0120-0202-2012-2020,1,1e-4
0112-0120-0202-2020,9,9e-4
0112-0121-0202-1120-2020,1,1e-4
0112-0121-0202-2020,4,4e-4
0112-0121-2020,1,1e-4
0112-0122-0202-1120-2020,1,1e-4
0112-0122-0202-2012-2020,1,1e-4
0112-0122-0202-2020,3,3e-4
0112-0122-2012-2020,1,1e-4
0112-0202,7,7e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,4,4e-4
0112-0202-1120-2020,3,3e-4
0112-0202-1121-2120,1,1e-4
0112-0202-1201-2011-2020,1,1e-4
0112-0202-2011-2020,2,2e-4
0112-0202-2012-2020,3,3e-4
0112-0202-2020,40,0.004
0112-0202-2120,1,1e-4
0112-0212-2020,1,1e-4
0112-2020,7,7e-4
0120,1,1e-4
0120-0122-0202-2020,1,1e-4
0120-0202,3,3e-4
0120-0202-0210,1,1e-4
0120-0202-0210-2020,8,8e-4
0120-0202-0220-2020,2,2e-4
0120-0202-1020,1,1e-4
0120-0202-2001-2020,1,1e-4
0120-0202-2012-2020,2,2e-4
0120-0202-2020,73,0.0073
0120-0202-2120,1,1e-4
0120-0210-0211-2020,1,1e-4
0120-2020,9,9e-4
0121-0122-0202-1120-2020,2,2e-4
0121-0122-0202-2020,2,2e-4
0121-0202,3,3e-4
0121-0202-0211,1,1e-4
0121-0202-0211-1120-2020,1,1e-4
0121-0202-0211-1210-2020,1,1e-4
0121-0202-0211-2020,6,6e-4
0121-0202-0211-2020-2110,1,1e-4
0121-0202-0211-2020-2210,2,2e-4
0121-0202-0221-2020,2,2e-4
0121-0202-1021,1,1e-4
0121-0202-1021-2020,8,8e-4
0121-0202-1102-2020,1,1e-4
0121-0202-1120-1210-2020,1,1e-4
0121-0202-1120-2020,7,7e-4
0121-0202-2012-2020,1,1e-4
0121-0202-2020,83,0.0083
0121-0202-2020-2210,1,1e-4
0121-0202-2021,2,2e-4
0121-0202-2121,1,1e-4
0121-0211-2020,1,1e-4
0121-0212,1,1e-4
0121-0212-2020,1,1e-4
0121-1021-2020,2,2e-4
0121-2020,10,0.001
0122-0202,11,0.0011
0122-0202-1022-2020,5,5e-4
0122-0202-1022-2020-2201,1,1e-4
0122-0202-1022-2021,1,1e-4
0122-0202-1120-1121-2020-2021,1,1e-4
0122-0202-1120-2020,9,9e-4
0122-0202-1120-2020-2022,1,1e-4
0122-0202-2020,70,0.007
0122-0202-2020-2201,1,1e-4
0122-0202-2020-2210,2,2e-4
0122-0202-2021,5,5e-4
0122-0202-2022,2,2e-4
0122-0202-2120,1,1e-4
0122-0202-2120-2210,1,1e-4
0122-0212,1,1e-4
0122-0212-1022-2020,1,1e-4
0122-0212-2020,3,3e-4
0122-1022-2020,1,1e-4
0122-2020,11,0.0011
0122-2021,1,1e-4
0200-2020,7,7e-4
0201,1,1e-4
0201-0202-2020,1,1e-4
0201-0210-1020,1,1e-4
0201-0210-2020-2110,1,1e-4
0201-1200-2020,1,1e-4
0201-2020,7,7e-4
0201-2020-2200,1,1e-4
0202,473,0.0473
0202-0210,6,6e-4
0202-0210-0220-2020,3,3e-4
0202-0210-1102-2020,1,1e-4
0202-0210-2020,80,0.008
0202-0210-2020-2110,9,9e-4
0202-0210-2020-2210,1,1e-4
0202-0210-2110-2120,1,1e-4
0202-0210-2120,2,2e-4
0202-0211-0221-2020-2210,2,2e-4
0202-0211-1020,1,1e-4
0202-0211-1021-2020,4,4e-4
0202-0211-1202-1211-2020-2210,1,1e-4
0202-0211-1210,1,1e-4
0202-0211-1210-2020,6,6e-4
0202-0211-2020,34,0.0034
0202-0211-2020-2110,2,2e-4
0202-0211-2020-2210,6,6e-4
0202-0211-2021,1,1e-4
0202-0211-2110-2120,1,1e-4
0202-0211-2121,1,1e-4
0202-0211-2220,1,1e-4
0202-0212,1,1e-4
0202-0212-0220-2020,1,1e-4
0202-0212-1022,1,1e-4
0202-0212-1220-2012-2020,1,1e-4
0202-0212-1220-2020,1,1e-4
0202-0212-2020,5,5e-4
0202-0220,17,0.0017
0202-0220-0222-2120,1,1e-4
0202-0220-1020,2,2e-4
0202-0220-1102-2020,1,1e-4
0202-0220-2020,132,0.0132
0202-0220-2020-2120,1,1e-4
0202-0220-2120,9,9e-4
0202-0220-2220,1,1e-4
0202-0221,4,4e-4
0202-0221-1002-1021-2020,1,1e-4
0202-0221-1021-1022-1102-2020,1,1e-4
0202-0221-1021-2020,8,8e-4
0202-0221-1022-2020,1,1e-4
0202-0221-1120-2020,1,1e-4
0202-0221-1220,1,1e-4
0202-0221-1220-2020,9,9e-4
0202-0221-1220-2120,3,3e-4
0202-0221-2020,85,0.0085
0202-0221-2020-2102,1,1e-4
0202-0221-2020-2220,1,1e-4
0202-0221-2021,1,1e-4
0202-0221-2120,5,5e-4
0202-0221-2220,1,1e-4
0202-0222,4,4e-4
0202-0222-1012-1022-2020,1,1e-4
0202-0222-1220-2020,1,1e-4
0202-0222-2020,10,0.001
0202-0222-2020-2120,1,1e-4
0202-1002,6,6e-4
0202-1002-1021,1,1e-4
0202-1002-1021-2020,4,4e-4
0202-1002-1022-2020,1,1e-4
0202-1002-2000,1,1e-4
0202-1002-2001,1,1e-4
0202-1002-2001-2020,6,6e-4
0202-1002-2002-2020,1,1e-4
0202-1002-2020,72,0.0072
0202-1002-2020-2021,1,1e-4
0202-1012,6,6e-4
0202-1012-1021-2020,4,4e-4
0202-1012-1022-2020,1,1e-4
0202-1012-1102,2,2e-4
0202-1012-1102-2020,7,7e-4
0202-1012-2011,1,1e-4
0202-1012-2011-2020,9,9e-4
0202-1012-2011-2020-2101,1,1e-4
0202-1012-2011-2020-2102,1,1e-4
0202-1012-2011-2021,1,1e-4
0202-1012-2012,2,2e-4
0202-1012-2012-2020,2,2e-4
0202-1012-2012-2020-2202,1,1e-4
0202-1012-2020,83,0.0083
0202-1012-2020-2200,1,1e-4
0202-1020,12,0.0012
0202-1021,6,6e-4
0202-1021-1022-2020,2,2e-4
0202-1021-1102-2020,3,3e-4
0202-1021-2020,37,0.0037
0202-1022,5,5e-4
0202-1022-1102,1,1e-4
0202-1022-1102-2020,6,6e-4
0202-1022-1102-2020-2021,1,1e-4
0202-1022-1102-2020-2100,1,1e-4
0202-1022-1102-2020-2101,1,1e-4
0202-1022-1112-2020,2,2e-4
0202-1022-2020,92,0.0092
0202-1022-2020-2200,1,1e-4
0202-1022-2021,2,2e-4
