Phase,Count,Frequency
0002,1,1e-4
0002-1021,1,1e-4
0002-2020,1,1e-4
0012,1,1e-4
0012-0020-0202,1,1e-4
0012-0021,1,1e-4
0012-0021-0202,1,1e-4
0012-0021-0202-2020,9,9e-4
0012-0022-0202-2020,3,3e-4
0012-0022-0212-2020,1,1e-4
0012-0102-2020,1,1e-4
0012-0202,5,5e-4
0012-0202-1020,2,2e-4
0012-0202-2011-2020,6,6e-4
0012-0202-2012-2020,3,3e-4
0012-0202-2020,76,0.0076
0012-0202-2020-2201,1,1e-4
0012-2012-2020,1,1e-4
0012-2020,4,4e-4
0020-0202,5,5e-4
0021-0022-0202-2020,3,3e-4
0021-0102-2020,1,1e-4
0021-0202,1,1e-4
0021-0202-0211,1,1e-4
0021-0202-0211-2020,8,8e-4
0021-0202-0221,1,1e-4
0021-0202-0221-2020,1,1e-4
0021-0202-1020,1,1e-4
0021-0202-2020,76,0.0076
0021-0202-2021,2,2e-4
0021-0212-2020,2,2e-4
0021-0222-2020,1,1e-4
0021-2020,6,6e-4
0022,5,5e-4
0022-0102-2020,1,1e-4
0022-0112-0212-2020,1,1e-4
0022-0202,12,0.0012
0022-0202-0212-2020,1,1e-4
0022-0202-2020,122,0.0122
0022-0202-2020-2021,1,1e-4
0022-0202-2020-2201,1,1e-4
0022-0202-2020-2210,1,1e-4
0022-0202-2021,12,0.0012
0022-0202-2022,1,1e-4
0022-0212-2020,8,8e-4
0022-0212-2021,1,1e-4
0022-0222-2020,1,1e-4
0022-2020,8,8e-4
0022-2021,2,2e-4
0101-2020,1,1e-4
0102-2001-2020,1,1e-4
0102-2020,9,9e-4
0112,1,1e-4
0112-0120-0202-2012-2020,1,1e-4
0112-0120-0202-2020,9,9e-4
0112-0121-0202-1012-1021-2020,1,1e-4
0112-0121-0202-2020,3,3e-4
0112-0121-0202-2120,1,1e-4
0112-0121-2020,1,1e-4
0112-0122-0202-1022-2020,1,1e-4
0112-0122-0202-2020,1,1e-4
0112-0122-0202-2021,1,1e-4
0112-0122-2020,1,1e-4
0112-0202,1,1e-4
0112-0202-1012,1,1e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,5,5e-4
0112-0202-1120-2020,2,2e-4
0112-0202-2011-2020,3,3e-4
0112-0202-2012,1,1e-4
0112-0202-2012-2020,9,9e-4
0112-0202-2020,37,0.0037
0112-0202-2020-2111-2201,1,1e-4
0112-0202-2020-2201,2,2e-4
0112-0202-2120,2,2e-4
0112-0212-2020,1,1e-4
0112-2020,7,7e-4
0120,1,1e-4
0120-0122-0202-2020,1,1e-4
0120-0122-0212-2020,1,1e-4
0120-0200-0202,1,1e-4
0120-0202,7,7e-4
0120-0202-0210-2020,11,0.0011
0120-0202-0220-2020,2,2e-4
0120-0202-1012-2020,1,1e-4
0120-0202-2020,95,0.0095
0120-0202-2120,1,1e-4
0120-0212,1,1e-4
0120-0212-2020,1,1e-4
0120-2020,10,0.001
0121-0202,5,5e-4
0121-0202-0211-1120-1210-2020,1,1e-4
0121-0202-0211-2020,8,8e-4
0121-0202-0221-1021-2020,1,1e-4
0121-0202-0221-2020,3,3e-4
0121-0202-1012-1021-2020,1,1e-4
0121-0202-1021-2020,6,6e-4
0121-0202-1120,1,1e-4
0121-0202-1120-2020,7,7e-4
0121-0202-2012-2020,1,1e-4
0121-0202-2020,85,0.0085
0121-0202-2021,5,5e-4
