parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0303-1010-1013,0303-1010-1013,3,3,1
2,0310-1010,1010,2,1,0.5
3,1010-1013-1303,1010-1013-1303,3,3,1
4,0300-0303-1010,-1,3,2,0
5,0303-0310-1010,0303-1010-1103,3,3,0.6666666666666666
6,1002-1010,1002-1010,2,2,1
7,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
8,1010,1010,1,1,1
9,1010,1010,1,1,1
10,0303-1003,0303-1003,2,2,1
11,0300-1010-1012,0300-0302-1010-1012,3,4,1
12,0303-1003,0103-0303-1003,2,3,1
13,1013,1010-1013,1,2,1
14,0301-0303-1011,0301-0303-1011,3,3,1
15,0311-1010-1011,1010-1011,3,2,0.6666666666666666
16,0113-0300-0303-1010,0300-0303-1010,4,3,0.75
17,0010-0300-0303,0010-0300-0303,3,3,1
18,0310-1010,1010,2,1,0.5
19,0303,0303,1,1,1
20,0303-1010-1013,0303-1010-1013,3,3,1
21,0110-0300-0303-1003-1010,0300-0303-1003-1010,5,4,0.8
22,0210-0300-1010,0210-0211-0300-0301-1010-1011,3,6,1
23,1010,1010,1,1,1
24,0300-0303-0310-1010-1013,0300-0303-1010-1013,5,4,0.8
25,0300-1010,0300-1010,2,2,1
26,1010-1013-1303,1010-1013-1303,3,3,1
27,0303,0300-0303-1003-1010,1,4,1
28,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
29,0313-1010-1013,0313-1010-1013-1213,3,4,1
30,0301-0303-1011-1013,0301-0303-1011-1013,4,4,1
31,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
32,1010-1013,1010-1013,2,2,1
33,0300-0303-1010,0300-0303-1003-1010,3,4,1
34,0303-1003,0103-0303-1003,2,3,1
35,0210-1110,0210-0303-1010-1110,2,4,1
36,0303,0303,1,1,1
37,1013-1303,1010-1013-1103-1303,2,4,1
38,1010-1013-1303,1010-1013-1303,3,3,1
39,1010-1013,1010-1013-1303,2,3,1
40,0303-1113,0303-1113,2,2,1
41,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
42,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
43,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
44,0300-1010,0300-0303-1010,2,3,1
45,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
46,0300-1010,0300-0303-1010,2,3,1
47,0303-1003,0300-0303-1003-1010,2,4,1
48,1003-1010-1303,1003-1010-1303,3,3,1
49,1010,1010,1,1,1
50,0010-0303,0010-0100-0303,2,3,1
51,0010-0300,0010-0300,2,2,1
52,0300-0303-1010,0110-0300-0303-1010,3,4,1
53,1010,0303-1003-1010,1,3,1
54,0303-1003,0300-0303-1003-1010,2,4,1
55,1010,0303-1010-1013-1113,1,4,1
56,1010,1010,1,1,1
57,1013,1013-1303,1,2,1
58,0300-0303-1010,0300-0303-1010,3,3,1
59,0303-1013,0303-1013,2,2,1
60,0300-0303-1010,0300-0303-1010-1103,3,4,1
61,0300-0303-1010,0300-0303-1010-1103,3,4,1
62,0010-0300-0303,0010-0300-0303,3,3,1
63,1010,1010,1,1,1
64,0303-0310-1010-1013,0110-0303-0310-1010-1013,4,5,1
65,0303-1013,0301-0303-1011-1013,2,4,1
66,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
67,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
68,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
69,0303-0310-1010,0303-1010,3,2,0.6666666666666666
70,1003-1010,1003-1010-1303,2,3,1
71,0303-1003-1010,0303-1003-1010,3,3,1
72,1010-1303,1010-1303,2,2,1
73,1003-1010-1303,1003-1010-1303,3,3,1
74,0313-1010-1013,0313-1010-1013,3,3,1
75,0010-0013-0313,0010-0013-0313,3,3,1
76,0303-1010-1013,0303-1010-1013,3,3,1
77,0303-1013-1113,0303-1013-1113,3,3,1
78,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
79,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
80,1303,1010-1103-1303,1,3,1
81,0300-0303-1010,0300-0303-1010,3,3,1
82,1010-1303,1010-1103-1303,2,3,1
83,0303-0310-1010-1013,0303-1010-1013-1113,4,4,0.75
84,1010,1010,1,1,1
85,0300-1010,0300-1010,2,2,1
86,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
87,0303,0303,1,1,1
88,0303-0310-1010-1103,0303-1010-1103,4,3,0.75
89,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
90,0303-1010-1013,0303-1010-1013,3,3,1
91,1011-1013-1301-1303,1011-1013-1301-1303,4,4,1
92,1010-1013-1300-1303,1010-1013-1300-1303,4,4,1
93,0300-0303-1003-1010-1300,0300-0303-1003-1010,5,4,0.8
94,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
95,0303-1010-1013,0303-1010-1013,3,3,1
96,0313-1011-1013,0313-1011-1013,3,3,1
97,0303-1003-1010,0303-1003-1010,3,3,1
98,0113-0300-0303-1010-1013,0113-0300-0303-1010-1013,5,5,1
99,0310-0311-1010-1011,0310-0311-1010-1011,4,4,1
100,0310-1010,1010,2,1,0.5
101,0110-0300,0110-0300-0303,2,3,1
102,1010,1010,1,1,1
103,1010,1010,1,1,1
104,0300-1010,0200-0300-1010,2,3,1
105,0313-1010-1013,0313-1010-1013,3,3,1
106,0303-0310-1010-1013-1113,0303-0310-1010-1013-1113,5,5,1
107,0010-0013-0303,0010-0013-0303,3,3,1
108,0013-0303,0013-0303,2,2,1
109,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
110,0303-1013,0301-0303-1011-1013-1113,2,5,1
111,0303-1010-1013,0303-1010-1013,3,3,1
112,0303-0310-1010-1013,0303-1010-1013,4,3,0.75
113,0303,0303,1,1,1
114,1010,1010,1,1,1
115,0211-0301-0303-1011,0301-0303-1001,4,3,0.5
116,0300-1010,0300-1010,2,2,1
117,0300-0303-1010,0300-0303-1003-1010,3,4,1
118,0303-1013,0300-0303-1010-1013,2,4,1
