parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0300-1010,0300-1010,2,2,1
2,1003-1303,1003-1303,2,2,1
3,0300-1010,0300-0302-1010-1012,2,4,1
4,0010-0300,0010-0300,2,2,1
5,0300-1010,0300-1010,2,2,1
6,0300-1010,0300-1010,2,2,1
7,0300-1010,0200-0300-1010,2,3,1
8,0010-0300-0302,0010-0102-0300-0302,3,4,1
9,0300-1010,0300-1010,2,2,1
10,0300-1010,0300-1010,2,2,1
11,0303-1010-1013,0303-1010-1013,3,3,1
12,0300-1010,0300-0303-1010,2,3,1
13,0300-0303-1010-1013,0300-0303-1010,4,3,0.75
14,0300-1010,0113-0200-0300-0303-1010-1013,2,6,1
15,0301-0303-1003-1011,0301-0303-1003-1011,4,4,1
16,0300-0303-1010-1013,0300-0303-1003-1010,4,4,0.75
17,0303-0311-1011-1013,0303-0311-1011-1013,4,4,1
18,0301-0303-1011,0301-0303-1011,3,3,1
19,0300-0303-1010,0200-0300-0303-1010,3,4,1
20,1010-1303,1010-1203-1303,2,3,1
21,0303-1010-1013,0303-1010-1013,3,3,1
22,0301-0303-1011,0301-0303-1011-1013-1103,3,5,1
23,0113-0300-0303-1010-1013,0300-0303-1010,5,3,0.6
24,0310-1010,0310-1010,2,2,1
25,1010,1003-1010-1303,1,3,1
26,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
27,0300-0303-1010,0300-0303-1003-1010-1200,3,5,1
28,0300-0303-1010,0300-0303-1010,3,3,1
29,0300-0303-1010,0300-0303-1010,3,3,1
30,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
31,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
32,0303-1013,0303-1010-1013,2,3,1
33,0303,0303,1,1,1
34,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
35,0300-1010,0200-0300-1010,2,3,1
36,0303,0303,1,1,1
37,0300-1010,0300-1010,2,2,1
38,0310-0311-1010,0310-0311-1010-1011,3,4,1
39,1010,0300-0301-1010-1011,1,4,1
40,0303-1010-1013,0303-1010-1013,3,3,1
41,0300-1010,0200-0300-1010,2,3,1
42,0300-1010,0300-1010,2,2,1
43,0300-0303-1010-1013,0300-0303-1010-1200,4,4,0.75
44,0300-0301-1010-1011,0300-0301-1010-1011,4,4,1
45,0300-0303-1010,0300-0303-1010,3,3,1
46,0300-0302-1010,0300-0302-1002-1010,3,4,1
47,0300-1010,0300-0302-1010-1012,2,4,1
48,0310-1010,0310-1010,2,2,1
49,0313-1010-1013,0313-1010-1013,3,3,1
50,0303-1003,0303-1003,2,2,1
51,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
52,0303-1010-1013,0303-1010-1013,3,3,1
53,0302-1010-1012,0302-1010-1012,3,3,1
54,0303-1013,0300-0303-1010-1013,2,4,1
55,0210-0303-0310-1010-1013,0113-0210-0303-1010-1013,5,5,0.8
56,1010-1013-1303,1010-1013-1303,3,3,1
57,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
58,0303-0310-1010,0303-0310-1010,3,3,1
59,0310-1010,0303-0310-1010-1013-1103,2,5,1
60,0301-0303-1001,0301-0303-1001-1003-1201,3,5,1
61,1010,1010,1,1,1
62,0310-1010,0303-0310-1010-1013-1113,2,5,1
63,1010-1013-1103-1303,1010-1013-1103-1303,4,4,1
64,0300-0303-1010,0300-0303-1010,3,3,1
65,0300-0303-1010,0300-0303-1010,3,3,1
66,0010-0303,0010-0303,2,2,1
67,0301-0303-1001,0301-0303-1001-1003,3,4,1
68,0303-1010-1013,0303-1010-1013,3,3,1
69,1010,0303-1003-1010,1,3,1
70,0303,0303,1,1,1
71,0303,0303-1003,1,2,1
72,1010-1103-1303,1010-1103-1303,3,3,1
