76.357,0.794	0.039,31.617
1.105,3.249	27.625,3.249	0.022,39.005
63.017,5.167	0.015,126.384
74.852,4.024	0.051,70.211
0.499,29.945	25.043,0.418
121.192,1.236	0.020,122.582
25.669,4.595	0.012,70.087
0.363,3.021	29.435,0.039
54.365,1.468	0.025,82.704
98.763,3.543	0.016,117.789
0.089,49.587	6.155,8.933
0.021,141.035
11.587,4.214	0.019,64.946
35.442,3.027	0.008,44.370
0.022,15.142	1.621,15.142
4.303,0.298	121.164,0.298	0.200,29.071
2.807,0.187	29.060,0.187	0.270,18.097
44.861,0.613	0.025,60.829
174.755,1.151	0.263,44.332
20.859,1.587	0.300,94.533
72.960,0.940	0.139,40.141	6.272,40.141
125.129,4.237	0.122,105.599
170.992,1.201	0.125,110.508	9.997,110.508
46.881,1.512	0.149,64.254
3.014,21.695	82.048,0.329
51.039,1.473	0.034,119.383
45.759,4.552	0.083,149.344
71.190,2.814	0.012,239.616
35.937,0.850	0.017,59.029
132.348,37.531	0.513,102.605
60.909,0.870	0.123,80.261	2.778,80.261
278.701,0.891	0.127,40.920
2.977,0.104	106.459,0.104
6.305,4.465	0.004,375.853
10.375,5.306	0.010,45.168
98.153,10.301	0.076,104.405	1.624,104.405
2.718,64.771	14.783,1.092
58.445,1.644	0.013,110.294
96.914,1.094	0.536,87.803
234.532,10.659	0.053,91.025
82.864,9.774	0.081,453.134
57.803,1.415	0.070,138.239
42.910,2.360	0.012,220.632
105.089,3.852	0.089,66.278	3.065,66.278
5.753,10.182	475.750,10.182	0.062,221.160
0.188,83.434	13.589,7.684
44.684,0.422
80.831,0.731	0.019,70.265
5.877,1.183	190.220,1.183	0.376,113.550
211.001,19.914	0.504,138.627
98.439,3.592	0.013,348.474
50.341,0.965	0.012,75.366
339.055,3.496	0.278,214.283
33.309,4.173	0.004,283.368
49.587,3.061	0.011,86.571
35.781,0.539	0.055,35.622
68.866,0.738	0.015,57.843
15.030,2.091	0.032,124.032
59.174,0.391	0.014,37.216
0.356,164.250
237.761,2.372	0.135,138.652
24.899,0.466	0.004,43.743
1.076,3.285	88.759,0.033
150.951,1.755	0.029,71.846
1.026,17.442	85.222,0.212
241.944,2.836	0.075,59.359
24.372,0.856	0.082,62.638
103.971,1.443	0.053,130.124
119.041,8.039	1.490,493.004
125.657,2.962	0.032,259.742
6.031,7.894	187.830,7.894	0.151,371.203
0.294,25.727	28.610,0.691
1.072,15.471	105.501,0.510
150.231,28.483	0.154,65.580
0.004,119.680
141.896,1.782	0.039,49.687
0.027,469.859
210.526,0.431	0.079,20.891
149.130,1.171
755.491,1.238	0.171,42.450	10.683,42.450
16.453,10.894	0.005,104.653
3.324,2.225	193.743,2.225	0.067,47.599
81.435,2.734	0.033,95.453	1.730,95.453
7.250,1.024	150.743,1.024	0.207,74.929
0.018,139.782
5.551,5.000	78.943,0.077
100.909,2.644	0.036,195.004	2.636,195.004
69.687,1.316	0.013,105.434
0.401,0.050	37.693,0.050
102.317,3.533	0.029,320.618
117.695,2.629	0.058,83.142	1.620,83.142
1.771,25.942	58.707,0.552
184.282,1.110	0.027,102.497
0.304,642.478
18.488,0.750	0.011,66.200
0.035,77.070
107.174,0.386	0.109,32.331	3.283,32.331
3.390,0.434	231.157,0.434
6.294,1.827	469.534,1.827	0.178,177.456
1.059,11.336	56.440,0.118
28.350,1.784	0.007,103.016
1.534,21.510	58.866,5.332
43.530,1.264	0.062,77.136
6.415,2.197	226.786,2.197	0.214,137.895
0.065,74.490
8.887,1.842	379.869,1.842	0.137,181.788
56.646,1.301	0.015,72.550
85.441,1.237	0.068,77.199
670.384,6.964
47.364,2.547	0.136,167.099
81.545,4.969	0.015,192.716
48.756,1.315	0.050,130.141
109.568,0.481	0.028,47.545	1.265,47.545
0.007,30.571
350.433,1.739	0.084,107.184
0.026,367.003
349.752,8.667	0.548,154.872
80.662,2.284	0.579,114.752
0.545,16.028	36.940,0.162
322.508,1.179
59.381,1.826	0.014,136.114
81.464,1.619	0.034,112.002
0.042,601.757
137.797,2.591	0.080,101.080
57.285,1.445	0.017,109.436
0.765,37.553	34.840,0.989
243.565,0.595	0.045,44.612	3.094,44.612
0.801,2.614	38.599,0.089
43.628,8.130	0.562,68.142
115.191,1.064	0.017,72.901
113.321,1.590	0.125,94.256
0.557,18.873	39.838,13.691
67.124,0.288
102.138,7.408	0.103,135.657
