0.217,25.969	15.142,0.297
0.005,107.677
10.588,2.826	0.005,68.160
50.774,0.462	0.011,43.789
55.645,0.378	0.055,35.377
25.805,0.663	0.009,57.848
137.212,4.428	0.146,74.322
83.103,3.206	0.110,88.612
1.983,9.934	49.669,0.164
91.520,0.434	0.649,30.453
34.251,2.111	0.004,158.411
136.796,0.158
107.029,5.834	0.111,156.358	8.259,156.358
105.588,2.676	0.045,102.356	4.161,102.356
163.938,0.812	0.025,74.446
112.237,1.217	0.987,93.692
17.691,1.143	0.004,72.134
1.755,4.328	112.581,0.050
0.875,5.331	75.488,0.180
10.184,2.267	188.753,2.267	0.116,44.695
194.983,5.747	0.023,65.039
69.579,1.051	0.137,56.257
58.510,2.745	0.011,166.638
114.239,2.269	0.034,174.870
68.112,4.354	0.026,149.903
81.329,0.108
239.953,13.870	0.158,101.826
0.885,25.805	49.351,1.014
1.394,23.312	129.301,4.379
5.893,3.510	129.520,3.510	0.099,329.379
265.904,1.610
5.578,2.104	0.001,187.278
14.494,2.397	0.002,94.179
98.546,3.434	0.216,34.922
27.800,5.881	0.008,37.450
178.570,1.093	0.716,76.261
0.019,133.362
24.725,0.961	0.010,86.601
2.718,11.774	76.766,0.121
101.193,0.952	1.481,51.681
97.435,16.825	0.012,119.296
154.682,8.959	0.356,250.224
0.012,274.359
78.153,1.228	0.049,103.536	4.227,103.536
8.413,0.962	243.042,0.962	0.100,64.057
1.769,2.925	143.675,0.061
101.936,0.686	0.060,38.858
255.220,2.733	0.054,46.573
267.650,3.716	4.878,283.788
107.474,2.452	0.061,208.668
285.850,6.939	0.095,113.870
69.134,5.432	0.026,408.365
1.908,1.066	36.384,1.066	0.028,54.298
14.793,0.884	0.005,39.640
0.208,325.319	13.954,18.361
433.047,1.093	0.094,76.093
0.211,35.892	16.428,0.366
52.664,2.769	0.107,102.143
62.762,2.016	0.013,101.592
180.944,4.043	0.037,194.617
6.913,3.002	531.091,3.002	0.114,98.454
