Phase,Count,Frequency
0002-2020,1,1e-4
0012-0021-0202-2020,9,9e-4
0012-0022-0202,1,1e-4
0012-0202,8,8e-4
0012-0202-1020,1,1e-4
0012-0202-2011-2020,12,0.0012
0012-0202-2011-2020-2201,1,1e-4
0012-0202-2012-2020,2,2e-4
0012-0202-2020,55,0.0055
0012-0212-2020,1,1e-4
0012-2020,3,3e-4
0021-0022-0202,1,1e-4
0021-0022-0202-1020,1,1e-4
0021-0022-0202-2020,3,3e-4
0021-0202,6,6e-4
0021-0202-0211,1,1e-4
0021-0202-0211-2020,3,3e-4
0021-0202-0211-2020-2210,1,1e-4
0021-0202-0221,1,1e-4
0021-0202-0221-2020,1,1e-4
0021-0202-2020,60,0.006
0021-0202-2021,2,2e-4
0021-0221-2020,1,1e-4
0021-2020,13,0.0013
0022,4,4e-4
0022-0102-2021,1,1e-4
0022-0202,27,0.0027
0022-0202-1020,2,2e-4
0022-0202-2020,126,0.0126
0022-0202-2020-2201,1,1e-4
0022-0202-2021,11,0.0011
0022-0212,1,1e-4
0022-0212-2020,4,4e-4
0022-0212-2021,1,1e-4
0022-0222-2020,1,1e-4
0022-2020,15,0.0015
0022-2021,1,1e-4
0102-1002-1021-2020,1,1e-4
0102-2002-2020,1,1e-4
0102-2020,6,6e-4
0111-0120-0202-2020,1,1e-4
0112-0120-0202-2012-2020,1,1e-4
0112-0120-0202-2020,2,2e-4
0112-0121-0202-1012-2020,1,1e-4
0112-0121-0202-1120-2020,2,2e-4
0112-0121-0202-2012-2020,1,1e-4
0112-0121-0202-2020,5,5e-4
0112-0121-2020,1,1e-4
0112-0122-0202-1120-2020,1,1e-4
0112-0122-0202-2012-2021,1,1e-4
0112-0122-0202-2020,1,1e-4
0112-0122-2020,2,2e-4
0112-0202,3,3e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,4,4e-4
0112-0202-1022-2021,1,1e-4
0112-0202-1111-1120-1201-2011-2020,2,2e-4
0112-0202-1120-2020,4,4e-4
0112-0202-1200-2020,1,1e-4
0112-0202-2011-2012-2020,1,1e-4
0112-0202-2011-2020,2,2e-4
0112-0202-2012-2020,5,5e-4
0112-0202-2012-2021,1,1e-4
0112-0202-2020,32,0.0032
0112-0202-2020-2120,1,1e-4
0112-2011-2020,1,1e-4
0112-2012,1,1e-4
0112-2020,4,4e-4
0112-2120,2,2e-4
0120-0122-0202-2020,2,2e-4
0120-0122-2020,1,1e-4
0120-0202,12,0.0012
0120-0202-0210-2020,6,6e-4
0120-0202-0220-2020,3,3e-4
0120-0202-2020,75,0.0075
