Phase,Count,Frequency
0002,3,3e-4
0002-0021-2020,1,1e-4
0002-0022,1,1e-4
0002-2020,11,0.0011
0012,1,1e-4
0012-0020-0212,1,1e-4
0012-0021,1,1e-4
0012-0021-0102-2020,1,1e-4
0012-0021-0202,1,1e-4
0012-0021-0202-2020,6,6e-4
0012-0022-0202-2020,3,3e-4
0012-0102-2020,1,1e-4
0012-0202,5,5e-4
0012-0202-1020,1,1e-4
0012-0202-2011,1,1e-4
0012-0202-2011-2020,4,4e-4
0012-0202-2020,79,0.0079
0012-0202-2021,2,2e-4
0012-0212-2020,1,1e-4
0012-2020,13,0.0013
0020,4,4e-4
0020-0102,1,1e-4
0020-0202,20,0.002
0020-0220,1,1e-4
0021-0022-0202,3,3e-4
0021-0022-0202-2020,4,4e-4
0021-0102,2,2e-4
0021-0102-2020,1,1e-4
0021-0112-0202-2020,1,1e-4
0021-0112-2020,1,1e-4
0021-0202,25,0.0025
0021-0202-0211-2020,3,3e-4
0021-0202-0221-2020,1,1e-4
0021-0202-2020,94,0.0094
0021-0202-2021,1,1e-4
0021-0221-2020,1,1e-4
0021-0222,1,1e-4
0021-2020,8,8e-4
0021-2021,1,1e-4
0022,6,6e-4
0022-0102-2020,2,2e-4
0022-0112-0202,1,1e-4
0022-0202,19,0.0019
0022-0202-0212-2020,1,1e-4
0022-0202-1020,1,1e-4
0022-0202-2020,86,0.0086
0022-0202-2021,3,3e-4
0022-0212,2,2e-4
0022-0212-1020,1,1e-4
0022-0212-2020,7,7e-4
0022-0222,1,1e-4
0022-2020,22,0.0022
0022-2022,1,1e-4
0102,1,1e-4
0102-1002-2020,1,1e-4
0102-1020,2,2e-4
0102-2001,1,1e-4
0102-2001-2020,2,2e-4
0102-2002-2020,1,1e-4
0102-2020,47,0.0047
0102-2021,1,1e-4
0112,1,1e-4
0112-0120-0202,1,1e-4
0112-0120-0202-2020,8,8e-4
0112-0121-0202,1,1e-4
0112-0121-0202-1012-2020,1,1e-4
0112-0202-1012-2020,4,4e-4
0112-0202-1120-2020,1,1e-4
0112-0202-1201-2020,1,1e-4
0112-0202-2020,29,0.0029
0112-0202-2022,1,1e-4
0112-2020,4,4e-4
0112-2021,1,1e-4
0120-0122-0202,1,1e-4
0120-0122-0202-2020,2,2e-4
0120-0201-2020,3,3e-4
0120-0202,21,0.0021
