Phase,Count,Frequency
0000-0300-0303,1,1e-4
0001-0301-0303,1,1e-4
0002-0010-0300-0302,1,1e-4
0002-0010-0302,1,1e-4
0003-0010-0303,1,1e-4
0003-0303,1,1e-4
0010,80,0.008
0010-0011,6,6e-4
0010-0011-0100-0101-0300-0301,1,1e-4
0010-0011-0110-0300-0301,1,1e-4
0010-0011-0300-0301,7,7e-4
0010-0011-0310-0311,1,1e-4
0010-0012,1,1e-4
0010-0012-0212-0300-0302,1,1e-4
0010-0012-0300-0302,8,8e-4
0010-0012-0302,6,6e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0312,7,7e-4
0010-0013-0210-0313,1,1e-4
0010-0013-0300-0303,20,0.002
0010-0013-0303,70,0.007
0010-0013-0303-0310,7,7e-4
0010-0013-0310-0313,2,2e-4
0010-0013-0313,11,0.0011
0010-0100-0300,3,3e-4
0010-0100-0300-0303,6,6e-4
0010-0110,2,2e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0302,1,1e-4
0010-0110-0300-0303,3,3e-4
0010-0110-0303,2,2e-4
0010-0110-0312,2,2e-4
0010-0110-0313,1,1e-4
0010-0112-0312,1,1e-4
0010-0113-0300-0303,2,2e-4
0010-0113-0303,8,8e-4
0010-0200-0213-0300-0303,1,1e-4
0010-0200-0300,1,1e-4
0010-0200-0300-0302,2,2e-4
0010-0200-0303,1,1e-4
0010-0210,2,2e-4
0010-0210-0300,1,1e-4
0010-0210-0300-0303,8,8e-4
0010-0210-0302,1,1e-4
0010-0210-0303,4,4e-4
0010-0210-0303-0310,1,1e-4
0010-0210-0312,1,1e-4
0010-0210-0313,1,1e-4
0010-0213-0313,1,1e-4
0010-0300,68,0.0068
0010-0300-0301,2,2e-4
0010-0300-0302,6,6e-4
0010-0300-0303,164,0.0164
0010-0300-0303-0310,1,1e-4
0010-0300-0310,1,1e-4
0010-0302-0310,1,1e-4
0010-0303,97,0.0097
0010-0303-0310,28,0.0028
0010-0310,17,0.0017
0010-0310-0312,1,1e-4
0010-0310-0313,1,1e-4
0010-0312,2,2e-4
0010-0313,11,0.0011
0011,2,2e-4
