Phase,Count,Frequency
002,366,0.0366
002-012,2,2e-4
002-012-020,1,1e-4
002-012-020-022-120-202,1,1e-4
002-012-020-102,1,1e-4
002-012-020-200-202-210,1,1e-4
002-012-021-022-200,1,1e-4
002-012-022-102-120-121,1,1e-4
002-012-022-102-121,1,1e-4
002-012-102-201-202-212,1,1e-4
002-012-102-202,1,1e-4
002-012-102-202-210,1,1e-4
002-012-202-210,2,2e-4
002-020,66,0.0066
002-020-021-120-201-220,1,1e-4
002-020-021-202,1,1e-4
002-020-200,89,0.0089
002-020-200-202,1,1e-4
002-020-201,9,9e-4
002-020-202,2,2e-4
002-020-210,13,0.0013
002-021,87,0.0087
002-021-022-101-102,1,1e-4
002-021-022-102-201,1,1e-4
002-021-120,2,2e-4
002-021-120-200,1,1e-4
002-021-120-210-220,1,1e-4
002-021-200,8,8e-4
002-021-201,2,2e-4
002-021-201-210,1,1e-4
002-021-201-220,1,1e-4
002-021-210,3,3e-4
002-021-220,5,5e-4
002-022,13,0.0013
002-022-102,1,1e-4
002-022-200,2,2e-4
002-022-220,2,2e-4
002-102,2,2e-4
002-102-120,1,1e-4
002-120,22,0.0022
002-120-200,13,0.0013
002-120-201,6,6e-4
002-120-202,1,1e-4
002-120-210,2,2e-4
002-200,80,0.008
002-200-220,1,1e-4
002-201,68,0.0068
002-201-210,4,4e-4
002-201-210-220,1,1e-4
002-201-220,3,3e-4
002-202,7,7e-4
002-202-210,1,1e-4
002-210,17,0.0017
002-210-220,1,1e-4
002-220,29,0.0029
012,285,0.0285
012-020,86,0.0086
012-020-021-022,1,1e-4
012-020-102,4,4e-4
012-020-102-200,1,1e-4
012-020-102-201,1,1e-4
012-020-102-210,2,2e-4
012-020-200,17,0.0017
012-020-201,6,6e-4
012-020-202,4,4e-4
012-020-202-211,1,1e-4
012-020-210,1,1e-4
012-021,58,0.0058
012-021-022-102-112,2,2e-4
012-021-022-102-112-121,1,1e-4
012-021-022-102-120,1,1e-4
012-021-022-102-121,1,1e-4
012-021-022-102-201,1,1e-4
012-021-022-111-112-121-210,1,1e-4
012-021-022-111-112-201,1,1e-4
012-021-022-111-112-210,1,1e-4
012-021-022-112-120-121-210,1,1e-4
012-021-022-112-120-210,1,1e-4
012-021-022-120-121-202,1,1e-4
012-021-022-120-210,1,1e-4
012-021-022-121,1,1e-4
012-021-022-121-220,1,1e-4
012-021-022-201-211-220,1,1e-4
012-021-022-202,1,1e-4
012-021-022-210-211-220,1,1e-4
012-021-022-211-212-220,1,1e-4
012-021-022-220,1,1e-4
012-021-102,12,0.0012
012-021-102-112-202-211,1,1e-4
012-021-102-112-202-211-220,1,1e-4
012-021-102-120-121,1,1e-4
012-021-102-201-202,1,1e-4
012-021-102-211,1,1e-4
012-021-112-201-202,1,1e-4
012-021-112-201-202-211,1,1e-4
012-021-112-202-211,1,1e-4
012-021-120,8,8e-4
012-021-120-202,1,1e-4
012-021-120-211-220,1,1e-4
012-021-121-202-211-220,1,1e-4
012-021-121-210-211-220,1,1e-4
012-021-200,4,4e-4
012-021-201,9,9e-4
