parIndex,Phase,DSGRNPhase,nStateRac,nStateDSGRN,Compare
1,0111-0113-0303-0311-1011-1013,0111-0113-0303-0311-1011-1013,6,6,1
2,1010-1013-1303,1010-1013-1303,3,3,1
3,1010-1011,1010-1011,2,2,1
4,1010-1303,1010-1303,2,2,1
5,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
6,0303-1013,0303-1013,2,2,1
7,0300-0303-1010,0300-0303-1010,3,3,1
8,1010-1300-1303,1010-1300-1303,3,3,1
9,0303-1010,0303-1010,2,2,1
10,0300-1010-1100,0300-1010-1100-1200,3,4,1
11,0300,0300-1010,1,2,1
12,0300-0303-1010-1113,0300-0303-1010-1113,4,4,1
13,0010-0300-0303,0010-0300-0303,3,3,1
14,0303-1010-1103,0303-1010-1103,3,3,1
15,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
16,0300-0303,0300-0303,2,2,1
17,0300-0303-1010-1100,0300-0303-1010-1100,4,4,1
18,0303-0311-1003-1011,0303-0311-1003-1011,4,4,1
19,0300-0303-1010,0300-0303-1010,3,3,1
20,1010-1303,1010-1303,2,2,1
21,0300-0303-1010-1100,0300-0303-1010-1100,4,4,1
22,0303,0303,1,1,1
23,0303-1013,0303-1013,2,2,1
24,0310-1010,0310-1010,2,2,1
25,0303,0303,1,1,1
26,0110-0300-0303,0110-0300-0303,3,3,1
27,0010-0210-0310,0010-0210,3,2,0.6666666666666666
28,0300-0303-1010,0300-0303-1010,3,3,1
29,0113-0200-0300-0303-1010-1013,0113-0200-0300-0303-1010-1013,6,6,1
30,0010-0113-0303,0010-0113-0303,3,3,1
31,0300-0303-1010,0300-0303-1010,3,3,1
32,0313-1010-1013,0313-1010-1013,3,3,1
33,1003-1010-1303,1003-1010-1303,3,3,1
34,0303-1010-1013,0303-1010-1013,3,3,1
35,1010,1010,1,1,1
36,0300-0303-1010,0300-0303-1010,3,3,1
37,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
38,0303-0310-1010,0303-0310-1010,3,3,1
39,0313-1010-1013,0313-1010-1013,3,3,1
40,0310-1010,0310-1010,2,2,1
41,0303-0311-1103-1111,0303-0311-1103-1111,4,4,1
42,0300-0303-1003-1010,0200-0300-0303-1003-1010,4,5,1
43,0300-0303-1010,0300-0303-1010,3,3,1
44,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
45,0303-0310,0303-0310,2,2,1
46,0300-0303-1010,0300-0303-1010,3,3,1
47,0301-0303-1011-1013,0301-0303-1011-1013-1103,4,5,1
48,0300-0303-1010,0300-0303-1010,3,3,1
49,0010-0011-0311,0010-0011,3,2,0.6666666666666666
50,0303-1010-1013,0303-1010-1013,3,3,1
51,0300-0303-1010,0300-0303-1010,3,3,1
52,0300-1010,0300-1010,2,2,1
53,0300-0302-1010-1012,0300-0302-1010-1012,4,4,1
54,0303-1013,0303-1013,2,2,1
55,1010-1013,1010-1013,2,2,1
56,0303-1003,0303-1003,2,2,1
57,0303-0310-1010,0303-1010,3,2,0.6666666666666666
58,1010-1103-1303,1010-1103-1303,3,3,1
59,0303-1010-1013,0303-1010-1013,3,3,1
60,0303-1010-1013,0303-1010-1013,3,3,1
61,0303-1010-1013,0303-1010-1013,3,3,1
62,1010-1012,1010-1012,2,2,1
63,0303,0303,1,1,1
64,1010-1013-1313,1010-1013-1313,3,3,1
65,0303-0311-1011-1013,-1,4,2,0
66,0303-1003,0303-1003,2,2,1
67,0301-0303-1001-1003,0301-0303-1001-1003,4,4,1
68,0300-0303-1010,0300-0303-1010,3,3,1
69,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
70,1010-1013,1010-1013-1203,2,3,1
71,1010-1013-1303,1010-1013-1303,3,3,1
72,0210-0303-1010-1013,0210-0303-1010-1013,4,4,1
73,1010-1303,1010-1303,2,2,1
74,0310-0313-1010,0310-0313-1010,3,3,1
75,0300-0303-1010-1013,0300-0303-1010,4,3,0.75
76,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
77,0303-1003-1010,0303-1003-1010,3,3,1
78,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
79,0303-0310-1010,0303-0310-1010,3,3,1
80,1010-1013-1300-1303,1010-1013-1113-1300-1303,4,5,1
81,1010-1013-1303,1010-1013-1303,3,3,1
82,0210-0303-1010-1013,0210-0303-1010-1013,4,4,1
83,0303-1010-1013,0303-1010-1013,3,3,1
84,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
85,0303-1010-1013,0210-0303-1010-1013,3,4,1
86,0303-1003-1010,0303-1003-1010,3,3,1
87,0303-0310-1010,0303-0310-1010-1013,3,4,1
88,0010-0300-0303,0010-0300-0303,3,3,1
89,1101-1301-1303,1101-1301-1303,3,3,1
90,1113-1303,1113-1303,2,2,1
91,0303-1010,0303-1010,2,2,1
92,0303-1010-1013,0303-1010-1013,3,3,1
93,0313-1010-1013,0213-0313-1010-1013,3,4,1
94,0010-0303-0310,0010-0303-0310,3,3,1
95,0300-0303-1010,0300-0303-1010,3,3,1
96,1010-1103-1303,1010-1103-1303,3,3,1
97,0303-0311-1003-1011,0303-0311-1003-1011,4,4,1
98,0010-0113-0303,0010-0113-0303,3,3,1
99,0300-0303-1010,0300-0303-1010-1200,3,4,1
100,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
101,0303-1003-1010,0303-1003-1010,3,3,1
102,0303-1010,0303-1010,2,2,1
103,0303-0310,0303-0310-1010,2,3,1
104,0300-0303-1010,0200-0300-0303-1010,3,4,1
105,1010,0312-1010-1012-1112,1,4,1
106,0303-1010,0303-1010,2,2,1
107,1013-1303,1103-1303,2,2,0.5
108,1010-1300-1303,1010-1300-1303,3,3,1
109,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
110,0010-0100-0300,0010-0100-0300,3,3,1
111,0303-1010-1013,0303-1010-1013,3,3,1
112,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
113,1011-1301-1303,1011-1301-1303,3,3,1
114,0303-1010-1013,0303-1010-1013-1113,3,4,1
115,1303,1303,1,1,1
116,0303-1010-1013,0113-0303-1010-1013,3,4,1
117,0302-0303,0302-0303,2,2,1
118,0303-1013,0303-1013,2,2,1
119,0303,0013-0303,1,2,1
120,0303-1010-1013,0303-1010-1013,3,3,1
121,1013-1303,1010-1013-1303,2,3,1
122,1013-1303,1013-1303,2,2,1
123,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
124,0300-0303-1010,0300-0303-1010,3,3,1
125,0300-0303-1003-1010,0300-0303-1003-1010,4,4,1
126,1003-1010-1303,1003-1010-1303,3,3,1
127,0101-0301-0303-1001,0101-0301-0303-1001,4,4,1
128,0303-0310-1010,0303-0310-1010,3,3,1
129,0300-0303-1010,0300-0303-1010,3,3,1
130,0310-1010,0310-1010,2,2,1
131,0303-1003-1010,0303-1003-1010,3,3,1
132,0303,0300-0303-1010,1,3,1
133,1010,1010,1,1,1
134,0300-0303-1010,0300-0303-1010,3,3,1
135,0303-1010-1013,0303-1010-1013,3,3,1
136,0300-0303-1010-1013,0300-0303-1010-1013,4,4,1
137,0303-0310-1010-1013,0303-0310-1010-1013,4,4,1
138,0310-0313-1010-1013,0310-0313-1010-1013,4,4,1
139,1010-1013-1303,1010-1013-1303,3,3,1
