91.481,5.693	0.923,163.384
17.950,3.244	1.394,107.797
0.132,148.570
38.479,0.437	0.432,24.057
136.311,3.953	1.634,64.878
103.761,0.562	1.959,28.580
63.345,0.168
76.422,0.396	2.978,36.054
0.152,26.393
60.200,2.210	0.839,99.797
0.218,49.966
69.866,0.057	1.312,5.568
0.199,53.015
60.912,0.296	0.746,24.290
117.580,2.689	16.696,45.835
181.479,1.746	5.571,48.993
44.760,1.507	1.447,145.587
78.196,0.895	1.028,66.537
28.797,0.028
35.471,1.578	1.620,109.080
64.691,0.297
1.053,194.820
81.484,0.922	7.399,37.940
48.659,1.308	0.790,105.024
32.222,1.491	1.679,50.652
30.020,6.599	2.689,121.456
32.522,1.602	0.358,109.412
119.305,3.968	9.292,108.178
83.567,1.050	5.866,49.446
1.268,93.069
49.324,3.660	2.191,128.239
276.334,1.535	7.389,61.962
1.371,20.819
0.144,51.490
33.607,0.511	1.794,42.527
175.138,2.339	2.463,143.547
113.904,1.132	2.225,52.830
1.848,181.308
187.203,2.662
73.436,0.820	0.769,47.460
199.466,1.680	2.429,45.174
252.227,4.476	2.985,129.699
44.052,1.036	3.134,94.342
0.180,163.516
2.300,276.665
7.146,312.129
278.112,4.802	5.426,194.390
76.924,4.206	0.899,173.974
97.423,16.329	2.269,687.524
20.293,13.464	0.918,185.134
0.051,106.859
73.436,1.264	2.578,47.460
3.625,190.014
91.242,2.490	2.293,95.245
8.528,24.865
181.774,2.393	5.044,104.360
28.274,0.952
114.981,0.121
0.120,141.029
217.682,3.159	2.672,142.675
173.477,1.500
48.916,2.845	1.363,116.726
1.409,207.640
50.684,5.333	1.171,415.595
54.430,3.847	2.662,120.438
139.463,3.811	3.377,243.983
33.573,1.237	0.437,89.979
114.340,1.918
195.986,0.851
227.085,2.814	3.771,92.514
181.589,1.773
144.220,3.090	3.652,77.369
0.962,451.054
78.300,1.215	3.697,108.447
73.152,6.672	0.794,496.171
2.239,98.025
24.002,24.566
1.092,299.486
45.825,2.175	0.860,140.273
451.054,12.389	9.035,317.099
73.610,3.192	1.691,277.646
27.297,3.432	0.800,143.018
0.037,22.297
0.385,361.230
295.381,0.101
0.761,96.681
87.524,0.574	1.072,56.641
76.117,0.249	1.543,23.451
18.556,1.054	0.280,28.215
48.711,1.599	0.639,66.178
0.268,97.010
0.330,81.385
109.999,1.071	3.586,50.040
36.716,0.531	2.322,35.444
102.749,0.775
550.528,0.640
20.506,2.766	0.745,103.722
90.646,1.657	1.695,81.754
78.585,5.357	0.890,127.237
0.170,119.492
37.429,0.616	0.465,49.514
1.301,68.484
0.681,10.610
150.864,2.150
31.736,2.089	0.320,47.205
0.099,160.875
179.251,0.584	2.074,24.759
89.735,2.545	0.908,121.133
61.842,11.817	2.638,81.847
29.008,0.875	0.925,58.573
21.599,0.064
78.497,1.750	1.010,59.171
0.190,60.700
184.911,1.721
128.056,16.547	1.468,380.482
1.589,695.367
49.981,0.975	0.596,67.667
99.175,2.546	1.403,143.722
0.077,70.923
