parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,6.550554,-3.267165,10
2,1,01,01,1,100,-1.960668,6.024512,01
3,2,01-10,01-10,2,88,-0.137148,5.487155,01
3,2,01-10,01-10,2,12,5.171143,-0.551211,10
4,2,01-10,01-10,2,98,0.001691,6.761535,01
4,2,01-10,01-10,2,2,6.228065,0.440242,10
5,1,10,10,1,100,5.956077,0.122978,10
6,1,10,10,1,100,5.607614,0.443198,10
7,2,01-10,01-10,2,75,-0.172159,6.125056,01
7,2,01-10,01-10,2,25,5.956388,-0.001491,10
8,2,01-10,01-10,2,83,5.409053,0.513366,10
8,2,01-10,01-10,2,17,0.129386,5.688121,01
9,2,01-10,01-10,2,25,3.373581,6.054969,01
9,2,01-10,01-10,2,75,6.393852,-0.57139,10
10,2,01-10,01-10,2,34,7.002194,0.341041,10
10,2,01-10,01-10,2,66,3.135607,6.852531,01
11,1,10,10,1,100,7.220341,-1.246439,10
12,2,01-10,01-10,2,73,6.156597,0.300303,10
12,2,01-10,01-10,2,27,0.246257,4.705418,01
13,2,01-10,01-10,2,79,-0.790353,6.633973,01
13,2,01-10,01-10,2,21,5.79104,0.739117,10
14,1,01,01,1,100,-2.857946,6.506889,01
15,2,01-10,01-10,2,95,6.065243,-0.116299,10
15,2,01-10,01-10,2,5,1.996165,4.474336,01
16,2,01-10,01-10,2,17,0.73049,6.486622,01
16,2,01-10,01-10,2,83,6.914733,0.460073,10
17,2,01-10,01-10,2,63,1.539409,6.522824,01
17,2,01-10,01-10,2,37,7.271158,0.980928,10
18,2,01-10,01-10,2,96,-1.232674,3.896207,01
18,2,01-10,01-10,2,4,4.320604,0.041579,10
19,1,10,10,1,100,7.066349,-0.68394,10
20,2,01-10,01-10,2,72,5.637001,0.814715,10
20,2,01-10,01-10,2,28,-0.476029,3.773968,01
21,2,01-10,01-10,2,82,0.716222,7.967241,01
21,2,01-10,01-10,2,18,6.900466,1.940692,10
22,2,01-10,01-10,2,81,6.626278,1.936326,10
22,2,01-10,01-10,2,19,1.237887,5.337742,01
23,1,01,01,1,100,-2.399766,6.171581,01
24,2,01-10,01-10,2,68,-0.74306,6.685629,01
24,2,01-10,01-10,2,32,5.586727,0.418596,10
25,1,10,10,1,100,7.831757,1.337858,10
26,2,01-10,01-10,2,99,-1.179354,7.799191,01
26,2,01-10,01-10,2,1,5.227272,2.144617,10
27,2,01-10,01-10,2,93,-0.823208,6.82721,01
27,2,01-10,01-10,2,7,5.721615,0.199031,10
28,2,01-10,01-10,2,87,0.568494,4.787236,01
28,2,01-10,01-10,2,13,5.37913,-1.757587,10
29,2,01-10,01-10,2,54,2.755169,7.693816,01
29,2,01-10,01-10,2,46,8.598883,1.573478,10
30,1,01,01-10,1,100,-1.155558,6.763565,01
31,2,01-10,01-10,2,86,6.719567,-0.30932,10
31,2,01-10,01-10,2,14,0.099447,6.14184,01
32,2,01-10,01-10,2,92,0.229248,7.954712,01
32,2,01-10,01-10,2,8,6.190626,2.222963,10
33,2,01-10,01-10,2,75,-0.246077,6.84254,01
33,2,01-10,01-10,2,25,5.165562,0.49693,10
34,2,01-10,01-10,2,95,7.131556,-1.445554,10
34,2,01-10,01-10,2,5,3.108377,4.119904,01
35,2,01-10,01-10,2,80,-2.36545,8.312426,01
35,2,01-10,01-10,2,20,4.162145,2.067135,10
36,1,01,01,1,100,1.534258,7.368887,01
37,1,11,11,1,100,5.858843,1.525162,11
38,2,01-10,01-10,2,60,6.68166,1.154375,10
38,2,01-10,01-10,2,40,0.299867,6.320179,01
39,1,10,10,1,100,7.193775,3.365442,10
40,1,01,01,1,100,1.180791,8.159471,01
41,2,01-10,01-10,2,82,1.967122,8.115075,01
41,2,01-10,01-10,2,18,7.561987,2.316045,10
42,2,01-10,01-10,2,19,5.323258,1.78634,10
42,2,01-10,01-10,2,81,1.609865,8.129321,01
43,2,01-10,01-10,2,99,6.977535,-0.696699,10
43,2,01-10,01-10,2,1,0.972174,4.101551,01
44,1,01,01,1,100,1.033056,6.776538,01
45,1,10,10,1,100,6.522837,-1.083198,10
46,1,10,10,1,100,7.027581,0.222738,10
47,2,01-10,01-10,2,89,7.397377,1.327183,10
47,2,01-10,01-10,2,11,1.490602,7.728988,01
48,2,01-10,01-10,2,23,4.03103,6.012107,01
48,2,01-10,01-10,2,77,6.697129,3.097961,10
49,1,11,11,1,100,4.594089,4.441337,11
50,2,01-10,01-10,2,29,2.415393,3.860718,01
50,2,01-10,01-10,2,71,6.080421,-2.006122,10
51,1,01,01,1,100,-1.903851,4.681819,01
52,1,10,10,1,100,6.159464,0.366388,10
53,1,10,10,1,100,7.997334,0.160718,10
54,2,01-10,01-10,2,77,6.415383,0.297297,10
54,2,01-10,01-10,2,23,0.926028,6.725781,01
55,2,01-10,01-10,2,19,1.194546,5.905112,01
55,2,01-10,01-10,2,81,6.642424,-0.551912,10
56,2,01-10,01-10,2,93,6.386838,-0.722569,10
56,2,01-10,01-10,2,7,1.312785,5.652782,01
57,1,01,01,1,100,1.650179,6.320707,01
58,2,01-10,01-10,2,64,6.53242,-0.097863,10
58,2,01-10,01-10,2,36,0.696709,6.337973,01
59,2,01-10,01-10,2,97,6.977234,-0.463853,10
59,2,01-10,01-10,2,3,1.710392,5.513161,01
60,2,01-10,01-10,2,79,-0.13476,6.50952,01
60,2,01-10,01-10,2,21,5.99178,0.101404,10
61,1,01,01,1,100,-1.069557,8.18616,01
62,2,01-10,01-10,2,77,2.224073,7.110041,01
62,2,01-10,01-10,2,23,6.052594,0.531453,10
63,2,01-10,01-10,2,94,-0.622997,8.868883,01
63,2,01-10,01-10,2,6,4.82488,2.411857,10
64,2,01-10,01-10,2,97,-0.0234,7.94994,01
64,2,01-10,01-10,2,3,4.787236,1.405125,10
65,1,01,01,1,100,1.177606,6.114346,01
66,1,10,10,1,100,8.159744,3.281118,10
67,2,01-10,01-10,2,99,1.063775,7.948821,01
67,2,01-10,01-10,2,1,4.809264,2.371436,10
68,2,01-10,01-10,2,92,-1.162607,7.078267,01
68,2,01-10,01-10,2,8,5.387456,2.881962,10
69,2,01-10,01-10,2,61,5.417147,-1.998472,10
69,2,01-10,01-10,2,39,-0.786153,4.314541,01
70,1,01,01,1,100,-0.657487,6.179735,01
71,2,01-10,01-10,2,80,6.310719,1.071683,10
71,2,01-10,01-10,2,20,2.160725,6.622155,01
72,2,01-10,01-10,2,97,6.279187,0.598913,10
72,2,01-10,01-10,2,3,0.605509,4.643658,01
73,1,10,10,1,100,7.533792,1.919135,10
74,2,01-10,01-10,2,90,5.898973,-1.324149,10
74,2,01-10,01-10,2,10,0.189346,4.904607,01
75,2,01-10,01-10,2,97,9.154738,0.370198,10
75,2,01-10,01-10,2,3,2.858532,6.91076,01
76,1,01,01,1,100,3.388519,7.411295,01
77,2,01-10,01-10,2,96,1.039151,7.94994,01
77,2,01-10,01-10,2,4,4.620204,1.347786,10
78,1,10,10,1,100,8.094003,-3.80077,10
79,2,01-10,01-10,2,95,7.258052,-3.190556,10
79,2,01-10,01-10,2,5,2.886026,3.439937,01
80,2,01-10,01-10,2,19,6.744393,2.408654,10
80,2,01-10,01-10,2,81,1.138779,8.05829,01
81,1,10,10,1,100,9.082082,2.886737,10
82,1,10,10,1,100,7.67562,-2.990504,10
83,1,01,01,1,100,1.017892,9.397827,01
84,2,01-10,01-10,2,97,-1.24442,6.467798,01
84,2,01-10,01-10,2,3,5.320842,0.162986,10
85,2,01-10,01-10,2,87,5.855922,0.082981,10
85,2,01-10,01-10,2,13,0.346376,5.102622,01
86,2,01-10,01-10,2,97,0.001682,6.160042,01
86,2,01-10,01-10,2,3,6.629892,1.824687,10
87,1,10,10,1,100,4.676126,-1.488786,10
88,2,01-10,01-10,2,97,6.44302,-1.793155,10
88,2,01-10,01-10,2,3,0.172687,4.713345,01
89,2,01-10,01-10,2,96,9.421979,-0.141384,10
89,2,01-10,01-10,2,4,3.636702,5.807109,01
90,2,01-10,01-10,2,96,0.892377,9.151506,01
90,2,01-10,01-10,2,4,5.643128,3.75827,10
91,1,01,01,1,100,-1.550107,6.335052,01
92,2,01-10,01-10,2,91,-0.492117,4.664264,01
92,2,01-10,01-10,2,9,5.386918,-1.433028,10
93,2,01-10,01-10,2,25,0.769641,6.042276,01
93,2,01-10,01-10,2,75,6.851706,0.281217,10
94,2,01-10,01-10,2,73,7.986693,0.520639,10
94,2,01-10,01-10,2,27,1.98812,6.168251,01
95,2,01-10,01-10,2,90,0.82708,7.25663,01
95,2,01-10,01-10,2,10,5.858206,1.566136,10
96,2,01-10,01-10,2,36,7.193988,3.211385,10
96,2,01-10,01-10,2,64,0.904346,6.939199,01
97,1,01,01,1,100,-3.570916,6.613847,01
98,2,01-10,01-10,2,50,1.241276,5.284577,01
98,2,01-10,01-10,2,50,7.61104,1.419591,10
99,2,01-10,01-10,2,57,2.12494,6.709471,01
99,2,01-10,01-10,2,43,6.054691,0.216992,10
100,2,01-10,01-10,2,85,6.638827,-0.691306,10
100,2,01-10,01-10,2,15,0.473092,5.493306,01
101,1,10,10,1,100,7.044968,1.836465,10
102,1,11,11,1,100,1.941113,3.163987,11
103,1,01,01,1,100,-0.283551,5.749436,01
104,2,01-10,01-10,2,68,7.065957,-0.480261,10
104,2,01-10,01-10,2,32,0.481189,5.361988,01
105,2,01-10,01-10,2,53,1.63108,5.989713,01
105,2,01-10,01-10,2,47,6.494694,0.411866,10
106,1,01,01,1,100,2.789089,9.066665,01
107,2,01-10,01-10,2,96,-0.84863,6.687341,01
107,2,01-10,01-10,2,4,3.579117,1.257119,10
108,1,10,10,1,100,7.160103,-2.168229,10
109,2,01-10,01-10,2,46,1.239942,7.088131,01
109,2,01-10,01-10,2,54,6.766939,0.916565,10
110,2,01-10,01-10,2,60,6.766939,0.916564,10
110,2,01-10,01-10,2,40,1.239942,7.088131,01
111,2,01-10,01-10,2,63,6.533836,0.228557,10
111,2,01-10,01-10,2,37,0.594706,5.889399,01
112,2,01-10,01-10,2,93,6.549581,1.80837,10
112,2,01-10,01-10,2,7,2.311994,6.098391,01
113,2,01-10,01-10,2,82,6.898436,0.091594,10
113,2,01-10,01-10,2,18,2.16541,6.662595,01
114,2,01-10,01-10,2,52,5.058057,1.227868,10
114,2,01-10,01-10,2,48,-1.110934,7.302204,01
115,1,10,10,1,100,6.786402,-1.622781,10
116,2,01-10,01-10,2,95,0.351862,7.193801,01
116,2,01-10,01-10,2,5,6.030635,1.557965,10
117,2,01-10,01-10,2,62,-0.196143,6.832389,01
117,2,01-10,01-10,2,38,6.194729,0.620963,10
118,2,01-10,01-10,2,11,1.201067,6.104363,01
118,2,01-10,01-10,2,89,7.555015,-0.510659,10
119,2,01-10,01-10,2,67,6.928264,-1.017577,10
119,2,01-10,01-10,2,33,2.435918,5.515658,01
120,2,01-10,01-10,2,3,2.531554,3.98221,10
120,2,01-10,01-10,2,97,-2.416201,7.998814,01
121,2,01-10,01-10,2,88,-1.386858,7.363568,01
121,2,01-10,01-10,2,12,5.086989,1.653363,10
122,1,10,01-10,1,100,7.121806,-1.592886,10
123,1,10,10,1,100,9.479797,-0.860948,10
124,2,01-10,01-10,2,89,1.118962,7.608017,01
124,2,01-10,01-10,2,11,6.823935,1.62281,10
125,2,01-10,01-10,2,96,7.022275,-1.694148,10
125,2,01-10,01-10,2,4,2.805131,4.868101,01
126,2,01-10,01-10,2,38,1.110594,3.380212,01
126,2,01-10,01-10,2,62,7.536858,-1.010683,10
127,1,10,10,1,100,9.063775,-4.091121,10
128,2,01-10,01-10,2,13,2.955785,6.761553,01
128,2,01-10,01-10,2,87,7.698697,1.396128,10
129,2,01-10,01-10,2,46,1.492299,4.886866,01
129,2,01-10,01-10,2,54,6.640375,-1.502876,10
130,2,01-10,01-10,2,92,-1.398564,6.27455,01
130,2,01-10,01-10,2,8,5.239145,0.081995,10
131,2,01-10,01-10,2,94,0.594845,7.895265,01
131,2,01-10,01-10,2,6,6.397083,1.471936,10
132,1,10,10,1,100,8.531297,0.881732,10
133,2,01-10,01-10,2,97,-2.343102,5.452709,01
133,2,01-10,01-10,2,3,3.991447,-0.462827,10
134,2,01-10,01-10,2,95,-0.787119,5.249636,01
134,2,01-10,01-10,2,5,4.898318,0.244697,10
135,2,01-10,01-10,2,78,-0.61206,4.25562,01
135,2,01-10,01-10,2,22,5.188831,-2.158291,10
136,1,10,10,1,100,7.917241,-3.141043,10
137,1,11,11,1,100,2.668542,5.151578,11
138,2,01-10,01-10,2,93,-0.820834,6.230856,01
138,2,01-10,01-10,2,7,5.453052,0.686271,10
139,2,01-10,01-10,2,67,6.999,0.505123,10
139,2,01-10,01-10,2,33,3.229739,6.942045,01
140,1,01,01,1,100,-0.921249,7.949477,01
141,2,01-10,01-10,2,41,2.405973,7.213805,01
141,2,01-10,01-10,2,59,8.330028,1.293476,10
142,2,01-10,01-10,2,95,7.866004,1.889829,10
142,2,01-10,01-10,2,5,3.064916,6.559851,01
143,1,01,01,1,100,0.973462,6.010345,01
144,1,10,10,1,100,4.233883,-0.784962,10
145,1,01,01,1,100,0.091374,8.530745,01
146,1,01,01,1,100,-0.841889,7.423555,01
147,2,01-10,01-10,2,97,-0.205557,8.557301,01
147,2,01-10,01-10,2,3,5.998362,2.101591,10
148,2,01-10,01-10,2,74,5.129952,0.146191,10
148,2,01-10,01-10,2,26,1.762072,5.559049,01
149,1,01,01,1,100,-2.755623,8.523129,01
150,2,01-10,01-10,2,27,-0.7072,5.173536,01
150,2,01-10,01-10,2,73,5.525741,-1.4429,10
151,1,01,01-10,1,100,-1.150293,7.351808,01
