parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,85,-0.115293,7.352126,01
1,2,01-10,01-10,2,15,6.515403,2.509223,10
2,2,01-10,01-10,2,99,0.479706,6.752168,01
2,2,01-10,01-10,2,1,4.165924,1.711243,10
3,1,01,01,1,100,-2.921096,7.215002,01
4,2,01-10,01-10,2,99,-1.209399,4.588407,01
4,2,01-10,01-10,2,1,5.26599,-1.193961,10
5,2,01-10,01-10,2,60,0.70813,6.019655,01
5,2,01-10,01-10,2,40,7.090758,1.983046,10
6,2,01-10,01-10,2,94,6.697123,-0.832574,10
6,2,01-10,01-10,2,6,0.96993,4.836921,01
7,1,10,10,1,100,5.985148,-2.572699,10
8,2,01-10,01-10,2,30,1.574534,5.172108,01
8,2,01-10,01-10,2,70,6.25591,-1.335326,10
9,1,01,01,1,100,-2.713471,4.722094,01
10,2,01-10,01-10,2,31,-0.254101,6.640931,01
10,2,01-10,01-10,2,69,5.911698,1.144173,10
11,1,01,01,1,100,-2.197169,5.642887,01
12,2,01-10,01-10,2,98,6.126514,-4.137888,10
12,2,01-10,01-10,2,2,0.391977,2.4771,01
13,1,01,01,1,100,-2.32965,5.728336,01
14,2,01-10,01-10,2,94,5.928648,-1.756887,10
14,2,01-10,01-10,2,6,-0.390233,4.602295,01
15,2,01-10,01-10,2,98,6.877499,1.427027,10
15,2,01-10,01-10,2,2,4.061421,5.475243,01
16,2,01-10,01-10,2,22,2.47802,5.614508,01
16,2,01-10,01-10,2,78,7.503655,0.803819,10
17,2,01-10,01-10,2,83,0.53315,7.185737,01
17,2,01-10,01-10,2,17,5.484151,0.59122,10
18,2,01-10,01-10,2,39,6.289028,-0.159706,10
18,2,01-10,01-10,2,61,0.03955,6.056093,01
19,1,10,10,1,100,4.847833,-3.57379,10
20,2,01-10,01-10,2,27,0.695576,6.769248,01
20,2,01-10,01-10,2,73,5.148555,0.65809,10
21,1,10,10,1,100,6.015486,-1.753828,10
22,1,01,01,1,100,0.074164,7.605993,01
23,2,01-10,01-10,2,95,6.348439,-0.11698,10
23,2,01-10,01-10,2,5,2.887322,5.224238,01
24,2,01-10,01-10,2,70,-0.33936,6.714576,01
24,2,01-10,01-10,2,30,5.604644,0.38682,10
25,2,01-10,01-10,2,73,5.009987,0.576445,10
25,2,01-10,01-10,2,27,0.747623,5.662547,01
26,2,01-10,01-10,2,92,1.426826,6.924289,01
26,2,01-10,01-10,2,8,4.907836,2.722345,10
27,2,01-10,01-10,2,88,-1.483256,6.773621,01
27,2,01-10,01-10,2,12,5.023338,0.679475,10
28,2,01-10,01-10,2,44,6.898513,1.988523,10
28,2,01-10,01-10,2,56,3.215922,6.757264,01
29,2,01-10,01-10,2,82,6.384858,0.070713,10
29,2,01-10,01-10,2,18,2.552487,5.627789,01
30,1,01,01,1,100,0.342916,6.353717,01
31,2,01-10,01-10,2,6,5.624211,1.871915,10
31,2,01-10,01-10,2,94,1.131666,7.00269,01
32,2,01-10,01-10,2,83,8.11027,0.617957,10
32,2,01-10,01-10,2,17,2.885485,5.953317,01
33,1,01,01,1,100,0.454733,4.379856,01
34,1,01,01,1,100,-2.795604,5.686211,01
35,2,01-10,01-10,2,89,0.843266,5.410301,01
35,2,01-10,01-10,2,11,5.0707,-0.959715,10
36,2,01-10,01-10,2,51,1.300445,7.165377,01
36,2,01-10,01-10,2,49,7.452349,1.225706,10
