Phase,Count,Frequency
0002-2020,1,1e-4
0012-0021-0102-2020,1,1e-4
0012-0021-0202-2020,9,9e-4
0012-0021-2020,1,1e-4
0012-0022-0202-2020,1,1e-4
0012-0202,9,9e-4
0012-0202-1012-2011-2020,1,1e-4
0012-0202-1201-2020-2101,1,1e-4
0012-0202-2011-2020,4,4e-4
0012-0202-2020,63,0.0063
0012-0202-2020-2200,2,2e-4
0012-0202-2021,2,2e-4
0012-0212-2020,1,1e-4
0012-2020,2,2e-4
0020-0202,1,1e-4
0021-0022-2020,1,1e-4
0021-0102-0111-2020,1,1e-4
0021-0102-2020,1,1e-4
0021-0202,4,4e-4
0021-0202-0211-1210-2020,1,1e-4
0021-0202-0211-2020,7,7e-4
0021-0202-2020,62,0.0062
0021-2020,4,4e-4
0022-0202,15,0.0015
0022-0202-1020,2,2e-4
0022-0202-2020,136,0.0136
0022-0202-2020-2021,1,1e-4
0022-0202-2020-2110,1,1e-4
0022-0202-2021,8,8e-4
0022-0212-2020,8,8e-4
0022-0222-2020,1,1e-4
0022-1020,1,1e-4
0022-2020,21,0.0021
0022-2021,1,1e-4
0102-2001-2020,2,2e-4
0102-2010,1,1e-4
0102-2020,2,2e-4
0111-2020,1,1e-4
0112,1,1e-4
0112-0120-0202-1012-2020,3,3e-4
0112-0120-0202-2020,10,0.001
0112-0121-0202,1,1e-4
0112-0121-0202-1012-1021-2020,1,1e-4
0112-0121-0202-1120-2020,1,1e-4
0112-0121-0202-2020,8,8e-4
0112-0202,5,5e-4
0112-0202-1012-2011-2020,2,2e-4
0112-0202-1012-2020,4,4e-4
0112-0202-1120,2,2e-4
0112-0202-1120-1200-2020,1,1e-4
0112-0202-1120-2012-2020,2,2e-4
0112-0202-1120-2020,7,7e-4
0112-0202-2011-2020,1,1e-4
0112-0202-2011-2020-2201,2,2e-4
0112-0202-2012,1,1e-4
0112-0202-2012-2020,15,0.0015
0112-0202-2012-2021,1,1e-4
0112-0202-2020,32,0.0032
0112-0202-2020-2200,1,1e-4
0112-0202-2120,1,1e-4
0112-1012-2020,1,1e-4
0112-2011-2020,2,2e-4
0112-2012-2020,2,2e-4
0112-2020,13,0.0013
0120-0122-0202-2020,1,1e-4
0120-0201-0210-2020,1,1e-4
0120-0202-0210-1002-2020,1,1e-4
0120-0202-0210-2020,11,0.0011
0120-0202-1020,1,1e-4
0120-0202-2001-2020,1,1e-4
0120-0202-2020,47,0.0047
0120-0202-2020-2022,1,1e-4
0120-2020,3,3e-4
0121-0122-2020,1,1e-4
0121-0202,3,3e-4
0121-0202-0211-2020,7,7e-4
0121-0202-0211-2020-2210,2,2e-4
0121-0202-1002-1021-2020,1,1e-4
0121-0202-1021-2020,7,7e-4
0121-0202-1120,1,1e-4
0121-0202-1120-2020,8,8e-4
0121-0202-2020,81,0.0081
0121-0202-2020-2200,2,2e-4
0121-0202-2021,2,2e-4
0121-0202-2120,2,2e-4
0121-0211-2020,1,1e-4
0121-0211-2021,1,1e-4
0121-0212-2020,1,1e-4
0121-1120-2020,2,2e-4
0121-2020,7,7e-4
0122,2,2e-4
0122-0202,10,0.001
0122-0202-1022,4,4e-4
0122-0202-1022-2020,23,0.0023
0122-0202-1022-2021,1,1e-4
0122-0202-1022-2022,1,1e-4
0122-0202-1120,3,3e-4
0122-0202-1120-1201-2020,1,1e-4
0122-0202-1120-1210-2020,2,2e-4
0122-0202-1120-2020,18,0.0018
0122-0202-1121,1,1e-4
0122-0202-1121-2021,3,3e-4
0122-0202-2020,136,0.0136
0122-0202-2020-2022,1,1e-4
0122-0202-2020-2201,1,1e-4
0122-0202-2021,11,0.0011
0122-0202-2022,2,2e-4
0122-0202-2120,1,1e-4
0122-0212-1022-2020,2,2e-4
0122-0212-1120-2020,1,1e-4
0122-0212-2020,4,4e-4
0122-0212-2021,2,2e-4
0122-0212-2120,2,2e-4
0122-1022,1,1e-4
0122-1022-2020,1,1e-4
0122-1120-2020,5,5e-4
0122-2020,15,0.0015
0122-2021,1,1e-4
0122-2021-2022,1,1e-4
0122-2022,1,1e-4
0201,1,1e-4
0201-2020,5,5e-4
0201-2020-2200,1,1e-4
0202,622,0.0622
0202-0210,16,0.0016
0202-0210-2020,51,0.0051
0202-0210-2020-2102,1,1e-4
0202-0210-2020-2102-2110,1,1e-4
0202-0210-2020-2110,6,6e-4
0202-0211,6,6e-4
0202-0211-1021-1102-1111-2020-2110,2,2e-4
0202-0211-1021-1202-1211-2020-2210,1,1e-4
0202-0211-1021-2020,5,5e-4
0202-0211-1021-2020-2210,2,2e-4
0202-0211-1120-1210-2020,1,1e-4
0202-0211-1210-2020,2,2e-4
0202-0211-1210-2020-2110,1,1e-4
0202-0211-1210-2210,1,1e-4
0202-0211-2002-2020,1,1e-4
0202-0211-2020,40,0.004
0202-0211-2020-2102-2110,2,2e-4
0202-0211-2020-2110,6,6e-4
0202-0211-2020-2210,14,0.0014
0202-0211-2021,1,1e-4
0202-0211-2021-2102-2111,2,2e-4
0202-0211-2120-2210,2,2e-4
0202-0212-0221-2020,1,1e-4
0202-0212-1012-2020,1,1e-4
0202-0212-1022-2020,1,1e-4
0202-0212-1120-2020,1,1e-4
0202-0212-2012-2021,1,1e-4
0202-0212-2020,2,2e-4
0202-0212-2020-2202,1,1e-4
0202-0220,25,0.0025
0202-0220-1120,1,1e-4
0202-0220-2020,135,0.0135
0202-0220-2020-2101,2,2e-4
0202-0220-2120,8,8e-4
0202-0221,13,0.0013
0202-0221-1012-1021-2020,2,2e-4
0202-0221-1021,2,2e-4
0202-0221-1021-1102-2020,2,2e-4
0202-0221-1021-1202-2020,1,1e-4
0202-0221-1021-2020,8,8e-4
0202-0221-1102-2020,1,1e-4
0202-0221-1121-2120,1,1e-4
0202-0221-1220,4,4e-4
0202-0221-1220-2020,22,0.0022
0202-0221-1220-2120,1,1e-4
0202-0221-2012-2020,3,3e-4
0202-0221-2020,127,0.0127
0202-0221-2020-2120,1,1e-4
0202-0221-2021,1,1e-4
0202-0221-2120,14,0.0014
0202-0221-2220,2,2e-4
0202-0222-1022-2020,1,1e-4
0202-0222-2020,1,1e-4
0202-1002,5,5e-4
0202-1002-1021-2020,12,0.0012
0202-1002-2001-2020,8,8e-4
0202-1002-2010,1,1e-4
0202-1002-2020,46,0.0046
0202-1012,6,6e-4
0202-1012-1021,1,1e-4
0202-1012-1021-2020,9,9e-4
0202-1012-1022-2020,1,1e-4
0202-1012-1102-2020,11,0.0011
0202-1012-1102-2020-2100,1,1e-4
0202-1012-2011,2,2e-4
0202-1012-2011-2020,8,8e-4
0202-1012-2011-2020-2201,4,4e-4
0202-1012-2020,77,0.0077
0202-1012-2020-2200,1,1e-4
0202-1012-2020-2201,1,1e-4
0202-1020,3,3e-4
0202-1021,11,0.0011
0202-1021-1022-2020,1,1e-4
0202-1021-1102-2020,5,5e-4
0202-1021-2020,26,0.0026
0202-1022,20,0.002
0202-1022-1102,1,1e-4
0202-1022-1102-2020,9,9e-4
0202-1022-1102-2020-2101,1,1e-4
0202-1022-1102-2020-2110,5,5e-4
0202-1022-1102-2021,3,3e-4
0202-1022-1202-2020-2202,1,1e-4
0202-1022-2020,124,0.0124
0202-1022-2020-2200,1,1e-4
0202-1022-2020-2201,2,2e-4
0202-1022-2020-2210,2,2e-4
0202-1022-2021,10,0.001
0202-1102,1,1e-4
0202-1102-2020,20,0.002
0202-1102-2020-2100,10,0.001
0202-1102-2020-2101,11,0.0011
0202-1102-2020-2102,1,1e-4
0202-1102-2020-2110,5,5e-4
0202-1102-2101,1,1e-4
0202-1102-2110,1,1e-4
0202-1102-2120,1,1e-4
0202-1111-2020,2,2e-4
0202-1112-2120,1,1e-4
0202-1120,14,0.0014
0202-1120-1200-2020,7,7e-4
0202-1120-1200-2120,1,1e-4
0202-1120-1201-1210-2020,2,2e-4
0202-1120-1201-2020,2,2e-4
0202-1120-1210,1,1e-4
0202-1120-1210-2020,10,0.001
0202-1120-1220-2020,1,1e-4
0202-1120-2020,32,0.0032
0202-1121,2,2e-4
0202-1121-2120,1,1e-4
0202-1200,4,4e-4
0202-1200-2010,1,1e-4
0202-1200-2020,53,0.0053
0202-1200-2020-2100,6,6e-4
0202-1201,7,7e-4
0202-1201-1210-2001-2020,1,1e-4
0202-1201-1210-2020,9,9e-4
0202-1201-1210-2020-2101-2110,2,2e-4
0202-1201-1220,2,2e-4
0202-1201-1220-2011-2020,2,2e-4
0202-1201-1220-2020,16,0.0016
0202-1201-1220-2020-2101,2,2e-4
0202-1201-2001-2020,8,8e-4
0202-1201-2011-2020,7,7e-4
0202-1201-2011-2020-2101,2,2e-4
0202-1201-2011-2020-2201,1,1e-4
0202-1201-2020,29,0.0029
0202-1201-2020-2101,4,4e-4
0202-1201-2021,1,1e-4
0202-1201-2021-2101,1,1e-4
0202-1201-2101,1,1e-4
0202-1202-2020,2,2e-4
0202-1202-2020-2202,1,1e-4
0202-1202-2020-2210,2,2e-4
0202-1202-2021,1,1e-4
0202-1202-2120,1,1e-4
0202-1210,14,0.0014
0202-1210-1220-2020,1,1e-4
0202-1210-2020,78,0.0078
0202-1210-2020-2110,5,5e-4
0202-1210-2110,1,1e-4
0202-1220,23,0.0023
0202-1220-2012-2020,2,2e-4
0202-1220-2020,103,0.0103
0202-1220-2020-2102,3,3e-4
0202-1220-2120,4,4e-4
0202-2000,1,1e-4
0202-2001,2,2e-4
0202-2001-2010,1,1e-4
0202-2001-2020,47,0.0047
0202-2001-2020-2201,1,1e-4
0202-2002,16,0.0016
0202-2002-2020,123,0.0123
0202-2002-2021,4,4e-4
0202-2010,3,3e-4
0202-2011,6,6e-4
0202-2011-2012-2020,1,1e-4
0202-2011-2020,31,0.0031
0202-2011-2020-2101,6,6e-4
0202-2011-2020-2201,10,0.001
0202-2011-2101,1,1e-4
0202-2012,20,0.002
0202-2012-2020,113,0.0113
0202-2012-2020-2021,1,1e-4
0202-2012-2020-2102,20,0.002
0202-2012-2020-2120,1,1e-4
0202-2012-2021,6,6e-4
0202-2012-2021-2102,2,2e-4
0202-2012-2102,1,1e-4
0202-2020,3796,0.3796
0202-2020-2021,3,3e-4
0202-2020-2022,3,3e-4
0202-2020-2100,60,0.006
0202-2020-2100-2102,1,1e-4
0202-2020-2100-2200,1,1e-4
0202-2020-2101,100,0.01
0202-2020-2101-2110,4,4e-4
0202-2020-2102,117,0.0117
0202-2020-2102-2110,22,0.0022
0202-2020-2110,45,0.0045
0202-2020-2120,3,3e-4
0202-2020-2120-2210,2,2e-4
0202-2020-2200,136,0.0136
0202-2020-2201,108,0.0108
0202-2020-2201-2210,17,0.0017
0202-2020-2202,2,2e-4
0202-2020-2210,111,0.0111
0202-2020-2220,1,1e-4
0202-2021,124,0.0124
0202-2021-2022-2202,1,1e-4
0202-2021-2101,2,2e-4
0202-2021-2102,15,0.0015
0202-2021-2102-2111,2,2e-4
0202-2021-2201,2,2e-4
0202-2022,24,0.0024
0202-2022-2102,4,4e-4
0202-2022-2202,1,1e-4
0202-2100,4,4e-4
0202-2101,5,5e-4
0202-2101-2120,2,2e-4
0202-2102,11,0.0011
0202-2110,5,5e-4
0202-2110-2200,1,1e-4
0202-2111,5,5e-4
0202-2120,110,0.011
0202-2120-2200,14,0.0014
0202-2120-2201,10,0.001
0202-2120-2201-2210,1,1e-4
0202-2120-2210,9,9e-4
0202-2121,3,3e-4
0202-2200,36,0.0036
0202-2201,11,0.0011
0202-2201-2210,2,2e-4
0202-2201-2220,4,4e-4
0202-2210,23,0.0023
0202-2220,24,0.0024
0210-2020,5,5e-4
0211,2,2e-4
0211-1021-2020-2210,1,1e-4
0211-2020,4,4e-4
0211-2020-2110,1,1e-4
0211-2120,1,1e-4
0211-2210,1,1e-4
0212,14,0.0014
0212-0220,5,5e-4
0212-0220-2020,10,0.001
0212-0220-2020-2112,1,1e-4
0212-0221-1220-2012-2020,1,1e-4
0212-0221-1220-2020,1,1e-4
0212-0221-2020,5,5e-4
0212-0221-2120,1,1e-4
0212-0222-2020,1,1e-4
0212-1012,1,1e-4
0212-1012-2020,3,3e-4
0212-1022,3,3e-4
0212-1022-1112-2020,1,1e-4
0212-1022-2020,8,8e-4
0212-1022-2020-2210,1,1e-4
0212-1022-2021-2211,1,1e-4
0212-1121,1,1e-4
0212-1220,3,3e-4
0212-1220-2020,15,0.0015
0212-1220-2220,1,1e-4
0212-2012,1,1e-4
0212-2012-2020,2,2e-4
0212-2020,129,0.0129
0212-2020-2110,2,2e-4
0212-2020-2210,3,3e-4
0212-2021,8,8e-4
0212-2021-2111,3,3e-4
0212-2021-2211,1,1e-4
0212-2022,4,4e-4
0212-2120,15,0.0015
0212-2121,1,1e-4
0212-2220,3,3e-4
0220,1,1e-4
0220-1020,2,2e-4
0220-2020,10,0.001
0220-2120,1,1e-4
0221,6,6e-4
0221-1021-2020,4,4e-4
0221-1220-2020,1,1e-4
0221-2020,18,0.0018
0221-2120,1,1e-4
0221-2220,1,1e-4
0222,4,4e-4
0222-1022-2020,2,2e-4
0222-1220,1,1e-4
0222-1220-2020,3,3e-4
0222-2020,40,0.004
0222-2021,1,1e-4
0222-2022,2,2e-4
0222-2120,1,1e-4
0222-2220,1,1e-4
