Phase,Count,Frequency
0000-0300,1,1e-4
0001-0301-0303,3,3e-4
0002-0010-0300-0302,1,1e-4
0010,29,0.0029
0010-0011,3,3e-4
0010-0011-0200-0201-0300-0301,1,1e-4
0010-0011-0300-0301,4,4e-4
0010-0011-0310-0311,2,2e-4
0010-0012,3,3e-4
0010-0012-0300-0302,2,2e-4
0010-0012-0302,5,5e-4
0010-0012-0302-0310,2,2e-4
0010-0012-0310-0312,1,1e-4
0010-0012-0312,4,4e-4
0010-0013-0100-0300-0303,1,1e-4
0010-0013-0210-0300-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0300-0303,10,0.001
0010-0013-0303,51,0.0051
0010-0013-0303-0310,4,4e-4
0010-0013-0313,5,5e-4
0010-0100-0300,2,2e-4
0010-0100-0300-0303,9,9e-4
0010-0102-0300-0302,1,1e-4
0010-0102-0302,1,1e-4
0010-0103-0300-0303,1,1e-4
0010-0110-0303,1,1e-4
0010-0112-0300-0302,1,1e-4
0010-0112-0312,1,1e-4
0010-0113-0300-0303,2,2e-4
0010-0113-0303,3,3e-4
0010-0113-0303-0310,3,3e-4
0010-0113-0313,3,3e-4
0010-0200-0300-0303,3,3e-4
0010-0210,2,2e-4
0010-0210-0300,2,2e-4
0010-0210-0300-0303,6,6e-4
0010-0210-0303,14,0.0014
0010-0210-0313,2,2e-4
0010-0213-0303,1,1e-4
0010-0213-0310-0313,1,1e-4
0010-0213-0313,2,2e-4
0010-0300,25,0.0025
0010-0300-0302,3,3e-4
0010-0300-0303,96,0.0096
0010-0303,56,0.0056
0010-0303-0310,50,0.005
0010-0310,22,0.0022
0010-0310-0312,1,1e-4
0010-0310-0313,3,3e-4
0010-0313,3,3e-4
0011-0013-0211-0313,1,1e-4
0011-0013-0301-0303,7,7e-4
0011-0013-0303-0311,4,4e-4
0011-0013-0311-0313,1,1e-4
0011-0113-0301-0303,2,2e-4
0011-0211-0301-0303,1,1e-4
0011-0301-0303,4,4e-4
0011-0303-0311,3,3e-4
0011-0313,1,1e-4
0012-0013-0302-0303,1,1e-4
0012-0013-0303,1,1e-4
0012-0302,1,1e-4
0013-0303,5,5e-4
0013-0313,2,2e-4
0100-0300-0303-1000,2,2e-4
0100-0300-0303-1000-1003,1,1e-4
0101-0301-0303,1,1e-4
0101-0301-0303-1001,4,4e-4
0101-0303-1001,1,1e-4
0103-0302-0303-1002-1003,1,1e-4
0103-0303-1003-1010,1,1e-4
0110,4,4e-4
0110-0111-0300-0301-1010-1011,1,1e-4
0110-0112-0300-0302,1,1e-4
0110-0112-0302-0310,1,1e-4
0110-0112-0302-0310-1010,1,1e-4
0110-0112-0302-0310-1010-1012,2,2e-4
0110-0112-0310-0312-1010-1012,1,1e-4
0110-0113-0303-0310,1,1e-4
0110-0113-0303-0310-1010-1013,4,4e-4
0110-0113-0303-1010,1,1e-4
0110-0113-0310-0313-1010-1013,1,1e-4
0110-0200-0300-0303-1010,1,1e-4
0110-0210-1010,1,1e-4
0110-0300-0303,11,0.0011
0110-0300-0303-1003-1010,1,1e-4
0110-0300-0303-1010,15,0.0015
0110-0300-0303-1010-1013,5,5e-4
0110-0300-1010,9,9e-4
0110-0303,11,0.0011
0110-0303-0310,10,0.001
0110-0303-0310-1010,18,0.0018
0110-0303-0310-1010-1013,13,0.0013
0110-0303-0310-1010-1113,1,1e-4
0110-0303-1010,3,3e-4
0110-0310,3,3e-4
0110-0310-0313,1,1e-4
0110-0310-0313-1010,2,2e-4
