1	3	82.674815	557.429225	25.190079	19.722146	0.328892	0.928265	0.344772	0.499912	0.739375	86.000000	0.057275	23.183182	88.000000	0.010647	0.102742	82.000000	0.016075	34.180640	88.000000	73.977191	0.554847	83.000000	33.869667	0.884995	87.000000	0.020225	17.168413	87.000000	0.013674	13.110787	87.000000	89.871970
2	4	86.809105	321.708025	58.166591	53.953552	0.334512	0.146148	0.569697	0.414774	1.034423	90.000000	0.010396	22.529750	82.000000	0.018769	2.900197	84.000000	0.010888	11.308067	82.000000	5.098126	0.467765	82.000000	40.438060	1.197493	86.000000	0.047563	28.893439	83.000000	0.038628	43.320691	83.000000	43.576971
3	2	19.036602	470.464765	86.334000	91.497572	0.278199	0.765115	0.506438	0.393126	0.445712	85.000000	0.023559	19.445782	85.000000	0.016359	0.778092	81.000000	0.030438	20.237373	87.000000	26.799839	0.976148	88.000000	31.593490	0.472784	82.000000	0.012669	17.089036	84.000000	0.014249	27.888306	85.000000	7.346622
4	2	99.918509	303.970416	27.640994	26.717666	0.840690	0.802861	0.925073	0.793815	0.730701	89.000000	0.039389	15.914672	86.000000	0.056977	2.127265	84.000000	0.207018	1.493973	88.000000	47.951494	0.412252	88.000000	92.242452	0.797059	89.000000	0.013488	32.197946	82.000000	0.031637	31.711399	81.000000	55.873290
5	4	4.741567	309.213973	9.428064	15.835377	0.447319	0.430439	0.630809	0.438191	1.032593	83.000000	0.012933	17.547917	88.000000	0.016395	0.587995	83.000000	0.015964	42.551534	83.000000	10.994361	0.813158	83.000000	75.520689	0.605542	89.000000	0.015212	42.704450	89.000000	0.302085	23.990562	90.000000	34.406776
6	3	8.558462	223.756974	88.795750	57.762403	0.386482	0.102374	0.358426	0.319846	0.250721	87.000000	0.148525	23.309040	88.000000	0.025226	1.223964	82.000000	0.011986	12.704391	88.000000	35.831490	0.230245	88.000000	30.401275	0.688485	82.000000	0.014877	44.100587	82.000000	0.137754	33.304436	81.000000	86.585352
7	4	81.352215	732.872221	80.177048	60.205521	0.669324	0.967302	0.170033	0.442354	0.873316	81.000000	0.058015	17.578922	83.000000	0.010742	2.764857	89.000000	0.021770	3.919124	83.000000	92.472198	0.306560	83.000000	93.417277	0.606596	84.000000	0.014806	22.405734	83.000000	0.014252	43.705862	89.000000	24.559985
8	4	22.606217	270.177692	62.907463	45.922904	0.145946	0.312065	0.266422	0.365502	0.755277	81.000000	0.012092	20.503041	86.000000	0.012092	2.148645	81.000000	0.013603	39.611207	90.000000	9.997002	0.159806	89.000000	4.065559	0.326010	86.000000	0.020638	16.374409	81.000000	0.013516	42.043529	90.000000	74.003385
9	1	73.608474	139.553277	40.126659	12.891897	0.751486	0.166052	0.817321	0.712321	0.692803	90.000000	0.014308	10.328610	85.000000	0.010876	3.247067	82.000000	0.012653	35.880391	90.000000	62.747112	0.345630	84.000000	33.955700	1.165216	88.000000	0.125082	17.662207	86.000000	0.010087	31.176454	90.000000	80.151440
10	3	21.242568	509.748320	42.904802	92.885229	0.175406	0.233796	0.917098	0.872440	1.026218	81.000000	0.011590	25.897319	86.000000	0.060103	0.267666	87.000000	0.011888	7.327728	85.000000	66.762183	0.035708	86.000000	57.664231	0.340875	88.000000	0.015561	41.387783	81.000000	0.158536	14.069901	82.000000	47.030501
11	3	89.709998	848.309159	43.366963	16.939076	0.180734	0.511874	0.462212	0.305181	0.336919	87.000000	0.010705	10.586346	89.000000	0.041063	2.197040	82.000000	0.024477	40.166901	90.000000	60.197394	0.221948	89.000000	63.101019	0.065716	90.000000	0.183788	34.050739	82.000000	0.017547	9.246637	90.000000	48.872254
12	3	32.174459	641.761106	72.398143	79.229053	0.940059	0.491522	0.491522	0.874529	0.890288	85.000000	0.013371	23.794310	89.000000	0.027879	1.395595	88.000000	0.012548	16.857984	89.000000	31.417616	0.592690	90.000000	35.819410	0.954612	88.000000	0.017710	32.121932	81.000000	0.010108	38.653288	85.000000	32.580962
13	4	92.954305	220.364458	78.264669	52.755433	0.552990	0.164795	0.746027	0.474628	0.532375	85.000000	0.022526	11.620791	83.000000	0.012081	2.192833	89.000000	0.014369	39.996637	86.000000	52.634120	1.034976	88.000000	20.202864	0.916327	85.000000	0.010458	20.208075	84.000000	0.035559	25.980931	88.000000	55.749345
14	4	32.389333	284.884439	40.738818	96.689372	0.229367	0.202883	0.816730	0.639406	0.954207	86.000000	0.010381	18.018003	81.000000	0.011633	2.924251	85.000000	0.014271	9.963426	82.000000	92.769641	0.713992	81.000000	46.028037	0.781255	87.000000	0.014281	14.304929	89.000000	0.020361	30.248513	81.000000	53.754709
