parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,120-200,120,120-200,2,0.68,1.422594,4.922662,-5.111433,0.68
1,2,120-200,200,120-200,2,0.32,6.360881,-0.706384,0.210633,0.32
2,1,200,200,200,1,1,7.006547,-5.287111,-1.083822,1
3,1,202,202,202,1,1,5.503213,-6.45476,1.819513,1
4,1,202,202,202,1,1,5.503213,-6.454761,1.819513,1
5,1,220,220,220,1,1,5.72488,4.521389,-5.687626,1
6,2,012-200,200,012-200,2,0.87,6.803922,-0.900833,-0.086552,0.87
6,2,012-200,012,012-200,2,0.13,-2.305117,-0.264309,6.350281,0.13
7,1,012,012,012,1,1,-0.516534,0.362818,7.426144,1
8,1,002,002,002,1,1,-0.439345,-1.622982,7.223188,1
9,2,201-210,210,201-210,2,0.88,4.134384,1.819297,-4.605956,0.88
9,2,201-210,201,201-210,2,0.12,4.346357,-1.848721,-0.178441,0.12
10,2,202-210,202,202-210,2,0.15,2.096977,-2.919129,3.772558,0.15
10,2,202-210,210,202-210,2,0.85,7.999908,0.41272,-2.327516,0.85
11,2,022-210,210,022-202-210,2,0.15,4.476375,1.589037,-2.8377,0.15
11,2,022-210,022,022-202-210,2,0.85,-1.88535,4.702953,3.293751,0.85
12,3,102-120-210,102,120-210,3,0.14,-1.932098,-0.012659,4.915438,0.14
12,3,102-120-210,210,120-210,3,0.05,3.830065,1.239718,-3.681765,0.05
12,3,102-120-210,120,120-210,3,0.81,-0.398787,5.96095,-4.996075,0.81
13,3,012-201-210,210,012-201-210,3,0.12,5.482598,-2.602575,0.545993,0.12
13,3,012-201-210,012,012-201-210,3,0.78,-0.678472,-1.974189,5.021698,0.78
13,3,012-201-210,201,012-201-210,3,0.1,5.156403,-4.326548,1.769712,0.1
14,1,210,210,022,1,1,3.352846,2.14842,-1.398206,1
15,1,021,021,021-220,1,1,-3.538448,8.12925,-0.167466,1
16,2,020-210,210,020-210,2,0.53,5.324691,0.894586,-6.232959,0.53
16,2,020-210,020,020-210,2,0.47,0.564616,6.319197,0.251995,0.47
17,3,020-201-202,202,020-201,3,0.29,1.596825,-0.61545,0.16834,0.29
