parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,102,102,102,1,1,0.974231,-3.869398,7.143825,1
2,1,020,020,020,1,1,-2.493503,6.008318,0.189811,1
3,2,102-210,102,-1,2,0.08,1.362544,-4.393489,3.236133,0.08
3,2,102-210,210,-1,2,0.92,6.510116,1.20899,-6.8903,0.92
4,1,020,020,020,1,1,0.53585,6.489491,-2.551584,1
5,3,002-020-200,200,002-020-200,3,0.71,4.762836,-2.204249,-1.500111,0.71
5,3,002-020-200,020,002-020-200,3,0.15,-1.408092,4.216737,-2.296818,0.15
5,3,002-020-200,002,002-020-200,3,0.14,-1.123597,-0.308838,4.014716,0.14
6,1,220,220,220,1,1,3.245012,2.292694,-4.286108,1
7,1,021,021,021,1,1,-6.61527,7.069199,1.98069,1
8,3,021-102-120,102,021-120,3,0.48,0.10775,0.408493,3.404321,0.48
8,3,021-102-120,021,021-120,3,0.41,-6.090873,6.24567,1.451842,0.41
8,3,021-102-120,120,021-120,3,0.11,0.454079,6.253711,-4.492939,0.11
9,3,120-201-220,201,120-201,3,0.38,7.015824,-4.06196,-0.882537,0.38
9,3,120-201-220,120,120-201,3,0.55,0.406178,6.179114,-6.611208,0.55
9,3,120-201-220,220,120-201,3,0.07,3.062076,0.770629,-6.60874,0.07
10,1,200,200,200,1,1,5.499932,1.544533,-1.429588,1
11,3,022-102-201,102,022-102-201,3,0.37,1.178115,-3.73901,7.367455,0.37
11,3,022-102-201,022,022-102-201,3,0.56,-5.209356,2.69589,5.433844,0.56
11,3,022-102-201,201,022-102-201,3,0.07,6.1572,-0.243575,1.424033,0.07
12,2,022-120,120,022-120,2,0.24,0.746488,6.40128,-2.775384,0.24
12,2,022-120,022,022-120,2,0.76,-4.20915,1.980407,2.815521,0.76
13,1,200,200,200,1,1,7.15551,-1.175445,1.184272,1
14,1,201,201,201,1,1,6.261256,-1.031607,0.935793,1
15,2,102-120,120,102-120,2,0.58,0.405421,3.038481,0.988112,0.58
15,2,102-120,102,102-120,2,0.42,1.114903,-3.43537,6.024833,0.42
16,3,020-202-210,202,020-202-210,3,0.23,5.794929,-0.282346,2.301209,0.23
16,3,020-202-210,020,020-202-210,3,0.24,0.242438,6.625267,0.356517,0.24
16,3,020-202-210,210,020-202-210,3,0.53,6.83419,1.062723,-2.285089,0.53
17,2,021-220,220,021-220,2,0.79,2.942184,1.456699,-0.465527,0.79
17,2,021-220,021,021-220,2,0.21,0.01672,7.932691,1.447961,0.21
18,1,021,021,021,1,1,-4.283683,6.169405,1.663079,1
19,1,022,022,022,1,1,-8.048249,4.753713,4.307112,1
20,2,002-201,002,002-201,2,0.85,0.712176,-1.154307,6.672754,0.85
20,2,002-201,201,002-201,2,0.15,4.560184,-3.858355,0.614361,0.15
21,1,200,200,200,1,1,8.302528,0.327888,0.56055,1
22,1,200,200,200,1,1,7.906551,-0.453204,0.468248,1
23,2,022-102,022,022-102,2,0.28,-4.465137,0.642971,6.144208,0.28
23,2,022-102,102,022-102,2,0.72,1.313587,-4.871453,6.551075,0.72
24,2,002-020,020,002-020,2,0.73,-4.733938,5.384516,-2.227541,0.73
24,2,002-020,002,002-020,2,0.27,-4.067643,-1.17156,3.7303,0.27
25,2,002-020,020,002-020,2,0.83,-4.067678,5.384516,-2.36063,0.83
25,2,002-020,002,002-020,2,0.17,-5.300941,-0.573325,3.724094,0.17
26,1,022,022,022-210,1,1,-2.823243,3.402208,3.988501,1
27,2,210-220,210,012-210,2,0.8,5.544175,-0.822909,-2.379063,0.8
27,2,210-220,220,012-210,2,0.2,2.202499,2.165967,-3.91168,0.2
28,1,102,102,102,1,1,-2.584678,-2.811483,7.906043,1
29,1,120,120,120,1,1,0.615108,4.635121,-0.196547,1
30,2,021-210,021,021-210,2,0.29,-2.850367,5.63572,1.175714,0.29
30,2,021-210,210,021-210,2,0.71,5.934369,0.908366,-3.897542,0.71
31,1,020,020,020,1,1,1.618413,6.430826,-1.49177,1
32,1,200,200,200,1,1,6.252097,0.584083,0.537428,1
33,2,002-021,021,002-021,2,0.09,-6.065432,4.164663,1.032433,0.09
33,2,002-021,002,002-021,2,0.91,-2.881722,-1.049733,7.328953,0.91
34,2,020-210,210,020-210,2,0.86,7.101015,-0.634384,-6.718306,0.86
34,2,020-210,020,020-210,2,0.14,0.622897,5.752593,-0.168744,0.14
35,1,202,202,202,1,1,4.958241,-7.626091,1.388403,1
36,3,102-201-220,102,102-201-220,3,0.1,1.336543,-3.228974,5.606592,0.1
36,3,102-201-220,201,102-201-220,3,0.02,7.549505,-2.800706,0.076885,0.02
36,3,102-201-220,220,102-201-220,3,0.88,2.877468,3.182696,-4.14192,0.88
37,2,022-120,022,022-120,2,0.99,-5.104974,1.981761,3.916097,0.99
37,2,022-120,120,022-120,2,0.01,0.175509,7.715319,-0.838406,0.01
38,2,120-202,120,120,2,0.9,1.208585,5.8513,-1.148405,0.9
38,2,120-202,202,120,2,0.1,1.44226,0.324285,3.643944,0.1
39,2,102-210,210,102-210,2,0.12,5.06598,1.735918,-1.385883,0.12
39,2,102-210,102,102-210,2,0.88,0.773061,-4.782075,6.728517,0.88
40,2,012-201,012,012-102-201,2,0.92,-5.969522,1.401763,6.860138,0.92
40,2,012-201,201,012-102-201,2,0.08,6.382954,-4.551439,0.807047,0.08
41,1,020,020,020,1,1,-3.198517,7.137108,0.006587,1
42,3,012-020-201,020,012-020,3,0.36,0.765948,6.14022,-1.148087,0.36
42,3,012-020-201,201,012-020,3,0.1,4.190014,-0.277201,0.710972,0.1
42,3,012-020-201,012,012-020,3,0.54,-3.990983,0.144939,5.107123,0.54
43,3,012-020-202,020,012-020,3,0.52,-0.885661,6.652997,0.800487,0.52
43,3,012-020-202,202,012-020,3,0.01,0.646845,-2.233252,3.274702,0.01
43,3,012-020-202,012,012-020,3,0.47,-4.863055,0.1285,6.667241,0.47
44,1,200,200,200,1,1,6.004622,0.572502,-0.478416,1
45,1,012,012,012,1,1,-0.450044,0.309248,7.456296,1
46,2,021-210,210,021-210,2,0.48,6.777681,1.393864,-4.757018,0.48
46,2,021-210,021,021-210,2,0.52,-5.551051,6.009504,1.157041,0.52
47,1,102,102,102,1,1,1.158066,-3.497198,5.661616,1
48,1,002,002,002,1,1,0.327541,0.876178,7.169885,1
49,3,021-120-202,202,021-120-202,3,0.48,2.896337,-2.654959,3.006413,0.48
49,3,021-120-202,120,021-120-202,3,0.3,1.574703,5.841971,-1.645884,0.3
49,3,021-120-202,021,021-120-202,3,0.22,-2.343584,5.887587,1.67479,0.22
50,2,012-020,020,012-020,2,0.79,0.660336,6.938373,-0.03572,0.79
50,2,012-020,012,012-020,2,0.21,-3.322871,0.79028,5.822169,0.21
51,1,022,022,022,1,1,-3.975796,4.324439,1.720506,1
52,1,102,102,102,1,1,1.519656,-4.078409,7.456738,1
53,1,022,022,022,1,1,-5.772315,0.837117,3.274039,1
54,1,102,102,102,1,1,1.332349,0.262491,4.64975,1
55,2,120-200,200,120-200,2,0.72,6.795265,0.84,0.002653,0.72
55,2,120-200,120,120-200,2,0.28,0.652038,5.199541,-6.604967,0.28
56,3,102-120-200,102,102-200,3,0.57,0.599421,-5.961997,5.611788,0.57
56,3,102-120-200,200,102-200,3,0.29,5.760101,-0.679159,-0.604075,0.29
56,3,102-120-200,120,102-200,3,0.14,-0.783649,3.902124,-0.847103,0.14
57,2,002-020,020,002-020,2,0.08,-2.856392,3.897284,1.406911,0.08
57,2,002-020,002,002-020,2,0.92,-3.720952,-1.999053,7.854359,0.92
58,3,022-201-220,022,022-201-220,3,0.36,-0.087292,2.038068,4.027921,0.36
58,3,022-201-220,220,022-201-220,3,0.47,4.854005,3.192886,-2.384059,0.47
58,3,022-201-220,201,022-201-220,3,0.17,6.543901,-2.086244,2.308446,0.17
59,2,102-120,102,102-120,2,0.99,1.346965,-0.31081,4.209237,0.99
