1	2	63.468990	34.644793	35.546115	0.733960	0.635804	0.969358	0.820786	10.000000	0.030999	3.234148	10.000000	0.015695	2.750945	8.000000	0.011247	4.763750	9.000000	0.016728	0.650962	10.000000	0.016217	1.073536	9.000000	0.048391
2	1	90.957134	1.087090	11.810970	0.707385	0.726411	0.533214	0.743859	8.000000	0.013166	4.745973	10.000000	0.061615	0.690008	10.000000	0.017113	3.538457	10.000000	0.100846	3.626566	9.000000	0.013955	2.840528	8.000000	0.021299
3	1	90.957134	1.087090	11.810970	0.707385	0.726411	0.533214	0.712063	9.000000	0.021299	1.616913	8.000000	0.351482	0.733231	10.000000	0.014750	3.528431	8.000000	0.034213	3.434932	9.000000	0.021120	4.461242	10.000000	0.159347
4	1	90.957134	1.087090	11.810970	0.707385	0.726411	0.533214	0.712063	9.000000	0.021299	1.616913	8.000000	0.351482	0.733231	10.000000	0.014750	3.528431	8.000000	0.034213	3.434932	9.000000	0.021120	4.461242	10.000000	0.159347
5	1	68.209838	47.498602	39.801495	0.771381	0.436468	0.465837	0.283108	9.000000	0.598112	2.527101	10.000000	0.024384	2.351513	9.000000	0.211030	4.499048	10.000000	0.029313	1.373038	9.000000	0.014230	1.231295	9.000000	0.015958
6	2	86.201476	17.483445	60.997005	0.569580	0.769366	0.747545	0.596210	9.000000	0.051226	3.241950	9.000000	0.013930	1.890141	9.000000	0.023747	1.725198	8.000000	0.036639	3.280628	10.000000	0.010497	0.635213	8.000000	0.011542
7	1	40.710240	45.276135	93.718329	0.982746	0.432601	0.544082	1.105195	8.000000	0.086231	0.287252	9.000000	0.057040	2.716145	9.000000	0.014704	0.342622	8.000000	0.012287	2.454152	10.000000	0.014703	2.987810	9.000000	0.015551
8	1	30.981589	12.551452	67.620179	0.692825	0.785632	0.444662	1.009164	9.000000	0.010334	3.963147	10.000000	0.016492	0.947944	8.000000	0.207599	3.049146	9.000000	0.022424	0.514887	8.000000	0.283878	4.183292	8.000000	0.013973
9	2	11.503678	66.752221	57.119105	0.565525	0.740445	0.951916	4.325354	9.000000	0.010596	3.782833	9.000000	0.014653	3.808861	8.000000	0.039142	0.621539	8.000000	0.023484	0.795312	8.000000	0.046455	0.531337	9.000000	0.014730
10	2	47.950355	37.206931	97.577696	0.185021	0.530827	0.590473	2.287033	8.000000	0.057197	4.989436	9.000000	0.016394	3.518415	10.000000	0.018992	3.312772	8.000000	0.013399	0.190535	8.000000	0.013845	0.551909	10.000000	0.087078
11	2	14.557632	65.237169	99.171412	0.341714	0.528762	0.296430	3.029485	10.000000	0.010623	1.629117	9.000000	0.598112	4.301883	10.000000	0.024384	3.873710	10.000000	0.211030	1.041505	9.000000	0.029313	0.967309	9.000000	0.014230
12	3	4.898163	44.445404	58.179554	0.298084	0.713513	0.813571	2.959971	8.000000	0.046159	2.522247	10.000000	0.015950	4.299721	10.000000	0.037905	4.854643	9.000000	0.015913	1.580379	8.000000	0.025310	0.253918	10.000000	0.017295
13	3	30.981589	12.551452	67.620179	0.692825	0.785632	0.444662	1.009164	8.000000	0.283878	3.963147	9.000000	0.013973	0.947944	8.000000	0.010334	3.049146	8.000000	0.016492	0.148107	9.000000	0.207599	3.957799	9.000000	0.022424
14	1	58.887359	94.003942	27.731191	0.830096	0.478700	0.532130	3.446452	8.000000	0.029853	1.748200	8.000000	0.153343	0.381249	10.000000	0.022576	2.311446	9.000000	0.025702	4.525084	9.000000	0.236595	3.464968	10.000000	0.011123
15	1	54.424979	74.404051	38.219593	0.411158	0.265735	0.485365	3.918620	9.000000	0.014637	0.111008	8.000000	0.044421	1.086834	8.000000	0.027806	4.816488	10.000000	0.022383	5.069649	10.000000	0.011308	1.726630	9.000000	0.015864
16	2	46.937462	28.245476	58.887359	0.945490	0.343011	0.830096	2.213181	8.000000	0.029853	2.532676	8.000000	0.153343	3.878315	10.000000	0.022576	1.748200	9.000000	0.011464	0.338795	9.000000	0.016849	2.586055	10.000000	0.011123
17	3	29.228338	47.348556	6.275613	0.348465	0.366906	0.970654	3.145694	9.000000	0.010638	0.251845	9.000000	0.036060	2.603659	9.000000	0.012299	0.184317	9.000000	0.023443	3.712792	8.000000	0.020604	2.491021	9.000000	0.029853
18	1	28.245476	46.937462	28.245476	0.626249	0.945490	0.343011	4.218173	8.000000	0.015053	3.466483	10.000000	0.029853	1.955892	8.000000	0.153343	0.340765	10.000000	0.022576	2.298089	9.000000	0.029853	5.092106	9.000000	0.153343
19	2	47.348556	6.275613	28.331194	0.366906	0.970654	0.642133	0.250389	9.000000	0.020604	2.327181	8.000000	0.015053	0.206214	9.000000	0.015053	3.734371	8.000000	0.029853	2.213638	10.000000	0.153343	2.271679	9.000000	0.022576
20	2	86.803847	60.361010	72.930918	0.661225	0.181717	0.486830	0.481779	9.000000	0.020118	2.296218	9.000000	0.014534	1.898051	10.000000	0.014534	0.794483	8.000000	0.011735	0.241474	9.000000	0.146308	5.547705	9.000000	0.010698
21	2	66.660357	42.168118	83.993480	0.341842	0.431068	0.423610	1.947924	8.000000	0.022325	0.902117	10.000000	0.041138	0.516064	8.000000	0.077600	0.146033	8.000000	0.033989	2.018737	9.000000	0.029959	2.723991	9.000000	0.106090
22	1	17.786917	81.725647	74.738182	0.712016	0.295562	0.417849	2.317993	9.000000	0.015756	4.614443	10.000000	0.028864	3.680007	9.000000	0.028132	3.030794	8.000000	0.014137	2.603860	10.000000	0.016684	4.129038	9.000000	0.010349
23	2	76.991636	93.055522	42.871545	0.581609	0.783318	0.745049	4.658309	8.000000	0.011664	4.491800	10.000000	0.021443	2.258695	9.000000	0.018610	0.513290	9.000000	0.010628	4.995467	9.000000	0.018324	0.985665	9.000000	0.010352
24	2	21.297739	98.537998	80.208849	0.893158	0.989500	0.400316	1.016881	8.000000	0.849472	3.255538	8.000000	0.017908	3.609327	9.000000	0.010059	4.625097	8.000000	0.010380	4.187998	10.000000	0.017140	1.002921	8.000000	0.011849
25	1	4.816973	46.951302	2.845096	0.707223	0.356621	0.521351	0.326050	9.000000	0.016982	1.478636	10.000000	0.010638	1.772708	9.000000	0.036060	5.049345	9.000000	0.012299	3.145694	9.000000	0.023443	0.281765	8.000000	0.020604
26	1	41.191878	64.819771	74.579698	0.456892	0.561948	0.582388	3.252687	9.000000	0.052748	1.376926	8.000000	0.022794	3.668611	10.000000	0.048675	2.061842	10.000000	0.015774	2.999684	8.000000	0.012216	1.107187	10.000000	0.028285
27	2	86.126349	35.624651	65.212067	0.561478	0.822479	0.773153	3.778338	9.000000	0.422290	1.136497	8.000000	0.015887	4.395732	8.000000	0.051312	5.173459	8.000000	0.012889	1.677809	10.000000	0.015972	0.821028	9.000000	0.226855
28	2	63.986021	94.579032	43.288885	0.511848	0.257181	0.350771	2.530478	10.000000	0.047691	1.974858	8.000000	0.022026	5.336938	8.000000	0.011306	2.479180	10.000000	0.014629	0.346014	10.000000	0.031234	3.747369	8.000000	0.219572
29	3	38.600824	50.411403	80.937898	0.404809	0.973559	0.714175	2.912921	9.000000	0.014037	4.788899	10.000000	0.014488	2.263862	8.000000	0.053886	2.688442	8.000000	0.021997	4.366613	8.000000	0.026938	3.778912	9.000000	0.025711
30	2	4.738655	34.114692	70.272451	0.228055	0.694890	0.660593	4.516125	10.000000	0.010994	4.790271	8.000000	0.919887	3.681032	8.000000	0.084667	2.547526	9.000000	0.032277	3.775546	9.000000	0.079672	0.060162	8.000000	0.014788
31	2	9.676451	11.690036	25.303929	0.361566	0.482086	0.425651	4.615850	8.000000	0.082849	3.440277	8.000000	0.031662	4.886960	8.000000	0.059880	1.049660	10.000000	0.016545	4.088748	8.000000	0.025522	4.731966	10.000000	0.010319
32	2	62.591201	95.110774	22.110376	0.662239	0.977460	0.971172	3.312026	9.000000	0.017671	3.308049	9.000000	0.339654	1.419775	8.000000	0.021236	0.333160	8.000000	0.014204	2.324562	10.000000	0.065778	0.757822	9.000000	0.010567
33	2	48.851306	44.793815	24.308652	0.208059	0.358375	0.394358	0.489461	8.000000	0.020727	2.463019	9.000000	0.013998	2.847350	8.000000	0.024648	0.925822	10.000000	0.185411	4.955358	10.000000	0.096341	1.062741	8.000000	0.010726
34	3	11.756706	43.892886	53.648478	0.398289	0.668808	0.604977	2.084854	8.000000	0.018501	3.151182	9.000000	0.014331	5.062904	10.000000	0.011016	4.491893	8.000000	0.019151	1.740847	10.000000	0.020690	0.822754	8.000000	0.011109
35	1	58.271889	3.236385	20.842075	0.134291	0.579689	0.548850	1.993277	10.000000	0.010935	2.079554	10.000000	0.018612	4.912008	9.000000	0.011935	0.368072	10.000000	0.037731	1.416264	10.000000	0.035348	5.561440	10.000000	0.059398
36	2	17.735278	95.522504	18.196603	0.273319	0.478495	0.443825	0.423215	8.000000	0.024648	4.957601	8.000000	0.185411	2.809160	10.000000	0.096341	0.323305	10.000000	0.013183	1.618563	8.000000	0.022736	0.127235	10.000000	0.408774
37	2	81.126743	58.877156	25.378432	0.447429	0.420102	0.989186	3.916846	10.000000	0.283878	2.147312	10.000000	0.017113	2.590913	10.000000	0.100846	3.564298	8.000000	0.013955	3.114628	9.000000	0.021299	0.578378	9.000000	0.351482
38	2	87.105218	26.077813	46.986763	0.646449	0.462053	0.509959	2.498046	10.000000	0.025824	1.397523	9.000000	0.032092	5.557202	10.000000	0.042874	1.899385	9.000000	0.050168	4.850397	8.000000	0.013510	1.101782	9.000000	0.106495
39	2	11.174522	50.549296	54.065838	0.979910	0.563304	0.507147	2.766540	9.000000	0.094670	4.472961	10.000000	0.015661	4.961457	9.000000	0.011277	1.902527	9.000000	0.013155	2.018900	9.000000	0.024758	1.875311	9.000000	0.237417
40	2	74.010435	92.128400	97.008538	0.715732	0.806274	0.891205	4.131085	10.000000	0.219217	1.603584	9.000000	0.090056	3.884267	8.000000	0.014293	2.985956	8.000000	0.011374	1.023143	9.000000	0.021160	4.371537	8.000000	0.058057
41	1	3.079255	98.509594	98.819572	0.722589	0.364287	0.702725	4.360711	8.000000	0.028082	1.707024	10.000000	0.020918	0.361215	9.000000	0.014635	0.595115	8.000000	0.010181	4.345891	10.000000	0.016717	4.728036	8.000000	0.064353
