parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,1,220,220,220,1,1,6.649788,2.646406,-5.508176,1
2,2,002-200,002,002-200,2,0.24,-0.134795,-0.290489,6.125246,0.24
2,2,002-200,200,002-200,2,0.76,6.079221,0.852408,-0.179127,0.76
3,1,220,220,220,1,1,2.324415,6.224,-7.385863,1
4,2,022-210,210,022-210,2,0.2,4.223073,-0.824293,-3.53892,0.2
4,2,022-210,022,022-210,2,0.8,-2.592464,0.241894,3.057846,0.8
5,2,120-202,120,102-120,2,0.24,-0.04558,7.04072,-5.843503,0.24
5,2,120-202,202,102-120,2,0.76,4.890793,-1.448705,0.092681,0.76
6,2,002-201,201,002-201,2,0.32,5.803171,-6.433527,0.413581,0.32
6,2,002-201,002,002-201,2,0.68,0.355677,0.190986,6.273154,0.68
7,1,102,102,102,1,1,1.264698,-4.474288,7.038782,1
8,2,102-201,102,102-201,2,0.81,-0.402787,-5.885339,6.927034,0.81
8,2,102-201,201,102-201,2,0.19,4.993203,-5.571117,1.427802,0.19
9,3,002-020-200,020,002-020-200,3,0.58,0.312155,7.553468,0.721887,0.58
9,3,002-020-200,002,002-020-200,3,0.17,0.697948,1.45431,4.825724,0.17
9,3,002-020-200,200,002-020-200,3,0.25,6.721124,1.389159,-1.647962,0.25
10,2,021-210,210,021-210,2,0.13,6.124554,1.040169,-3.685165,0.13
10,2,021-210,021,021-210,2,0.87,-4.44189,6.769099,0.513088,0.87
11,3,002-020-200,020,002-020-200,3,0.62,-1.609897,6.488868,0.679367,0.62
11,3,002-020-200,200,002-020-200,3,0.05,4.758282,0.041444,0.22919900000000001,0.05
11,3,002-020-200,002,002-020-200,3,0.33,-0.421188,0.73104,6.615295,0.33
12,3,021-202-220,021,021-202-220,3,0.31,-2.43444,6.310983,1.317294,0.31
12,3,021-202-220,202,021-202-220,3,0.26,1.640394,-2.93483,2.361938,0.26
12,3,021-202-220,220,021-202-220,3,0.43,3.583339,1.775249,-3.083671,0.43
13,1,021,021,021,1,1,-0.749752,7.469036,0.831986,1
14,3,002-020-200,002,002-020-200,3,0.07,0.351019,1.80124,4.089088,0.07
14,3,002-020-200,200,002-020-200,3,0.19,6.721124,1.389159,-1.663189,0.19
14,3,002-020-200,020,002-020-200,3,0.74,0.314575,7.559986,-1.146732,0.74
15,2,020-200,200,020-200,2,0.19,5.483941,1.128781,-2.81122,0.19
15,2,020-200,020,020-200,2,0.81,0.02242,6.851901,-2.427969,0.81
16,2,120-200,120,120-200,2,0.15,1.38917,4.757994,-4.626791,0.15
16,2,120-200,200,120-200,2,0.85,7.557419,0.721795,0.292455,0.85
17,2,012-102,102,012-102,2,0.77,0.705344,-4.562007,7.693215,0.77
17,2,012-102,012,012-102,2,0.23,-2.057256,1.212941,7.643664,0.23
18,3,002-020-200,002,002-020-200,3,0.35,0.862062,0.470248,6.649403,0.35
18,3,002-020-200,200,002-020-200,3,0.25,6.555303,0.92558,1.263436,0.25
18,3,002-020-200,020,002-020-200,3,0.4,0.170694,6.870246,1.03911,0.4
19,1,002,002,002,1,1,-0.042727,0.764936,7.19753,1
20,3,020-102-210,102,020-102-210,3,0.24,0.652234,-3.404922,6.745717,0.24
20,3,020-102-210,210,020-102-210,3,0.46,6.409614,0.474438,-5.604312,0.46
20,3,020-102-210,020,020-102-210,3,0.3,-0.005842,6.146901,0.481333,0.3
21,2,200-220,200,200,2,0.95,7.555453,-1.202974,1.089991,0.95
