parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,88,2.417652,7.587308,01
1,2,01-10,01-10,2,12,7.155367,1.063234,10
2,2,01-10,01-10,2,76,6.24691,0.350871,10
2,2,01-10,01-10,2,24,2.10414,6.769888,01
3,2,01-10,01-10,2,54,0.10159,6.366623,01
3,2,01-10,01-10,2,46,6.424297,0.587799,10
4,1,10,10,1,100,5.439822,-0.91098,10
5,2,01-10,01-10,2,32,6.366623,1.233174,10
5,2,01-10,01-10,2,68,-0.132853,7.006648,01
6,1,10,10,1,100,4.421114,-0.412683,10
7,1,01,01,1,100,1.233189,6.63143,01
8,2,01-10,01-10,2,92,1.417732,6.828177,01
8,2,01-10,01-10,2,8,6.463996,1.952513,10
9,2,01-10,01-10,2,82,7.018951,0.022211,10
9,2,01-10,01-10,2,18,0.750277,6.558194,01
10,2,01-10,01-10,2,67,6.480103,-1.782823,10
10,2,01-10,01-10,2,33,0.413262,4.707545,01
11,2,01-10,01-10,2,55,-0.258594,5.980878,01
11,2,01-10,01-10,2,45,5.848237,-0.40232,10
12,1,01,01-10,1,100,-1.167003,6.527761,01
13,2,01-10,01-10,2,81,6.073588,-0.242906,10
13,2,01-10,01-10,2,19,0.195853,5.97323,01
14,2,01-10,01-10,2,42,2.828046,6.96389,01
14,2,01-10,01-10,2,58,5.702394,1.61347,10
15,2,01-10,01-10,2,99,6.073588,0.943348,10
15,2,01-10,01-10,2,1,0.105832,5.966456,01
16,2,01-10,01-10,2,85,-0.445627,7.511011,01
16,2,01-10,01-10,2,15,5.016039,1.068428,10
17,1,01,01,1,100,-2.001775,5.745239,01
18,2,01-10,01-10,2,75,0.117357,6.665591,01
18,2,01-10,01-10,2,25,6.57795,2.709817,10
19,1,01,01,1,100,-3.75567,6.766605,01
20,2,01-10,01-10,2,64,7.304187,0.12125,10
20,2,01-10,01-10,2,36,1.165224,6.316791,01
21,1,10,01-10,1,100,7.39757,1.007387,10
22,1,01,01,1,100,-2.879331,7.084766,01
23,2,01-10,01-10,2,32,1.625439,7.04811,01
23,2,01-10,01-10,2,68,6.768544,2.01928,10
24,1,01,01,1,100,0.19574,7.197867,01
25,2,01-10,01-10,2,88,4.985446,-0.336994,10
25,2,01-10,01-10,2,12,-1.132243,6.157145,01
26,2,01-10,01-10,2,87,1.960891,6.905753,01
26,2,01-10,01-10,2,13,6.95225,1.915426,10
27,2,01-10,01-10,2,66,5.455184,-4.435095,10
27,2,01-10,01-10,2,34,-0.426789,1.670371,01
28,2,01-10,01-10,2,66,1.422891,7.248821,01
28,2,01-10,01-10,2,34,7.598325,1.717519,10
29,2,01-10,01-10,2,94,7.689157,-0.282012,10
29,2,01-10,01-10,2,6,3.040017,5.435897,01
30,2,01-10,01-10,2,70,6.861785,2.996777,10
30,2,01-10,01-10,2,30,0.478641,7.761476,01
31,2,01-10,01-10,2,40,1.687245,7.65823,01
31,2,01-10,01-10,2,60,7.716175,3.114007,10
32,2,01-10,01-10,2,39,0.161643,6.46943,01
32,2,01-10,01-10,2,61,6.400188,3.483389,10
33,1,01,01,1,100,-0.012407,8.019578,01
34,2,01-10,01-10,2,89,-0.838123,7.641538,01
34,2,01-10,01-10,2,11,4.64968,2.172134,10
35,1,10,01-10,1,100,5.813043,-0.650951,10
36,1,01,01,1,100,-4.380871,6.0772,01
37,2,01-10,01-10,2,78,7.454636,1.399208,10
37,2,01-10,01-10,2,22,0.961483,7.572596,01
38,1,01,01,1,100,-3.473304,5.308191,01
39,2,01-10,01-10,2,80,4.948284,1.078491,10
39,2,01-10,01-10,2,20,3.391959,2.886721,01
40,2,01-10,01-10,2,75,5.584181,-1.073011,10
40,2,01-10,01-10,2,25,0.92004,5.453739,01
41,1,10,10,1,100,7.680112,0.317647,10
42,2,01-10,01-10,2,73,7.203094,0.984302,10
42,2,01-10,01-10,2,27,3.098961,6.205063,01
43,2,01-10,01-10,2,58,1.292608,3.785056,01
43,2,01-10,01-10,2,42,6.479862,-2.570709,10
44,2,01-10,01-10,2,57,8.115715,-0.294452,10
44,2,01-10,01-10,2,43,1.917411,6.282345,01
45,2,01-10,01-10,2,44,1.141258,6.115056,01
45,2,01-10,01-10,2,56,7.58537,0.858879,10
46,2,01-10,01-10,2,16,0.141821,4.668703,01
46,2,01-10,01-10,2,84,6.126982,-0.393224,10
47,1,10,10,1,100,6.958686,-3.224706,10
48,2,01-10,01-10,2,89,1.472214,7.695126,01
48,2,01-10,01-10,2,11,7.081668,1.947172,10
49,1,01,01,1,100,-0.93102,6.610691,01
50,2,01-10,01-10,2,86,6.743133,0.751049,10
50,2,01-10,01-10,2,14,3.383797,5.240418,01
51,2,01-10,01-10,2,77,6.412368,0.023501,10
51,2,01-10,01-10,2,23,1.27023,6.554521,01
52,1,01,01,1,100,-2.172303,5.300434,01
53,2,01-10,01-10,2,24,6.931965,1.681339,10
53,2,01-10,01-10,2,76,1.361004,8.147826,01
54,1,01,01,1,100,-0.468645,6.841607,01
55,2,01-10,01-10,2,25,7.122229,-1.651563,10
55,2,01-10,01-10,2,75,0.550731,4.590889,01
56,2,01-10,01-10,2,39,6.23942,4.303541,10
56,2,01-10,01-10,2,61,-0.121432,7.636913,01
57,2,01-10,01-10,2,61,0.808682,7.130891,01
57,2,01-10,01-10,2,39,7.017763,1.659903,10
58,1,10,10,1,100,8.374754,-0.796943,10
59,1,10,01-10,1,100,6.80341,-0.158871,10
60,1,01,01,1,100,-0.118566,6.139194,01
61,1,01,01,1,100,-0.987897,6.507705,01
62,1,10,01-10,1,100,7.820009,-1.169464,10
63,2,01-10,01-10,2,82,1.376864,7.354503,01
