Phase,Count,Frequency
0002,4,4e-4
0002-0020,1,1e-4
0002-0021-2020,1,1e-4
0002-2001,1,1e-4
0002-2001-2020,3,3e-4
0002-2002,1,1e-4
0002-2010,1,1e-4
0002-2020,14,0.0014
0012,6,6e-4
0012-0020-0202,1,1e-4
0012-0021-0202,3,3e-4
0012-0021-0202-1020,1,1e-4
0012-0021-0202-2020,1,1e-4
0012-0021-2020,1,1e-4
0012-0022,1,1e-4
0012-0022-0202,1,1e-4
0012-0022-0202-2020,1,1e-4
0012-0022-2020,1,1e-4
0012-0102-2011-2020,1,1e-4
0012-0202,6,6e-4
0012-0202-1020,1,1e-4
0012-0202-2011-2020,5,5e-4
0012-0202-2012-2021,1,1e-4
0012-0202-2020,77,0.0077
0012-0202-2021,4,4e-4
0012-0212-2020,2,2e-4
0012-2020,19,0.0019
0020,4,4e-4
0020-0022-0202,1,1e-4
0020-0102,1,1e-4
0020-0202,25,0.0025
0020-0202-0210,1,1e-4
0020-0202-2020,1,1e-4
0020-0212,1,1e-4
0021,5,5e-4
0021-0022-0102-2020,1,1e-4
0021-0022-0202-2020,3,3e-4
0021-0102,1,1e-4
0021-0102-2020,4,4e-4
0021-0112-0202-2020,1,1e-4
0021-0202,23,0.0023
0021-0202-0211-2020,1,1e-4
0021-0202-0221-2020,2,2e-4
0021-0202-1020,1,1e-4
0021-0202-2020,82,0.0082
0021-0212-2020,1,1e-4
0021-2020,7,7e-4
0022,10,0.001
0022-0102,2,2e-4
0022-0102-2020,1,1e-4
0022-0202,21,0.0021
0022-0202-0212,1,1e-4
0022-0202-1020,1,1e-4
0022-0202-1200-2020,1,1e-4
0022-0202-1210-2020,1,1e-4
0022-0202-2020,81,0.0081
0022-0202-2020-2100,1,1e-4
0022-0202-2021,2,2e-4
0022-0212,2,2e-4
0022-0212-2020,2,2e-4
0022-0212-2021,1,1e-4
0022-2020,17,0.0017
0102,3,3e-4
0102-0202-2020,1,1e-4
0102-1002-2020,3,3e-4
0102-2001,1,1e-4
0102-2001-2020,3,3e-4
0102-2002-2020,1,1e-4
0102-2020,51,0.0051
0102-2020-2100,1,1e-4
0102-2021,2,2e-4
0112-0120,1,1e-4
0112-0120-0202-2011-2020,1,1e-4
0112-0120-0202-2020,3,3e-4
0112-0121-0202-2020,3,3e-4
0112-0122-0202-2020,1,1e-4
0112-0202,3,3e-4
0112-0202-1012-2020,2,2e-4
0112-0202-1120-2020,1,1e-4
0112-0202-2011-2020-2201,1,1e-4
0112-0202-2012-2020,2,2e-4
0112-0202-2020,19,0.0019
0112-0202-2020-2200,1,1e-4
0112-0202-2021,1,1e-4
0112-0212-2020,2,2e-4
0112-1012-2020,1,1e-4
0120-0122-0202,1,1e-4
0120-0122-0202-1020,1,1e-4
0120-0201,1,1e-4
0120-0201-2020,4,4e-4
0120-0202,26,0.0026
0120-0202-0210,2,2e-4
0120-0202-0210-2020,5,5e-4
0120-0202-0220,1,1e-4
0120-0202-2020,59,0.0059
0120-0210,2,2e-4
0120-0210-2020,1,1e-4
0120-2020,2,2e-4
0121,1,1e-4
0121-0122-0202-2020,1,1e-4
0121-0122-2020,1,1e-4
0121-0202,17,0.0017
0121-0202-0211,2,2e-4
0121-0202-0211-1120-2020,1,1e-4
0121-0202-0211-2020,3,3e-4
0121-0202-0221-2020,1,1e-4
0121-0202-1021,1,1e-4
0121-0202-1021-2020,1,1e-4
0121-0202-1120-2020,2,2e-4
0121-0202-2020,35,0.0035
0121-0211,1,1e-4
0121-0212,1,1e-4
0121-0212-2020,2,2e-4
0121-2020,2,2e-4
0122,3,3e-4
0122-0202,14,0.0014
0122-0202-1022,1,1e-4
0122-0202-1022-2020,1,1e-4
0122-0202-1210-2020,1,1e-4
0122-0202-2020,26,0.0026
0122-0202-2021,1,1e-4
0122-0202-2022,2,2e-4
0122-2020,8,8e-4
0200,5,5e-4
0200-2020,28,0.0028
0200-2020-2200,1,1e-4
0200-2100,1,1e-4
0201,6,6e-4
0201-0221-2020,1,1e-4
0201-1020,2,2e-4
