Phase,Count,Frequency
0000-0300,1,1e-4
0000-0300-0303,2,2e-4
0001-0301-0303,2,2e-4
0001-0303,1,1e-4
0002-0302,1,1e-4
0003-0010-0303,1,1e-4
0010,72,0.0072
0010-0011,1,1e-4
0010-0011-0110-0111-0300-0301,1,1e-4
0010-0011-0300-0301,5,5e-4
0010-0011-0311,1,1e-4
0010-0012,3,3e-4
0010-0012-0300-0302,5,5e-4
0010-0012-0302,4,4e-4
0010-0012-0302-0310,1,1e-4
0010-0012-0312,3,3e-4
0010-0013,2,2e-4
0010-0013-0200-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0213,1,1e-4
0010-0013-0300-0303,21,0.0021
0010-0013-0303,72,0.0072
0010-0013-0303-0310,6,6e-4
0010-0013-0310-0313,1,1e-4
0010-0013-0313,7,7e-4
0010-0100-0300,3,3e-4
0010-0100-0300-0303,8,8e-4
0010-0102-0300-0302,1,1e-4
0010-0103-0303,1,1e-4
0010-0110,1,1e-4
0010-0110-0300,1,1e-4
0010-0110-0300-0301,1,1e-4
0010-0110-0300-0302,1,1e-4
0010-0110-0300-0303,6,6e-4
0010-0110-0303,1,1e-4
0010-0110-0303-0310,1,1e-4
0010-0110-0312,1,1e-4
0010-0111,1,1e-4
0010-0113-0300-0303,3,3e-4
0010-0113-0303,3,3e-4
0010-0113-0310-0313,2,2e-4
0010-0113-0313,3,3e-4
0010-0200-0300,2,2e-4
0010-0200-0300-0303,4,4e-4
0010-0200-0303,3,3e-4
0010-0202-0302,1,1e-4
0010-0210,3,3e-4
0010-0210-0300,3,3e-4
0010-0210-0300-0303,4,4e-4
0010-0210-0303,8,8e-4
0010-0210-0303-0310,2,2e-4
0010-0210-0312,2,2e-4
0010-0300,96,0.0096
0010-0300-0302,7,7e-4
0010-0300-0303,192,0.0192
0010-0300-0303-0310,4,4e-4
0010-0300-0310,2,2e-4
0010-0302,2,2e-4
0010-0302-0310,2,2e-4
0010-0303,118,0.0118
0010-0303-0310,28,0.0028
0010-0310,14,0.0014
0010-0310-0313,2,2e-4
0010-0312,3,3e-4
0010-0313,8,8e-4
0011,1,1e-4
0011-0013-0301-0303,5,5e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,1,1e-4
0011-0013-0313,1,1e-4
0011-0113-0301-0303,1,1e-4
0011-0211-0301-0303,1,1e-4
0011-0301,4,4e-4
0011-0301-0303,11,0.0011
0011-0311,1,1e-4
0011-0311-0313,1,1e-4
0012-0013-0302-0303,1,1e-4
0012-0302,1,1e-4
0012-0302-0303,1,1e-4
0012-0312-0313,1,1e-4
0013-0303,31,0.0031
0013-0313,4,4e-4
0100-0300,1,1e-4
0100-0300-0303,2,2e-4
0100-0300-1000,1,1e-4
0103-0303-1003-1010,1,1e-4
0110,7,7e-4
0110-0113-0303-0310-1010,1,1e-4
0110-0300,5,5e-4
0110-0300-0303,5,5e-4
0110-0300-0303-1010,5,5e-4
0110-0300-1010,2,2e-4
0110-0303,5,5e-4
0110-0303-0310,2,2e-4
0110-0303-0310-1010,6,6e-4
0110-0303-0310-1010-1013,1,1e-4
0110-0303-1010,1,1e-4
0110-0303-1010-1013,2,2e-4
0110-0310,2,2e-4
0110-0310-1010,2,2e-4
0110-0313,2,2e-4
0110-1010,1,1e-4
0111-0113-0303-0311-1011-1013,5,5e-4
0111-0301-0303,3,3e-4
0111-0301-0303-1011,2,2e-4
0112-0300-0302-1010-1012,4,4e-4
0112-0302-0310-1010-1012,1,1e-4
0112-0302-1010-1012,1,1e-4
0112-0310-0312-1010-1012,1,1e-4
0112-0312-1010-1012,2,2e-4
0113-0300-0303-1010-1013,6,6e-4
0113-0303,2,2e-4
0113-0303-0310-1010-1013,2,2e-4
0113-0303-1010,1,1e-4
0113-0303-1010-1013,14,0.0014
0113-0303-1013,10,0.001
0113-0313-1010-1013,5,5e-4
0113-0313-1013,1,1e-4
0200-0300-0303-1003-1010,1,1e-4
0200-0300-0303-1010,2,2e-4
0200-0300-0303-1010-1013,3,3e-4
0200-0300-1010,2,2e-4
0203-0303-1003,1,1e-4
0203-0303-1003-1010,1,1e-4
0210,2,2e-4
0210-0211-0300-0301-1010-1011,1,1e-4
