Phase,Count,Frequency
0000-0300,1,1e-4
0000-0300-0303,3,3e-4
0001-0301-0303,4,4e-4
0002-0010-0300-0302,1,1e-4
0002-0010-0302,2,2e-4
0003-0010-0303,1,1e-4
0010,92,0.0092
0010-0011,3,3e-4
0010-0011-0111,1,1e-4
0010-0011-0300-0301,3,3e-4
0010-0011-0301,1,1e-4
0010-0011-0310-0311,2,2e-4
0010-0011-0311,1,1e-4
0010-0012,1,1e-4
0010-0012-0300-0302,7,7e-4
0010-0012-0302,2,2e-4
0010-0012-0310-0312,1,1e-4
0010-0012-0312,5,5e-4
0010-0013,1,1e-4
0010-0013-0110-0303,1,1e-4
0010-0013-0110-0303-0310,1,1e-4
0010-0013-0200-0303,1,1e-4
0010-0013-0210-0303,1,1e-4
0010-0013-0213,1,1e-4
0010-0013-0300-0303,19,0.0019
0010-0013-0303,66,0.0066
0010-0013-0303-0310,5,5e-4
0010-0013-0313,5,5e-4
0010-0100-0300,7,7e-4
0010-0100-0300-0302,1,1e-4
0010-0100-0300-0303,1,1e-4
0010-0102-0302,1,1e-4
0010-0110,2,2e-4
0010-0110-0300,3,3e-4
0010-0110-0300-0303,3,3e-4
0010-0110-0303,5,5e-4
0010-0110-0303-0310,2,2e-4
0010-0110-0313,1,1e-4
0010-0112-0300-0302,3,3e-4
0010-0112-0302,1,1e-4
0010-0113-0300-0303,2,2e-4
0010-0113-0303,4,4e-4
0010-0113-0303-0310,1,1e-4
0010-0113-0313,1,1e-4
0010-0200-0300,1,1e-4
0010-0210,3,3e-4
0010-0210-0300,3,3e-4
0010-0210-0300-0303,6,6e-4
0010-0210-0303,6,6e-4
0010-0210-0303-0310,1,1e-4
0010-0210-0313,2,2e-4
0010-0300,93,0.0093
0010-0300-0302,8,8e-4
0010-0300-0303,185,0.0185
0010-0300-0303-0310,4,4e-4
0010-0300-0310,4,4e-4
0010-0302,1,1e-4
0010-0303,116,0.0116
0010-0303-0310,34,0.0034
0010-0310,19,0.0019
0010-0310-0312,1,1e-4
0010-0310-0313,2,2e-4
0010-0312,1,1e-4
0010-0313,6,6e-4
0011-0013-0301-0303,1,1e-4
0011-0013-0303,1,1e-4
0011-0013-0303-0311,6,6e-4
0011-0101-0301-0303,2,2e-4
0011-0211-0301-0303,1,1e-4
0011-0301,7,7e-4
0011-0301-0303,21,0.0021
0011-0301-0311,1,1e-4
0011-0303-0311,1,1e-4
0011-0311,1,1e-4
0011-0311-0313,1,1e-4
0012-0300-0302-1010-1012,1,1e-4
0012-0303-0312,1,1e-4
0013-0303,19,0.0019
0013-0313,4,4e-4
0100-0300-0302-1000,1,1e-4
0100-0300-0303,1,1e-4
0100-0300-0303-1000,1,1e-4
0100-0300-1000,1,1e-4
0101-0301-0303,3,3e-4
0102-0302-0310-1002-1010,1,1e-4
0102-0302-1010,1,1e-4
0103-0303-1000-1003,1,1e-4
0103-0303-1003,1,1e-4
0103-0303-1003-1010,1,1e-4
0103-0303-1003-1011,1,1e-4
0110,2,2e-4
0110-0111-0300-0301-1010,1,1e-4
0110-0112-0302-1010-1012,1,1e-4
0110-0210-0313-1010,1,1e-4
0110-0212-0310-0312-1010,1,1e-4
0110-0300,4,4e-4
0110-0300-0302-1010-1012,1,1e-4
0110-0300-0303,10,0.001
0110-0300-0303-0310-1010,1,1e-4
0110-0300-0303-1010,3,3e-4
0110-0300-0310-1010,1,1e-4
0110-0300-1010,7,7e-4
0110-0303,4,4e-4
0110-0303-0310,1,1e-4
0110-0303-0310-1010,2,2e-4
0110-0303-0310-1010-1013,2,2e-4
0110-0303-1010,2,2e-4
0110-0310-1010,10,0.001
0110-0311,1,1e-4
0110-1010,2,2e-4
0111-0113-0303-0311-1011-1013,1,1e-4
0111-0113-0311-0313,1,1e-4
0111-0301-0303,3,3e-4
0111-0301-1011,3,3e-4
0111-0303-0311,2,2e-4
0111-0303-0311-1011,1,1e-4
0111-0311,1,1e-4
0111-0311-1010-1011,1,1e-4
0111-0311-1011,1,1e-4
0112-0310-0312-1010-1012,1,1e-4
0112-0312-1010-1012,2,2e-4
0113-0300-0303-1010,1,1e-4
0113-0300-0303-1010-1013,8,8e-4
0113-0303,3,3e-4
0113-0303-0310-1010-1013,2,2e-4
0113-0303-1010,3,3e-4
0113-0303-1010-1013,13,0.0013
0113-0303-1011-1013,1,1e-4
0113-0303-1013,11,0.0011
0113-0313-1010-1013,4,4e-4
0113-0313-1013,1,1e-4
0113-1010-1013,1,1e-4
0200-0201-0300-0301-1010-1011,1,1e-4
0200-0300-0301-1010-1011,1,1e-4
0200-0300-0303-1010,4,4e-4
0200-0300-0303-1010-1013,1,1e-4
0200-0300-1010,1,1e-4
0200-0301-1000-1001,1,1e-4
0203-0303-1010-1013,1,1e-4
0210-0211-0300-0301-1010-1011,1,1e-4
0210-0211-1010-1011,1,1e-4
0210-0300,1,1e-4
0210-0300-0302-1010,1,1e-4
0210-0300-0302-1010-1012,2,2e-4
0210-0300-0303,1,1e-4
0210-0300-0303-1003-1010,1,1e-4
0210-0300-0303-1010,24,0.0024
0210-0300-0303-1010-1013,4,4e-4
0210-0300-1010,8,8e-4
0210-0302-0310-1010-1012,1,1e-4
0210-0303-0310-1010,2,2e-4
0210-0303-0310-1010-1013,2,2e-4
0210-0303-1010,2,2e-4
0210-0303-1010-1013,11,0.0011
0210-0303-1010-1110,1,1e-4
0210-0310-1010,2,2e-4
0210-0311-1010-1011,1,1e-4
0210-0312-1010,1,1e-4
0210-0312-1010-1012,2,2e-4
0210-0313,1,1e-4
0210-0313-1010-1013,1,1e-4
0210-1010,7,7e-4
0211-0301-0303-1011,2,2e-4
0211-0303-0311-1011,1,1e-4
0212-0302-1012-1110,1,1e-4
0213-0303-1010-1013,3,3e-4
0213-0303-1011-1013,1,1e-4
0213-0310-0313-1010-1013,1,1e-4
0213-0313-1011-1013,1,1e-4
0213-1010-1013,1,1e-4
0300,14,0.0014
0300-0301-0310,1,1e-4
0300-0301-1010-1011,63,0.0063
0300-0302,1,1e-4
0300-0302-0312-1010-1012,1,1e-4
0300-0302-1000-1002,1,1e-4
0300-0302-1002-1010,22,0.0022
0300-0302-1002-1010-1202,2,2e-4
0300-0302-1002-1010-1302,1,1e-4
0300-0302-1010,13,0.0013
0300-0302-1010-1012,61,0.0061
0300-0302-1010-1012-1102,2,2e-4
0300-0302-1010-1012-1202,1,1e-4
0300-0302-1010-1102,1,1e-4
0300-0303,33,0.0033
0300-0303-0310-1003-1010,3,3e-4
0300-0303-0310-1010,3,3e-4
0300-0303-0310-1010-1013,5,5e-4
0300-0303-0310-1010-1013-1113,1,1e-4
0300-0303-0310-1110,1,1e-4
0300-0303-1000,14,0.0014
0300-0303-1000-1003,12,0.0012
0300-0303-1000-1200,1,1e-4
0300-0303-1003-1010,516,0.0516
0300-0303-1003-1010-1200,2,2e-4
0300-0303-1003-1010-1203,2,2e-4
0300-0303-1010,750,0.075
0300-0303-1010-1013,406,0.0406
0300-0303-1010-1013-1103,9,9e-4
0300-0303-1010-1013-1113,7,7e-4
0300-0303-1010-1013-1200,2,2e-4
0300-0303-1010-1013-1213,1,1e-4
0300-0303-1010-1013-1300,1,1e-4
0300-0303-1010-1100,8,8e-4
0300-0303-1010-1100-1103,1,1e-4
0300-0303-1010-1100-1200,1,1e-4
0300-0303-1010-1103,48,0.0048
0300-0303-1010-1110,3,3e-4
0300-0303-1010-1113,3,3e-4
0300-0303-1010-1200,17,0.0017
0300-0303-1010-1203,1,1e-4
0300-0303-1010-1300,4,4e-4
0300-0303-1110,3,3e-4
0300-0303-1300,2,2e-4
0300-0310-1010,10,0.001
0300-1000,11,0.0011
0300-1000-1003,1,1e-4
0300-1000-1200,1,1e-4
0300-1002-1010,1,1e-4
0300-1003-1010,2,2e-4
0300-1010,789,0.0789
0300-1010-1011,1,1e-4
0300-1010-1012,1,1e-4
0300-1010-1013,2,2e-4
0300-1010-1100,5,5e-4
0300-1010-1110,2,2e-4
0300-1010-1200,7,7e-4
0300-1010-1300,1,1e-4
0300-1110,3,3e-4
0301,5,5e-4
0301-0302-1011,1,1e-4
0301-0303,21,0.0021
0301-0303-1001,23,0.0023
0301-0303-1001-1003,12,0.0012
0301-0303-1001-1101,1,1e-4
0301-0303-1001-1103,2,2e-4
0301-0303-1001-1301,2,2e-4
0301-0303-1003-1011,44,0.0044
0301-0303-1011,60,0.006
0301-0303-1011-1013,64,0.0064
0301-0303-1011-1013-1113,2,2e-4
0301-0303-1011-1101-1103,1,1e-4
0301-0303-1011-1103,4,4e-4
0301-0303-1011-1111,1,1e-4
0301-0303-1011-1113,1,1e-4
0301-0303-1013,1,1e-4
0301-0303-1101-1103,2,2e-4
0301-0303-1111,1,1e-4
0301-0310-1010-1011,1,1e-4
0301-1001,6,6e-4
0301-1001-1101,1,1e-4
0301-1010-1011,5,5e-4
0301-1011,33,0.0033
0301-1011-1201,2,2e-4
0302,4,4e-4
0302-0303,11,0.0011
0302-0303-1002-1003,1,1e-4
0302-0303-1003-1012,2,2e-4
0302-0303-1012,2,2e-4
0302-0303-1012-1013,12,0.0012
0302-0303-1012-1013-1112-1113,1,1e-4
0302-0303-1013,1,1e-4
0302-0310-1010,1,1e-4
0302-0310-1010-1012,13,0.0013
0302-0310-1010-1102,1,1e-4
0302-0310-1010-1112,1,1e-4
0302-0310-1012-1110-1112,1,1e-4
0302-0310-1210,1,1e-4
0302-1002,3,3e-4
0302-1002-1010,10,0.001
0302-1002-1011,1,1e-4
0302-1010,1,1e-4
0302-1010-1012,46,0.0046
0302-1010-1102,1,1e-4
0302-1012,13,0.0013
0302-1012-1112,2,2e-4
0302-1012-1302,1,1e-4
0303,508,0.0508
0303-0310,12,0.0012
0303-0310-1003-1010,33,0.0033
0303-0310-1010,116,0.0116
0303-0310-1010-1013,167,0.0167
0303-0310-1010-1013-1103,4,4e-4
0303-0310-1010-1013-1113,1,1e-4
0303-0310-1010-1103,4,4e-4
0303-0310-1010-1110,2,2e-4
0303-0310-1010-1113,1,1e-4
0303-0310-1010-1210,3,3e-4
0303-0310-1013-1110,1,1e-4
0303-0310-1110,2,2e-4
0303-0310-1110-1113,1,1e-4
0303-0311,8,8e-4
0303-0311-1003-1011,6,6e-4
0303-0311-1011,15,0.0015
0303-0311-1011-1013,34,0.0034
0303-0311-1011-1111,1,1e-4
0303-0311-1013,1,1e-4
0303-0311-1013-1111,1,1e-4
0303-0311-1111-1113,1,1e-4
0303-0312-1012,1,1e-4
0303-0312-1012-1013,2,2e-4
0303-1000,1,1e-4
0303-1000-1003,4,4e-4
0303-1001-1003,3,3e-4
0303-1001-1003-1103,1,1e-4
0303-1001-1103,1,1e-4
0303-1001-1201,1,1e-4
0303-1003,274,0.0274
0303-1003-1010,249,0.0249
0303-1003-1010-1103,1,1e-4
0303-1003-1010-1203,6,6e-4
0303-1003-1010-1300,1,1e-4
0303-1003-1011,6,6e-4
0303-1003-1103,1,1e-4
0303-1003-1203,1,1e-4
0303-1010,231,0.0231
0303-1010-1013,915,0.0915
0303-1010-1013-1103,17,0.0017
0303-1010-1013-1113,7,7e-4
0303-1010-1013-1203,4,4e-4
0303-1010-1013-1213,2,2e-4
0303-1010-1013-1313,2,2e-4
0303-1010-1103,24,0.0024
0303-1010-1110,1,1e-4
0303-1010-1113,11,0.0011
0303-1010-1203,1,1e-4
0303-1010-1210,1,1e-4
0303-1010-1303,1,1e-4
0303-1011,1,1e-4
0303-1011-1013,22,0.0022
0303-1013,420,0.042
0303-1013-1103,11,0.0011
0303-1013-1113,4,4e-4
0303-1013-1203,2,2e-4
