47.715,0.378	0.187,34.526
36.804,0.627	0.575,55.530
62.959,0.329	0.038,20.384
1.809,4.004	109.577,4.004	0.074,10.314
174.151,0.877	0.033,29.447
1.786,2.028	46.535,2.028	0.032,55.886
27.047,11.129	0.020,176.065
145.555,5.912	0.020,27.354
112.036,2.275	0.168,136.160	5.539,136.160
6.651,2.678	0.002,180.400
63.923,0.620	0.040,57.113
79.273,0.920	0.014,88.899
17.529,3.297	0.009,200.408
0.035,139.847	2.992,5.849
78.074,1.640	0.020,101.771	1.922,101.771
0.055,7.632	1.776,0.185
201.052,0.274	0.138,25.334
0.544,2.341	30.766,2.341	0.006,60.988
151.932,0.276
37.908,1.551	0.012,72.881
0.051,35.108
164.806,3.366	0.026,202.515
4.037,0.160	71.923,0.160
250.689,1.261	0.538,78.339
3.983,3.882	167.260,3.882	0.055,245.950
2.969,0.637	283.261,0.637	0.030,60.483
29.143,0.317	0.053,13.208
81.180,1.669	0.046,84.546
2.874,9.546	86.868,9.546	0.033,181.792
35.454,0.609	0.009,42.105
212.637,0.169
151.824,0.520
1.030,31.249	57.954,0.652
0.785,2.699	76.418,2.699	0.014,76.179
80.883,0.773	0.108,71.973	2.855,71.973
174.276,1.989	0.236,177.285
72.391,4.859	0.022,144.249
1.145,3.537	61.445,0.078
0.013,268.261
276.279,2.443	0.122,165.505
1.632,1.100	133.963,1.100	0.044,87.527
113.157,2.406	0.080,98.613
24.773,0.278	0.009,24.393
0.868,1.037	53.545,1.037	0.013,64.426
107.168,2.667	0.044,259.606
151.609,3.793	1.430,243.567
222.290,4.719	0.225,136.276
28.800,1.096	0.004,100.837
68.233,7.395	0.456,145.589
436.611,0.634	0.230,50.315	5.504,50.315
5.702,0.382	0.003,33.161
127.366,1.507	0.017,58.083	1.635,58.083
0.080,22.000
0.521,1.266	43.700,1.266	0.006,124.222
2.587,4.502	28.444,4.502	0.038,194.744
55.710,1.243	0.007,116.477	0.644,116.477
108.538,0.243
0.279,16.672	13.790,0.337
0.023,116.206
110.576,1.191	0.018,101.728
310.249,11.876	0.195,128.285	4.273,128.285
91.752,5.190	0.040,377.062
37.208,1.791	0.006,163.624
