0.226,54.145
29.479,4.068	1.052,33.212
92.102,1.150	3.483,74.850
100.019,2.185	2.819,90.111
116.060,0.378	2.344,32.168
85.466,4.326	2.145,65.614
71.350,0.495	1.721,48.599
45.286,0.304	0.833,26.443
34.255,0.244	0.370,21.267
122.827,1.097	3.532,43.258
84.761,3.232	1.565,127.785
36.250,1.300	1.377,41.626
90.360,3.890
41.093,0.564	0.682,23.658
0.033,62.214
119.795,1.551	1.932,109.818
2.453,127.352
131.864,0.119
123.399,1.674	2.049,66.830
132.168,3.741	1.452,86.256
55.001,1.767	1.084,128.328
185.927,1.969	2.344,153.561
262.748,0.477	3.499,39.042
1.013,226.768
87.409,0.926	2.088,81.920
49.273,1.725	1.217,31.112
105.892,2.480	1.231,67.386
99.987,1.694	1.728,68.553
99.987,4.371	1.728,68.553
161.619,2.509
155.089,5.740	2.770,51.569
33.583,1.510
151.787,0.996	17.466,88.658
2.207,238.991
111.511,3.943	2.785,121.523
111.511,3.943	2.785,121.523
11.749,4.134
59.220,1.059	1.205,97.303
1.509,197.985
99.987,2.691	1.051,68.553
87.021,5.951	2.151,75.138
81.793,1.230	1.904,102.466
155.669,2.417	2.792,188.917
48.179,0.087
61.839,3.375	1.246,305.589
0.499,31.873
42.842,9.075	1.395,137.671
127.935,4.559	3.243,95.075
281.333,10.288	4.133,50.079
144.025,2.856	1.677,100.506
91.605,0.904	0.944,74.240
62.644,12.663	1.564,27.771
0.308,231.893
40.451,7.125	9.281,415.685
5.353,14.005
73.528,7.930
367.822,1.775	8.878,58.157
71.121,0.853	1.193,33.533
67.731,3.083	0.867,91.632
71.643,0.647	0.963,41.620
85.860,2.746	1.723,36.376
415.288,4.741	5.005,129.944
152.944,0.712	1.794,56.372
56.885,3.708	1.714,93.732
0.297,80.395
72.621,34.245
37.836,2.231	0.380,81.858
166.897,1.281	2.364,90.395
44.140,6.602	1.609,320.574
74.977,3.532	2.682,106.291
45.661,0.793	0.552,49.965
84.183,0.927	4.744,80.730
123.103,2.571	6.132,113.459
54.578,1.459	0.806,120.220
46.565,0.150
55.330,0.629	0.595,20.585
8.124,0.351	0.126,33.447
20.258,3.284
304.821,0.849	3.154,64.525
124.251,0.461	1.590,31.286
0.025,153.755
2.279,2.599
323.791,0.255
53.957,1.296	0.894,115.973
62.367,0.764	1.016,27.769
41.480,4.251	1.022,386.613
126.253,1.092
93.874,5.176	10.834,216.283
86.733,5.366	3.779,124.466
156.129,2.081	2.956,89.855
155.368,2.351	3.706,215.072
305.883,1.463	7.077,99.864
142.923,1.446	7.103,109.444
114.578,0.456	1.467,7.301
281.020,4.280	7.077,290.386
78.043,0.070
48.065,0.435	0.569,38.765
164.470,1.106	3.675,88.711
