parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,2,01-10,01-10,2,29,1.398662,6.168058,01
1,2,01-10,01-10,2,71,6.34068,-0.212197,10
2,2,01-10,01-10,2,77,6.535482,1.280475,10
2,2,01-10,01-10,2,23,0.508313,5.200843,01
3,2,01-10,01-10,2,63,6.002069,2.999858,10
3,2,01-10,01-10,2,37,-0.423134,5.794594,01
4,2,01-10,01-10,2,90,7.133983,-1.970319,10
4,2,01-10,01-10,2,10,2.336625,3.692504,01
5,2,01-10,01-10,2,80,7.236404,0.934153,10
5,2,01-10,01-10,2,20,1.949407,7.564843,01
6,1,01,01,1,100,-4.357693,5.793792,01
7,1,01,01,1,100,-4.178226,7.183899,01
8,2,01-10,01-10,2,21,6.297462,0.785652,10
8,2,01-10,01-10,2,79,0.012779,7.140572,01
9,2,01-10,01-10,2,90,-2.913835,2.933997,01
9,2,01-10,01-10,2,10,3.468947,-1.046215,10
10,1,10,01-10,1,100,7.225462,-1.98251,10
11,1,01,01,1,100,-2.466474,6.061951,01
12,2,01-10,01-10,2,45,0.379156,6.613347,01
12,2,01-10,01-10,2,55,6.387747,1.179627,10
13,2,01-10,01-10,2,46,1.736577,4.48207,01
13,2,01-10,01-10,2,54,7.683128,-0.920825,10
14,1,01,01-10,1,100,1.885755,7.009054,01
15,2,01-10,01-10,2,68,-0.487824,7.006503,01
15,2,01-10,01-10,2,32,5.515083,0.641396,10
16,1,10,10,1,100,3.808093,-2.949833,10
17,2,01-10,01-10,2,86,6.247842,-0.078359,10
17,2,01-10,01-10,2,14,-0.326807,5.407052,01
18,1,01,01,1,100,-0.867481,6.249927,01
19,1,01,01,1,100,-0.710455,6.696373,01
20,1,01,01,1,100,-3.466523,6.361339,01
21,2,01-10,01-10,2,70,3.61389,7.53126,01
21,2,01-10,01-10,2,30,5.679519,1.100799,10
22,2,01-10,01-10,2,96,6.444208,-2.572495,10
22,2,01-10,01-10,2,4,0.188282,3.789706,01
23,2,01-10,01-10,2,86,1.73027,7.528853,01
23,2,01-10,01-10,2,14,6.079589,2.954767,10
24,2,01-10,01-10,2,84,0.184502,5.014525,01
24,2,01-10,01-10,2,16,6.519316,-0.495503,10
25,1,01,01,1,100,-1.827364,7.327385,01
26,2,01-10,01-10,2,71,6.720149,1.394218,10
26,2,01-10,01-10,2,29,4.65476,6.987181,01
27,2,01-10,01-10,2,59,0.690095,5.930747,01
27,2,01-10,01-10,2,41,7.280846,0.173117,10
28,2,01-10,01-10,2,56,6.097561,1.565074,10
28,2,01-10,01-10,2,44,0.21294,7.277374,01
29,1,01,01-10,1,100,0.73365,6.205642,01
30,2,01-10,01-10,2,70,-0.571394,7.344551,01
30,2,01-10,01-10,2,30,5.842787,1.735849,10
31,2,01-10,01-10,2,60,0.668207,7.551772,01
31,2,01-10,01-10,2,40,6.813339,2.59763,10
32,2,01-10,01-10,2,88,6.151809,1.338916,10
32,2,01-10,01-10,2,12,0.137753,5.546769,01
33,2,01-10,01-10,2,39,6.820527,0.237855,10
33,2,01-10,01-10,2,61,0.440064,6.251287,01
34,2,01-10,01-10,2,63,1.293819,7.085507,01
34,2,01-10,01-10,2,37,6.929787,1.866844,10
