81.047,0.863	2.637,71.907
92.763,2.429	1.395,36.780
64.092,7.999	0.746,55.507
140.457,0.255	5.043,12.929
150.791,1.911	3.862,189.343
0.049,55.476
0.055,145.402
78.655,1.724	1.009,141.100
11.073,0.484	0.133,7.642
149.651,0.253	1.725,16.613
0.181,66.808
83.734,2.265	1.301,97.907
205.520,0.528	3.333,22.348
42.939,14.502	3.695,128.806
45.730,1.560	0.713,128.578
14.007,0.129
75.996,0.947	0.797,42.431
0.548,76.105
0.611,103.707
0.090,82.216
51.251,1.855	12.243,185.001
87.076,0.168	1.139,13.830
67.630,7.753	3.318,184.676
92.467,0.709	1.136,32.324
0.282,160.606
105.430,2.628	25.190,127.222
155.508,1.127	1.613,61.000
68.478,2.959	1.159,155.157
47.404,1.130	1.663,73.805
57.393,3.331	0.673,162.529
112.465,6.053	1.589,187.633
71.102,2.530	1.099,46.746
113.027,1.179	1.357,76.177
121.997,3.647	2.452,135.816
75.643,0.505
0.094,73.994
222.074,1.436	4.270,48.645
34.373,0.836	3.522,62.905
280.331,2.849	3.915,69.779
43.490,2.430	1.295,156.680
124.745,6.379	1.746,70.346
333.848,1.206	6.314,41.893
0.172,59.923
143.074,2.867	4.608,89.033
12.579,1.030
88.221,3.441	1.669,99.534
101.744,0.098
388.949,2.948	3.986,213.828
145.677,4.393
1.335,226.138
73.985,6.973	1.670,314.443
92.881,0.786	1.101,68.197
137.047,1.256	2.539,111.638
65.657,2.205	0.662,130.736
65.113,2.122	4.269,89.096
102.465,1.014	1.098,60.611
74.527,5.648	0.835,273.471
87.482,2.801	1.522,115.329
26.670,37.036
196.476,3.210	2.573,193.128
84.551,2.371	1.596,126.818
107.439,0.655	1.544,26.276
124.315,1.274	2.396,67.671
68.212,1.814
75.080,5.371	2.494,176.547
3.982,185.161
302.819,2.879	5.936,75.328
81.319,5.285	2.182,216.875
78.056,1.158
1.725,223.743
3.428,235.560
23.837,6.529	0.887,286.766
80.040,1.624	1.454,31.766
0.908,286.062
182.249,3.027	1.946,115.307
154.115,1.566	2.616,41.553
101.024,7.201	2.039,263.455
97.290,0.861	1.080,78.086
0.199,231.521
0.162,40.099
1.591,216.856
6.489,205.381
27.842,1.700	0.309,154.203
91.342,0.354	1.891,15.122
87.595,1.029	1.316,91.341
50.917,3.148	0.550,166.806
38.370,4.862	0.433,364.068
107.163,5.886	1.667,499.894
130.211,0.933
612.774,0.342	14.999,31.237
429.896,0.523	6.861,16.045
16.207,1.716	0.484,145.877
108.087,1.967	4.630,173.731
1.141,26.739
134.188,1.786
88.173,0.915
80.259,0.524	4.157,37.329
88.804,0.379	1.105,32.307
4.922,10.118
26.682,20.350	1.343,229.211
76.599,0.096
143.490,8.549	1.814,469.987
89.064,6.589
0.337,83.111
180.361,0.923	2.056,26.445
68.177,0.609	9.992,55.692
538.817,3.561
292.423,1.154	3.287,42.947
0.045,13.423
224.267,0.073
57.689,2.187	0.757,62.498
76.858,1.690	0.980,122.242
125.480,16.332
0.828,64.017
145.402,7.127	9.892,466.526
83.165,6.382	3.987,83.858
0.924,82.186
108.806,5.364	3.951,383.723
62.229,0.138
3.870,423.693
21.794,1.546	0.261,149.974
47.084,0.624	0.732,45.286
361.916,1.699
54.497,0.150
3.812,310.077
41.227,0.771	1.125,34.953
21.986,7.553
80.079,1.702	1.571,158.632
150.164,0.463	1.740,37.534
105.004,7.472	3.134,257.903
123.771,0.669	6.333,39.755
24.544,4.793	4.849,144.157
106.739,0.912	1.990,42.857
4.909,114.217
79.581,1.820	0.829,79.152
173.391,0.497
54.274,3.184	0.716,278.409
20.533,393.620
82.915,3.081	0.912,216.714
167.626,1.636
0.016,44.569
324.194,6.442	3.565,382.278
3.145,161.186
117.211,0.418	4.756,39.632
3.447,390.003
70.568,20.371	2.301,196.061
29.615,1.792	0.567,57.739
362.973,0.180
116.488,7.955
3.014,6.229
207.920,3.961	3.401,181.000
168.864,3.047	1.949,100.298
91.365,1.885
141.601,2.012	1.497,193.343
0.253,99.893
117.548,2.232
3.986,574.052
69.024,1.975	3.214,64.922
87.920,3.354	1.131,88.923
277.077,1.032
122.303,2.976	1.782,99.261
15.646,2.717	1.153,105.648
48.250,1.104	0.707,108.512
39.392,2.571	2.539,95.874
727.941,0.694
18.322,2.476	0.373,118.952
66.096,2.124	2.675,134.436
205.737,6.513
155.699,0.528	15.093,32.531
242.465,4.767	3.650,139.677
194.706,1.563
199.886,0.922	3.241,37.181
790.162,0.614	12.772,44.841
65.113,4.405	1.001,167.389
107.611,0.787
6.919,1.185
108.757,0.085
18.780,2.109	0.197,30.188
105.782,11.227	1.318,192.803
100.081,0.600	1.077,34.557
87.960,2.750	1.493,238.982
145.971,2.271	4.331,155.821
87.960,8.313	1.012,238.982
61.744,0.925	2.398,39.958
30.698,12.997	0.439,167.722
154.242,0.470
571.256,3.868
167.806,0.305
223.430,1.032	2.873,77.216
42.019,1.922	0.878,56.890
124.907,1.167	1.473,59.473
55.316,1.536
2.317,130.272
77.309,5.183	4.543,193.279
99.559,1.925	1.296,108.809
2.782,153.089
5.684,87.546
73.728,0.795
129.395,1.606	2.245,80.815
4.232,7.250
94.124,6.947	1.214,113.711
38.045,7.355	0.592,497.591
113.663,3.094	1.163,194.899
227.566,1.467	3.049,81.580
0.208,356.846
