parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,7.602686,-3.233184,10
2,1,10,10,1,100,4.478995,1.967633,10
3,1,10,10,1,100,5.101089,3.304337,10
4,2,01-10,01-10,2,76,4.343093,0.434223,10
4,2,01-10,01-10,2,24,-0.570543,6.644415,01
5,2,01-10,01-10,2,18,6.965172,0.663344,10
5,2,01-10,01-10,2,82,1.629008,6.039874,01
6,1,10,10,1,100,5.300404,-2.397998,10
7,2,01-10,01-10,2,27,6.705008,0.072984,10
7,2,01-10,01-10,2,73,0.697516,6.601022,01
8,2,01-10,01-10,2,96,0.122454,6.610629,01
8,2,01-10,01-10,2,4,6.553071,1.490351,10
9,1,01,01,1,100,2.256228,4.487688,01
10,1,10,10,1,100,6.784892,-1.943856,10
11,2,01-10,01-10,2,84,1.374857,7.187121,01
11,2,01-10,01-10,2,16,6.227968,1.144417,10
12,1,01,01,1,100,0.004093,6.351163,01
13,2,01-11,01,2,88,1.109492,6.702939,01
13,2,01-11,01,2,12,5.5263,3.042886,11
14,2,01-10,01-10,2,30,0.66386,6.79209,01
14,2,01-10,01-10,2,70,3.897816,0.869465,10
15,2,01-10,01-10,2,24,6.991728,0.967802,10
15,2,01-10,01-10,2,76,0.48112,7.454315,01
16,2,01-10,01-10,2,79,0.157477,6.965532,01
16,2,01-10,01-10,2,21,6.194733,2.591497,10
17,2,01-10,01-10,2,35,7.314972,0.233697,10
17,2,01-10,01-10,2,65,1.547859,5.791262,01
18,2,01-10,01-10,2,30,6.142709,0.55364,10
18,2,01-10,01-10,2,70,-0.114654,6.850095,01
19,1,01,01,1,100,2.181834,4.941812,01
20,2,01-10,01-10,2,62,0.767339,7.314124,01
20,2,01-10,01-10,2,38,6.654243,2.403342,10
21,1,10,10,1,100,5.982051,2.704729,10
22,1,01,01,1,100,2.257152,6.716548,01
23,2,01-10,01-10,2,84,-1.180738,6.550921,01
23,2,01-10,01-10,2,16,5.402207,0.125285,10
24,2,01-10,01-10,2,17,6.030294,0.094106,10
24,2,01-10,01-10,2,83,1.745209,5.816763,01
25,1,01,01,1,100,-1.108019,6.332175,01
26,1,01,01,1,100,-0.168758,7.552143,01
27,2,01-10,01-10,2,85,0.976519,5.464239,01
27,2,01-10,01-10,2,15,5.949127,-0.234377,10
28,1,01,01,1,100,-1.40732,6.181804,01
29,2,01-10,01-10,2,97,-1.746511,7.402759,01
29,2,01-10,01-10,2,3,4.683658,1.944824,10
30,2,01-10,01-10,2,39,7.085864,1.113156,10
30,2,01-10,01-10,2,61,1.936392,6.876864,01
31,2,01-10,01-10,2,41,2.281354,6.472565,01
31,2,01-10,01-10,2,59,7.249445,1.043864,10
32,1,10,10,1,100,5.991041,0.897452,10
33,2,01-10,01-10,2,79,7.076161,-0.727729,10
33,2,01-10,01-10,2,21,0.897643,4.842078,01
34,2,01-10,01-10,2,72,1.741325,6.909915,01
34,2,01-10,01-10,2,28,7.705292,0.539099,10
35,2,01-10,01-10,2,84,6.200152,-0.837934,10
35,2,01-10,01-10,2,16,0.371508,5.503854,01
36,2,01-10,01-10,2,86,2.778028,7.68437,01
36,2,01-10,01-10,2,14,6.947812,1.144627,10
37,2,01-10,01-10,2,47,6.918092,2.452836,10
37,2,01-10,01-10,2,53,3.119274,7.285817,01
38,1,01,01,1,100,-1.462273,6.884515,01
39,2,01-10,01-10,2,92,7.795531,0.05103,10
39,2,01-10,01-10,2,8,3.604712,6.207311,01
40,1,10,10,1,100,7.220646,2.842487,10
41,1,10,01-10,1,100,7.5906,-2.057346,10
42,2,01-10,01-10,2,77,7.473264,2.538449,10
42,2,01-10,01-10,2,23,1.301491,6.167201,01
43,2,01-10,01-10,2,98,-0.31855,7.196684,01
43,2,01-10,01-10,2,2,6.075654,1.785298,10
44,2,01-10,01-10,2,74,6.381855,0.822469,10
44,2,01-10,01-10,2,26,0.440207,7.089747,01
45,1,10,10,1,100,6.112875,-4.058369,10
46,1,10,10,1,100,7.055719,-1.26388,10
47,2,01-10,01-10,2,87,0.482885,6.490563,01
47,2,01-10,01-10,2,13,7.000299,0.2657,10
48,1,11,11,1,100,3.441205,5.366828,11
49,1,01,01,1,100,-0.962873,6.896784,01
50,1,10,10,1,100,6.875564,-3.083367,10
51,1,10,10,1,100,7.408414,3.633586,10
52,2,01-10,01-10,2,53,1.626488,7.126475,01
52,2,01-10,01-10,2,47,6.19609,0.987798,10
53,1,10,10,1,100,7.668729,1.816116,10
54,1,01,01,1,100,-1.356592,6.481835,01
55,2,01-10,01-10,2,86,0.598097,5.656766,01
55,2,01-10,01-10,2,14,5.307724,1.486535,10
56,2,01-10,01-10,2,53,6.708182,0.236159,10
56,2,01-10,01-10,2,47,1.178628,6.340792,01
57,2,01-10,01-10,2,64,-1.002172,6.436062,01
57,2,01-10,01-10,2,36,5.150201,2.206405,10
58,1,01,01,1,100,-2.964715,5.324443,01
59,2,01-10,01-10,2,79,8.158064,-0.440329,10
59,2,01-10,01-10,2,21,1.595116,6.056291,01
60,2,01-10,01-10,2,71,5.534064,-1.571293,10
60,2,01-10,01-10,2,29,-0.66592,4.92474,01
61,2,01-10,01-10,2,9,4.825506,1.263323,10
61,2,01-10,01-10,2,91,-1.362068,6.023793,01
62,2,01-10,01-10,2,95,-0.757172,7.71821,01
62,2,01-10,01-10,2,5,5.330823,1.561931,10
63,1,10,10,1,100,5.794672,-2.99419,10
64,1,01,01,1,100,0.814593,7.129008,01
65,2,01-10,01-10,2,15,6.826806,2.736659,10
65,2,01-10,01-10,2,85,2.412604,7.495356,01
66,1,01,01,1,100,-1.912376,8.706359,01
67,2,01-10,01-10,2,68,1.192684,7.298,01
67,2,01-10,01-10,2,32,6.613784,2.681654,10
68,2,01-10,01-10,2,62,6.632957,-0.615766,10
68,2,01-10,01-10,2,38,0.658673,5.597743,01
69,2,01-10,01-10,2,36,1.531081,6.733871,01
69,2,01-10,01-10,2,64,6.972084,0.541579,10
70,2,01-10,01-10,2,81,6.855395,-0.044257,10
70,2,01-10,01-10,2,19,0.515493,6.39755,01
71,1,10,10,1,100,7.681602,2.285932,10
72,1,10,10,1,100,7.73275,3.128375,10
73,2,01-10,01-10,2,45,6.972073,0.355392,10
73,2,01-10,01-10,2,55,1.003211,6.105504,01
74,2,01-10,01-10,2,89,-1.001936,6.076413,01
74,2,01-10,01-10,2,11,4.222833,0.124331,10
75,1,01,01,1,100,3.087422,3.078621,01
76,2,01-10,01-10,2,71,0.063353,6.464875,01
76,2,01-10,01-10,2,29,6.312869,0.756631,10
77,2,01-10,01-10,2,99,0.947376,8.719103,01
77,2,01-10,01-10,2,1,5.458837,3.881812,10
78,2,01-10,01-10,2,64,6.343112,1.156057,10
78,2,01-10,01-10,2,36,3.246324,7.376265,01
79,1,10,10,1,100,5.832331,1.113098,10
80,1,01,01,1,100,-5.076363,6.771683,01
81,1,01,01,1,100,0.97746,6.907856,01
82,1,01,01,1,100,0.598972,6.336778,01
83,2,01-10,01-10,2,97,-0.361109,5.629542,01
83,2,01-10,01-10,2,3,4.825302,-0.130612,10
84,1,01,01,1,100,1.420146,8.195765,01
85,1,01,01,1,100,1.521247,6.856433,01
86,1,01,01,1,100,1.202112,7.995501,01
87,2,01-10,01-10,2,95,8.579875,0.749879,10
87,2,01-10,01-10,2,5,2.528177,2.722235,01
88,1,01,01,1,100,-1.553702,7.597422,01
89,1,10,10,1,100,8.190733,-0.780018,10
90,2,01-10,01-10,2,89,6.44962,-0.617117,10
90,2,01-10,01-10,2,11,0.432947,5.534082,01
91,1,01,01-10,1,100,1.358951,4.711144,01
