Phase,Count,Frequency
002,353,0.0353
002-011-012-210,1,1e-4
002-011-201,1,1e-4
002-012,1,1e-4
002-012-020-102-111-200,1,1e-4
002-012-020-201-202,1,1e-4
002-012-021,1,1e-4
002-012-021-102-120-201-202,1,1e-4
002-012-022-102-121,1,1e-4
002-012-102-202,1,1e-4
002-012-102-202-220,1,1e-4
002-012-102-210,1,1e-4
002-012-200,1,1e-4
002-012-202-211,1,1e-4
002-020,90,0.009
002-020-021-110-120,1,1e-4
002-020-021-111-120,1,1e-4
002-020-021-120-220,1,1e-4
002-020-101-102,1,1e-4
002-020-120-210,1,1e-4
002-020-200,103,0.0103
002-020-201,14,0.0014
002-020-202-210,1,1e-4
002-020-210,12,0.0012
002-020-220,1,1e-4
002-021,85,0.0085
002-021-120,8,8e-4
002-021-120-121-200-201-220,1,1e-4
002-021-120-200,1,1e-4
002-021-120-210,1,1e-4
002-021-120-211-220,1,1e-4
002-021-200,10,0.001
002-021-200-201-220,1,1e-4
002-021-201,3,3e-4
002-021-210,4,4e-4
002-021-220,1,1e-4
002-022,7,7e-4
002-022-102,1,1e-4
002-022-102-120,2,2e-4
002-022-120,1,1e-4
002-022-200,4,4e-4
002-022-200-202-220,1,1e-4
002-022-210,2,2e-4
002-022-220,1,1e-4
002-102,2,2e-4
002-102-112-202,1,1e-4
002-102-120-211,1,1e-4
002-102-200,1,1e-4
002-102-201-210,1,1e-4
002-120,27,0.0027
002-120-121-210-220,1,1e-4
002-120-200,9,9e-4
002-120-201,6,6e-4
002-120-201-210,1,1e-4
002-120-202-210,1,1e-4
002-120-220,1,1e-4
002-121-201-211-220,1,1e-4
002-200,88,0.0088
002-200-220,1,1e-4
002-201,99,0.0099
002-201-210,3,3e-4
002-201-210-220,1,1e-4
002-201-220,6,6e-4
002-202,8,8e-4
002-202-220,2,2e-4
002-210,24,0.0024
002-220,22,0.0022
011-012-102-201-202-211,1,1e-4
011-020-021-111-120-210,1,1e-4
011-020-111-200-201-210,1,1e-4
012,262,0.0262
012-020,85,0.0085
012-020-021-102-120-121,1,1e-4
012-020-021-120-210-220,1,1e-4
012-020-021-211,1,1e-4
012-020-022,1,1e-4
012-020-102,8,8e-4
012-020-102-200,2,2e-4
012-020-200,11,0.0011
012-020-200-201-202-210,1,1e-4
012-020-201,8,8e-4
012-020-202,3,3e-4
012-020-210,3,3e-4
012-021,65,0.0065
012-021-022-102-111-112,1,1e-4
012-021-022-102-112-120-201,1,1e-4
012-021-022-102-121-210,1,1e-4
012-021-022-112-121-202-210,1,1e-4
012-021-022-112-121-210,2,2e-4
012-021-022-112-201,1,1e-4
012-021-022-120-121-210,1,1e-4
012-021-022-121-122,1,1e-4
012-021-022-210-211-220,1,1e-4
012-021-022-220,1,1e-4
012-021-102,12,0.0012
012-021-102-200,1,1e-4
012-021-112-201-202-211,1,1e-4
012-021-120,15,0.0015
012-021-120-121-201,1,1e-4
012-021-120-200,1,1e-4
012-021-120-201,1,1e-4
012-021-120-202,1,1e-4
012-021-121-210-211-220,1,1e-4
012-021-121-220,1,1e-4
012-021-200,3,3e-4
012-021-201,4,4e-4
012-021-201-202-211,1,1e-4
012-021-202,8,8e-4
012-021-202-220,3,3e-4
012-021-210,3,3e-4
012-021-211-220,1,1e-4
012-021-220,14,0.0014
012-022,7,7e-4
012-022-102,3,3e-4
012-022-102-112,1,1e-4
012-022-102-112-121-201,2,2e-4
012-022-102-120,1,1e-4
012-022-102-120-121,1,1e-4
012-022-102-121,1,1e-4
012-022-102-210,1,1e-4
012-022-102-220,1,1e-4
012-022-111-112-120-121,1,1e-4
012-022-112,1,1e-4
012-022-112-120-121,1,1e-4
012-022-112-120-122-210,1,1e-4
012-022-112-120-210,2,2e-4
012-022-112-120-220,1,1e-4
012-022-112-121,1,1e-4
012-022-112-121-122,1,1e-4
012-022-112-121-200,1,1e-4
012-022-112-121-202,1,1e-4
012-022-112-121-210,1,1e-4
012-022-112-121-211-212,1,1e-4
012-022-112-201-220,1,1e-4
012-022-112-202-210,1,1e-4
012-022-112-210,1,1e-4
012-022-112-211-220,1,1e-4
012-022-112-212-221,1,1e-4
012-022-112-220,1,1e-4
012-022-120,3,3e-4
012-022-120-210,1,1e-4
012-022-121-211-220-221,1,1e-4
012-022-122,1,1e-4
012-022-122-200-202-210,1,1e-4
012-022-200,1,1e-4
012-022-202,2,2e-4
012-022-202-220,1,1e-4
012-022-210,2,2e-4
012-022-211-212-220,1,1e-4
012-022-211-212-221,1,1e-4
012-022-211-220-221,1,1e-4
012-022-220,3,3e-4
012-102,58,0.0058
012-102-112-120,2,2e-4
012-102-112-120-202-210-211,1,1e-4
012-102-112-201-202-210-211,1,1e-4
012-102-112-202-210,2,2e-4
012-102-112-202-211,1,1e-4
012-102-112-210,1,1e-4
012-102-112-210-211,1,1e-4
012-102-120,3,3e-4
012-102-121,1,1e-4
012-102-200,6,6e-4
012-102-200-201-210-212,1,1e-4
012-102-201,5,5e-4
012-102-201-220,1,1e-4
012-102-202,3,3e-4
012-102-210,7,7e-4
012-102-220,7,7e-4
012-111-120,1,1e-4
012-111-120-201,4,4e-4
012-111-120-202,1,1e-4
012-111-201,1,1e-4
012-112,1,1e-4
012-112-202-210,1,1e-4
012-112-202-210-211,1,1e-4
012-112-210,1,1e-4
012-120,69,0.0069
012-120-121-201-210-220,1,1e-4
012-120-121-211-220,1,1e-4
012-120-200,4,4e-4
012-120-201,9,9e-4
012-120-201-210,1,1e-4
012-120-202,15,0.0015
012-120-202-210,1,1e-4
012-120-210,3,3e-4
012-120-211,1,1e-4
012-121-201,1,1e-4
012-121-202-210-211-220,1,1e-4
012-121-210-211-220,1,1e-4
012-121-210-220,1,1e-4
012-121-211-220,1,1e-4
012-121-220,1,1e-4
012-200,19,0.0019
012-200-202,1,1e-4
012-201,65,0.0065
012-201-202-211,1,1e-4
012-201-202-211-212,1,1e-4
012-201-210,3,3e-4
012-201-210-211-220,1,1e-4
012-201-211,1,1e-4
012-201-220,14,0.0014
012-202,104,0.0104
012-202-210,3,3e-4
012-202-211-212,1,1e-4
012-202-220,23,0.0023
012-210,92,0.0092
012-210-211-220,2,2e-4
012-210-220,2,2e-4
012-211,1,1e-4
012-211-220,1,1e-4
012-212,1,1e-4
012-220,75,0.0075
012-221,1,1e-4
020,400,0.04
020-021,1,1e-4
020-021-022-102-120,1,1e-4
020-021-102-200,1,1e-4
020-021-210,1,1e-4
020-021-220,1,1e-4
020-022,12,0.0012
020-022-102,1,1e-4
020-022-102-112-120,1,1e-4
020-022-112-120-122-202-210,1,1e-4
020-022-112-120-200-220,1,1e-4
020-022-112-120-202,1,1e-4
020-022-120-200,1,1e-4
020-022-120-210,1,1e-4
020-022-120-210-220,1,1e-4
020-022-200,2,2e-4
020-022-201,1,1e-4
020-022-202,3,3e-4
020-102,36,0.0036
020-102-200,12,0.0012
020-102-202,1,1e-4
020-102-210,4,4e-4
020-102-220,2,2e-4
020-111-200-201-210,1,1e-4
020-120,1,1e-4
020-120-121-200,1,1e-4
020-120-122,1,1e-4
020-120-202,1,1e-4
020-200,86,0.0086
020-200-201,1,1e-4
020-200-201-202-210,1,1e-4
020-200-202,2,2e-4
020-201,21,0.0021
020-201-202,1,1e-4
020-201-210,7,7e-4
020-201-220,1,1e-4
020-202,21,0.0021
020-202-210,8,8e-4
020-202-211,1,1e-4
020-202-220,2,2e-4
020-210,83,0.0083
020-220,11,0.0011
021,271,0.0271
021-022,10,0.001
021-022-102,2,2e-4
021-022-102-121,2,2e-4
021-022-102-121-201,1,1e-4
021-022-102-220,1,1e-4
021-022-112-121,1,1e-4
021-022-112-121-202,1,1e-4
021-022-112-201-211-220,1,1e-4
021-022-112-212-220,1,1e-4
021-022-120,3,3e-4
021-022-121-122,1,1e-4
021-022-121-202-221,1,1e-4
021-022-121-221,1,1e-4
021-022-122-202-212-221,1,1e-4
021-022-201,1,1e-4
021-022-201-220,1,1e-4
021-022-202,4,4e-4
021-022-202-210-220,1,1e-4
021-022-202-220,1,1e-4
021-022-220,3,3e-4
021-101-121-201-210-220,1,1e-4
021-101-200-201-220,1,1e-4
021-102,58,0.0058
021-102-111,1,1e-4
021-102-111-210,5,5e-4
021-102-111-211,1,1e-4
021-102-120,3,3e-4
021-102-120-220,1,1e-4
021-102-200,4,4e-4
021-102-201,6,6e-4
021-102-201-202-210-211,1,1e-4
021-102-201-210-220,1,1e-4
021-102-210,12,0.0012
021-102-220,13,0.0013
021-111-120-200,1,1e-4
021-111-121-201-210-220,1,1e-4
021-111-201-220,1,1e-4
021-111-210,1,1e-4
021-112-120,1,1e-4
021-112-120-210,1,1e-4
021-112-201-202-211,1,1e-4
021-112-202-211-212,2,2e-4
021-112-202-211-212-220,1,1e-4
021-120,41,0.0041
021-120-121-201-211-220,1,1e-4
021-120-200,5,5e-4
021-120-201,5,5e-4
021-120-201-220-221,1,1e-4
021-120-202,8,8e-4
021-120-202-210,1,1e-4
021-120-202-220,2,2e-4
021-120-210,9,9e-4
021-120-210-211,1,1e-4
021-120-220,2,2e-4
021-121-200-201-220,1,1e-4
021-121-201-211-220,1,1e-4
021-121-210-211-220,1,1e-4
021-121-211-220,1,1e-4
021-200,20,0.002
021-200-202,3,3e-4
021-201,112,0.0112
021-201-202,3,3e-4
021-201-202-211,1,1e-4
021-201-202-212,1,1e-4
021-201-210,5,5e-4
021-201-220,1,1e-4
021-202,82,0.0082
021-202-210,20,0.002
021-202-211,7,7e-4
021-202-220,25,0.0025
021-210,60,0.006
021-210-211-220,1,1e-4
021-210-220,2,2e-4
021-211,4,4e-4
021-211-220-221,1,1e-4
021-220,135,0.0135
022,665,0.0665
022-102,132,0.0132
022-102-112,1,1e-4
022-102-112-120-202-222,1,1e-4
022-102-112-121-122,1,1e-4
022-102-112-121-201,1,1e-4
022-102-120,2,2e-4
022-102-120-201,1,1e-4
022-102-120-210,2,2e-4
022-102-121,1,1e-4
022-102-121-122,1,1e-4
022-102-121-210-220,1,1e-4
022-102-122-220,1,1e-4
022-102-200,5,5e-4
022-102-200-202-220,1,1e-4
022-102-201,9,9e-4
022-102-201-202,1,1e-4
022-102-201-202-220,1,1e-4
