47.686,1.840	0.010,48.269
1.674,1.596	86.178,1.596	0.056,94.114
111.524,0.872	0.021,33.476
8.572,0.940	0.004,65.027
0.015,68.243	1.083,68.243
35.540,2.038	0.038,98.951
32.095,1.715	0.036,112.694
2.236,5.201	146.726,0.135
96.939,1.804	0.014,64.734
30.857,0.191
1.088,0.273	54.696,0.273	0.014,25.655
118.339,0.614	0.042,55.251
0.009,48.609
1.746,0.839	153.120,0.839	0.033,56.113
121.269,2.820	0.024,115.724
89.946,1.292	3.484,77.044
76.482,0.397	0.122,23.799
23.307,1.500	0.034,35.678
2.308,1.692	77.453,1.692	0.042,127.498
98.096,0.865	0.034,77.015	3.224,77.015
0.039,54.734	1.289,54.734
170.227,2.327	0.073,124.410
109.226,3.543	0.057,130.847	2.066,130.847
0.934,93.163
219.704,1.606	0.091,88.807
21.216,0.238	0.016,13.076
53.672,0.402	0.017,29.603
145.977,4.295
0.103,2.388	8.133,0.029
0.021,299.372
0.081,80.924	7.626,1.349
0.018,32.621	1.542,32.621
0.084,321.334	1.088,47.540
1.293,5.062	44.383,5.062	0.015,188.332
67.513,0.952	0.025,92.295
3.270,3.632	136.787,3.632	0.345,122.686
138.477,0.857	0.484,39.081
401.962,0.256	0.092,24.436
212.252,1.181	1.127,73.472
0.049,304.456
113.917,6.540	0.031,335.991
55.640,2.139	0.029,84.595
176.745,2.083	0.780,134.259
53.745,1.174	0.025,99.982	0.745,99.982
206.897,0.848	0.036,70.336
42.106,1.190	0.070,110.396
119.714,0.333	0.221,24.546
173.139,1.497	0.084,51.167
127.623,2.088	0.025,102.460	1.580,102.460
1.554,2.342	33.158,2.342	0.180,55.247
102.059,0.630	0.404,57.048
124.657,0.966
345.672,1.572	0.120,111.984
482.765,0.683	0.829,62.434
185.815,0.314
37.903,2.673	0.004,130.124
1.346,1.753	128.036,1.753	0.050,75.150
97.203,1.551
58.164,0.921	0.028,36.861	1.019,36.861
144.616,1.877	0.824,169.460
0.000,103.333
385.814,5.883	0.083,66.271	4.103,66.271
66.001,1.953	0.046,83.959
190.577,0.131
53.153,0.503	0.021,34.489
1.651,0.956	70.482,0.956	0.034,15.295
3.514,2.472	160.539,2.472	0.038,131.685
0.020,359.023
2.667,0.661	47.664,0.661	0.041,52.657
55.283,0.559	0.011,32.478
515.301,1.637
129.435,2.480	0.034,170.766
114.727,2.817	0.657,42.619
17.882,2.886	0.005,85.173
361.746,3.645	0.601,224.354
0.030,38.348
118.699,3.112	0.511,107.838
0.484,7.265	15.032,0.156
16.425,0.695	0.032,57.344
473.080,3.193	0.134,62.082
141.903,5.192	0.219,103.763
2.483,1.551	233.446,1.551	0.178,90.922
91.999,5.005	2.082,114.850
532.769,1.038	0.647,60.339
22.932,1.706	0.029,103.317
58.585,1.188	0.009,59.092
20.729,2.843	0.150,185.431
15.542,5.057	0.004,96.012
92.733,0.967	0.178,85.512
136.914,6.739	0.084,473.080	4.231,473.080
289.647,0.312	0.160,30.966
174.623,1.892	0.100,168.957
37.107,0.199	0.029,18.573
3.177,2.118	173.316,2.118	0.091,161.841
354.897,1.759	0.197,46.339
69.110,2.061	0.218,173.851
5.907,0.782	0.007,37.413
0.127,230.172	5.051,8.756
0.001,52.385
59.488,0.593	0.641,48.372
12.461,2.072	0.003,198.176
62.030,4.555	0.436,388.687
63.492,0.978	0.029,92.308	1.687,92.308
0.559,0.275	23.128,0.275	0.007,24.785
105.651,6.890	1.158,687.065
58.535,2.060	0.017,200.793
100.747,4.384	0.054,406.383
74.659,0.836	1.518,35.430
200.880,0.423
125.595,2.201	0.125,166.782
41.109,3.089	0.018,84.718	1.666,84.718
278.085,7.554
37.872,0.251	0.005,23.091
21.106,1.620	0.025,109.685
0.003,277.879
92.970,0.307	0.052,19.220
279.518,1.525	0.053,101.903
57.127,7.288	0.010,59.606	0.738,59.606
15.995,3.861	0.024,40.123
68.243,19.066	0.019,775.842
6.304,1.388	0.001,123.075
0.513,203.441	2.572,203.441
93.933,1.796	0.036,53.213
33.013,0.925	0.015,54.929
15.012,13.081	0.011,193.011
85.475,1.210	0.011,67.042
48.297,10.282	0.011,725.893
111.292,1.283	0.126,94.910
73.906,1.882	0.046,131.076	4.567,131.076
0.013,69.749
170.943,1.369	0.043,132.758	3.650,132.758
492.408,0.334	0.069,15.427
370.122,1.077	0.063,87.024
15.285,2.123	0.015,72.129
2.064,3.585	90.145,3.585	0.027,117.142
82.906,2.036	1.456,113.885
63.471,2.156	0.302,76.275
0.046,576.456	2.502,576.456
100.389,0.948
206.813,2.226	0.171,153.776	4.150,153.776
38.173,0.821	0.019,34.630
91.769,1.358	0.035,16.935	2.547,16.935
44.217,1.198	0.005,56.581
29.349,1.902	0.011,101.426
111.165,0.602	0.088,35.453
47.359,4.251	0.034,159.277
1.811,3.268	125.730,3.268	0.113,302.938
20.245,1.296	0.004,76.253
76.938,0.827	0.235,29.247
0.004,136.586
0.756,0.804	2.340,0.804
32.576,1.338	0.016,62.677
60.237,1.684	0.224,51.801
111.006,0.730	1.127,31.351
114.950,1.688	0.049,127.976
0.074,367.725	4.516,13.287
31.154,3.827	0.005,284.665
33.853,1.002	0.009,82.806
171.589,4.302	0.116,133.575
52.754,0.516	1.813,43.581
123.855,0.748	0.107,29.678
27.244,33.180
424.318,2.825	0.518,155.180
11.318,0.495	0.002,44.855
1.461,5.876	22.568,5.876
223.479,0.575	0.145,45.006
91.496,4.927	0.019,25.976
111.240,1.956	0.027,52.062
107.082,0.439	1.578,14.369
91.496,0.511	0.011,25.976
821.732,7.488	0.347,104.798
17.698,3.678	0.011,304.449
0.059,83.575
0.541,5.193	45.428,0.104
0.708,0.396	52.939,0.396	0.035,36.089
0.010,678.579
71.017,1.843	0.068,81.076
139.475,4.626	0.233,120.892	1.460,120.892
20.191,1.208	0.017,58.670
0.026,128.800
12.617,0.892	0.003,26.359
0.050,505.460
2.493,7.821	113.333,7.821
21.415,3.460	0.006,122.464
1.039,7.340	4.160,7.340
453.071,0.597
169.091,0.597	0.077,28.973	3.391,28.973
0.322,114.607	2.235,114.607
0.044,118.092
0.025,560.957
443.471,3.527	0.092,143.646
0.114,174.091	6.954,58.856
0.145,48.296	1.378,48.296
750.096,0.283	1.129,28.263
0.026,224.715
3.656,0.694	0.001,25.998
60.389,3.534	0.105,295.366
110.599,1.871	0.215,164.492
38.698,4.162	0.019,116.178
241.861,0.072
212.354,0.476	0.189,31.169
7.635,88.400
57.406,0.919	0.017,30.686	1.168,30.686
78.168,5.377	0.022,140.669
425.526,0.345	0.140,32.191
419.802,2.714	0.157,187.888
0.045,689.805
182.161,5.823	0.029,150.669	2.156,150.669
164.716,0.375	0.148,26.243
1.428,0.881	120.541,0.881	0.074,42.117
0.357,759.534
56.818,0.282	0.014,26.087
52.987,3.998	0.006,65.784
94.335,0.308	0.362,29.752
19.686,1.202	0.023,64.111
43.695,5.981	0.184,166.938
72.341,0.426	0.120,25.891
0.032,731.666
25.062,0.207	0.007,14.709
55.025,2.941	0.042,239.096	3.991,239.096
476.897,0.386
25.245,0.150
182.981,2.028	0.555,80.846
132.888,9.986	0.048,637.540	3.669,637.540
0.046,144.151
72.487,15.673	0.033,84.787
72.017,0.998	0.052,97.955	2.006,97.955
4.920,0.910	0.002,89.793
0.040,442.123	3.209,442.123
