parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,020-202,020,012-020-202,2,0.36,-0.090772,5.83804,0.632548,0.36
1,2,020-202,202,012-020-202,2,0.64,3.053179,-6.621196,2.502092,0.64
2,1,020,020,020,1,1,0.727239,7.079056,1.421822,1
3,2,021-102,021,021-102,2,0.21,-4.83297,5.35454,-1.035893,0.21
3,2,021-102,102,021-102,2,0.79,1.276351,-1.052596,5.071825,0.79
4,2,012-021,012,012-021,2,0.95,-4.11966,-0.336419,6.616629,0.95
4,2,012-021,021,012-021,2,0.05,-4.119746,5.863529,1.011912,0.05
5,2,021-201,021,021-201,2,0.88,-1.725135,2.576153,1.512252,0.88
5,2,021-201,201,021-201,2,0.12,4.922855,-1.505658,0.592596,0.12
6,2,201-210,201,201-210,2,0.31,6.324194,-7.231979,0.4965,0.31
6,2,201-210,210,201-210,2,0.69,6.324194,-0.620398,-5.248539,0.69
7,2,120-201,201,120-201,2,0.39,4.919685,-3.316623,1.346547,0.39
7,2,120-201,120,120-201,2,0.61,0.176561,7.092464,-5.173703,0.61
8,1,200,200,200,1,1,4.569453,-1.115143,-0.333775,1
9,2,002-200,200,002-200,2,0.69,5.495477,0.495781,-0.652395,0.69
9,2,002-200,002,002-200,2,0.31,-1.034894,-0.285267,4.599593,0.31
10,1,002,002,002,1,1,-1.848965,1.309609,5.297489,1
11,1,022,022,022,1,1,-4.485909,2.426656,1.938765,1
12,2,021-200,200,021-200,2,0.15,4.578244,0.139437,-0.4093,0.15
12,2,021-200,021,021-200,2,0.85,-4.346087,5.359116,1.148205,0.85
13,1,102,102,102,1,1,1.112923,-5.51653,6.096049,1
14,1,012,012,012,1,1,-2.949856,0.565889,2.534499,1
15,1,120,120,120,1,1,1.557979,2.663238,-1.36473,1
16,1,210,210,201-210,1,1,7.092485,0.938555,-5.436059,1
17,1,210,210,-2,1,1,6.44324,1.337316,0.31855,1
18,2,020-022,020,020,2,0.9,-0.251709,7.948108,-1.020973,0.9
18,2,020-022,022,020,2,0.1,-4.512636,1.64498,4.128398,0.1
19,3,021-120-210,210,021-120-210,3,0.6,7.063628,-1.322561,-5.76692,0.6
19,3,021-120-210,120,021-120-210,3,0.32,1.210709,3.772022,-5.766922,0.32
19,3,021-120-210,021,021-120-210,3,0.08,-4.11605,3.788315,0.791947,0.08
20,2,102-120,120,102,2,0.14,1.420582,2.420714,-0.257186,0.14
20,2,102-120,102,102,2,0.86,1.545354,-5.301988,4.270536,0.86
21,1,210,210,210,1,1,7.849038,-0.09432,-3.242322,1
22,2,102-210,102,102-210,2,0.39,1.705461,-4.056988,5.990301,0.39
22,2,102-210,210,102-210,2,0.61,7.036715,1.379949,-0.452868,0.61
23,1,002,002,002,1,1,-0.917695,-1.332472,7.065402,1
24,1,022,022,022,1,1,-6.156193,2.463564,2.894594,1
25,1,210,210,210,1,1,7.065402,0.701066,-5.20981,1
26,3,022-202-220,220,022-202-220,3,0.29,3.83768,0.875958,-2.253371,0.29
26,3,022-202-220,202,022-202-220,3,0.53,4.760127,-5.224418,3.985986,0.53
26,3,022-202-220,022,022-202-220,3,0.18,-1.338755,4.868456,1.937735,0.18
27,2,020-200,200,020-200,2,0.19,3.065924,-0.67549,0.092461,0.19
27,2,020-200,020,020-200,2,0.81,-3.287043,5.882706,0.219789,0.81
28,1,012,012,012,1,1,-4.737962,0.372977,8.544322,1
29,2,102-220,220,102-220,2,0.98,1.931071,1.914341,-6.129258,0.98
29,2,102-220,102,102-220,2,0.02,0.727646,-3.133286,5.182451,0.02
30,1,220,220,220,1,1,1.605944,7.934566,-5.30742,1
31,2,022-102,022,022-102,2,0.74,-7.242189,0.858279,3.029783,0.74
31,2,022-102,102,022-102,2,0.26,-1.029695,-4.874016,8.402901,0.26
32,2,022-201,022,022-201,2,0.39,-2.348536,2.251233,5.756069,0.39
32,2,022-201,201,022-201,2,0.61,6.563311,0.147174,0.476681,0.61
33,3,020-102-220,220,020-102,3,0.17,3.293222,1.61604,-5.582611,0.17
33,3,020-102-220,102,020-102,3,0.21,1.186038,-2.530965,5.380542,0.21
33,3,020-102-220,020,020-102,3,0.62,-0.701678,6.764432,-0.475603,0.62
34,2,120-200,120,120-200,2,0.63,0.491699,6.321091,-8.187989,0.63
34,2,120-200,200,120-200,2,0.37,6.15869,-0.164063,-2.473026,0.37
35,1,021,021,021,1,1,-0.437395,6.391167,0.034786,1
36,2,002-021,021,002-021,2,0.04,-4.632459,2.51367,1.571379,0.04
36,2,002-021,002,002-021,2,0.96,0.551023,-3.36121,6.67617,0.96
37,1,020,020,020-102,1,1,-0.116974,6.025768,-2.766646,1
38,2,012-210,210,012-210,2,0.17,6.291132,-0.72006,-5.475107,0.17
38,2,012-210,012,012-210,2,0.83,0.17671,-0.387793,0.867116,0.83
39,2,020-201,020,020-201,2,0.17,-1.651389,5.564008,-3.263672,0.17
39,2,020-201,201,020-201,2,0.83,4.859984,-6.84765,-1.934583,0.83
40,2,202-210,210,202-210,2,0.03,7.155361,1.102134,-1.78834,0.03
40,2,202-210,202,202-210,2,0.97,2.690902,-5.0681330000000004,3.195752,0.97
41,2,021-202,202,021-201,2,0.99,1.24042,-2.869462,1.453596,0.99
41,2,021-202,021,021-201,2,0.01,-3.729324,5.407469,0.724116,0.01
42,1,120,120,120,1,1,-1.040737,1.402774,-4.224407,1
43,1,020,020,020,1,1,-1.240059,7.57589,-5.254594,1
44,2,102-220,220,220,2,0.89,1.953993,1.86198,-8.464933,0.89
44,2,102-220,102,220,2,0.11,-0.312233,-0.381308,3.609529,0.11
45,2,012-210,210,012-210,2,0.19,5.049353,-0.474787,-0.103893,0.19
45,2,012-210,012,012-210,2,0.81,-1.133038,-0.183501,2.356229,0.81
46,2,012-210,012,012-210,2,0.04,-3.37025,1.269045,5.378808,0.04
46,2,012-210,210,012-210,2,0.96,2.410741,0.988527,0.379815,0.96
47,1,020,020,020,1,1,-2.031118,5.846127,0.399528,1
48,2,012-200,012,012-200,2,0.1,-3.583125,0.903624,5.668069,0.1
48,2,012-200,200,012-200,2,0.9,7.03228,-1.67785,-0.623809,0.9
49,2,201-220,220,201-220,2,0.83,3.032478,3.710887,-5.801023,0.83
49,2,201-220,201,201-220,2,0.17,8.167011,-1.679604,0.509481,0.17
50,1,002,002,002,1,1,0.242454,-2.577953,9.021422,1
51,3,012-102-201,102,012-102-201,3,0.4,1.576912,-5.845784,4.946017,0.4
51,3,012-102-201,201,012-102-201,3,0.34,7.127545,-4.161818,-1.538726,0.34
51,3,012-102-201,012,012-102-201,3,0.26,-4.78286,0.752874,4.964061,0.26
52,1,200,200,200,1,1,7.49935,-1.287072,-1.120389,1
53,2,022-120,120,022-120,2,0.03,1.093593,5.007599,0.285768,0.03
53,2,022-120,022,022-120,2,0.97,-4.176265,2.359811,2.933189,0.97
54,1,020,020,020,1,1,-2.036671,7.659961,-0.392568,1
55,2,201-220,220,201-220,2,0.82,1.787992,3.258466,-6.125473,0.82
55,2,201-220,201,201-220,2,0.18,7.493529,-3.352975,-0.430691,0.18
56,2,021-201,021,021-201,2,0.16,-1.678752,6.704065,0.448791,0.16
56,2,021-201,201,021-201,2,0.84,3.517378,0.103397,0.484818,0.84
57,3,022-201-220,022,022-201-220,3,0.68,-2.523239,3.32693,2.812808,0.68
57,3,022-201-220,220,022-201-220,3,0.22,3.5451,1.647385,-3.269793,0.22
57,3,022-201-220,201,022-201-220,3,0.1,6.90404,-0.292097,-0.130083,0.1
58,2,021-220,220,021,2,0.17,2.928772,1.532823,-4.976733,0.17
58,2,021-220,021,021,2,0.83,-5.370698,7.726055,1.098069,0.83
59,1,220,220,220,1,1,1.988836,5.409139,-5.880129,1
60,1,022,022,-1,1,1,-5.443746,4.99245,0.761,1
61,2,102-200,102,102-200,2,0.4,0.402412,-7.667903,7.459355,0.4
61,2,102-200,200,102-200,2,0.6,6.421762,-1.18662,1.177422,0.6
62,2,002-201,002,002-201,2,0.5,0.319521,-1.255306,6.592577,0.5
62,2,002-201,201,002-201,2,0.5,6.477732,-4.420986,0.691412,0.5
63,1,022,022,022,1,1,-7.700192,3.029764,1.523251,1
64,2,002-220,002,002-220,2,0.3,0.785714,-0.801571,4.738505,0.3
64,2,002-220,220,002-220,2,0.7,2.174714,1.805617,-2.846734,0.7
65,1,012,012,012,1,1,0.150075,0.704569,5.162067,1
66,2,201-210,210,201-210,2,0.73,7.431973,1.91672,-6.571596,0.73
66,2,201-210,201,201-210,2,0.27,8.284107,-3.975922,-0.019593,0.27
67,1,002,002,002,1,1,-1.70056,0.884901,5.521436,1
68,1,102,102,102-220,1,1,1.841916,-3.52366,6.342909,1
69,1,020,020,020,1,1,-1.104394,7.58919,1.298448,1
70,2,022-220,220,022-220,2,0.37,0.761827,0.684359,-0.458599,0.37
70,2,022-220,022,022-220,2,0.63,-3.974277,1.084165,2.621722,0.63
71,1,120,120,120,1,1,1.878226,8.013201,-6.23603,1
72,1,022,022,022,1,1,-5.112742,3.200762,1.98576,1
73,2,002-020,020,002-020,2,0.84,-1.096307,7.455253,-1.138729,0.84
73,2,002-020,002,002-020,2,0.16,-1.3237,1.232256,5.409989,0.16
74,1,220,220,220,1,1,2.694512,2.634145,-8.261715,1
75,1,202,202,202,1,1,6.002726,-8.953642,4.322206,1
76,3,022-102-210,210,022-102-210,3,0.41,6.728762,1.754611,-2.809625,0.41
76,3,022-102-210,022,022-102-210,3,0.3,-2.583243,4.169593,3.629562,0.3
76,3,022-102-210,102,022-102-210,3,0.29,1.009195,-2.280226,7.718337,0.29
77,4,012-022-120-202,202,012-120-202,4,0.54,2.772799,-5.908136,3.557837,0.54
77,4,012-022-120-202,012,012-120-202,4,0.16,-3.271387,0.571866,6.758568,0.16
77,4,012-022-120-202,022,012-120-202,4,0.19,-3.273348,4.256274,1.632619,0.19
77,4,012-022-120-202,120,012-120-202,4,0.11,1.409142,5.71469,-0.872129,0.11
78,2,002-021,021,002-021,2,0.47,-6.64914,5.976029,1.718644,0.47
78,2,002-021,002,002-021,2,0.53,-0.125047,1.176762,7.029641,0.53
79,2,022-202,202,022-202,2,0.7,1.176176,-2.187172,5.680513,0.7
79,2,022-202,022,022-202,2,0.3,-5.294508,2.244819,2.853361,0.3
80,1,020,020,020,1,1,-0.243896,7.613043,-2.698097,1
81,2,022-220,220,022-220,2,0.38,3.353635,0.391016,-2.302503,0.38
81,2,022-220,022,022-220,2,0.62,-3.015763,-0.292805,2.458662,0.62
