parIndex,nStates,Phase,State,DSGRNPhase,nStatesRAC,basin,A,B,C,basinDiscret
1,2,102-201,102,102-201,2,0.86,-0.225653,-4.64326,6.718313,0.86
1,2,102-201,201,102-201,2,0.14,4.853102,-4.670542,0.218248,0.14
2,3,102-201-220,102,102-201-220,3,0.39,0.653011,-1.900982,6.653945,0.39
2,3,102-201-220,201,102-201-220,3,0.35,6.483436,-4.580382,1.628767,0.35
2,3,102-201-220,220,102-201-220,3,0.26,3.214666,1.958993,-3.71347,0.26
3,3,022-120-121,121,120,3,0.4,0.75528,1.806887,-1.861445,0.4
3,3,022-120-121,120,120,3,0.39,0.75528,7.254354,-5.296746,0.39
3,3,022-120-121,022,120,3,0.21,-4.680556,1.806887,3.950685,0.21
4,3,022-202-220,220,022-202-220,3,0.23,2.639834,3.049066,-2.535865,0.23
4,3,022-202-220,022,022-202-220,3,0.34,-2.594644,2.359285,1.775907,0.34
4,3,022-202-220,202,022-202-220,3,0.43,1.48956,-1.420608,3.426229,0.43
5,2,120-200,200,120-200,2,0.81,6.08582,-1.065799,0.683702,0.81
5,2,120-200,120,120-200,2,0.19,-0.098211,4.83144,-3.596699,0.19
6,2,022-220,220,022-220,2,0.88,2.506263,1.615528,-4.740453,0.88
6,2,022-220,022,022-220,2,0.12,-0.538246,2.676119,1.400882,0.12
7,2,022-202,202,022-202,2,0.69,1.310671,-4.110901,1.656328,0.69
7,2,022-202,022,022-202,2,0.31,-3.013205,2.353293,3.042916,0.31
8,2,002-021,021,002-021,2,0.01,-6.259709,3.221801,0.530526,0.01
8,2,002-021,002,002-021,2,0.99,0.154728,-2.98662,6.71736,0.99
9,1,002,002,002,1,1,0.065877,-0.793738,6.707903,1
10,3,012-120-210,012,-1,3,0.27,-0.438389,1.330375,5.134786,0.27
10,3,012-120-210,210,-1,3,0.1,5.860565,1.330375,-1.048465,0.1
10,3,012-120-210,120,-1,3,0.63,1.54621,6.396584,-5.811379,0.63
11,2,012-120,120,012-120,2,0.88,0.868262,5.948294,-4.34577,0.88
11,2,012-120,012,012-120,2,0.12,-2.937971,-0.026423,5.730638,0.12
12,1,022,022,022,1,1,-5.913045,3.794919,0.960626,1
13,2,012-220,220,012-220,2,0.27,2.050675,2.773687,-2.693028,0.27
13,2,012-220,012,012-220,2,0.73,-0.92138,0.564052,6.569399,0.73
14,1,201,201,201,1,1,6.115448,-3.462709,0.210422,1
15,2,002-202,202,002,2,0.13,2.21813,-7.064841,1.503902,0.13
15,2,002-202,002,002,2,0.87,-1.663075,-0.632087,8.017417,0.87
16,2,022-200,200,022-200,2,0.66,6.357815,1.273282,-0.369274,0.66
16,2,022-200,022,022-200,2,0.34,-3.277394,5.470383,4.269307,0.34
17,3,021-120-200,120,021-120-200,3,0.49,-0.037234,5.24713,-2.415148,0.49
17,3,021-120-200,200,021-120-200,3,0.42,5.947378,-0.354294,0.875869,0.42
17,3,021-120-200,021,021-120-200,3,0.09,-4.625988,4.988615,1.795342,0.09
18,3,002-020-200,200,002-020-200,3,0.54,6.094377,-1.856952,-3.957894,0.54
18,3,002-020-200,002,002-020-200,3,0.07,-0.538299,-0.6517,2.344084,0.07
18,3,002-020-200,020,002-020-200,3,0.39,-0.523887,3.590043,-4.032788,0.39
19,1,202,202,202,1,1,2.459556,-9.255107,0.936123,1
20,2,022-120,120,022-120,2,0.33,0.706431,7.558954,-3.438912,0.33
20,2,022-120,022,022-120,2,0.67,-5.707237,7.047868,1.846299,0.67
21,1,102,102,102,1,1,1.285875,-4.72244,6.93219,1
22,3,021-201-210,021,021-201-210,3,0.75,1.267034,2.9531520000000002,0.382393,0.75
22,3,021-201-210,201,021-201-210,3,0.04,6.590602,-3.053264,0.763707,0.04
22,3,021-201-210,210,021-201-210,3,0.21,6.570421,1.226224,-5.507863,0.21
23,1,202,202,202,1,1,4.76639,-5.388455,2.764771,1
24,2,022-210,210,022-201-210,2,0.08,4.929243,1.212872,-0.413798,0.08
24,2,022-210,022,022-201-210,2,0.92,-6.23499,4.633539,5.645474,0.92
25,2,022-210,210,022-210,2,0.78,2.032115,1.617946,0.247225,0.78
25,2,022-210,022,022-210,2,0.22,-2.046127,3.131366,1.607503,0.22
26,1,210,210,210,1,1,6.012857,1.888399,-4.718614,1
27,1,022,022,022,1,1,-6.308316,2.091228,2.041081,1
28,1,021,021,021-201,1,1,-2.684611,4.270427,1.519187,1
29,1,201,201,201,1,1,2.353954,1.317591,1.32117,1
30,1,021,021,021,1,1,-0.565025,2.592899,1.821715,1
31,2,012-202,012,012-021-202,2,0.19,-1.124765,1.671184,6.526218,0.19
31,2,012-202,202,012-021-202,2,0.81,2.366156,-3.644569,1.989759,0.81
32,1,012,012,012,1,1,-0.770044,0.510308,5.34089,1
33,2,121-210,210,210,2,0.98,8.544251,0.580945,-6.462101,0.98
33,2,121-210,121,210,2,0.02,-2.820991,5.214018,0.016825,0.02
34,2,202-220,220,022-202-220,2,0.73,0.994398,5.128009,-5.088477,0.73
34,2,202-220,202,022-202-220,2,0.27,2.610145,-0.803236,1.321,0.27
35,3,022-202-220,220,022-202-220,3,0.33,2.057147,2.409097,-2.626853,0.33
35,3,022-202-220,202,022-202-220,3,0.53,1.983579,-2.185933,1.600016,0.53
35,3,022-202-220,022,022-202-220,3,0.14,-4.439143,2.253464,3.472146,0.14
36,1,201,201,201,1,1,7.157255,-1.642643,1.302271,1
37,1,022,022,022,1,1,-5.61358,2.925745,1.713346,1
38,2,012-021,021,012-021,2,0.55,-7.294974,5.90274,-0.548808,0.55
38,2,012-021,012,012-021,2,0.45,-7.294974,0.711427,5.929585,0.45
39,2,002-220,002,002,2,0.94,-2.070123,-0.211751,6.982806,0.94
39,2,002-220,220,002,2,0.06,2.742239,1.179266,-3.366091,0.06
40,1,020,020,020,1,1,1.265779,6.238406,-1.180242,1
41,1,200,200,020-200,1,1,4.923195,-4.455433,-0.050987,1
42,1,210,210,210,1,1,6.571807,0.57691,-3.151739,1
43,2,002-200,200,002-200,2,0.76,5.540576,-2.387594,-1.707157,0.76
43,2,002-200,002,002-200,2,0.24,-1.094457,-3.668417,3.951464,0.24
44,1,002,002,002,1,1,1.074793,-0.463644,6.628877,1
45,2,202-220,202,202-220,2,0.36,0.745285,-2.005776,4.316209,0.36
45,2,202-220,220,202-220,2,0.64,2.709054,3.835153,-0.381177,0.64
46,2,012-021,012,012-021-202,2,0.77,-3.804149,-0.518065,7.27003,0.77
46,2,012-021,021,012-021-202,2,0.23,-3.804148,3.597498,0.832218,0.23
47,1,200,200,200,1,1,6.933075,0.173132,-1.370039,1
48,1,002,002,002,1,1,-4.084141,-0.149578,7.443185,1
49,2,012-102,102,012-102,2,0.34,-0.75866,-5.947966,6.938394,0.34
49,2,012-102,012,012-102,2,0.66,-7.125257,-0.059519,6.938394,0.66
50,1,200,200,200,1,1,6.587121,0.269188,0.756958,1
51,2,102-211,102,022-102,2,0.83,0.137633,-5.162691,7.113643,0.83
51,2,102-211,211,022-102,2,0.17,6.07746,-0.93362,-1.596954,0.17
52,1,021,021,021-120,1,1,-2.101099,6.027334,0.337293,1
53,2,020-200,200,020-200,2,0.4,6.404011,0.955858,-2.469908,0.4
53,2,020-200,020,020-200,2,0.6,0.95037,7.240887,-1.167055,0.6
54,3,002-020-200,002,002-020-200,3,0.24,0.458518,-0.974325,5.502235,0.24
54,3,002-020-200,020,002-020-200,3,0.2,-0.167519,5.425684,-0.645938,0.2
54,3,002-020-200,200,002-020-200,3,0.56,6.265087,0.894972,-0.798126,0.56
55,1,020,020,020,1,1,-2.495217,7.269985,0.833541,1
56,2,120-200,200,120-200,2,0.68,6.863684,0.800241,-1.413957,0.68
56,2,120-200,120,120-200,2,0.32,1.389755,6.599338,-6.946046,0.32
57,2,012-210,012,012,2,0.89,-6.40762,-0.835591,4.905801,0.89
57,2,012-210,210,012,2,0.11,4.741116,-1.261523,-1.716198,0.11
58,1,200,200,200,1,1,5.327053,1.065128,0.120559,1
59,1,202,202,202,1,1,0.32462,-10.345131,1.845158,1
60,1,200,200,200,1,1,7.002797,-1.590527,0.761561,1
61,1,200,200,200,1,1,6.32331,0.157003,-0.285764,1
62,2,012-202,012,012-202,2,0.11,-1.997814,1.378634,8.348122,0.11
62,2,012-202,202,012-202,2,0.89,4.095124,-3.93916,2.824019,0.89
63,2,021-202,202,021-202,2,0.89,2.447845,-5.376984,1.574759,0.89
63,2,021-202,021,021-202,2,0.11,-2.076205,5.755813,0.949595,0.11
64,1,002,002,002,1,1,1.471102,-0.927634,7.371429,1
65,2,002-021,002,002-021,2,0.82,-0.86188,0.036211,6.82876,0.82
65,2,002-021,021,002-021,2,0.18,-6.727875,4.77533,0.5184,0.18
66,1,201,201,201,1,1,8.061375,-9.253422,0.892292,1
67,1,200,200,200,1,1,6.869822,-1.8093,-1.289165,1
68,2,021-220,220,021-220,2,0.18,2.348778,3.181961,-6.739275,0.18
68,2,021-220,021,021-220,2,0.82,-4.237291,8.179797,-0.297088,0.82
69,1,210,210,210,1,1,7.883228,0.512405,-2.248016,1
70,3,012-020-102,020,012-020-102,3,0.62,-1.44601,6.660011,-2.852932,0.62
70,3,012-020-102,012,012-020-102,3,0.3,-5.820359,0.255281,3.719139,0.3
70,3,012-020-102,102,012-020-102,3,0.08,0.730451,-6.172133,3.729077,0.08
71,1,200,200,200,1,1,9.30388,-4.097783,1.362036,1
72,1,022,022,022,1,1,-7.029247,2.788385,4.579335,1
73,1,020,020,002-020,1,1,-2.203695,5.9292299999999996,-3.790514,1
74,1,002,002,-1,1,1,-2.03707,0.468148,4.33392,1
75,1,020,020,020,1,1,-1.714845,6.915006,-0.946092,1
76,3,012-021-120,021,012-021-120,3,0.46,-6.32491,5.7039859999999996,0.779481,0.46
76,3,012-021-120,120,012-021-120,3,0.43,0.30233,6.356794,-4.669484,0.43
76,3,012-021-120,012,012-021-120,3,0.11,-6.32491,1.027877,4.18138,0.11
77,1,012,012,012-210,1,1,-0.712565,0.700692,3.73056,1
78,3,022-202-220,022,022-220,3,0.29,-1.087084,3.780537,3.750261,0.29
78,3,022-202-220,220,022-220,3,0.7,4.645654,2.624423,-2.611776,0.7
78,3,022-202-220,202,022-220,3,0.01,1.977255,-2.372627,3.030021,0.01
79,1,200,200,200,1,1,6.533041,0.85282,0.22109,1
80,1,022,022,022,1,1,-4.373331,1.43655,2.293594,1
81,3,002-120-201,002,002-201,3,0.56,-0.191609,0.337714,5.268183,0.56
81,3,002-120-201,120,002-201,3,0.25,1.007819,3.382096,-0.351649,0.25
81,3,002-120-201,201,002-201,3,0.19,6.282295,-4.937365,0.782168,0.19
82,1,202,202,202,1,1,2.481271,-4.662376,1.267685,1
83,3,021-202-210,202,021-202-210,3,0.52,2.117476,-3.986928,4.759212,0.52
83,3,021-202-210,210,021-202-210,3,0.19,7.421894,0.379844,-1.531133,0.19
83,3,021-202-210,021,021-202-210,3,0.29,-0.567284,6.792973,1.158328,0.29
