139.145,3.311	0.201,82.194
14.485,9.823	0.003,79.854
14.485,5.470	0.029,79.854
80.150,1.265	0.014,75.337
0.197,7.399
0.095,32.677
0.638,26.320	61.371,0.272
123.362,1.030	0.366,38.509
45.379,1.179	0.007,87.091
85.087,2.556	0.044,156.668
83.295,1.711	0.041,121.265
63.782,4.128	0.028,177.821
78.066,7.644	0.019,152.939
0.019,38.890
0.020,206.046
66.179,1.139	0.010,90.185
0.158,5.780
77.634,1.167	0.052,101.903
32.112,5.563	0.022,100.497
60.799,5.373	0.018,54.079
60.937,1.858	0.140,72.533
221.938,0.042
56.004,1.738	0.040,39.727
24.427,1.395	0.006,104.349
1.026,42.998	62.341,0.585
238.558,6.974	0.073,230.743
88.586,2.471	0.388,69.572
130.590,23.142	0.058,58.388
71.754,1.868	0.064,134.968
138.888,1.254	0.031,77.457
159.357,4.248	0.025,128.730
0.842,29.120	46.988,4.198
1.447,14.930	87.114,0.159
95.441,0.431
0.264,14.692	26.097,0.354
0.008,105.101
49.513,1.864	0.010,145.654
0.002,110.033
49.250,1.372	0.031,108.460
130.590,23.142	0.058,58.388
92.261,1.546	0.045,97.397	3.545,97.397
264.732,1.380	0.260,60.937
350.894,1.032	0.174,38.605
214.232,3.537	0.069,261.552
42.990,4.435	0.049,187.861
156.147,11.018	0.047,125.421	1.993,125.421
63.114,0.611	0.018,48.302
150.041,1.927	0.428,93.097
133.718,1.413	0.038,115.036
186.550,4.751	0.097,350.894
95.325,0.364	0.010,22.732
62.636,18.280	0.058,92.946
120.393,4.586	0.069,186.663
0.002,348.718
65.289,3.861	0.036,146.622
0.973,9.374	78.048,1.763
98.486,1.134	0.023,78.929
0.045,130.940
187.861,3.374	0.080,142.892	4.435,142.892
4.229,25.588	165.099,0.464
5.628,27.643
122.377,6.551	0.172,418.462
0.003,80.817
47.520,1.872	0.022,172.053
64.674,8.831	0.026,424.355
23.625,4.757	0.023,316.085
0.001,86.748
118.256,1.231	0.020,71.754
0.146,18.491
94.763,3.398	0.085,156.904
76.483,3.628	0.035,136.439
86.750,6.681	0.031,198.164
106.575,1.285	0.067,65.574
10.120,0.329	333.972,0.329
7.551,19.649	387.954,19.649	0.144,123.261
2.918,25.887	119.547,2.354
410.001,1.413	0.300,72.831
40.133,1.604	0.269,123.005
70.291,3.299	0.009,309.666
49.228,2.540	0.080,69.418
2.473,18.108	211.535,0.185
100.955,1.383	0.020,119.626
21.842,1.778	0.004,82.927
163.300,6.957	0.078,224.740
22.939,26.379	0.051,70.012
30.577,10.944	0.007,95.682
1.416,1.576	64.303,0.041
0.038,237.012
159.492,4.190	0.073,52.127
0.116,52.978
3.760,37.417	112.017,1.011
0.948,5.703	68.841,0.401
0.033,296.585
0.012,534.405
203.988,1.997	0.044,127.993	3.483,127.993
149.837,1.239	0.085,94.081
103.509,1.728	0.016,161.225
140.694,9.548	0.901,143.790	18.794,143.790
32.765,9.286	0.094,72.049	4.337,72.049
127.422,1.040	0.184,79.423
49.085,0.724	0.013,47.029
63.022,0.148
17.896,1.069	262.977,1.069	0.453,59.347
71.632,0.606	0.008,42.874
2.411,51.059	181.870,3.809
100.509,4.646	0.399,410.677
1.049,9.499	85.700,0.305
0.002,80.327
0.011,130.350
0.279,100.814	12.919,47.655
0.002,841.399
71.836,0.902	0.014,66.064
187.861,2.591	0.088,142.892	3.733,142.892
0.397,23.884
0.317,162.720
34.919,1.332	0.057,121.525
117.164,2.476	1.334,48.148
0.002,192.818
233.499,1.315	0.093,91.142
152.263,0.213	0.055,18.237
45.822,4.925	0.006,164.168
2.394,6.861	219.259,0.073
4.714,8.648	424.071,0.115
0.003,88.931
483.966,1.255	0.156,100.167
1.403,2.856	101.829,0.137
0.004,163.800
49.598,2.392	0.228,171.305
155.320,0.430	0.058,35.914
44.532,1.814	0.124,126.527
3.011,29.239	241.932,0.365
69.612,0.911	0.015,67.681
0.006,47.588
4.553,14.674	83.357,0.651
50.159,1.435	0.015,116.752
1.632,29.273	93.195,0.681
0.005,392.945
37.246,2.630	0.107,23.953
0.609,67.684	7.759,67.684
57.848,4.593	0.019,110.796	1.484,110.796
4.426,0.758	120.385,0.758	0.049,74.181
75.818,2.564	0.023,149.505
0.782,9.837	59.921,0.127
46.783,0.958	0.029,88.607
46.647,4.618	0.060,71.416
0.473,11.082	30.105,0.388
56.692,6.573	0.129,285.180
2.212,7.931
246.561,1.607	0.927,113.523
6.249,4.951	146.351,4.951	0.107,96.400
0.051,39.878
204.179,0.753
190.516,21.904	0.125,362.267
