1	2	71.551970	72.982948	0.818903	0.641793	27.001658	2.000000	0.011041	21.671569	2.000000	30.998404	10.948285	2.000000	0.010975
2	1	87.410768	17.844154	0.997247	0.871241	35.917415	1.000000	0.026034	7.182583	1.000000	54.910006	24.841777	3.000000	0.011171
3	2	37.861580	5.985941	0.734368	0.821554	47.716369	3.000000	0.025312	18.850212	3.000000	28.725103	13.315325	2.000000	0.015505
4	1	50.477274	63.344614	0.845747	0.714142	46.991726	2.000000	0.167422	8.106189	2.000000	5.182993	8.106189	3.000000	0.144046
5	1	18.719252	8.854987	0.747087	0.880354	19.630191	3.000000	0.014674	17.712188	2.000000	77.217820	26.636781	2.000000	0.016347
6	1	77.909581	39.354181	0.919252	0.648593	29.476348	3.000000	0.405262	14.912081	1.000000	36.748374	25.192706	2.000000	0.011307
7	1	2.823732	56.176611	0.759876	0.572987	3.699619	1.000000	0.014732	4.873479	2.000000	57.691800	4.072282	1.000000	0.012459
8	1	66.963261	57.742907	0.589070	0.545846	49.948908	2.000000	0.010233	2.058554	2.000000	46.295929	0.939348	3.000000	0.011206
9	1	67.277425	41.985411	0.753310	0.720124	60.848700	2.000000	0.016884	24.047926	2.000000	10.656813	6.605637	3.000000	0.031779
10	2	43.080132	20.589287	0.741382	0.754390	54.876368	2.000000	0.025410	16.856545	2.000000	61.345258	10.960329	3.000000	0.023251
11	1	69.539102	22.972009	0.785671	0.656344	42.624168	2.000000	0.016262	8.313407	1.000000	79.810876	9.683865	1.000000	0.029600
12	1	82.787579	8.655919	0.747823	0.500123	50.681810	2.000000	0.010054	13.304292	3.000000	7.197483	21.279463	2.000000	0.013204
13	1	60.597239	39.397486	0.799178	0.448674	62.439698	2.000000	0.013150	17.064589	1.000000	5.191632	11.964838	1.000000	0.050902
14	2	52.827401	93.098590	0.659112	0.676961	22.285388	2.000000	0.038687	4.693212	3.000000	18.514375	13.478945	2.000000	0.014583
15	1	1.806799	82.630583	0.500183	0.633718	14.743170	1.000000	0.012051	4.172775	1.000000	16.739502	11.044935	1.000000	0.016487
16	1	59.883471	39.275510	0.841707	0.485138	7.203436	3.000000	0.012354	22.956857	2.000000	23.237396	15.554904	2.000000	0.010000
17	2	43.144052	65.924936	0.724291	0.748594	45.883346	2.000000	0.017395	8.608493	2.000000	26.165500	20.070345	2.000000	0.013527
18	2	72.982948	80.079354	0.641793	0.449068	53.389666	2.000000	0.011041	10.948285	2.000000	30.998404	25.345096	2.000000	0.012365
19	2	29.570979	97.507966	0.494889	0.647335	32.462982	2.000000	0.025792	16.601739	1.000000	57.487562	13.238690	3.000000	0.010414
20	2	55.240610	92.537402	0.404937	0.817853	17.855437	1.000000	0.169987	8.848751	3.000000	96.384859	17.039330	3.000000	0.042595
21	2	49.436091	82.232844	0.642522	0.597936	57.899878	3.000000	0.015216	12.894525	1.000000	85.615407	15.775903	2.000000	0.023178
22	2	54.355520	10.425953	0.598392	0.365601	23.478713	3.000000	0.034813	18.190059	2.000000	53.649102	14.939903	2.000000	0.018993
23	2	85.007780	86.132697	0.396411	0.415759	19.694530	3.000000	0.010435	12.866445	2.000000	81.853011	12.878346	3.000000	0.015537
24	1	90.722142	56.268478	0.511183	0.936684	21.387191	1.000000	0.056667	6.006001	3.000000	32.046462	25.982869	1.000000	0.010733
