Phase,Count,Frequency
0002-2020,2,2e-4
0012-0021-0202,1,1e-4
0012-0021-0202-1020,1,1e-4
0012-0021-0202-2020,7,7e-4
0012-0022-0202-2020,1,1e-4
0012-0202,15,0.0015
0012-0202-1012-2020,1,1e-4
0012-0202-2011-2020,12,0.0012
0012-0202-2012-2020,1,1e-4
0012-0202-2020,62,0.0062
0012-2011-2020,2,2e-4
0012-2020,1,1e-4
0020,2,2e-4
0020-0202,1,1e-4
0021,1,1e-4
0021-0022-0202-2020,1,1e-4
0021-0202,1,1e-4
0021-0202-0211-2020,9,9e-4
0021-0202-1020,1,1e-4
0021-0202-1210-2020,1,1e-4
0021-0202-2020,74,0.0074
0021-0212-2020,1,1e-4
0021-2020,3,3e-4
0022,1,1e-4
0022-0202,21,0.0021
0022-0202-0212-2020,1,1e-4
0022-0202-1022-2020,1,1e-4
0022-0202-1200-2020,1,1e-4
0022-0202-1201-2020,1,1e-4
0022-0202-1210-2020,1,1e-4
0022-0202-1210-2020-2110,1,1e-4
0022-0202-2020,135,0.0135
0022-0202-2020-2100,1,1e-4
0022-0202-2020-2101,1,1e-4
0022-0202-2021,7,7e-4
0022-0212,1,1e-4
0022-0212-2020,5,5e-4
0022-2020,14,0.0014
0022-2021,2,2e-4
0102-1012-2020,1,1e-4
0102-2020,4,4e-4
0112,1,1e-4
0112-0120-0202,2,2e-4
0112-0120-0202-2011-2020,1,1e-4
0112-0120-0202-2020,11,0.0011
0112-0121-0202,2,2e-4
0112-0121-0202-1012-1021-2020,1,1e-4
0112-0121-0202-1022-2020,1,1e-4
0112-0121-0202-2012-2020,2,2e-4
0112-0121-0202-2020,7,7e-4
0112-0121-0202-2120,1,1e-4
0112-0202,4,4e-4
0112-0202-1012,1,1e-4
0112-0202-1012-2011-2020,1,1e-4
0112-0202-1012-2020,5,5e-4
0112-0202-1021,1,1e-4
0112-0202-1111-1120-1201-2011-2020,1,1e-4
0112-0202-1120-2020,7,7e-4
0112-0202-2011-2020,3,3e-4
0112-0202-2011-2020-2201,3,3e-4
0112-0202-2012,3,3e-4
0112-0202-2012-2020,11,0.0011
0112-0202-2012-2021,2,2e-4
0112-0202-2020,17,0.0017
0112-0202-2120,2,2e-4
0112-0212-1012-2020,1,1e-4
0112-2020,9,9e-4
0120-0121-0210-0211-2020,1,1e-4
0120-0201-2020,1,1e-4
0120-0202,3,3e-4
0120-0202-0210-2020,6,6e-4
0120-0202-2020,72,0.0072
0120-2020,3,3e-4
0121-0122-0202-2020,1,1e-4
0121-0202,5,5e-4
0121-0202-0211,1,1e-4
0121-0202-0211-1120-1210-2020,1,1e-4
0121-0202-0211-2020,4,4e-4
0121-0202-0211-2021,1,1e-4
0121-0202-0221-2020,2,2e-4
0121-0202-1002-1021-2020,1,1e-4
0121-0202-1021-2020,5,5e-4
0121-0202-1102-2020,1,1e-4
0121-0202-1120-2020,6,6e-4
0121-0202-2020,83,0.0083
0121-0202-2020-2200,1,1e-4
0121-0202-2021,2,2e-4
0121-0211-2020,1,1e-4
0121-0212-2020,1,1e-4
0121-1021-2020,1,1e-4
0121-1120-2020,2,2e-4
0121-2020,9,9e-4
0122,4,4e-4
0122-0202,10,0.001
0122-0202-1022,3,3e-4
0122-0202-1022-2020,19,0.0019
0122-0202-1022-2020-2210,1,1e-4
0122-0202-1120-1201-2020,1,1e-4
0122-0202-1120-1210-2020,1,1e-4
0122-0202-1120-2020,13,0.0013
0122-0202-1121-2020,1,1e-4
0122-0202-1121-2021,1,1e-4
0122-0202-2020,135,0.0135
0122-0202-2020-2201,1,1e-4
0122-0202-2020-2210,1,1e-4
0122-0202-2021,11,0.0011
0122-0202-2022,2,2e-4
0122-0202-2120,1,1e-4
0122-0212-1022-2020,2,2e-4
0122-0212-1022-2021,1,1e-4
0122-0212-1120-1210-2020,2,2e-4
0122-0212-2020,9,9e-4
0122-1022-2020,2,2e-4
0122-1120-2020,6,6e-4
0122-2020,18,0.0018
0122-2021,1,1e-4
0122-2120,1,1e-4
0201-0210-2020,1,1e-4
0201-1201-2010-2200,1,1e-4
0201-2020,3,3e-4
0201-2020-2100,2,2e-4
0201-2020-2200,1,1e-4
0202,685,0.0685
0202-0210,4,4e-4
0202-0210-0220-2020,2,2e-4
0202-0210-1002-2020,1,1e-4
0202-0210-2020,54,0.0054
0202-0210-2020-2102-2110,1,1e-4
0202-0210-2020-2110,6,6e-4
0202-0211,4,4e-4
0202-0211-0221-1210-1220-2020,1,1e-4
0202-0211-1021-2020,2,2e-4
0202-0211-1021-2020-2210,2,2e-4
0202-0211-1210,1,1e-4
0202-0211-1210-2020,6,6e-4
0202-0211-1210-2020-2110,1,1e-4
0202-0211-2020,37,0.0037
0202-0211-2020-2110,9,9e-4
0202-0211-2020-2120,1,1e-4
0202-0211-2020-2210,18,0.0018
0202-0211-2021,3,3e-4
0202-0211-2110,2,2e-4
0202-0211-2120-2210,1,1e-4
0202-0211-2210,3,3e-4
0202-0212-0220-1020,1,1e-4
0202-0212-1220-2020,1,1e-4
0202-0212-2020,1,1e-4
0202-0220,27,0.0027
0202-0220-0221,1,1e-4
0202-0220-1012-2020,1,1e-4
0202-0220-1102-2020-2101,1,1e-4
0202-0220-2012-2020,1,1e-4
