Phase,RACIPE,DSGRN,JSD,Parameter,nState
0010,0.01077943615257048,0,0.8879998442259314,Phase,3
0010-0012,0.0013819789939192924,0,0.8879998442259314,Phase,3
0010-0012-0202,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0010-0012-0302,5.52791597567717e-4,5.52791597567717e-4,0.8879998442259314,Phase,3
0010-0012-0312,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0010-0013,5.52791597567717e-4,0,0.8879998442259314,Phase,3
0010-0013-0203,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0010-0013-0303,0.006080707573244887,8.291873963515755e-4,0.8879998442259314,Phase,3
0010-0013-0313,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0010-0013-0403,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0010-0100-0203,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0010-0100-0303,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0010-0100-0402,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0010-0100-0403,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0010-0112-0402,0,0.0013819789939192924,0.8879998442259314,Phase,3
0010-0113-0303,5.52791597567717e-4,0.002211166390270868,0.8879998442259314,Phase,3
0010-0113-0403,0,0.012437810945273632,0.8879998442259314,Phase,3
0010-0200-0202,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0010-0200-0203,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0010-0200-0303,0,0.0024875621890547263,0.8879998442259314,Phase,3
0010-0200-0402,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0010-0200-0403,0,0.012161415146489774,0.8879998442259314,Phase,3
0010-0210,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0010-0212-0402,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0010-0213-0403,0,0.006909894969596462,0.8879998442259314,Phase,3
0010-0300,0.00912106135986733,0,0.8879998442259314,Phase,3
0010-0300-0302,2.763957987838585e-4,0.002211166390270868,0.8879998442259314,Phase,3
0010-0300-0303,0.0030403537866224434,0.0030403537866224434,0.8879998442259314,Phase,3
0010-0300-0402,0,0.001658374792703151,0.8879998442259314,Phase,3
0010-0300-0403,0,0.022388059701492536,0.8879998442259314,Phase,3
0010-0302,0.002211166390270868,0,0.8879998442259314,Phase,3
0010-0303,0.03289110005527916,0,0.8879998442259314,Phase,3
0010-0313,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0010-0400-0402,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0010-0400-0403,0,0.002763957987838585,0.8879998442259314,Phase,3
0011-0101-0303,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0011-0201-0403,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0011-0213-0403,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0011-0301-0303,8.291873963515755e-4,5.52791597567717e-4,0.8879998442259314,Phase,3
0011-0301-0403,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0011-0303,0.001105583195135434,0,0.8879998442259314,Phase,3
0012-0302,8.291873963515755e-4,0,0.8879998442259314,Phase,3
0013,8.291873963515755e-4,0,0.8879998442259314,Phase,3
0013-0303,0.004422332780541736,0,0.8879998442259314,Phase,3
0100-0303-1000,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0101-0303-1001,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0101-0403-1001,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0102-1002-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0103-1010,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0110-0112-0402,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0110-0113-0403,0,0.0019347705914870095,0.8879998442259314,Phase,3
0110-0202-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0110-0203-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0110-0212-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0110-0213-0403,0,0.0024875621890547263,0.8879998442259314,Phase,3
0110-0300-0302,2.763957987838585e-4,2.763957987838585e-4,0.8879998442259314,Phase,3
0110-0300-0303,2.763957987838585e-4,2.763957987838585e-4,0.8879998442259314,Phase,3
0110-0300-0403,0,0.002763957987838585,0.8879998442259314,Phase,3
0110-0300-1010,0,0.004975124378109453,0.8879998442259314,Phase,3
0110-0302-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0110-0303-1010,2.763957987838585e-4,0.001658374792703151,0.8879998442259314,Phase,3
0110-0312-0402,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0110-0313-0403,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0110-0313-1010,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0110-0400-0402,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0110-0400-0403,0,0.0013819789939192924,0.8879998442259314,Phase,3
0110-0400-1010,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0110-0403-1010,0,0.02211166390270868,0.8879998442259314,Phase,3
0110-0413-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0111-0203-1011,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0111-0213-0403,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0111-0213-1011,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0111-0301-0303,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0111-0303-0313,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0111-0401-0403,0,0.001105583195135434,0.8879998442259314,Phase,3
0112-1010-1012,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0113-0303,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0113-0303-1013,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0113-0403-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0113-0403-1013,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0113-1010,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0113-1010-1013,0,0.0041459369817578775,0.8879998442259314,Phase,3
0113-1011-1013,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0200-0203-1000,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0200-0303-1000,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0200-0303-1010,0,0.006080707573244887,0.8879998442259314,Phase,3
0200-0403-1000,0,0.002763957987838585,0.8879998442259314,Phase,3
0200-0403-1010,0,0.007739082365948038,0.8879998442259314,Phase,3
0200-1000,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0201-0203-1001,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0201-0303-1001,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0201-0403-1001,0,0.0035931453841901604,0.8879998442259314,Phase,3
0202-1002-1010,0,0.0024875621890547263,0.8879998442259314,Phase,3
0202-1010-1012,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0203-1001-1003,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0203-1003-1010,0,0.00552791597567717,0.8879998442259314,Phase,3
0203-1003-1011,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0210-0212-0402,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0210-0212-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0210-0213-0403,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0210-0300,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0210-0300-1010,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0210-0303-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0210-0313-0403,0,0.001105583195135434,0.8879998442259314,Phase,3
0210-0313-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0210-0400-0402,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0210-0400-0403,0,0.0019347705914870095,0.8879998442259314,Phase,3
0210-0400-1010,0,0.001105583195135434,0.8879998442259314,Phase,3
0210-0402-1010,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0210-0403-1010,0,0.014925373134328358,0.8879998442259314,Phase,3
0210-0412-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0211-0213-0403,0,0.001105583195135434,0.8879998442259314,Phase,3
0211-0303-1011,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0211-0401-0403,0,0.0019347705914870095,0.8879998442259314,Phase,3
0211-0403-1011,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0212-1010-1012,0,0.003869541182974019,0.8879998442259314,Phase,3
0213-0403-1010,0,0.003316749585406302,0.8879998442259314,Phase,3
0213-0403-1011,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0213-0403-1013,0,0.003869541182974019,0.8879998442259314,Phase,3
0213-1010-1013,0,0.006633499170812604,0.8879998442259314,Phase,3
0213-1011-1013,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0300,5.52791597567717e-4,0,0.8879998442259314,Phase,3
0300-0302,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0300-0302-1010,5.52791597567717e-4,8.291873963515755e-4,0.8879998442259314,Phase,3
0300-0303,0.0030403537866224434,0,0.8879998442259314,Phase,3
0300-0303-0310,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0300-0303-1000,0.0013819789939192924,8.291873963515755e-4,0.8879998442259314,Phase,3
0300-0303-1010,0.02183526810392482,0.011332227750138198,0.8879998442259314,Phase,3
0300-0402-1010,0,0.002211166390270868,0.8879998442259314,Phase,3
0300-0403-1000,0,0.0035931453841901604,0.8879998442259314,Phase,3
0300-0403-1010,0,0.1285240464344942,0.8879998442259314,Phase,3
0300-0403-1100,0,0.0013819789939192924,0.8879998442259314,Phase,3
0300-1000,0.002211166390270868,0,0.8879998442259314,Phase,3
0300-1010,0.055279159756771695,0,0.8879998442259314,Phase,3
0300-1010-1100,0,0.005251520176893312,0.8879998442259314,Phase,3
0301,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0301-0303,0.0019347705914870095,0,0.8879998442259314,Phase,3
0301-0303-1001,5.52791597567717e-4,8.291873963515755e-4,0.8879998442259314,Phase,3
0301-0303-1011,0.004975124378109453,0.0019347705914870095,0.8879998442259314,Phase,3
0301-0403-1001,0,0.008291873963515755,0.8879998442259314,Phase,3
0301-0403-1011,0,0.0013819789939192924,0.8879998442259314,Phase,3
0301-0403-1101,0,0.001105583195135434,0.8879998442259314,Phase,3
0301-1001,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0301-1010,8.291873963515755e-4,0,0.8879998442259314,Phase,3
0301-1010-1011,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0301-1011,0.0041459369817578775,0,0.8879998442259314,Phase,3
0302,0.001658374792703151,0,0.8879998442259314,Phase,3
0302-0303,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0302-0310,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0302-0310-1110,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0302-1002-1010,2.763957987838585e-4,0.0013819789939192924,0.8879998442259314,Phase,3
0302-1010,0.006080707573244887,0,0.8879998442259314,Phase,3
0302-1010-1012,0.008568269762299612,0.002211166390270868,0.8879998442259314,Phase,3
0302-1010-1102,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0302-1010-1112,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0302-1012,0.0019347705914870095,0,0.8879998442259314,Phase,3
0303,0.08706467661691543,0,0.8879998442259314,Phase,3
0303-0310,0.001658374792703151,0,0.8879998442259314,Phase,3
0303-0311-1011,5.52791597567717e-4,2.763957987838585e-4,0.8879998442259314,Phase,3
0303-0313,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0303-1000,0.007186290768380321,0,0.8879998442259314,Phase,3
0303-1000-1003,0.002211166390270868,0,0.8879998442259314,Phase,3
0303-1000-1103,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0303-1001,0.0041459369817578775,0,0.8879998442259314,Phase,3
0303-1001-1003,8.291873963515755e-4,5.52791597567717e-4,0.8879998442259314,Phase,3
0303-1001-1103,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0303-1003,0.04477611940298507,0,0.8879998442259314,Phase,3
0303-1003-1010,0.05113322277501382,0.014372581536760642,0.8879998442259314,Phase,3
0303-1003-1011,0.0013819789939192924,0,0.8879998442259314,Phase,3
0303-1010,0.22996130458817027,0,0.8879998442259314,Phase,3
0303-1010-1013,0.1025428413488115,0.016860143725815367,0.8879998442259314,Phase,3
0303-1010-1100,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0303-1010-1103,0.0013819789939192924,0.011332227750138198,0.8879998442259314,Phase,3
0303-1010-1113,0.001105583195135434,0,0.8879998442259314,Phase,3
0303-1010-1203,2.763957987838585e-4,2.763957987838585e-4,0.8879998442259314,Phase,3
0303-1010-1303,5.52791597567717e-4,0,0.8879998442259314,Phase,3
0303-1011,0.008844665561083471,0,0.8879998442259314,Phase,3
0303-1011-1013,0.003316749585406302,8.291873963515755e-4,0.8879998442259314,Phase,3
0303-1011-1103,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0303-1013,0.06053067993366501,0,0.8879998442259314,Phase,3
0303-1013-1103,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0303-1013-1113,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0303-1103,0.002763957987838585,0,0.8879998442259314,Phase,3
0303-1110,5.52791597567717e-4,0,0.8879998442259314,Phase,3
0303-1203,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0310,5.52791597567717e-4,0,0.8879998442259314,Phase,3
0310-0313-1010,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0310-0403-1010,0,0.004975124378109453,0.8879998442259314,Phase,3
0310-0403-1110,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0310-0413-1110,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0310-1010,0.003869541182974019,0,0.8879998442259314,Phase,3
0311,5.52791597567717e-4,0,0.8879998442259314,Phase,3
0311-0401-0403,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0311-0403-1011,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0311-0403-1111,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0311-1011,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0312-1010,5.52791597567717e-4,0,0.8879998442259314,Phase,3
0312-1010-1012,0.001658374792703151,0.0041459369817578775,0.8879998442259314,Phase,3
0312-1010-1112,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0312-1012,2.763957987838585e-4,0,0.8879998442259314,Phase,3
0313,5.52791597567717e-4,0,0.8879998442259314,Phase,3
0313-1010,0.003316749585406302,0,0.8879998442259314,Phase,3
0313-1010-1013,0.007462686567164179,0.003316749585406302,0.8879998442259314,Phase,3
0313-1011-1013,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0313-1013,0.002763957987838585,0,0.8879998442259314,Phase,3
0400-0402-1010,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0400-0403-1000,0,0.0013819789939192924,0.8879998442259314,Phase,3
0400-0403-1010,0,0.02211166390270868,0.8879998442259314,Phase,3
0400-0403-1110,0,0.001105583195135434,0.8879998442259314,Phase,3
0400-0403-1200,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0400-1010-1100,0,0.001105583195135434,0.8879998442259314,Phase,3
0400-1010-1200,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0400-1110-1300,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0401-0403-1001,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0401-0403-1011,0,0.008291873963515755,0.8879998442259314,Phase,3
0401-0403-1101,0,8.291873963515755e-4,0.8879998442259314,Phase,3
0401-0403-1111,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0401-0403-1201,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0402-1010-1012,0,0.009950248756218905,0.8879998442259314,Phase,3
0402-1010-1100,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0402-1010-1102,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0402-1010-1112,0,0.003316749585406302,0.8879998442259314,Phase,3
0402-1010-1200,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0402-1010-1202,0,5.52791597567717e-4,0.8879998442259314,Phase,3
0402-1100-1102,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0402-1110-1112,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0402-1110-1302,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0403-0411-1111,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0403-1000-1003,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0403-1000-1103,0,0.001658374792703151,0.8879998442259314,Phase,3
0403-1000-1203,0,0.0041459369817578775,0.8879998442259314,Phase,3
0403-1001-1003,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0403-1001-1103,0,0.006633499170812604,0.8879998442259314,Phase,3
0403-1001-1203,0,0.005251520176893312,0.8879998442259314,Phase,3
0403-1003-1010,0,0.007186290768380321,0.8879998442259314,Phase,3
0403-1003-1011,0,2.763957987838585e-4,0.8879998442259314,Phase,3
0403-1010-1013,0,0.12327252625760088,0.8879998442259314,Phase,3
