73.627,1.823	1.351,105.701
78.720,9.390
196.441,0.542
73.054,1.899	1.102,181.236
99.040,4.271	1.538,424.631
2.747,266.535
138.689,1.579	2.383,90.857
466.750,1.171	10.048,77.675
91.986,4.913	3.726,169.243
11.728,138.677
90.857,1.295	1.305,76.002
3.544,57.887
410.914,1.656	17.567,124.082
1.849,135.050
117.031,0.443
12.752,6.909
105.455,0.110
130.141,0.797	1.990,77.207
22.933,2.407	0.380,172.469
21.550,1.390	0.348,122.105
119.163,3.477	2.305,239.353
44.570,5.942	0.648,239.521
0.765,143.456
134.732,2.206	2.423,126.644
38.648,2.323	0.636,122.279
99.800,0.984	1.926,49.599
0.431,174.035
97.045,2.321	1.580,69.432
5.706,285.244
138.689,2.056	6.459,90.857
14.872,2.701	0.154,131.624
119.611,3.862	9.302,332.532
56.303,14.338	1.228,474.073
395.399,0.398
0.160,265.584
0.428,57.803
8.991,108.885
47.963,5.348	1.125,270.613
2.888,217.856
146.704,0.838	2.293,79.671
257.758,2.038	10.442,70.194
88.261,0.254
166.182,0.420	10.430,16.687
172.170,1.588
278.352,0.277	3.237,15.465
0.162,97.371
20.682,0.243	6.467,20.486
30.045,1.396	0.302,42.264
38.607,0.196	1.282,11.777
120.403,1.239	2.206,58.261
832.194,1.712
37.230,0.383	1.685,35.920
37.177,0.480	0.396,47.962
1.089,35.130
10.270,30.891
2.488,98.316
33.081,1.066	1.077,28.820
153.685,1.757	3.948,131.848
98.464,0.220
36.522,4.229	0.660,25.152
109.053,0.859	1.221,59.290
146.043,1.480	11.359,100.134
19.598,3.075	10.780,38.106
0.124,71.021
107.846,1.306	1.138,99.711
99.915,5.338	1.008,55.805
49.478,4.248	2.948,143.958
35.058,0.326	0.461,26.166
0.631,77.154
196.717,2.306	6.425,97.829
16.222,1.377	0.202,135.446
122.848,1.818
61.580,0.745	1.064,37.396
202.507,1.267
125.532,0.531	1.925,28.891
47.118,1.734	0.881,41.118
111.538,1.306	5.537,99.971
0.302,142.797
100.155,0.255	1.544,20.518
164.126,0.427	1.745,26.349
3.241,75.617
0.758,132.096
139.815,2.729
168.116,1.171	2.001,53.203
51.901,2.838	0.806,60.813
2.439,260.225
16.750,0.665	0.177,65.463
40.430,39.506
0.213,72.291
0.225,262.829
67.628,0.509	0.859,33.349
40.265,13.516	0.615,222.060
35.641,1.439	0.441,76.324
48.654,0.905	0.544,87.125
8.610,4.775	0.327,337.062
147.799,4.672	7.145,297.981
60.233,2.357	1.394,171.606
54.601,2.277	1.593,107.929
230.445,0.714	3.118,51.205
99.877,3.278
336.347,1.778	4.156,106.280
149.194,0.070
1.202,93.915
7.004,187.502
163.490,0.591	12.025,52.605
221.407,1.627	10.487,143.967
0.582,302.566
3.065,80.545
7.873,7.565
90.291,1.232	3.398,77.666
112.152,0.803	1.893,27.001
147.556,0.160
27.815,3.144	0.427,113.788
462.007,0.994	10.037,74.762
45.872,0.615	0.900,30.861
73.618,0.632	2.533,22.551
145.843,2.349	1.639,105.127
96.277,1.783	8.936,106.379
25.681,3.341	0.390,79.806
272.743,1.134	15.431,50.714
2.493,79.409
465.003,0.977	6.247,42.758
107.285,0.651	1.232,59.860
130.524,8.257	1.969,286.586
125.845,6.577	1.415,171.393
146.332,0.788	5.702,63.548
0.783,85.925
60.759,0.266	0.610,22.514
39.114,1.778	0.555,155.748
168.572,11.362
126.208,9.335	1.502,199.896
21.385,0.255	0.821,17.713
217.566,0.517	9.382,30.677
115.753,1.286
13.857,1.098	0.200,106.349
79.067,3.518	1.741,316.051
16.944,30.102
64.265,3.428	1.200,108.836
31.681,5.498	0.329,390.753
90.584,1.030	1.604,89.298
2.254,120.692
70.363,3.948	1.260,32.910
83.996,4.195	1.578,29.656
143.321,4.539	1.553,89.305
34.702,6.706	1.035,112.532
2.938,3.880
9.265,3.005	0.132,221.155
185.309,1.838	3.698,71.134
5.054,198.562
212.630,0.364	4.313,9.386
0.093,32.660
361.872,1.653
80.894,0.676	1.538,57.085
87.428,0.742	1.213,17.823
119.706,2.289	2.935,107.879
4.262,676.905
49.618,0.861	0.665,47.815
283.357,2.504	6.696,114.855
58.295,1.684	0.825,62.401
18.736,2.497	0.386,191.087
2.270,344.018
0.065,357.183
236.323,2.400	14.525,195.094
1.075,235.494
2.593,160.021
53.252,10.441	1.329,190.464
89.805,4.618	2.257,127.423
1.523,433.144
69.868,1.198	1.014,86.390
184.644,12.579	10.147,303.250
181.341,2.322	3.574,140.204
228.148,0.467
145.594,11.402	1.702,77.480
93.464,2.433	2.405,189.074
20.141,0.656	3.379,65.159
153.526,1.757	1.858,110.325
59.494,0.598	0.948,57.047
680.566,0.562
656.462,0.416
35.316,2.468	0.727,119.910
367.394,1.571	13.338,119.450
40.692,4.484	0.534,279.827
100.133,2.219	1.100,69.572
281.668,0.228
59.789,0.255	1.232,23.235
101.868,0.287	2.320,23.493
180.575,0.733	2.729,64.179
0.176,145.743
5.148,334.817
0.871,152.463
26.983,0.727	0.849,32.127
103.724,4.367	6.441,161.569
4.554,409.924
79.429,0.595	0.973,24.946
94.361,7.473	2.107,184.070
83.925,0.232	0.955,17.900
75.340,0.944	1.731,62.735
54.089,0.799	0.937,34.117
1.581,335.246
16.266,3.861	0.207,87.478
3.570,100.090
69.761,2.878	1.589,40.490
29.167,0.414	0.431,21.178
95.650,0.290	2.477,27.291
0.218,73.035
71.402,1.438
131.201,0.095	2.352,3.067
75.204,0.745	2.627,72.949
141.502,1.585
66.999,1.144	1.702,107.199
2.959,8.289
66.028,1.549	3.531,20.612
0.352,120.175
41.251,1.590	1.266,133.660
3.194,34.173
348.371,1.979	4.022,76.036
0.130,99.535
145.060,3.551	1.764,137.729
0.941,231.907
104.801,0.295	13.705,25.631
114.861,2.537	2.269,145.187
2.425,198.453
186.711,2.732
43.837,4.600
437.219,1.941	10.937,154.347
79.562,3.055	0.931,112.250
96.661,0.512	4.641,17.232
48.192,2.676	1.474,178.881
63.730,1.922	2.343,142.829
78.532,1.436	1.401,62.405
29.812,0.842	0.501,50.564
222.398,0.790	3.086,55.709
52.243,11.790	0.804,209.364
593.647,3.370	11.214,128.730
56.690,0.039
4.110,66.553
77.144,0.096
230.693,1.296	2.569,31.467
94.996,2.645	1.004,223.233
67.060,0.601	1.806,51.238
97.026,2.209	1.009,79.202
153.295,2.101	13.259,172.005
172.932,0.861	2.518,63.974
106.891,12.221	3.862,91.446
79.186,1.264	0.914,122.365
54.074,0.099
188.563,0.695	2.007,65.955
84.127,5.390	0.945,101.678
84.418,3.075	4.476,223.022
869.414,2.266	9.071,179.101
926.845,0.782
62.723,4.512	2.436,225.236
0.607,170.894
93.843,1.304	1.478,116.488
147.806,0.886	1.854,71.053
206.284,0.370	3.492,20.670
3.505,81.378
0.877,76.299
0.422,112.066
72.608,1.466	0.733,84.667
801.564,0.396
59.042,2.427	0.646,105.431
162.437,10.268	1.659,67.698
112.618,2.639	2.574,40.925
6.814,26.937
25.150,2.795	0.936,137.392
71.758,2.603	2.124,227.901
0.131,215.512
97.528,3.077	1.665,148.834
0.212,58.680
113.047,1.998	1.134,123.585
73.999,2.290	2.049,93.808
504.971,0.276	6.736,16.708
22.473,1.557	0.504,96.385
70.305,1.449	0.871,129.247
0.963,76.249
0.154,310.457
0.184,97.078
109.942,1.318	2.230,61.181
98.603,0.999	1.043,54.042
80.216,13.327	4.848,108.402
52.831,0.403	0.989,33.862
147.330,0.192
25.796,1.710	9.018,111.171
2.751,22.569
0.224,279.490
29.882,1.767	0.453,133.778
0.609,62.155
32.956,0.841	0.556,76.833
25.041,2.495
52.020,1.494	1.774,44.201
189.779,0.435
3.479,1.717	0.741,66.270
100.094,1.915
61.781,1.917	0.835,140.844
0.225,43.175
575.053,0.754	22.341,51.615
4.142,24.479
0.343,141.093
79.049,0.649	1.190,48.625
79.773,11.441	2.673,307.163
136.503,13.560	2.947,440.970
80.457,8.046	1.222,113.600
30.334,1.434	0.682,37.886
135.780,1.236	2.262,102.247
7.934,5.170
118.015,2.768	1.683,251.003
100.046,0.270	1.543,22.414
0.942,243.005
33.402,0.445	3.952,30.135
318.593,0.935	10.865,67.021
94.101,1.045	1.045,94.672
76.459,0.202
28.221,2.139	6.352,156.078
59.082,0.493	1.398,36.083
141.686,0.965
51.038,1.253	0.711,116.743
1.383,81.778
76.930,1.965	1.257,189.665
20.975,499.988
200.041,9.709	9.784,448.774
3.906,244.762
116.849,0.942	8.148,85.949
6.173,0.242	0.091,17.701
572.125,1.162
0.216,245.387
4.709,11.074
83.502,2.047	1.681,130.850
28.796,1.179	1.180,39.336
1.036,358.856
174.777,2.025	2.398,95.706
304.242,1.981	12.309,173.005
6.458,481.633
122.118,1.496	1.305,94.193
52.631,3.400	2.061,78.588
97.213,0.921
32.117,3.467
27.350,1.145	1.299,109.469
15.069,8.798	0.273,362.007
120.163,1.081	2.242,81.562
0.569,292.855
72.502,3.921	1.081,366.301
35.019,0.925	0.683,76.534
0.239,126.654
75.926,9.272	1.204,112.986
43.652,4.491	2.497,168.188
118.756,0.050
