parIndex,nStates,Phase,DSGRNPhase,nStatesRAC,basin,A,B,State
1,1,10,10,1,100,7.702008,0.838693,10
2,1,01,01,1,100,-4.817926,3.820373,01
3,2,01-10,01-10,2,55,-0.022654,6.603163,01
3,2,01-10,01-10,2,45,6.124143,0.118731,10
4,2,01-10,01-10,2,95,-0.279657,6.386109,01
4,2,01-10,01-10,2,5,5.609853,2.002637,10
5,2,01-10,01-10,2,94,3.719517,6.814974,01
5,2,01-10,01-10,2,6,4.979868,1.965387,10
6,2,01-10,01-10,2,66,5.95935,-0.263193,10
6,2,01-10,01-10,2,34,-0.262581,5.37233,01
7,1,01,01,1,100,-0.586876,5.358981,01
8,2,01-10,01-10,2,41,6.951762,0.931709,10
8,2,01-10,01-10,2,59,0.682201,6.26237,01
9,2,01-10,01-10,2,80,6.068823,-0.368768,10
9,2,01-10,01-10,2,20,0.433297,5.470285,01
10,2,01-10,01-10,2,65,0.082553,7.516447,01
10,2,01-10,01-10,2,35,5.65945,0.994972,10
11,2,01-10,01-10,2,58,0.779531,5.789494,01
11,2,01-10,01-10,2,42,7.213532,-0.785563,10
12,1,10,10,1,100,7.68091,1.849,10
13,1,01,01,1,100,0.928514,7.159372,01
14,1,10,10,1,100,6.687648,1.89276,10
15,1,01,01,1,100,-2.09184,5.326427,01
16,2,01-10,01-10,2,94,0.334163,8.056665,01
16,2,01-10,01-10,2,6,5.719836,2.411462,10
17,1,11,11,1,100,2.477122,3.591507,11
18,1,10,10,1,100,7.176176,1.760248,10
19,2,01-10,01-10,2,91,6.288378,0.220399,10
19,2,01-10,01-10,2,9,0.24619,4.650911,01
20,1,01,01,1,100,-0.498852,4.831072,01
21,2,01-10,01-10,2,91,-0.649121,6.814231,01
21,2,01-10,01-10,2,9,5.961847,0.774448,10
22,1,01,01,1,100,0.401152,7.352203,01
23,1,01,01,1,100,0.560653,7.643246,01
24,1,01,01,1,100,-3.720427,7.098701,01
25,1,01,01,1,100,1.726692,6.706925,01
26,1,01,01,1,100,-4.047081,6.891168,01
27,2,01-10,01-10,2,33,5.37233,-0.015567,10
27,2,01-10,01-10,2,67,-0.263192,5.82349,01
28,1,10,01-10,1,100,6.685792,-2.620948,10
29,1,01,01,1,100,0.928514,7.159372,01
30,2,01-10,01-10,2,68,7.559848,1.545911,10
30,2,01-10,01-10,2,32,1.722652,6.755191,01
31,2,01-10,01-10,2,79,-1.263259,6.425684,01
31,2,01-10,01-10,2,21,5.200918,1.438607,10
32,2,01-10,01-10,2,53,7.151783,1.463294,10
32,2,01-10,01-10,2,47,1.942504,6.650383,01
33,2,01-10,01-10,2,85,0.044215,6.044487,01
33,2,01-10,01-10,2,15,6.283649,0.353711,10
34,2,01-10,01-10,2,97,-2.079449,6.017532,01
34,2,01-10,01-10,2,3,4.150135,0.697146,10
35,1,01,01,1,100,0.390136,6.826355,01
36,1,10,10,1,100,5.908703,0.243928,10
37,2,01-10,01-10,2,87,6.584191,-0.900724,10
37,2,01-10,01-10,2,13,1.909301,5.383204,01
38,2,01-10,01-10,2,89,8.021778,-0.587964,10
38,2,01-10,01-10,2,11,2.252976,5.860819,01
39,1,10,10,1,100,8.454399,1.388915,10
40,2,01-10,01-10,2,73,6.736533,0.502637,10
40,2,01-10,01-10,2,27,1.964468,6.773693,01
41,2,01-10,01-10,2,94,-0.329134,6.930966,01
41,2,01-10,01-10,2,6,5.420088,0.70802,10
42,2,01-10,01-10,2,90,7.372696,-1.312045,10
42,2,01-10,01-10,2,10,1.115351,5.223175,01
43,2,01-10,01-10,2,80,7.004405,-2.635244,10
43,2,01-10,01-10,2,20,0.996541,3.842429,01
44,1,01,01-10,1,100,0.091842,6.693143,01
45,2,01-10,01-10,2,73,0.527935,7.930565,01
